""	PARD3	EGFR	CD9	TNFRSF1A	SDC4	MYLK	ADCYAP1R1	AQP1	F2R	PODXL	ERBB2	NRCAM	LDLR	CAV1	ITGB8	CACNA1C	AR	SDC1	LRP6	HMMR	THY1	F2RL1	CANX	PVR	GRIN2A	PTPRA	FAS	CD47	KCNJ10	MET	CD44	CXADR	PLXNB1	TSPAN5	CD40	CADM1	KCND1	CD99L2	PLXNB2	NOTCH4	HFE	NECTIN2	INSR	APLP2	SORT1	RIPK1	SMAP1	CCR1	TFRC	LPP	NOTCH2	SDC2	ITGA3	VASN	ADCY8	NOTCH3	ADORA1	EDNRA	CNR1	S1PR3	ACKR3	ADCY9	TNFRSF10B	VLDLR	MTTP	RXRA	IGF1R	GPR37L1	GPR37	TSPAN17	EDNRB	SMAD3	TNFRSF14	BOC	FGFR2	IGDCC4	PILRB	ITGB1	MCFD2	P2RY6	SLC16A1	TNFRSF19	CELSR1	SELL	SIRPA	GPNMB	CNTNAP1	ITGB5	CD81	C1QBP	TNFRSF11B	PLD2	LRP11	AMFR	ADGRE5	STX3	ERAP1	NOTCH1	ABCA1	S1PR1	LRP1	LTBR	TSPAN14	UNC5B	STX4	ITGAV	CD63	C5AR1	CD74	IL6R	TLR4	TRAF2	SORL1	AXL	NRP1	ENG	CD4	CXCR4	SCARB1	BTN3A3	ITGB2	CD163	CD46	IFITM1	BTN3A2	TREM2	PTPRC	STAB1
ERBB2	0.854584959330291	0.807703234951	0.863365415807499	0.892282929339637	0.706680799855673	0.91760575650256	0.800008551559333	0.876152875141637	0.926866000883181	0.877222287394086	1	0.843185017558061	0.791292940752312	0.610372088906717	0.908260982100822	0.853026557846507	0.930712392870025	0.75843922832594	0.905756998343375	0.531987554256063	0.350164268944535	0.862448176404885	0.791521847777469	0.642742225423195	0.87201994928005	0.769789870972502	0.863122727101895	0.36684738890796	0.813409114829658	0.473833038644819	0.857373991328717	0.687666964573105	0.830672029438628	0.910022669529699	0.47092336646035	0.92377860009207	0.895192507537009	0.880459369207004	0.848176417764118	0.822403861517854	0.557346083276483	0.588014566864181	0.743550429527857	0.780338627123457	0.917171161855874	0.804741500861375	0.708224702443497	0.381977428035799	0.43809404615251	0.675466397438076	0.818843331816286	0.73382366877239	0.589050511629215	0.763527928101366	0.844662715640542	0.46935791826426	0.825110304564826	0.817550847576681	0.860782033295713	0.81073903313228	0.826202031296898	0.776342093855649	0.768436840123028	0.446494326602147	0.716760445789348	0.86520824900577	0.436075954592416	0.861335251643659	0.819344484960591	0.57088415817419	0.88634297493995	0.895457846450579	0.493118714456724	0.857276650669045	0.820119743720299	0.80844362821478	0.819744152728567	0.686653726146666	0.685179972336099	0.745137910790827	0.632917054878335	0.766612158717074	0.864024190797458	0.751662825725272	0.573571473396275	0.144572160698672	0.799532134192892	0.60431147507306	0.834582798011353	0.638306702882883	0.528023901567436	0.774802925419195	0.776636542072498	0.794957595085491	0.685783470246674	0.437559508031512	0.823807613273699	0.59370364215485	0.858438604361281	0.783170171338286	0.89361570718441	0.0622294458376989	0.73819857378181	0.806161314028404	0.466504695312086	0.797404115687423	0.614639013000784	0.284158048942306	0.37353670595288	0.483649144043427	0.490060843722903	0.568744348189827	0.850573159593248	0.546632836792485	0.68272619660081	0.452543438714	0.0239277528488174	0.267460379707113	0.302994335661558	0.731767079620642	-0.0691950326914724	-0.041048260875344	0.694437229488971	0.21682266044929	0.569559941931736	-0.0410429195786966	-0.204860604965671	-0.00442822439951302
NRCAM	0.971708935848647	0.942927692912586	0.92042902494869	0.944507633804075	0.937825457533227	0.894678531796445	0.512247503762214	0.628306703177095	0.867096555948374	0.767167249985821	0.843185017558061	1	0.875453586753374	0.903770325437715	0.982699662143746	0.925631418205707	0.747099443924554	0.879071262447571	0.909597080764473	0.700063712303342	0.722832330944457	0.829429800550702	0.953175104747304	0.832079357134376	0.650739079160278	0.89469985792881	0.913339390334784	0.737695159802542	0.559919579742392	0.799958444452892	0.956829815407099	0.909389232447806	0.836331618471337	0.914748954415541	0.772366063760953	0.926705705829156	0.745609347591514	0.926445470011838	0.954543800325293	0.707383087026509	0.768040036283531	0.876473628663438	0.742635518991781	0.956194433577059	0.938622378782142	0.950125814969484	0.928008292315835	0.474153844716165	0.744935216041152	0.932680860325735	0.971976499635298	0.932853367898643	0.867120435983944	0.838066664469468	0.765172485731855	0.691509430274692	0.785483099794763	0.643179003191812	0.719326697063093	0.943033837506685	0.548097464990587	0.812430137076756	0.939833253626035	0.782614545378787	0.863927524213603	0.868801992177412	0.804068102341202	0.753516530914538	0.670832185726564	0.852637686420819	0.750354511438575	0.929863224992077	0.787855645357	0.735971752964362	0.761149929720469	0.929826711401215	0.938251888549597	0.941175498815856	0.925345209300067	0.78707346575827	0.89815198683592	0.904742951464937	0.869214505821513	0.858812155878855	0.785690667541738	0.527464241073745	0.669586450249025	0.712821159195414	0.867260744396637	0.860636497308261	0.558944381942313	0.701803121967523	0.916598809824789	0.937430212417378	0.881902592371323	0.772495426430325	0.907256511808157	0.773291437799725	0.953506471790573	0.645613100867439	0.919129158809811	0.421929825256304	0.890150545290006	0.813547877488997	0.822974292598694	0.965629583447291	0.901758314717076	0.332626396756189	0.429533895042536	0.664622247691149	0.616252970514644	0.82127706141534	0.745832253576889	0.653842454866877	0.920756688300746	0.60036356382075	0.111800602760761	0.618503353158722	0.702841869728164	0.800277241709291	-0.00354107660032234	0.0195105869020938	0.917011876425356	0.422296210389851	0.767478204004727	0.0133696848550118	-0.108309403439499	0.0404019609165717
LDLR	0.896604645405415	0.846614179894109	0.878563563032736	0.893931840357295	0.778778861719103	0.890995743026653	0.58283469233076	0.681873409804189	0.827361104933883	0.794925557974561	0.791292940752312	0.875453586753374	1	0.760964437493873	0.860315719470088	0.80053582141583	0.764459028220416	0.777049780229717	0.871484913247756	0.57723770562445	0.581674387614146	0.811817415020077	0.848816466321613	0.710004589187658	0.67395477338296	0.792207880325318	0.87591800282292	0.573436520522497	0.581600815742728	0.62305033167359	0.894719387273998	0.776691207342081	0.802642271249564	0.841659131951319	0.630660385900021	0.840769974059088	0.73105487185844	0.848628990675092	0.834906544234157	0.71768092865648	0.663605740317075	0.705128724018693	0.72748492365958	0.817667692357731	0.8626581163756	0.865618787649017	0.829937252416055	0.445030235698346	0.606925855163955	0.775147836256518	0.847978057039859	0.814210064650499	0.679245648912187	0.782746904279672	0.784916392343288	0.469580006900991	0.802604000309738	0.702592604359586	0.759482600239743	0.850105885803093	0.58225263207078	0.819006096971513	0.8084749947689	0.607408062515805	0.760151022266563	0.813034079891431	0.620722456450963	0.748390703252345	0.699714689206926	0.7187955327159	0.788119574012157	0.827942883362826	0.655367357229671	0.737330544723869	0.705722435683152	0.86326043418539	0.825707770764564	0.788542059021813	0.804011814696333	0.768592437933767	0.72227000890496	0.807018304145161	0.870631336190467	0.812145916900871	0.679955167378026	0.392289968295749	0.736642200694357	0.654001930590045	0.817051596886935	0.76815132331822	0.536280677128882	0.694822226935174	0.812075090382068	0.832999332027764	0.692913121270842	0.624958597716902	0.788719107132284	0.681433827044232	0.842449678000456	0.685751739575179	0.82315173613555	0.284358446107517	0.808082754003885	0.772023180391326	0.686917654727634	0.829479050458783	0.780316108451041	0.283474772812106	0.416939861285076	0.526146126892376	0.521766384879091	0.713987152891846	0.714552019146172	0.583253215800048	0.765630754082814	0.518579243217116	0.0628193540904266	0.431514156058406	0.509912386260832	0.754040741777918	-0.0351777548413598	-0.0124078503820122	0.792751309316013	0.303895816897967	0.602662634231627	-0.00789726877956593	-0.145109447720366	0.0110656434898138
CAV1	0.872364506098437	0.840753230521016	0.78711730196875	0.786275120414488	0.956859778617467	0.697922234250726	0.210938019598261	0.363688535533698	0.646909283000345	0.504846115578872	0.610372088906717	0.903770325437715	0.760964437493873	1	0.833190034666822	0.756570149525425	0.459349682588523	0.84117413165186	0.723005083385011	0.666774750134465	0.874567229860893	0.611516565068374	0.874842276112796	0.81081732387077	0.332478170893612	0.802709149228946	0.75103904077283	0.849888015934923	0.258706614662293	0.942996654114422	0.825088162294179	0.870573907103453	0.627717727804444	0.722202783265953	0.865443403180856	0.721024034090389	0.46877110197695	0.779844291412206	0.835793540644805	0.496269262163273	0.792038703109847	0.943856291051814	0.563420733152481	0.918062811995492	0.745267864692917	0.842162646815028	0.880214988052365	0.384006120910338	0.80529531946526	0.921130635692924	0.864799369387888	0.86628848906612	0.935254502132712	0.680592261921079	0.524914917064298	0.716182655579077	0.578149329490827	0.372949270883043	0.417609933462575	0.838167885017892	0.252898142545007	0.673370278742267	0.89433792416841	0.842563837873298	0.745845514624844	0.673690356394331	0.887741599768247	0.513702191231528	0.402426384878601	0.890625408073491	0.482412833171618	0.798855593497212	0.801525212189301	0.473287540818741	0.497549194759412	0.798879155690088	0.799219896335663	0.95115097912332	0.940884312429366	0.667404641383149	0.929414366560929	0.785122099804836	0.679080629841344	0.736254094386432	0.756185382188791	0.66278994134478	0.414172339433756	0.559803283324703	0.720595597738258	0.867095834104587	0.430429839875931	0.474732672432757	0.841341364444836	0.801854582935077	0.860640781197288	0.824149458599053	0.776030053562904	0.721952307117111	0.806234690378896	0.372611212220395	0.767270345383995	0.555613524245497	0.784430976537514	0.634747238272498	0.898412341120007	0.8876638502782	0.972165099643331	0.261498748385718	0.329391117245667	0.624226870040226	0.545094982374071	0.843929203330946	0.490614149283707	0.610387316770572	0.930685381846054	0.592113805189737	0.112893000592444	0.740837533749134	0.875708260137162	0.631894338198664	0.0207291117616454	0.0225955207431423	0.874789019430705	0.43512332903676	0.753712812568675	0.022012555086941	-0.0560882462417577	0.0251380873000547
ITGB8	0.958849431883442	0.927391088930726	0.926474008833722	0.953670384786501	0.895297121790897	0.917780423627369	0.616241460947212	0.709899070131965	0.916629996431397	0.817115378782046	0.908260982100822	0.982699662143746	0.860315719470088	0.833190034666822	1	0.939551598879536	0.819287263992684	0.855166397084333	0.938899515833036	0.679506660125522	0.629436788171297	0.863197062909285	0.932913200943927	0.800076359609942	0.739876668537947	0.889914896516431	0.920163062897111	0.650718878842753	0.65678121601072	0.719593324405927	0.950560684833678	0.872392152726665	0.860229978618529	0.94083901524781	0.70045762294749	0.962164501688827	0.814306126046193	0.941412329235369	0.956929041324018	0.762345622936287	0.736210575950791	0.820635940466801	0.761689974812377	0.929126840458729	0.963948699567593	0.927920898378486	0.891247676896581	0.452977723577953	0.677413824110692	0.888246939512929	0.960508355805447	0.906237018996053	0.807257226566045	0.844390771251319	0.812071378902432	0.669818245243215	0.822188462432247	0.703799635444544	0.775047058703918	0.932245430357825	0.649561281214011	0.813239734257195	0.910392294058439	0.712505264447446	0.853107841841608	0.89243244425871	0.726774341375773	0.81662990876845	0.731924054969	0.79486443887616	0.806562007957355	0.942140573750082	0.725069766479718	0.791537715396865	0.808773036566539	0.921449846376163	0.936223465653023	0.890215834015228	0.875175884733765	0.790334254584946	0.847575612527803	0.900523159531817	0.887256320856062	0.843460554703714	0.748991705761337	0.43225229325392	0.720683420845484	0.718588133144323	0.880056558765947	0.815733928756375	0.562549625634963	0.740466004187517	0.900841124159168	0.927673538017546	0.854867827222955	0.699224967817202	0.910851891982194	0.755043662699273	0.955840913604742	0.705207666900477	0.939534323869559	0.330171624164923	0.870585994428952	0.834181875934945	0.741310355668714	0.945774560959807	0.836186525101415	0.335340896684671	0.421341792362754	0.633461611411361	0.602634316885177	0.774242624870959	0.799237396081011	0.639119683393468	0.873341452187691	0.567717634180971	0.0885586770044795	0.531922314232972	0.606198454293266	0.808412657520197	-0.0237603282392817	0.00372993711864873	0.878968729669713	0.39319377840254	0.742148532507422	-0.00170620719050624	-0.14118512774182	0.0291164615677255
CACNA1C	0.90859880245049	0.902439947322043	0.838004465316743	0.88920489475078	0.819166906969278	0.873100606406958	0.568454843668061	0.636882277362588	0.843023003466796	0.764708829071881	0.853026557846507	0.925631418205707	0.80053582141583	0.756570149525425	0.939551598879536	1	0.774480481572715	0.788788318457565	0.863286566018468	0.623983093543905	0.576409430542585	0.809736485961106	0.880536377169243	0.805743911550743	0.690637434670637	0.80278699941763	0.865238160393768	0.613673412852313	0.581691803502243	0.683976232253669	0.898796604436245	0.804846031095239	0.826175024354247	0.89109637667363	0.681359697175293	0.915555467224139	0.762398799664681	0.877870903453142	0.912590147371206	0.710353821278734	0.667912225648576	0.773451971682208	0.763489172196902	0.869463039963081	0.905998248991119	0.91214666259681	0.841033470185	0.479512224808202	0.661930815253182	0.887320647710671	0.933874323688856	0.885890506821282	0.772193173625866	0.782121352254286	0.79113156805049	0.592187931817493	0.75544825432121	0.647679775476462	0.759498479094271	0.878421025518322	0.575650338576718	0.730622511300913	0.847264417859319	0.684678610045707	0.794765077344275	0.85016511028902	0.718864030410284	0.723275264314306	0.668445045482376	0.737214134331636	0.791053946602144	0.877115388443473	0.720940066770841	0.733827488170661	0.763757799093793	0.860078436946677	0.926400322402183	0.85815477160455	0.813132256675423	0.716649496646612	0.803551093566997	0.831908500414458	0.879117730483012	0.799686281883729	0.708470941522893	0.425972441408318	0.670781299658472	0.70440231896198	0.827528469758084	0.728635108881547	0.552756466735217	0.767685290211865	0.843750886324623	0.883848036730544	0.788634132923248	0.687742905631275	0.868313334878338	0.725290751475637	0.94542020273826	0.682454521917229	0.896293263927869	0.360979117508159	0.85538933706881	0.828848546024344	0.718407154849867	0.899412499021392	0.752932636349991	0.375848412358171	0.445066326352306	0.622940448688874	0.628604420444311	0.747774252708583	0.772483273024464	0.637001700081202	0.845958687967093	0.568204147425691	0.143192801692596	0.552596220589702	0.590040340214352	0.742240871435148	0.0225699101119166	0.0580114546045506	0.847489023488686	0.305828493143998	0.669047132074289	0.044927280272356	-0.0803347317685576	0.0915679937959264
AR	0.779114991123063	0.701523097935531	0.824452397304709	0.85620413927405	0.538474642579854	0.921333581104999	0.896310772684311	0.91505378865788	0.922320002883594	0.953172473440694	0.930712392870025	0.747099443924554	0.764459028220416	0.459349682588523	0.819287263992684	0.774480481572715	1	0.679957857850389	0.863850431417874	0.409842112345507	0.169115403287736	0.830149773668628	0.68875698924158	0.475102486609885	0.959471026426107	0.676506878037081	0.844837948918384	0.188888686905393	0.876206615164188	0.294436537302757	0.806966516193003	0.561068560293878	0.825537996291985	0.893964745532892	0.286064392989199	0.88089383090575	0.927302114318836	0.826281527777005	0.750543840198876	0.755467352656844	0.420325380738284	0.40425811931964	0.747881580118164	0.658483362311652	0.872710310349344	0.738857180320385	0.608964045675109	0.413082819382477	0.286715265163083	0.528170448557041	0.731547647881185	0.616884518084032	0.418949493145457	0.748692244130205	0.881171030197028	0.253316965759616	0.798510669038375	0.931962942103601	0.9513643193771	0.731139850144948	0.853312553380069	0.759898561972456	0.668701215368634	0.270151642029486	0.650014938969466	0.878515848165866	0.2551957746539	0.842858202871971	0.924390933902953	0.440039280442082	0.920172265127195	0.829217843211202	0.371733033992609	0.928210283509552	0.851234795843686	0.783769492890019	0.728534134925031	0.549331583030077	0.538628748531849	0.771801568350753	0.450679595776955	0.698253565990216	0.825306784249878	0.702559264817185	0.476244694219423	-0.0204553059275268	0.909655969723815	0.530768591722105	0.811161259956202	0.519361194728208	0.532624516692874	0.828417022666273	0.680215500356733	0.728832851271389	0.561166519837833	0.288273280143514	0.734106436238616	0.497939603108682	0.789674319313825	0.865227815777914	0.814345443227626	-0.0855601186212778	0.663103422825283	0.808222379930803	0.323798749318529	0.706184762242334	0.467162602638364	0.262645357824256	0.408961024300497	0.398543481785403	0.413981541562629	0.410226367398617	0.868544187149094	0.462705174643571	0.542218549885508	0.373234685698913	0.0234600653065411	0.101967770185703	0.102850055514076	0.753546091177707	-0.0671621509220208	-0.0408876194943416	0.575083737320612	0.108553223088239	0.454663575334357	-0.0389007599559282	-0.184999528923303	-0.00773028045961979
SDC1	0.921694036687185	0.879176234496334	0.81889043826187	0.848248046618202	0.872939809791978	0.841520214772908	0.429775897363693	0.643696574549869	0.762770296644525	0.701774127999207	0.75843922832594	0.879071262447571	0.777049780229717	0.84117413165186	0.855166397084333	0.788788318457565	0.679957857850389	1	0.824359519932031	0.62157422158162	0.666230732681418	0.781222087537278	0.876671892679057	0.702139969242158	0.548109138826127	0.838254161630911	0.798176312217194	0.676333973546588	0.549173864538246	0.755688823664908	0.84807283457343	0.830656738998724	0.806674328450053	0.859585448650345	0.706018523125359	0.817298075121401	0.633088128521016	0.825766755786003	0.875349074345272	0.683596595894802	0.644197440458084	0.796109681514403	0.796620638489503	0.901534655847091	0.846804195855459	0.867300894247838	0.827130290116651	0.485180764149337	0.67086077696872	0.802352952469385	0.867589817389583	0.790859708225779	0.84632907665716	0.771379260775819	0.623586239266737	0.609281795445686	0.666546929555076	0.58833262213808	0.624042908749901	0.865920882883202	0.538126521686053	0.81381711953699	0.907048983292726	0.709011133600469	0.785781291325316	0.862939197104689	0.709300515187908	0.699298189299935	0.57085399823661	0.790838302912475	0.693463680043375	0.898949536778578	0.715707886439269	0.701515834332352	0.67038141236933	0.871905914093573	0.850231148591921	0.842588829878485	0.867938059751071	0.698582385183852	0.835704821776417	0.769527226772609	0.78620425007081	0.795304071605891	0.685496811180454	0.456618412252569	0.592135268790472	0.57029702070649	0.7801111418367	0.789139629232033	0.500234718444193	0.622657373747842	0.879059517620328	0.818253413230932	0.85042000908466	0.697662683139905	0.870485396816576	0.732119344738253	0.838123250644402	0.5310476014589	0.802116428938282	0.374932915399615	0.82033972715893	0.717566328573807	0.72770312776429	0.88271149979175	0.826761372419618	0.296030380992199	0.396207009655113	0.646155387641342	0.566531416204381	0.776872589098129	0.669953520844514	0.615438332424966	0.842597150227972	0.558037246360283	0.106211793512665	0.579933682827971	0.644277477484668	0.796979421968553	0.0153330798078168	0.0143208560857043	0.833241385372316	0.321332291885157	0.760654118759647	0.00931776783425934	-0.0603727642128888	0.030572897652896
LRP6	0.924697939240096	0.892958845042216	0.934699666467524	0.949814549820027	0.801312622024012	0.940846765719785	0.722933189408096	0.821750880884946	0.903899668123471	0.890316970103257	0.905756998343375	0.909597080764473	0.871484913247756	0.723005083385011	0.938899515833036	0.863286566018468	0.863850431417874	0.824359519932031	1	0.630357267333729	0.527110370395422	0.892646947209108	0.886402921604738	0.70555090291354	0.798245571595069	0.883486425224741	0.931986745022338	0.542564155882557	0.766158189986879	0.566802106347249	0.93270339803655	0.817278502503332	0.889329838780542	0.931499615410857	0.61046288758918	0.944163049656421	0.856617607023706	0.919380156064702	0.896291358795582	0.821354098574313	0.698237824767878	0.682532932922726	0.786061717171118	0.844692427354658	0.958893791092244	0.879160977502805	0.844606334092795	0.444619328677869	0.580464186163283	0.760764947635426	0.888920573434875	0.837626552285097	0.684505738098152	0.870373164886774	0.854690208914717	0.564810195949386	0.881232987096942	0.795794286668022	0.808829471861905	0.911595888636077	0.761441049230073	0.860587396013442	0.835733411781382	0.61146734818958	0.855015196922129	0.90395473215377	0.576337538027706	0.890342045147855	0.773757957716105	0.721261993047552	0.873185479342689	0.894431860937795	0.627461292145006	0.85797176243884	0.830879523172643	0.928602253594869	0.88012631180213	0.772332374270089	0.802230905689723	0.791208926391317	0.747921241070994	0.879417036309884	0.90455404193615	0.822324578634516	0.68862802202166	0.347081589001566	0.807990223389468	0.731111661565326	0.866960135719922	0.774805951945588	0.528169500636925	0.766549093360886	0.862160835728553	0.894381257642369	0.731499457253908	0.60430639527815	0.857899753201525	0.707143913254837	0.884910685836305	0.749105806151267	0.877105866841692	0.219157355445537	0.825009934618566	0.803301381808632	0.630639266354114	0.853487916448504	0.748945311722404	0.298927316676435	0.396258871024889	0.535403718629763	0.52149995376365	0.695788662696587	0.799182076446534	0.553747250012246	0.759643966900165	0.480143695069813	0.0133232281574464	0.372440722384632	0.439578867547913	0.847292687517148	-0.0904137869207753	-0.0581187975515145	0.790349030034783	0.359593193528729	0.665770904307519	-0.0503441057453303	-0.235001066803959	-0.0357498425583932
HMMR	0.711408009488133	0.748061624620896	0.718831447622991	0.697002733506969	0.744300504374655	0.537337056003901	0.198113278751643	0.327320165196094	0.594583930717935	0.42959347377401	0.531987554256063	0.700063712303342	0.57723770562445	0.666774750134465	0.679506660125522	0.623983093543905	0.409842112345507	0.62157422158162	0.630357267333729	1	0.715499425241611	0.676345394196137	0.799396696570784	0.670614710942128	0.332801390749631	0.812268726790906	0.634901895596023	0.796767781463307	0.366524639992185	0.54304708123774	0.704804874336262	0.815813110428467	0.662889965035221	0.690970626893535	0.764751283739559	0.665893429633278	0.48318518241154	0.695653635181756	0.700753365342665	0.571855240998163	0.764983818579647	0.727213236900254	0.44823667446604	0.708818715484681	0.718958735142904	0.721685760062546	0.806787097115531	0.432607436484198	0.719106790474045	0.659280710159974	0.695772991560755	0.749442939775759	0.637064839875969	0.76168363827547	0.403769171022981	0.686426330895084	0.646437422836836	0.239593128301152	0.392273915206146	0.75360298928003	0.376053425643374	0.56998518790595	0.674708306750343	0.801518559401043	0.81968205138138	0.595710383629226	0.634769345411359	0.630187498168344	0.288325881079365	0.797810101010277	0.499565083680922	0.679055075434369	0.780855157537381	0.384292484583288	0.529104725916085	0.650670084824654	0.727894873958825	0.65854194525175	0.803923852592941	0.515524992577196	0.757875358811682	0.706855922091875	0.659982321348996	0.677318650800631	0.75631680167411	0.676574774617886	0.319955979365209	0.744435941122728	0.657454470086885	0.831816756422158	0.44482105895126	0.524168160705002	0.775017971945571	0.783091446966846	0.786474623274585	0.739378120447319	0.760610186847458	0.749737471237163	0.583935107928397	0.439296786132997	0.579244121514972	0.613025092401319	0.735389405256786	0.507946035659986	0.75113513027671	0.671324120925825	0.744460061314855	0.310602870526193	0.429854756670457	0.647293327613996	0.543076759870394	0.794372023315849	0.506803134148494	0.541108481645081	0.653228166350112	0.551326854610338	0.220661559882894	0.615092869676266	0.614526477707847	0.64774223371436	0.15512148629295	0.136690576238319	0.79119548302798	0.756985793505635	0.848586398120035	0.151056209851145	0.113533089247851	0.135809490908183
