""	SIGLEC10	CCRL2	CCR1	FPR1	CCR5	CD40	CD86	LILRB1	ITGB2	LILRB2	CD53	TNFRSF1A	C5AR1	AXL	TREM2	CD163	LILRA1	TLR2	PILRA	SIRPA	PLAUR	CD4	ITGAM	ITGB1	HAVCR2	CD9	PLXNB2	KCNQ3	APLP2	GPNMB	CD74	TSPAN14	ADGRE2	CANX	CXCR4	KCNQ1	IGF2R	CD81	ADRB2	SORL1	TLR4	ENG	P2RY12	TLR1	IL6R	INSR	ITGA4	FAS	TFRC	C3AR1	ITGAX	SMAP1	NECTIN2	ITGA5	TLR7	TLR6	CD300LF	TREM1	ITGAL	TRAF3	TNFRSF10B	TSPAN15	ITGB5	ADCY7	RYR1	LILRA4	PLD2	UNC5B	ITGA6	RIPK1	SELL	RXRA	ERAP1	TNFRSF14	CD33	PTPRC	LPP	CD99L2	SORT1	LRP1	NRP1	ITGAV	CD226	PTGER4	SCARB1	ADGRG5	CD93	ABCA1	CD69	CADM1	MCFD2	LRP8	TNFRSF12A	NCL	PTPRA	CD44	CD46	AMFR	NOTCH2	CD63	LRP10	NCSTN	LAMP1	ADGRE5	C1QBP	SIGIRR	NOTCH1	RPSA	EGFR	TNFRSF21	PTPRZ1	CLEC2D	SLC16A1	SDC3	ITGB8
MCFD2	0.840434369110475	0.699399831838695	0.892063051923467	0.892248923418185	0.728942774877136	0.779283040194384	0.88255452644806	0.841731780506501	0.941181360011397	0.834607041094241	0.902829915207515	0.899449272907735	0.798426909451812	0.740468167142564	0.845119733298919	0.824679140406121	0.728717496667103	0.902096376844233	0.919816443608794	0.925808931094058	0.672467375347478	0.908007452722898	0.875267151267449	0.944191354654891	0.908620064287754	0.862768284257707	0.856880481613048	0.858342673047738	0.924650145393477	0.512666681950152	0.837350596765878	0.840440888688547	0.871980469192821	0.965462181767953	0.498643602609632	0.868360534075924	0.918179968943393	0.889977599654806	0.793045803680543	0.775134134112156	0.833805129566313	0.879154103018403	0.619093373102699	0.884719742693298	0.897980850982791	0.659389273343318	0.846662341757802	0.815611769000583	0.899661973834919	0.880764183797199	0.874650531000278	0.951150480751507	0.898460091638011	0.863954848630403	0.822330032902316	0.74011840539259	0.739549398680904	0.769655018813621	0.78846951245138	0.800189892290683	0.806340107258386	0.796084077890759	0.866165621771665	0.809440396902447	0.655943406908261	0.53332943817217	0.795913479462447	0.812895667286072	0.899025356969681	0.884320964900278	0.627379278698004	0.910533274076968	0.878355160408986	0.870923966555772	0.825743165433345	0.898761895774871	0.90742618930552	0.824317917921719	0.868067885264404	0.920952267081359	0.828700286046922	0.91236104894024	0.856089175640752	0.858631011592498	0.85908660120375	0.288442844160427	0.860606761307712	0.771904551680965	0.592321366519453	0.924201486281101	1	0.768455806595725	0.843160689084559	0.936766592067076	0.897996897268265	0.576308031498109	0.939330545006815	0.905923787166284	0.875243572034096	0.926774528626399	0.91993501576092	0.902487679234031	0.949486508382213	0.697983529851837	0.868141404981613	0.855735342434821	0.76883359598722	0.939158300807409	0.686088696125976	0.850864625514627	0.697536215202408	0.678601148384206	0.782879301106181	0.823921459843371	0.688422458828408
LRP8	0.76896701818271	0.60901416597591	0.642434062299897	0.761947053339065	0.424225438636638	0.712724238521392	0.729859619301359	0.685073127793863	0.768743045804836	0.690471130667731	0.73229347513013	0.833144709548525	0.630014475423296	0.712841693933287	0.711396140053178	0.614450117502895	0.721525666639001	0.714396711387828	0.647975325161252	0.772499307181569	0.472412147595921	0.817320637683874	0.782381177537032	0.758229744087596	0.785097219801209	0.690200336263724	0.899540798084081	0.807979123828399	0.743778781330277	0.14183656935134	0.740429264410675	0.849806490717757	0.772044025842711	0.78964992883866	0.497961021511272	0.796468352265738	0.763313866364927	0.812935173577442	0.723242928777785	0.821632702504679	0.734246507764905	0.807211802641708	0.658054328854742	0.713312791023784	0.709212541343927	0.812790850207244	0.641340426685603	0.727842474222196	0.805719545119188	0.75921366643505	0.775490501592441	0.77505462911636	0.808146594209756	0.706132391089262	0.787706220643702	0.737823520634733	0.653523600611039	0.583761872318344	0.730738409571051	0.634944949804258	0.850117709996071	0.70881962753373	0.721662043983661	0.833236410467881	0.771739537246305	0.576157342826176	0.67998635818864	0.865848575180382	0.85362141003773	0.826164370465368	0.628270079435912	0.673702193546078	0.837541910520546	0.56155046747251	0.77132653483966	0.776206719489824	0.872555281029129	0.835103275802538	0.872312977413792	0.864741745271719	0.62480604488234	0.852217180713421	0.801760299899758	0.640596029299152	0.713453760484335	0.389498597953146	0.727822963037025	0.43005097195997	0.569777497455713	0.752675750141675	0.768455806595725	1	0.818741110015472	0.812524301690908	0.880598397845327	0.258125959131625	0.824288197455266	0.777115670500951	0.802083367007399	0.740182491052067	0.864491386322593	0.872673445514639	0.756045032363104	0.699269461775242	0.831688089108526	0.693335570817515	0.843781891747239	0.78423905209058	0.810985991117243	0.76681873792313	0.786333193409838	0.783429116217621	0.875097607073963	0.806861563552645	0.793174470985903
TNFRSF12A	0.6560503995364	0.648714620833816	0.731196439251426	0.719144141062198	0.48510422554756	0.710224965378162	0.69674999665504	0.632482914749771	0.797953242279735	0.670574562897333	0.729948536120697	0.794757899845232	0.691958041020866	0.608844175440501	0.682336163153848	0.691051881850245	0.629593379590625	0.724002251195333	0.747435280552748	0.788983352471497	0.622549819945476	0.7677652055129	0.797060120988905	0.892814923775429	0.742936918165868	0.815957100827597	0.866109162474305	0.749401495299306	0.825393137601321	0.48276182327965	0.648150455341557	0.778116541266657	0.741968310762949	0.87436231415313	0.41981051415944	0.779485579555379	0.871241044371788	0.748961447790499	0.73934853988703	0.682371462505911	0.721238755502986	0.819704382062134	0.487281739600369	0.672223491384382	0.856018197242914	0.785104658621781	0.721605338927378	0.686090989218963	0.850982489465864	0.705955093091341	0.797634839265673	0.890512164123366	0.895259297087314	0.817733025324996	0.680915994248852	0.631574474191632	0.558000272681984	0.696813179080185	0.682232538015842	0.841004342638221	0.794208773734288	0.668921595437994	0.785736226320684	0.718358240360686	0.674344870613482	0.525181322047615	0.703695185678727	0.745824159695671	0.85750576043843	0.802677973336716	0.482946821647383	0.766165532630663	0.74830444445527	0.752121370156451	0.662653512492324	0.727012087655825	0.879624098633343	0.79954790334841	0.819387739368668	0.900961736154214	0.771649645144419	0.822920672972477	0.727688717702217	0.702124816422869	0.737884219332347	0.266122001458825	0.776856789212343	0.700054409951288	0.466702586901896	0.836589522531905	0.843160689084559	0.818741110015472	1	0.817254093321762	0.918927864877774	0.542941722809976	0.824495482257015	0.830329334705491	0.87019663455899	0.876973324145629	0.876971144299	0.863194741794121	0.859600002152035	0.70610555672609	0.77708623706755	0.735898959285146	0.800046339086261	0.793227081428579	0.872203233741444	0.912549660045585	0.881281954789013	0.709930958261165	0.896291044349621	0.889745086317593	0.864974787355356
NCL	0.914390725937457	0.716621679100887	0.87176742299655	0.955310972261962	0.751691731361638	0.817191227371464	0.930953721901022	0.92023726334336	0.966105787928973	0.890290358468522	0.955214199553358	0.956421143632331	0.799604598196787	0.817916673625408	0.922776369175052	0.845616095084903	0.80830723564556	0.93968167373037	0.882025582818986	0.957660060796768	0.652729400276471	0.969232191816883	0.938740984747942	0.911895143094083	0.966217232345538	0.862011465080437	0.900075195710697	0.92484095567762	0.926479636848818	0.339544583941884	0.92351463311374	0.888711466710299	0.932549202971066	0.949662874156796	0.566417865398261	0.912683110990931	0.872984070287421	0.96731401850544	0.832886051282026	0.854963136571561	0.893445759576882	0.921547761064268	0.711450556350835	0.946784757510956	0.838296689256287	0.664926621347958	0.878076380327838	0.84738224235596	0.906629409623773	0.933174165731688	0.880158817739832	0.908044821667479	0.873015135986828	0.857428272970875	0.902149061599524	0.81433606889047	0.815798682394986	0.768955223765733	0.865036104564237	0.727625724798259	0.835553031802109	0.869458436901304	0.882500965809078	0.883181437994494	0.713099135735043	0.561873923558876	0.813323049291765	0.888177967770078	0.908300653543791	0.924632263377089	0.75693971519041	0.85129016461927	0.909517696392622	0.787687216539279	0.900880138568304	0.968812027152026	0.923960650556048	0.88974458052864	0.923805875084503	0.92918937688927	0.80762292075033	0.947520043929273	0.925945327111053	0.877852329886715	0.837202176102506	0.42482607762736	0.892439977682993	0.640032487643399	0.670544753366269	0.912589267736339	0.936766592067076	0.812524301690908	0.817254093321762	1	0.904072530983902	0.436783220147391	0.949445344194021	0.902608172539427	0.843351514865963	0.900712249849305	0.922114703785355	0.92273144489698	0.924761372696322	0.749818264326229	0.966162140595505	0.892025361874847	0.75947036575544	0.984902639585876	0.675951820108767	0.783522480625636	0.666972871901497	0.702800221603161	0.791666907638413	0.780955453137006	0.663536713100677
PTPRA	0.805842599380552	0.666871649158335	0.772777608757829	0.821834971541249	0.580686347738251	0.757317543565527	0.804850614841871	0.765726438924447	0.871667014359924	0.785457782111754	0.813064425902607	0.889673059381445	0.7339561181635	0.725512559412395	0.770629036200256	0.756717349000245	0.716791051964808	0.812360704278071	0.791080731414428	0.858484157896318	0.611459648054616	0.87980823074122	0.845407493294468	0.909101006371296	0.843273147843922	0.805112337390327	0.913301416662748	0.856321912656238	0.87530076689457	0.349576358536952	0.789616754495279	0.890089721827769	0.847516359517901	0.914862190448519	0.496611130151943	0.859625748879292	0.903202854751553	0.860024381723511	0.814663202301993	0.806519716108354	0.81561954708847	0.878792712601733	0.603061582575261	0.806310029714994	0.860607783386685	0.836942637841984	0.77829956928849	0.792716187284253	0.920039651633403	0.813705169039579	0.851966422433698	0.909115718061996	0.91179870427783	0.846193067178126	0.819089272883637	0.744091476786352	0.669147044929293	0.711174221386709	0.796947823871475	0.787795143991919	0.857871323871202	0.78041791226949	0.830312372459166	0.823104715957622	0.76186618810825	0.539974594601372	0.767422383140317	0.863593841588774	0.941561743298814	0.892436804232528	0.629916200408124	0.800027903567707	0.871364190228208	0.757769156480325	0.77472662610366	0.843527396168316	0.958285065801535	0.878355965957945	0.917027463604082	0.956226679984615	0.767559517848947	0.921418590899401	0.853480480440528	0.778279960909291	0.842029408427681	0.332961806764028	0.845348555283192	0.649083099420445	0.580956959700269	0.891571498619659	0.897996897268265	0.880598397845327	0.918927864877774	0.904072530983902	1	0.453494767685688	0.92356409879358	0.898432883124376	0.934991586688463	0.892146478652314	0.947815943264706	0.92849189448118	0.893368028535024	0.754000572506129	0.874472633771961	0.828926599516399	0.883878775352496	0.886019924247313	0.896277331123511	0.918807617916497	0.892226588458828	0.796431670613292	0.939977257718951	0.936149827507543	0.890212902945163
CD44	0.211746470869507	0.479679231393242	0.684192542761699	0.389820147314037	0.478915829750129	0.365187187278217	0.319515395817278	0.306497844129846	0.548161031169774	0.477124535482589	0.438010209954675	0.344750749801327	0.543010522298955	0.0639946385332066	0.273358990221376	0.640596432255593	0.157866764136133	0.465223526278634	0.583511914955025	0.443591003068652	0.727652362104608	0.348314047576918	0.430291899512915	0.680285874285562	0.370497173676196	0.527075340108397	0.343416397492541	0.277975191559948	0.675706502953724	0.909041599968159	0.198267049109652	0.231772414711845	0.375613214199185	0.644981321612885	0.0374066481144049	0.379463605285245	0.677454486260215	0.268972480554501	0.396237024884944	0.0993183508214841	0.406924050064841	0.521454961508797	-0.103073594299537	0.377324846856353	0.728565830663018	0.231691333743206	0.636018400982687	0.371149704712156	0.571757207682148	0.350997660279174	0.481232119420971	0.660138412440735	0.641163418399492	0.672895503852611	0.156016897974277	0.0841979010988303	0.220083100798597	0.687993448830771	0.390003400954828	0.772496289415923	0.32831418940807	0.302303408911897	0.554754388909413	0.186855830284351	0.0777916107007736	0.0658229920079753	0.391085916802	0.192839572021576	0.459982164625339	0.340495150640447	0.0134713431996048	0.724725171461519	0.355722112556628	0.735757850465769	0.208472892249556	0.336701850983255	0.43191551306753	0.355659934698328	0.263159002553519	0.525060260607975	0.761018768462256	0.398230669883975	0.359522245448263	0.554640457636957	0.379167283091871	-0.183696686786007	0.628400824161947	0.863168630943932	0.0817314680625208	0.534333199604474	0.576308031498109	0.258125959131625	0.542941722809976	0.436783220147391	0.453494767685688	1	0.430054330545811	0.495707688654681	0.489724937927936	0.709917325370293	0.464259492917674	0.413419578110302	0.656093991557294	0.407710773188531	0.343215685965409	0.381141594043798	0.246676555508253	0.47909658806309	0.364536767304402	0.587056969644205	0.423927337721168	0.166493269675651	0.441510563588663	0.508206221920335	0.382405286893571
CD46	0.905066699608557	0.727548520948385	0.849857400834388	0.909973118669627	0.69523996295693	0.83204582089206	0.913107754665218	0.867381863327256	0.924539999091397	0.86560109681858	0.904443813102106	0.943386670097386	0.791119852064681	0.807300364329258	0.861676469486145	0.777835604472513	0.811269981780873	0.907487621704107	0.882069320695423	0.916010340774138	0.621551016302334	0.942918617775391	0.88709839917508	0.906168166499276	0.929888397076079	0.841164461063334	0.909956208273773	0.916324425552951	0.883371116521828	0.343105979981247	0.896767866989931	0.912996755896787	0.906508651388058	0.92906805684292	0.581981400717588	0.900149170841874	0.895238489574314	0.935106090917739	0.825247247811776	0.865417481196033	0.891895476676388	0.871730292560758	0.708532030352855	0.901146671071555	0.838654099100776	0.751948394768022	0.796703772841298	0.818989054066877	0.907428402561631	0.919943908597815	0.882082027321507	0.91158532062445	0.873354067660873	0.831338381342767	0.900858910333642	0.815616913139482	0.762797744392988	0.721747226227665	0.818454027568728	0.730999649149528	0.858400434980859	0.813516067635181	0.864298592981302	0.888402903815826	0.769359352318612	0.560700141692761	0.806565419156966	0.891763511187762	0.929360218251919	0.939628301871287	0.722211739518297	0.856057944556732	0.911885928276197	0.808493608015321	0.857321681626807	0.936286320632611	0.939062390709233	0.86099685743728	0.925513221502265	0.935393204210351	0.752151643405949	0.942843641799254	0.889798753829752	0.844999891038572	0.888661190898938	0.403597170564889	0.8549819010348	0.661521041941615	0.673817751276018	0.899980281449851	0.939330545006815	0.824288197455266	0.824495482257015	0.949445344194021	0.92356409879358	0.430054330545811	1	0.903711005603362	0.902156683140607	0.87725723872669	0.944674797212885	0.934120312791607	0.909971649756768	0.719157502239644	0.913101244680323	0.864821564002481	0.840868129138471	0.943070456644073	0.73122579192016	0.837343455595373	0.723248805544779	0.779658627012246	0.818066655618383	0.840895802498332	0.733525905239262
AMFR	0.825228214301689	0.632007298708702	0.805425223792041	0.848036746131935	0.651420275175242	0.724337578314475	0.829343830738828	0.810193444533002	0.896900470122266	0.819840387535677	0.84088743565495	0.890621840269551	0.735534704778984	0.745606764342597	0.794006691446504	0.792167328694153	0.770763364818514	0.834938781913406	0.8260414513973	0.891220910155394	0.609886717256771	0.884882888679092	0.860522162340967	0.893586216569259	0.863232556449392	0.814996227135526	0.865035400583324	0.854323953929131	0.883755087365031	0.389028833074829	0.828876448003788	0.839726236440421	0.861978691715049	0.911461217447201	0.497488192377662	0.849950158331139	0.87339171907733	0.869529436477005	0.747613029582565	0.774105368801726	0.817102968201181	0.86063957998495	0.587827466890778	0.848145820942624	0.843997638416027	0.726292695954076	0.815977586723487	0.756037320863628	0.875542179383253	0.834048458164908	0.822882654389622	0.895275139485826	0.886006223381031	0.824490935452025	0.814401353455832	0.744476302936621	0.714201436715601	0.707880913527564	0.78108061872028	0.770570549215591	0.79926243411261	0.782224154417267	0.826985019345464	0.804358771337204	0.701262600120139	0.471231017075567	0.741889360743215	0.82566785944467	0.904460714502586	0.864972800610138	0.664891516916203	0.81491072981078	0.880883534374802	0.775716631035305	0.795522245163561	0.867980004988599	0.896403797624	0.834592441462321	0.853986403782281	0.898501784181603	0.770570035635927	0.889106243756459	0.844240392525269	0.779030044913156	0.827640704472216	0.356644652645785	0.857320538859975	0.664378402312734	0.54338980058981	0.917610194412739	0.905923787166284	0.777115670500951	0.830329334705491	0.902608172539427	0.898432883124376	0.495707688654681	0.903711005603362	1	0.886904512238073	0.878108564093249	0.897471592280476	0.891804411871433	0.891511521309171	0.699390409659218	0.869718976862578	0.789004475447784	0.803030166165489	0.905734429327276	0.750124082810263	0.830550800158697	0.746727295894974	0.722139258372636	0.822744205413864	0.832802084694925	0.744107417660664
NOTCH2	0.754829822396148	0.672472104296383	0.748490967001739	0.758321392293163	0.560825626540059	0.713434031674548	0.7797069822203	0.695049835619999	0.811492826251674	0.748888109008834	0.747396109306763	0.8360952978087	0.73765838714659	0.720254685150349	0.697469576288204	0.684538841564799	0.711891916385463	0.77811655738988	0.788163407106105	0.80814272636769	0.606297176541896	0.830310876321368	0.786674104660368	0.882592339418139	0.777270384329566	0.790513290611376	0.874170949447919	0.808988151237421	0.819346722023777	0.38995311169394	0.759690654497163	0.865638686539471	0.811521228844078	0.873250452675722	0.547528554771057	0.802348058587564	0.891545778741071	0.802352241239951	0.742149343259448	0.767581916244085	0.764551824828594	0.780320698771082	0.53441906448203	0.735250911221596	0.847148652471951	0.834467860387002	0.701597945997149	0.717122091312855	0.870989363891752	0.770699282649597	0.831500507231512	0.885213012526217	0.876622584565483	0.801639379221172	0.774666527915666	0.711213793665696	0.598234362800185	0.698879892327708	0.732764102145498	0.760159573315684	0.815019910232648	0.683524825774523	0.785104172572802	0.789366049597081	0.758681261302378	0.464993004455728	0.739252301758376	0.820952721765341	0.894177347488296	0.85784508499204	0.61394382488392	0.790460393917225	0.841208130466578	0.783125908146281	0.712561820203437	0.791822498516113	0.918405510918518	0.811241508791233	0.872178138577779	0.895917591959317	0.693112601922971	0.864535779592982	0.78670011704894	0.741741930895437	0.858037566425803	0.322562276244752	0.788393110277032	0.670963644420685	0.569188065895631	0.886518157246991	0.875243572034096	0.802083367007399	0.87019663455899	0.843351514865963	0.934991586688463	0.489724937927936	0.902156683140607	0.886904512238073	1	0.848280681340196	0.909284277213279	0.88504889370944	0.85487948210399	0.706689913533716	0.792463027152263	0.780512146743383	0.894137277627751	0.827644023945203	0.869903888442987	0.901076399485783	0.870720621182931	0.787761519783078	0.875063498774052	0.923527753127944	0.874226987416438
CD63	0.749690876812971	0.693288714230654	0.904329627210657	0.848508704925495	0.663056915833295	0.775749279501775	0.776836307523003	0.781684804813755	0.942512030648788	0.82398833725263	0.871903365566816	0.840889029136177	0.773217977640558	0.582932459537376	0.805161819488945	0.894399923794401	0.614819395726974	0.847937934427677	0.864291424631541	0.88469232636042	0.754661759284028	0.843860404918566	0.855182150735458	0.971067907373879	0.856043917159843	0.865886735965079	0.817070013901058	0.779944800803588	0.971268022726525	0.65166948515048	0.718122168942615	0.748110187349522	0.82757212678748	0.977924887497234	0.35472616677403	0.843587764936132	0.946796314283332	0.819352430345413	0.757331320515517	0.648692761632525	0.807281331952791	0.928619985595659	0.473238303515813	0.831220048535532	0.909671631636411	0.627292325391215	0.909399979911265	0.776778380903539	0.934437290926706	0.818608177500804	0.847027403504063	0.954615201934752	0.948538524295901	0.904329029050089	0.717317101875476	0.605922441963285	0.69253487511806	0.834603968363698	0.777737482460025	0.860945758687565	0.756553386819193	0.784589673421586	0.889641667048694	0.700112586269324	0.567317161658303	0.525042849570845	0.742408968455519	0.733831544692619	0.902280122141325	0.812841187582104	0.499396188594729	0.903340063232456	0.810941852576775	0.85641758269684	0.724393568192523	0.825951496179556	0.890995842358709	0.817760218580729	0.798533824750278	0.937102003187545	0.940568410985775	0.894803581552657	0.830373596028436	0.84725988582714	0.790538032881855	0.159062525084271	0.916000873385189	0.828588979589708	0.475087897753029	0.904848693431919	0.926774528626399	0.740182491052067	0.876973324145629	0.900712249849305	0.892146478652314	0.709917325370293	0.87725723872669	0.878108564093249	0.848280681340196	1	0.899464946649739	0.879164018229992	0.972139125582388	0.701490109554284	0.849552959767395	0.804110148015191	0.701212294117091	0.908096552334308	0.725820360030043	0.869567899524614	0.741455899950252	0.584702797448932	0.8295428806485	0.849205301071775	0.718577547315791
LRP10	0.86676762610694	0.686644286242638	0.83114371611747	0.872538396059066	0.621622726869952	0.782469497567017	0.840713306562069	0.810015198738517	0.915052079774322	0.843359474804393	0.861811221960427	0.930709076447046	0.757724186966546	0.736868265475387	0.822971363096397	0.794990154699136	0.751628399873899	0.843288260031648	0.834808564463788	0.893636300958634	0.610347425650236	0.915825688352223	0.876647696630773	0.91329429235779	0.893078975451655	0.812975379427364	0.93234830558821	0.870657641061437	0.901861497825571	0.377117566076377	0.829287242367409	0.896571788024021	0.882306382793732	0.93484473028744	0.511747093497001	0.906056136122917	0.91275417261415	0.893983881986544	0.797363977120756	0.820713653258862	0.849970221055217	0.900297008879888	0.639243649699948	0.857980414110507	0.862484629911909	0.778042759551815	0.795166928807704	0.791416048354295	0.923980983549194	0.872904866266685	0.864477678299969	0.918344721742301	0.91964790052457	0.817339645066347	0.848307699212458	0.751330175365828	0.70669466208357	0.723137123418582	0.814961989322745	0.769090427849782	0.876872289067002	0.773758224486086	0.850451534474088	0.85712822058716	0.761790108027434	0.594045933582895	0.788346989548879	0.866528250829597	0.956013086591819	0.910028732616787	0.685174402277265	0.825515099229893	0.913256289719293	0.785313401994796	0.81978574025182	0.88680795420525	0.950681263718509	0.884636428146312	0.916075527633468	0.958324615517318	0.788031666656224	0.94718145184927	0.891234129415024	0.807510974792014	0.867670687652611	0.35103984894235	0.862086759860169	0.667376772925322	0.589586205340707	0.908871769583612	0.91993501576092	0.864491386322593	0.876971144299	0.922114703785355	0.947815943264706	0.464259492917674	0.944674797212885	0.897471592280476	0.909284277213279	0.899464946649739	1	0.934517141602696	0.911581868126784	0.727458689258397	0.887489679777787	0.832604187671244	0.85839022632716	0.909822393185191	0.799418154662728	0.869757798756447	0.79616732778536	0.78956158055134	0.875998098769072	0.882400223105506	0.794693608716584
NCSTN	0.855630475542583	0.737832205522103	0.79969180633354	0.887431516804535	0.581721484146211	0.798045347062803	0.858146324357514	0.823065350457053	0.908301229824678	0.842224602365769	0.865952176451202	0.915577440891113	0.778576350297225	0.780805839812633	0.833182122887621	0.789065276053203	0.788892430761201	0.861145406839922	0.819930036434836	0.902188656497582	0.64108558757649	0.915849058182457	0.872515035441931	0.897484983503607	0.88963454980316	0.827786507894208	0.934030273452161	0.882892992039919	0.886406292073298	0.312491613910195	0.849675343778289	0.899693848537654	0.878955710831372	0.91402714206913	0.560674791558309	0.905381352872365	0.89503308935816	0.905408492089059	0.78493939060715	0.849630121613719	0.844874211329471	0.904691572988856	0.667056105273451	0.844725379883423	0.824009215674617	0.787774477947592	0.810436430976313	0.834132137482272	0.911451998965397	0.877648794813346	0.87534280832258	0.895475029602191	0.903820663404292	0.840293953501952	0.866581196038787	0.793012016256592	0.74620664016306	0.766570940323807	0.808359693075303	0.72847448928332	0.8625332124601	0.826550871990857	0.856156960979365	0.870284978104032	0.76910371441503	0.556015964941388	0.78295273842377	0.898278966605561	0.931655066669885	0.918584730543543	0.661717016216185	0.814832213711806	0.880682797111926	0.728358440513322	0.83222131512632	0.89757036510986	0.935610458908339	0.870139078966731	0.924315889655644	0.946481286954138	0.768486434159097	0.932916722856184	0.872859054128018	0.823650462253668	0.828353709766307	0.347985261148542	0.867514685947953	0.604802961579873	0.64894589467481	0.895845449040959	0.902487679234031	0.872673445514639	0.863194741794121	0.92273144489698	0.92849189448118	0.413419578110302	0.934120312791607	0.891804411871433	0.88504889370944	0.879164018229992	0.934517141602696	1	0.899565607113717	0.757076916812289	0.904119729197457	0.835299718000741	0.867979416009473	0.908028412293323	0.79598709298739	0.852230967017369	0.783909447471984	0.779766087828993	0.867523013672826	0.867311854472673	0.779819933221615
LAMP1	0.811135387545932	0.721234126893824	0.922490649242854	0.899107882715873	0.699700623819648	0.796394062964919	0.848539577906267	0.826801950422069	0.960246926404321	0.849658055974677	0.913576215573797	0.888350265839039	0.81827709454763	0.666913595930097	0.848328864725571	0.877291033450189	0.682412162316874	0.903210146133227	0.920937229526889	0.92798330614888	0.756416365431931	0.895401224938253	0.895298921463763	0.962047896349084	0.908342175888702	0.883305101770824	0.845093733661052	0.837078053177268	0.9606225656736	0.59768124579051	0.788184377825197	0.811489448163089	0.866077069297452	0.975936450129475	0.440844362980335	0.87380463035358	0.946269486113098	0.869654460836818	0.805053104697861	0.730094978685692	0.837105814458488	0.920303622671763	0.572242650228241	0.86970996764895	0.921165512114169	0.617524091523772	0.88677071152896	0.813437737102124	0.936438850095434	0.877427086861576	0.893874014556116	0.957049021730011	0.925138143736759	0.905601625942012	0.790316391305107	0.700882036409211	0.73185106424506	0.839440034750479	0.810685332070048	0.839365683688215	0.794521608453638	0.817518531576409	0.882889122422845	0.763989539181164	0.635069745174552	0.555622885993147	0.781747740023023	0.77745692227431	0.899317564221522	0.85486780138215	0.559148429253953	0.911715638674456	0.846946118154471	0.874952546030373	0.797426275686765	0.882750085350552	0.907400986013893	0.826459177446709	0.843007311341828	0.943025865260575	0.8948120453127	0.91976234260389	0.874353728849725	0.874069947804584	0.838111689771967	0.234418128683092	0.909204923796386	0.823110715849269	0.556849176136563	0.916770550186165	0.949486508382213	0.756045032363104	0.859600002152035	0.924761372696322	0.893368028535024	0.656093991557294	0.909971649756768	0.891511521309171	0.85487948210399	0.972139125582388	0.911581868126784	0.899565607113717	1	0.71148811866784	0.866227688298395	0.846505069128246	0.734277099386041	0.927754676180095	0.688228768342916	0.850163627451273	0.699121966793655	0.626883374848947	0.797023122010316	0.827132677936976	0.681379310950031
ADGRE5	0.647549845317018	0.661295503745763	0.622569927405854	0.718854478307979	0.569718760416366	0.637400419900696	0.693511429748673	0.643967143047737	0.722724826991943	0.685275353826176	0.665339970814211	0.700678082207376	0.730797350884135	0.660041370798489	0.630811473377594	0.67658167657985	0.692466555981752	0.726351970090188	0.658172247668482	0.752693198009273	0.641347305649858	0.7391955511079	0.735640540501993	0.756154600077401	0.700750568478778	0.68863124190053	0.727369511951155	0.71607428072338	0.740560439215932	0.247637532605584	0.676151787539404	0.725467896667209	0.734756979157232	0.726960653754942	0.579024965453374	0.717038803730065	0.723783424282114	0.700098739727029	0.652377525517602	0.689638191955333	0.677924941391305	0.745387173297051	0.452570028584753	0.649289594466302	0.717526329693077	0.633816211807345	0.722723523215478	0.741178665747659	0.763580180634218	0.701912676051996	0.75980427434836	0.69873413224085	0.728802074350712	0.772063014220034	0.658229386424613	0.645503918822054	0.544263537133656	0.74313845844882	0.742447045237653	0.612330256814843	0.716433218615433	0.649031470358406	0.682890148014913	0.719182347860325	0.579620733417422	0.348188597917027	0.727781428961231	0.708918678650263	0.705768468418406	0.712912086386841	0.503575702113833	0.667820526936322	0.661492693327766	0.574125734110022	0.613796055012399	0.731736140809054	0.747540826331717	0.683625522650279	0.751959255758283	0.757512933118338	0.627961801359198	0.724255732862885	0.712718768027537	0.746118566128887	0.630547715183235	0.283925484950053	0.729019852756451	0.480428816143176	0.625321620275031	0.725288926616623	0.697983529851837	0.699269461775242	0.70610555672609	0.749818264326229	0.754000572506129	0.407710773188531	0.719157502239644	0.699390409659218	0.706689913533716	0.701490109554284	0.727458689258397	0.757076916812289	0.71148811866784	1	0.722430030638209	0.69880649845485	0.665040992993589	0.710878791591096	0.668958435701621	0.681859840408433	0.656132758863007	0.632609345962802	0.727129069505678	0.728713645948119	0.646411308852794
