""	CD74	TLR2	TLR1	SORL1	ENG	ITGB1	TLR4	SIRPA	APLP2	CD163	PLAUR	THBD	HAVCR2	SDC2	ITGAV	ADRB2	ADCY7	KCNQ1	ACTR2	PLXNB2	LAMP1	PLXDC2	STAB1	VSIR	TSPAN15	KCNQ3	TREM1	NRP1	C5AR1	CXCR4	SIGLEC10	FPR1	TREM2	CMKLR1	GPNMB	TLR7	NRP2	ITGAM	LRP10	MERTK	ADORA3	STX4	LRP1	CSF2RA	CSF3R	CD63	ITGA6	AXL	CD93	CD33	CCRL2	PDE1B	TNFRSF21	TNFRSF14	NCSTN	ITGA5	RHBDF2	CD46	PLXNA1	ST14	NCL	PTPRC	RXRA	SELL	PILRA	RPSA	CD81	LILRB2	PECAM1	TSPAN14	P2RY12	LILRB3	ABCA1	ITGB5	IGF2R	CD44	ASGR1	IL6R	SDC3	ITGA4	UNC5B	FPR3	PLD2	HFE	BMPR2	AMFR	FAS	CD40	PLXNA3	NOTCH2	ERAP1	SCARB1	LILRB1	EPHB6	STX3	MILR1	CD226	ACVR1B	P2RY6	LRP8	DIP2A	TLR6	CD47	PLD1	JMJD6	TRADD	CADM1	NECTIN2	IL17RC	CD69	EPHB2	PTPRA	FGFR1	MCFD2	SORT1	NOTCH1	APP	TNFRSF1B	ATP5F1B	SMAP1	SLC16A1	PTGER4	RYR1	RACK1	TSPAN17	TFRC	DAG1	LILRA4	CLEC2D	CD99L2	TNFRSF1A	PTPRZ1	CCR5	CANX	DDR1	EDNRB	ITGAL	PILRB	CD68	C5AR2	C3AR1	ITGAX	CD4	CCR1	ITGB2	TNFRSF12A	LPP	C1QBP	RIPK1
RYR1	0.272393120057904	0.805242064464085	0.761043665825058	0.703596096474087	0.695772453169038	0.481016368287174	0.0261217555939905	0.335020074192431	0.292256070027335	0.691214068045418	0.203225002305768	0.539610746697954	0.634617336474448	0.252998683891123	0.777579624429509	0.646395420861903	0.575190421646503	0.772500583613007	0.478781247592403	0.70663637896677	0.10298428638104	0.541497839326232	0.677403024109585	0.714398134643562	0.600996674008078	0.776018093420799	0.497349264251126	0.636814446041908	0.375557238274897	-0.339096600162178	0.833639487104103	0.836502105272981	0.436091861826294	0.273822330169977	-0.393223674905352	0.558020653628131	0.37800177443038	0.682718602389371	0.392567484574022	0.517131021492022	0.228491288736249	0.537145703699888	0.316152700183157	0.415110249764165	0.484464859797721	0.132117675845307	0.58466848427963	0.0261377328999563	0.648594540751835	0.488459425910792	0.134355230793934	0.62979584006948	-0.0978726144038914	-0.285429785158042	0.303886410743832	0.421234571660362	0.785561196246589	0.103326394439584	0.281404881191825	-0.038565997916608	0.626062857258719	0.756937438086876	0.409730916962353	0.189122963304152	0.342695647243859	0.446121787381251	0.340006280502335	-0.21784183309696	-0.386726239747356	0.457070419643362	0.825545793031695	-0.470352836085092	0.153828896477107	0.211017870667119	-0.00716457036185475	-0.451725013823607	-0.63562789525951	0.326668756293392	-0.00665253460093718	-0.55625315186807	0.579182471449887	-0.193385181446636	0.714997651304116	0.398761533773034	0.612589504523077	-0.00811080314265068	0.627598953134254	0.541848749051581	0.404781371622517	-0.0709906174097182	0.530023544727188	0.214678961144398	0.737201384549802	0.362130438757821	-0.0820748181235523	0.202447163969845	0.839315754376385	0.135527689561032	0.642373979202649	0.72279936964697	0.774446665074068	0.629840206223157	0.143336174769923	0.460146863337893	0.802666221877343	0.125519476445754	0.0852357003213543	0.714789666103995	0.518438405334121	0.750764824494354	0.477143023140871	0.482040536169274	0.791722640130184	0.410810135150313	0.631956349855939	0.444157713429052	0.483597901338377	0.789350530449377	0.3100598560198	0.225045570059488	0.61724818702891	0.383697924231638	1	0.373982289997701	0.256880250766958	0.734695297522082	0.398773190184821	-0.29935553939323	0.395079375757518	0.440976223083293	0.658839903575098	0.471878777199527	0.503859147890962	0.438005232999395	0.586073807918898	0.591748882674923	0.595254254470134	0.731253391579914	-0.110452822521834	0.40717148011789	0.504177607189071	0.280672687318568	0.670914289495673	0.571973216956637	0.495699357319761	0.657146221993707	0.455805914400994	0.430700905847974	0.562685786782073
RACK1	0.751718052265136	0.636547385113665	0.647461398035064	0.815319957802573	0.802549048740106	0.913010205073334	0.799053129269487	0.912783467688092	0.914021352906748	0.838387038521729	0.933536541317295	0.225760276250162	0.880127866296058	0.76629903783426	0.749726569253424	0.800306019035703	0.850997048156185	0.7748812204276	0.917351279333919	0.784714604719524	0.834157429137272	0.916694694591268	0.810034306714424	0.0922252475994642	0.802838992738099	0.714283582197351	0.752859739239479	0.825144349129248	0.805098820765131	0.341058482433842	0.624944105944876	0.688740718906645	0.915701179831744	0.869535917457398	0.505504688765172	0.82128706646382	0.918198211220943	0.801845542916909	0.898101710251253	0.824964078918515	0.926726342771334	0.902532078555704	0.924192381669012	0.808661722702594	0.847099871366152	0.919268783803714	0.837506932457364	0.861825157188798	0.134700049534704	0.939086134148619	0.849731582824062	0.752058455180383	0.634553746190726	0.650969599660078	0.898703276564414	0.753590540765731	0.700467225064763	0.818651909059135	0.792765868037484	0.806555065300704	0.862057805146124	0.767440566382171	0.891136517276386	0.0757741484773936	0.938245174458239	0.985972578915262	0.976038711377229	0.151909232386115	0.399576908366035	0.912424666423573	0.373775417723513	0.278508715836439	0.777286688167694	0.771754598263433	0.760055206561589	0.264808097064364	0.0415647604474144	0.874904156935836	0.629456888938655	-0.031020821407757	0.718746587491149	0.703660627222202	0.766284104491251	0.833763447657894	0.849363609598347	0.651158973325075	0.544214968573826	0.871692980418124	0.811222611715453	0.566655749876878	0.709839871223792	0.891929741494787	0.763365882440956	0.742258953866507	0.657862343816332	0.809321555044515	0.448326085043074	0.628667544703721	0.742776969525995	0.675122076706958	0.713173107349255	0.641868535869157	0.91256145488065	0.817879976955689	0.602133365357058	0.897709589997459	0.824566868806656	0.722168509311687	0.771318434685143	0.647872658568098	0.686062788962739	0.856370445811508	0.641974784013077	0.951177001176038	0.854798275271152	0.492016544736226	0.576919543554368	0.569275134616175	0.964425253328843	0.931839317506254	0.828943202315038	0.816191331855693	0.373982289997701	1	0.609729240560848	0.691265581953993	0.65184798091483	0.607737921259503	0.651704281112218	0.862526502225722	0.890793947629381	0.199379975916021	0.377972594286787	0.87914513441795	0.280063409447301	0.678443665895487	0.751000384298165	0.639471898160984	0.795313976713247	0.382851283618195	0.901170316159455	0.867677890572975	0.851526498213659	0.796301471763336	0.945256148273362	0.736917288878209	0.857069760217171	0.970443315426661	0.830927082907116
TSPAN17	0.472261959828252	0.465391635653813	0.412029252337365	0.531840990875724	0.499381057360666	0.513137338881034	0.441612483617611	0.556038794918529	0.599920587006694	0.55612194220424	0.492803053637852	0.213211507316864	0.586608930763319	0.631312881365766	0.526170856134602	0.436744582144004	0.521047536461644	0.436753120937202	0.60102643277156	0.540984770229223	0.587039581923811	0.575442566260982	0.533874471728174	0.0215746301606883	0.518105341557183	0.422200259142428	0.385133088726752	0.559089811931483	0.489254419282924	-0.0178763088134138	0.454154301837968	0.447892314374508	0.463591418034588	0.624206926346498	0.323092232937801	0.56036557296866	0.628414267275559	0.498515435031539	0.642003543482692	0.651382786823018	0.478019290397623	0.575500472992266	0.595441838613921	0.431916141670362	0.630345722413959	0.524970982363061	0.641337070291232	0.481438992434384	0.0609132785349704	0.571068925613556	0.549447449875822	0.637171199105124	0.361126885744946	0.375517105268553	0.535757218567925	0.444792690977716	0.484192952379012	0.554080869791422	0.527873957621702	0.481116427299905	0.635289368276439	0.545583139513882	0.527403940923113	0.0662837754495158	0.48276324687154	0.571166544010922	0.563222968401498	-0.113284712308061	0.185074825389397	0.625153652649633	0.381696906962442	0.090192777539712	0.61708781559289	0.539425837445214	0.506371233763485	0.176913312942234	-0.0138233581554385	0.472295357219347	0.608548642100773	-0.119623620644983	0.477008985696264	0.461909658503081	0.493880119363913	0.364280309967682	0.556327142210969	0.412504333699361	0.485462766526681	0.406200013526734	0.56672522493994	0.436509818615172	0.593441719800689	0.588349114380813	0.408829097946473	0.481208039344	0.487214028123955	0.379886787546624	0.448139894039998	0.631056428761508	0.412753803965941	0.478812638203276	0.532524014895705	0.524007717541967	0.557459262379802	0.614711209382373	0.387092614339221	0.570544898851422	0.508954503051012	0.504079111622144	0.574087673893781	0.476250539517852	0.456569604052759	0.591607084589881	0.499268110495517	0.578595036612471	0.60587569589964	0.6194215794079	0.53112070206177	0.353996136465853	0.576616057700406	0.554070227709407	0.46017742432381	0.615085571844849	0.256880250766958	0.609729240560848	1	0.500925764737703	0.541376856293739	0.400300044139404	0.695665564486634	0.562370356837613	0.528636222614394	0.39781689386081	0.260281005767662	0.553900433561685	0.436734032646423	0.643688620169645	0.478964623485717	0.433954080501755	0.422816326676849	0.302380140083747	0.583147761195788	0.516404125675726	0.532890096033056	0.576114480720306	0.558123377151439	0.600409131516148	0.620664363970661	0.582799101802945	0.521125739870817
TFRC	0.670447880357356	0.878015638267211	0.785944068746738	0.803400290587518	0.775846790207483	0.706228863658056	0.457706366120551	0.633745409451207	0.678071134982822	0.850706762827226	0.566361008327923	0.504836553700814	0.77788873955944	0.572676476931227	0.813050371750034	0.761521439252945	0.796490401696248	0.800903805238766	0.77958925297703	0.75913895369151	0.544275553460193	0.799813414016171	0.818181725058425	0.433522767850893	0.633481584111744	0.780111628178749	0.655862367254859	0.781949649659285	0.722905107981032	0.0775404616210494	0.812384824598716	0.823753209023347	0.60819801629452	0.619168106424484	0.094609392781658	0.818604948100198	0.694234061590799	0.751948038029401	0.715414233514402	0.792781346337678	0.528605693878796	0.781573083778866	0.687327508821345	0.598974866932903	0.781983427790112	0.483374129803042	0.739736983641529	0.454299943459833	0.561555093742465	0.745439685818837	0.480060299653123	0.727192996675659	0.353071154795635	0.196035420005738	0.677167681482027	0.666016156022006	0.770612887751377	0.558746706230378	0.6111692685029	0.411788389368123	0.827217329766921	0.915973335182805	0.698518830834419	0.22916508717467	0.627236995121123	0.724851245083326	0.639772201645993	0.0560040856413628	0.0822379665015308	0.811470591471839	0.631951899781368	-0.0257781924048528	0.575180159856496	0.578027126043682	0.441312526714612	0.0382531650389173	-0.224982248841836	0.625677943678137	0.470134556278205	-0.213140644542132	0.592087464406587	0.275326480469656	0.787744471388756	0.636756821384038	0.817256022783554	0.448143596907292	0.666631839186733	0.640592205033722	0.629636518983959	0.391059536313411	0.695943745159428	0.639754425113291	0.834741521846025	0.651460820137191	0.390539910887838	0.537070312674228	0.786574278782255	0.529424087853898	0.655155631362402	0.748303287994284	0.841730603363929	0.770981554856192	0.520786529515149	0.729511726671314	0.672164423068144	0.470766005435669	0.462107256565131	0.786788731532278	0.698018278332371	0.692433427082179	0.742758505158341	0.757504174013416	0.779599663755253	0.70641679931002	0.798974627084377	0.666415957708397	0.748442077645924	0.816701411286965	0.638501241287625	0.638892973565928	0.77472750835824	0.805547180647951	0.734695297522082	0.691265581953993	0.500925764737703	1	0.646891071021683	0.10417022850564	0.730803343159997	0.712583010856845	0.823712169527448	0.558649459086011	0.591645052629364	0.73893426575801	0.641207509013634	0.791166287381105	0.633124058441291	0.839515125432569	0.324574030291831	0.376573729877401	0.663067574506349	0.54237548254718	0.878590551862085	0.710925419352857	0.717552335806913	0.714551881259074	0.764792704899296	0.707694410704635	0.807269238931358
DAG1	0.517825322624568	0.499409351756992	0.485005440461676	0.655856093145928	0.577357015617259	0.702224345229156	0.562884015652005	0.695101754443591	0.693129910185816	0.64846412414357	0.645751482110623	0.171011427372439	0.656130273795654	0.692285428317389	0.611599561021007	0.52246976014912	0.590322528132473	0.531905739236212	0.717227503956483	0.565318597388818	0.612719955262634	0.700700411675463	0.592832085409179	-0.0907915596241706	0.578260149591039	0.588326180346244	0.524027121292194	0.632873281567893	0.664957370513862	0.226102532320086	0.436940055286898	0.505031610086239	0.625600194263162	0.668189575267073	0.323523395167882	0.60944399699975	0.735627478131348	0.591902423710772	0.648421451160203	0.648946222546928	0.610166755927926	0.694639679368569	0.71574607338954	0.580492756713795	0.608113819977148	0.647771046589782	0.715653052410777	0.55396443533829	0.102611326805744	0.600344292396599	0.644912587547659	0.619093897448381	0.469362090933587	0.424855764644688	0.694104601068006	0.639208139384422	0.50672500254423	0.578249485823224	0.654499611329278	0.530884481733574	0.756600664711861	0.608260968036356	0.647006942579247	-0.111259912466374	0.589231666730094	0.683731573917301	0.666638887601434	0.0526426427211006	0.249575270648899	0.724377498384251	0.277182359138679	0.196623097530591	0.652509601367987	0.478689695121382	0.593057387457841	0.29941076984046	0.0117646348868565	0.659052003057898	0.576933868141075	-0.015733643109971	0.541424001251203	0.4834849721811	0.564685510493648	0.51059465135318	0.672636276859535	0.47403492235957	0.445120966354872	0.568586137076027	0.732248353126726	0.500918473719501	0.550177345061011	0.636911742222722	0.52031763664273	0.565019430514531	0.471889985183335	0.564229792262954	0.446471282832984	0.574968788452005	0.430342955219336	0.598088138471411	0.701960590224703	0.542519220234442	0.692785174310659	0.712725025370914	0.443955818918175	0.573325680597493	0.705697421813887	0.63664663085105	0.683550647887884	0.466624310848655	0.690515533378907	0.822136959075017	0.615789547019941	0.713805312608623	0.690535947417537	0.740146249242789	0.820619202154578	0.396602902336004	0.688172391180565	0.678712137081585	0.737738672205956	0.675379532017406	0.398773190184821	0.65184798091483	0.541376856293739	0.646891071021683	1	0.385723172001143	0.60131014536402	0.696422844809376	0.657937471358348	0.683688622280564	0.424510445452602	0.734996184080874	0.707126997090247	0.770829942591447	0.595747522336813	0.622189384864782	0.513091493527766	0.274228333651302	0.677404108929399	0.674799154010918	0.638989202667648	0.59263417550018	0.645970706724971	0.719631947376645	0.795142800644143	0.730798526916081	0.706617231974245
LILRA4	0.448160686006322	-0.0900246303548874	-0.0519744823167647	0.200571109547091	0.141253332783167	0.471229891618697	0.773942948310631	0.5969669949693	0.669609118283156	0.242446304815069	0.732754016171588	-0.290326441160492	0.374678311902292	0.655051980952666	0.0853758300659004	0.192642882769354	0.414593237818796	0.0613437064830659	0.442578333516743	0.137866582082497	0.795793999162303	0.421208588746201	0.206462344412523	-0.588207351153375	0.244636622524612	0.0369413269814983	0.194745411966712	0.298044199104758	0.44453999688622	0.45797364540206	-0.129660688633285	-0.0737086771841857	0.477566191227434	0.708621053036945	0.887614629571014	0.408098005977333	0.621224593684101	0.150060226942377	0.515032700711995	0.457499425966228	0.696168652203741	0.481898911735137	0.663039391881057	0.395018046138707	0.425047161192586	0.805875060005447	0.318554352425914	0.80447699037421	-0.494367598152775	0.464888967102422	0.72985595643555	0.255378181405431	0.699073238442899	0.902162929354987	0.609906912185568	0.393970259823131	-0.00250235571122892	0.776203600538467	0.624120661535478	0.809263438111181	0.330615151583037	0.0949217794772029	0.432697970212084	-0.175707517480855	0.581628186462134	0.519539579192376	0.643583621375432	0.213524634357385	0.74066273106751	0.509962900339446	-0.323906184043738	0.646269244992515	0.73726000850178	0.633637503237945	0.799446258231637	0.587767101344246	0.537581792917141	0.527630920812706	0.684700724310969	0.340863661921649	0.179787395798689	0.872343774328686	0.105505573030987	0.459749028466738	0.247340342953286	0.726532701746458	0.0115472821505052	0.388833914438773	0.510339453504428	0.697004057239942	0.293067892828004	0.77860375703455	0.0457252848901789	0.314684327129403	0.806156262857987	0.594612534041693	-0.248853278295225	0.558957008317229	0.103562370638	0.05986982805165	0.121581154644229	0.0817805712062101	0.72222728956666	0.467849979852488	-0.0865326614434593	0.716874668525444	0.690818253827337	0.0403032242287918	0.337163112329044	-0.00531954815463684	0.254492840266046	0.422119115818224	-0.0508787773254292	0.57502693216081	0.299183354208779	0.229485477412733	0.183675941702591	-0.181832095932434	0.619984257709286	0.689192455725842	0.255152776516884	0.484874340045181	-0.29935553939323	0.607737921259503	0.400300044139404	0.10417022850564	0.385723172001143	1	0.335874357205348	0.451113913383739	0.289380702556095	-0.10745166249376	0.0588649116759896	0.478403712579509	-0.135110524944455	0.218380710377318	0.185969722523172	0.000743473178302144	0.876746454771654	0.0240761148151181	0.477938256172236	0.615239922745876	0.243875238420217	0.322239308325693	0.480157131367018	0.186280539401207	0.507232437202106	0.524917483630489	0.319014218813256
CLEC2D	0.585428417387992	0.577924242268186	0.531272067799175	0.608420150053677	0.594011068048807	0.611591653577975	0.484333010274254	0.622964580562941	0.670273278489831	0.667934386488745	0.577560128891079	0.277218619533977	0.649204457227617	0.6659501000045	0.583409396684695	0.491158480816019	0.645610722464453	0.562645772121507	0.693842438760205	0.532048846859144	0.627380475212966	0.674952480158578	0.634520803628196	0.122241611869232	0.48648103180152	0.558455369311344	0.47662399763581	0.626690886694697	0.633532843611918	0.136414144790218	0.512966999349291	0.551382088739141	0.515588863294695	0.658717305131867	0.341136474997815	0.659932036391509	0.700234752189246	0.570366852358283	0.711615232990582	0.678529161974371	0.529216768059826	0.71074444964439	0.663198212291538	0.480836220216048	0.661296783532772	0.551623538481882	0.638626993567596	0.509954814130464	0.285856438305589	0.672616005862105	0.557649377405478	0.638927226958766	0.408972940402397	0.421629312710004	0.634047133839369	0.623553328427449	0.536819561657778	0.637138071351156	0.58800083976245	0.494600813668573	0.691444319381217	0.692728684215233	0.607533728686033	0.22404944452828	0.569666282668694	0.639465601962854	0.605859977375105	0.00905916952102407	0.272224730150245	0.711094465442116	0.388869103006612	0.212126260238283	0.654591254496158	0.599755752348392	0.536705886177492	0.267410215603959	0.0105986056649109	0.603552898417002	0.607884559873901	-0.0419408012102181	0.446561845896157	0.453410730335792	0.60055810496452	0.525419753355865	0.658575424700803	0.528096449794267	0.498427006433473	0.454877862082158	0.57910323166166	0.494039309667058	0.552703461639372	0.666957876838614	0.568316329181205	0.564786107657181	0.501825365222157	0.488759727051897	0.530004723044446	0.647172733981212	0.520337826653248	0.532418965394154	0.645525426686568	0.666322179372819	0.569024039250095	0.701840817451046	0.402287763144631	0.586895082159262	0.519867761050024	0.606664556669136	0.563196583753028	0.483297135058494	0.598845983297614	0.635992956985963	0.548612593092913	0.674219991884715	0.665323503192717	0.686621968660173	0.638766247419741	0.517863188598383	0.621096782454507	0.605384671278187	0.593901097962955	0.781221499731359	0.395079375757518	0.651704281112218	0.695665564486634	0.730803343159997	0.60131014536402	0.335874357205348	1	0.673874625612065	0.634905658608377	0.461992864022554	0.389763682867877	0.657742857103168	0.515308472951481	0.665624802193083	0.512820497281234	0.583113267608715	0.465979360093036	0.24126595089904	0.586931442819486	0.543912911463428	0.696310887325441	0.600340861793407	0.623092645674036	0.603673974952166	0.738462130620348	0.63516505482349	0.656096170891333
CD99L2	0.666425646124552	0.645004706131943	0.700718683963185	0.836472111958058	0.80035388808162	0.920217834278292	0.728861214026995	0.910852714934442	0.872125242990123	0.844025385021323	0.846039898917396	0.234806961112867	0.859807476214702	0.758914175134596	0.77768049134208	0.738516232189472	0.75024347969024	0.774474130683078	0.888685331934422	0.770446635831508	0.728624340890919	0.918699784505012	0.797743590632209	0.073578336374816	0.782020050354308	0.782920813135271	0.761586676615058	0.831350181078821	0.845883864757893	0.219055545539144	0.594392987010856	0.689937807992421	0.868399941406731	0.783250687043784	0.396892032410855	0.785683805259345	0.896162079501281	0.81879792280421	0.861330151916724	0.798290926018661	0.846297629890129	0.842564792785955	0.89055751983044	0.788786392568699	0.764504890501668	0.814206876802708	0.884907225467181	0.736186203502585	0.161912395166457	0.872520830954338	0.762681726749669	0.786731081762737	0.589328781020055	0.528054070756952	0.816161957250055	0.723371144941427	0.738952795953655	0.710896252580184	0.747723840144469	0.696552269973563	0.878680932781915	0.796231500026064	0.83721894769251	-0.0365695193548986	0.851385988090688	0.871079629313499	0.884872025299188	0.126708413389077	0.291670839056458	0.893402791489	0.396385869828703	0.207252061456542	0.737967459213686	0.663301101938837	0.715995377692133	0.21596139689959	-0.0317933129016177	0.872211035919583	0.55904139022603	-0.0488327647950838	0.720999622329718	0.626413210050169	0.729148861452057	0.77268636978051	0.84880591375552	0.498308498971962	0.497861143487882	0.805863972775613	0.731480511850929	0.469971378145261	0.738075728567219	0.796925910970192	0.747208678124351	0.672527125344649	0.551294243732904	0.735868921315845	0.501418906166105	0.572273337560146	0.681201012335252	0.740581815303167	0.772831027770277	0.729141881206191	0.825376806513357	0.837344074911979	0.577406898552716	0.768727653243484	0.773590605766069	0.745481270902351	0.76487845895563	0.57860467417348	0.695574443708038	0.850249615806757	0.652319485511365	0.913629785094676	0.876178992806308	0.513655179133853	0.65001305614487	0.565076314220586	0.878798574036179	0.826384099976295	0.82728981583405	0.776085258425123	0.440976223083293	0.862526502225722	0.562370356837613	0.712583010856845	0.696422844809376	0.451113913383739	0.673874625612065	1	0.848299817596746	0.314618063677888	0.351550649762078	0.90535410399551	0.401425137262641	0.693172805458026	0.805210639950693	0.673431507364218	0.684710813883814	0.341266342858579	0.892542535280514	0.873538887942141	0.846889379729845	0.742537794489488	0.899640398339955	0.744661268547853	0.903843752822851	0.891658070232997	0.862195052226419
TNFRSF1A	0.723829606140603	0.836562379146375	0.837745776117179	0.922809485303872	0.919493892892173	0.891416338961795	0.632769267571833	0.848482315004459	0.833360785374431	0.930505083321225	0.781997879832743	0.416010099769282	0.918632418762578	0.656676288779995	0.891864445566154	0.867081623678218	0.870712261979803	0.918882092978815	0.921187077950264	0.905104326551619	0.676681315206085	0.937635934210137	0.919062138945596	0.387916877603146	0.855625269164119	0.883869020759408	0.786959848464288	0.917791780066823	0.796260235123027	0.118077606964246	0.821579318729863	0.879397576109448	0.86784956228176	0.767960861837978	0.22456676698404	0.87527195923229	0.855696617746588	0.906539536736244	0.881709618094691	0.852640051945259	0.816484680081967	0.870063126737017	0.843851476133496	0.792024173116964	0.827354847899785	0.728966627381234	0.895295598248582	0.671249829045573	0.37383497146529	0.91998962872184	0.697162217494643	0.830799145179727	0.480812568366046	0.366413622203773	0.824237866610806	0.766525709252905	0.879676828270493	0.654288153109701	0.719525282721078	0.614389850743905	0.924261030613368	0.915445164320576	0.864524998143536	0.184227045722451	0.843703455463497	0.924191203345718	0.87877761734133	0.0958254041487222	0.16979586352152	0.903416531601868	0.632191766171553	0.0191239553110335	0.673454575274246	0.691173393578061	0.61087502609451	0.0524257907218777	-0.200223383998422	0.82289424492297	0.490707191473498	-0.207025383877904	0.77509562819174	0.456571121987716	0.884707792587661	0.814495481902629	0.935088457733495	0.486951955015455	0.664939191212408	0.866648359004125	0.740500773135316	0.430215208262145	0.766920121669735	0.758480362509688	0.907770203127698	0.723176370741979	0.450241620525192	0.710530950911414	0.695254420083436	0.570247978673508	0.813858370875221	0.825578747171312	0.860707769108761	0.806942637017705	0.758711864187618	0.830863528349731	0.755784437439943	0.703622459929045	0.665340276346154	0.866651310879663	0.82747764103788	0.755248248460315	0.735015207696362	0.852090475769257	0.809926425752419	0.892120716342392	0.918498126654469	0.532070076133192	0.667105196588212	0.787149716603049	0.868230752507404	0.797355166324856	0.881781359127598	0.785907755338814	0.658839903575098	0.890793947629381	0.528636222614394	0.823712169527448	0.657937471358348	0.289380702556095	0.634905658608377	0.848299817596746	1	0.337626960236992	0.4891001367985	0.889733951061882	0.450307648648026	0.77209435313521	0.811948672748849	0.802856827290557	0.556244023638309	0.499140958574963	0.881364247009951	0.759097393391107	0.956027296574535	0.858041354220798	0.931853198384999	0.816889540989789	0.86066706560102	0.905591896428477	0.898601851446054
PTPRZ1	0.280276080669546	0.458003402584377	0.324785803165826	0.325614923309876	0.269265393288012	0.227899608042018	0.0616415155641736	0.174338244891238	0.232474497906213	0.351309976209804	0.0916276848832098	0.300270385082359	0.275141264904138	0.278630605465627	0.384637703042007	0.253782216369373	0.267695623331266	0.287765889085289	0.330016768249607	0.338714190610239	0.157211445934878	0.300103296786876	0.332993799756892	0.10619327607007	0.183808821647131	0.346570200943505	0.128519842154465	0.290345051726294	0.300557639165297	-0.0346741742947436	0.388562368848999	0.357060883197962	0.124438432028907	0.257726366513402	-0.0983774564253967	0.328387503556908	0.285140037991798	0.26241177532334	0.250294762041264	0.367664555686019	0.0831086796696707	0.356173141580331	0.251516148950536	0.151622820100041	0.310970574513386	0.0866466806628904	0.364520056205028	0.0570764385269676	0.261429850991	0.198420875725452	0.0890451397053095	0.337500378102249	0.133140547807521	-0.0584193250730798	0.272036112587849	0.22228719027832	0.296589125949877	0.187863615227521	0.335652892312974	0.0457755420468341	0.5010858981908	0.436772255641523	0.270252531977863	0.0422291258179172	0.0977017183624009	0.246970031876736	0.157821413662235	-0.073825519845683	-0.0520441119493595	0.348826841399459	0.309158213404661	-0.125054072789082	0.268409189187661	0.0836991063740818	0.133685880415978	0.0867425508262055	-0.154947848859089	0.180489443597686	0.384687779575382	-0.0626579812738643	0.241105188950391	0.0219919268612066	0.371372435382806	0.0805598967992544	0.376532168880669	0.122136683608645	0.29329221110892	0.155788015613309	0.34401394503781	0.263135518619424	0.344857895634618	0.180391060943363	0.329333517741952	0.228004962713859	0.115190179166872	0.139467482179075	0.493777340644142	0.366239049975596	0.130098774771164	0.327620662564913	0.50997992911068	0.387766507543975	0.221428543043629	0.417998811301997	0.318860266059056	0.119990778157327	0.272352748447358	0.472074064195117	0.452311226623875	0.28259155814433	0.553159520692218	0.530355981607618	0.543937679552821	0.262173717121432	0.364874804237639	0.817697414392462	0.801297191349709	0.388427067272635	0.210321771340073	0.221274706599502	0.445735759027791	0.414598785128578	0.471878777199527	0.199379975916021	0.39781689386081	0.558649459086011	0.683688622280564	-0.10745166249376	0.461992864022554	0.314618063677888	0.337626960236992	1	0.272842742298201	0.355018439392794	0.928339662093431	0.716960497039431	0.266335428772862	0.515735639133301	-0.031782552982256	0.0614129922067274	0.201101071688414	0.145131106816832	0.339103124748092	0.21398350812216	0.181673891505915	0.502875594693416	0.44967997854069	0.295588403291711	0.433035733664073
