""	PTPRZ1	SDC3	FGFR1	NRCAM	SDC2	SDC4	F3	GPC1	PLXNB2	LRP1	NCL	SLC16A1	PTPRA	EGFR	APLP1	ADORA1	TNFRSF19	TSPAN12	NLGN3	TNFRSF21	ITGA3	CD63	NLGN2	SDC1	APLP2	EPHA4	DDR1	SLC16A7	PDGFRA	NCSTN	MET	NRXN1	LRP10	LIFR	NRXN2	ITGA7	NOTCH1	CAV1	CD99L2	NLGN1	NOTCH2	ITGAV	BCAM	LAMP1	BMPR1B	LRP6	RAMP1	NEO1	TNFRSF12A	ERBB2	APP	DAG1	BMPR2	RPSA	PTPRF	CD44	NCAM2	INSR	MCFD2	PVR	ITGA2	NRP2	MCAM	LDLR	ROBO1	PILRB	AR	CD81	HMMR	ROBO3	SIRPA	LRRN3	DCBLD2	CDH11	ROBO2	ITGB1	LRP4	BMPR1A	FGFRL1	TMEM67	GPC4	SORT1	EPHB2	RXRA	TYRO3	ITGA6	MTTP	EDNRB	CNR1	ITGA5	CD46	NT5E	CADM1	PTK7	ABCA1	PLXNA3	ITGB8	ACVR1B	SORL1	IL17RC	NECTIN2	AMFR	DDR2	SCARB1	CANX	ANTXR1	TREM1	CD47	RAMP2	CALCRL	IGF2R	CHRM3	GPR37	GPR37L1	IGF1R	DIP2A	NRP1	ACTR2	DPP4	F2R	TNFRSF1A	TRADD	STX4	TSPAN17	CD9	PLAUR	AXL	TSPAN5	LPP	JMJD6	RACK1	SMAP1	TFRC	CXCR4	CD74	TSPAN14	C1QBP	CD82	CD68
ACTR2	0.562514649911286	0.484397177630894	0.73800973893872	0.762719117122614	0.880362091894501	0.653727453666902	0.738681311071114	0.834357573248598	0.729270839663084	0.722307665116319	0.840356870742795	0.748847085396229	0.831811254281552	0.399836732996788	0.846924984758537	0.620151511168863	0.681528630772723	0.201877926327871	0.153610861307484	0.697215069530207	0.742326140530455	0.85847537244642	0.66214083544586	0.66584579017648	0.887123251949376	0.682046197278856	0.376484412913459	0.805359821262529	0.339330050290611	0.841463673361409	0.625636309218907	0.270373673922648	0.895577173992414	0.200198807513384	0.439810601583024	0.76152094279963	0.674703653585457	0.610068825592495	0.779542597008549	0.506589360260754	0.808771321738452	0.898755026469565	0.747721593285956	0.8778166867769	0.225861062161316	0.733201497842591	0.565104665522613	0.696218926908361	0.822747013049049	0.627388400392831	0.884181884696742	0.7377307256774	0.835441097975258	0.86473914964733	0.652679369851371	0.849803062219199	0.333432447927405	0.720647490915142	0.896787163197382	0.750324939753354	0.696421880886062	0.869058757780446	0.654340617078927	0.735691710768281	0.790560623189745	0.557153205529241	0.718982118563378	0.85597809881978	0.199164942238429	0.448033263624189	0.662690070184599	0.6904349884325	0.832678142480441	0.802064516480266	0.151530952549457	0.853426190101239	0.207646002829611	0.658346569078374	0.641842466065254	0.544127358149588	0.72675088550213	0.689179372800876	0.771803457487875	0.751201709448978	0.345963802683994	0.344544013935536	0.539735558137844	0.289200367905174	0.632344452291299	0.59828594552611	0.831088653997523	0.639781837519113	0.625544248039975	0.692699143328371	0.798850631931415	0.561843547597327	0.667141251297849	0.743978641869237	0.689724689294606	0.781169569051323	0.925765951584033	0.768809764368161	0.755417273011574	0.738172704796617	0.909185996525312	0.733291896419119	0.418788255544712	0.896404040663863	0.761305388882642	0.693460867200417	0.748731130340393	0.621660314911036	0.557372482736367	-0.0650141275588703	0.827833171137642	0.704558731473746	0.678023094788373	1	0.648878590210892	0.844872356135133	0.854660319286711	0.864915369009864	0.856645276506627	0.742607973620923	0.736305404549779	0.66666437257472	0.822428851069034	0.678908052796402	0.863455084371102	0.770126132636124	0.907129277142073	0.801438354941048	0.741443471999094	0.46054364022536	0.554854312097065	0.785422760565721	0.834988469812175	0.666015180698057	0.594970666611464
DPP4	0.547641022509747	0.349323485954071	0.463033553095265	0.845436340729608	0.573713284515464	0.730080699728338	0.54321427715851	0.806606196759318	0.852886272192017	0.756637607834966	0.51787582633637	0.712243478866652	0.642849281311612	0.124925179762214	0.682363296362531	0.844975534373287	0.555273766768627	-0.176852856761441	-0.20996794349133	0.541680787713475	0.691275060976428	0.725381534544024	0.743129415607925	0.768954009804228	0.618935086329642	0.850596697483294	0.054359820429923	0.784639258596565	-0.0565797845529942	0.78509699576455	0.901162192852258	0.155904913450116	0.760869609973781	0.159817405610999	0.0749513998719581	0.683853352076819	0.497033168544085	0.541544736656833	0.680427868804748	0.210816832081701	0.451342772598833	0.690092469703046	0.539051792483672	0.586418970827109	0.000622524137757117	0.598591223014076	0.223400389863714	0.673134157092329	0.531161344602208	0.735044725349332	0.776732643345328	0.536202462220096	0.583950930060937	0.554372351096033	0.621718972393027	0.681384848617869	0.0806890944416637	0.569317963732932	0.677873442431605	0.773928142504578	0.530017148141977	0.734316979349496	0.30563086118403	0.731926872864788	0.64997043170889	0.554768179278276	0.485712304079605	0.72917905393406	-0.0434414928920193	0.324354583924913	0.726472428421021	0.551180391807514	0.75773849347205	0.812337287479202	-0.100403839383244	0.706014599910431	-0.0816392871700736	0.461139226461756	0.369253809106226	0.574776007459622	0.435046992200717	0.563270048649893	0.534478486935216	0.731702889354598	0.234185788679103	-0.00917828212902331	0.312922713316519	-0.0536449330191454	0.765906742181774	0.615750240891776	0.766088383784173	0.51670420136835	0.246397563262511	0.507939292201137	0.863464061040895	0.720998814971458	0.482327295212234	0.849536795335248	0.664975355524174	0.672025874876718	0.713113381775694	0.736918149625801	0.61117801104863	0.709234082333	0.760698088928538	0.388548054505378	0.405375103468919	0.605221557754112	0.489584771558405	0.5759235485494	0.783798918935335	0.378208158065977	0.890122308583413	-0.152803518590718	0.61001376847361	0.660150761158468	0.627817819069876	0.648878590210892	1	0.643417324099509	0.71060003031822	0.699526328098146	0.667890079901341	0.587209724682253	0.492906724946131	0.495846133221314	0.629509847027103	0.25984332426728	0.802627265591955	0.424767182823072	0.637061204460315	0.457085426246771	0.539532315589604	0.374850279504626	0.309805305643754	0.527459643869376	0.554394799281329	0.502131117421098	0.459625191140769
F2R	0.562292900903668	0.404558366511057	0.62443524849627	0.726022720345025	0.838571605079636	0.588539044980201	0.760683811804964	0.747946309241315	0.746431181958572	0.756063287246703	0.683386085662093	0.645714642937588	0.747859349101862	0.397466496150603	0.744910825810635	0.62276186188679	0.626786050833025	0.0621873365596458	0.0611623528043929	0.616265612950239	0.605960659461575	0.679587629814404	0.628203623483068	0.672457885831992	0.710378165972514	0.703700424266109	0.302448601981135	0.725858329017441	0.278240853722804	0.795053126208009	0.662017041761973	0.313633111332647	0.763098218104204	0.208995406114017	0.370659425606581	0.674565177408158	0.623783423061696	0.544425294618342	0.726864098664213	0.452482705330552	0.780689456117769	0.784220627836724	0.659678866674094	0.730780035500166	0.114993748182729	0.692524514026757	0.352483029253787	0.615252201490712	0.577952849231791	0.644765567619287	0.825889211830129	0.641753723256227	0.764203457890041	0.651413854080533	0.596720043906283	0.678293216663784	0.323077654757151	0.701233935025159	0.760145642399127	0.689307807164919	0.58315691461301	0.70606362394699	0.628619928111921	0.688814103392523	0.793989606925912	0.661932332995523	0.607777649887648	0.797479652805895	0.246488560413468	0.384189840346484	0.696766861152953	0.538518164423598	0.735923168967046	0.846554435228755	0.112888480915003	0.862933861202647	0.191908378698961	0.48166142582305	0.472014362650011	0.634380478044206	0.647275815975796	0.66655111750488	0.583292504140327	0.738527701635866	0.328214474559605	0.255842927409246	0.313317952190083	0.165084800092128	0.603715127016861	0.608058015595492	0.753697636563065	0.52540235176854	0.458752252471276	0.791264618923675	0.731326021743323	0.65443873712917	0.579068459223966	0.711734066337675	0.601465817487982	0.667617804746667	0.814750910304721	0.713661992539604	0.806067025974032	0.716103520059935	0.783390060011593	0.744948331778362	0.356691784440485	0.725226204588534	0.551551950603226	0.636806865787941	0.762839418161305	0.387173970581548	0.593427824356953	0.0479142602147416	0.775533850480856	0.726436037603657	0.619617060698394	0.844872356135133	0.643417324099509	1	0.692136358441023	0.698659164606553	0.693257458906894	0.545857227126265	0.516057719890185	0.515809642134688	0.725054117864525	0.533950074971152	0.786390138171091	0.624372840837363	0.696211227240347	0.614827665987069	0.594546788411519	0.306565366080891	0.296098619518157	0.610571124743764	0.623293898350119	0.67208053258946	0.36835703324997
TNFRSF1A	0.686436874401147	0.531959751585095	0.760927320671365	0.88016957205346	0.735823125437388	0.675144385432196	0.816301018425793	0.936360562027142	0.75180288976027	0.797837241531095	0.791721057058913	0.725308523431465	0.865304346041321	0.230939600532417	0.878013114900529	0.78508205185329	0.732611802378802	0.139870209076215	0.120692765890733	0.77218522219175	0.860850619022658	0.934730099307995	0.775278808838649	0.778584637658594	0.90331086639197	0.746795803171158	0.386747672213914	0.865467627359374	0.18511559998468	0.845426455007942	0.695259396588676	0.227417562988586	0.922249293421098	0.273905701525767	0.410867761526355	0.874122363594201	0.677554966074316	0.511799024577153	0.834575050016632	0.47782972497692	0.661964951484043	0.908852633786922	0.732631303238087	0.879407980484961	0.300627245041563	0.761321440779096	0.648810128693781	0.781315400908318	0.900691285865479	0.707179327233908	0.913561011871775	0.783736832437432	0.734331803988505	0.788464421725162	0.75098035847795	0.928616765375054	0.241025072798687	0.701224301356942	0.908362925354158	0.838722962358317	0.714635264110216	0.939246955774733	0.407768762795784	0.86022499940948	0.674875260477267	0.523760086792754	0.715353775811636	0.865642493738429	-0.00150446892061771	0.537914972074544	0.719671847210047	0.827121659613936	0.868975962376698	0.739886301275408	0.11862530631529	0.704051789248541	0.225437916134441	0.734191339578414	0.792916513862014	0.585544381579224	0.77405724577545	0.750206998248322	0.84669080255651	0.752957959213243	0.442531141471556	0.337162403307311	0.643447663477464	0.312217137478027	0.79589165425617	0.519469889195215	0.830842578046773	0.626076513169122	0.647046954002025	0.57820901924928	0.874616138229051	0.615518162577981	0.719299841273319	0.812809378312577	0.739818022833916	0.881673313534003	0.887158562707561	0.844012079534497	0.63166112948303	0.747416032102095	0.939247922930731	0.63549503299792	0.343094125587023	0.86258357902567	0.758200397589277	0.669937956924731	0.763966248511695	0.75390328359917	0.687649479100873	-0.152883392050489	0.73372658894158	0.697839372729828	0.640244959439995	0.854660319286711	0.71060003031822	0.692136358441023	1	0.888624445978639	0.895645078123998	0.83485801417584	0.783342765759681	0.525678076401123	0.703239219597662	0.63985484308342	0.895815084237103	0.637752243210947	0.86102431757593	0.787892625663095	0.6902804929635	0.295482570065568	0.368120321005042	0.693628442692536	0.848208140485168	0.499826520414221	0.468905418210951
TRADD	0.513189296565888	0.42983079870431	0.667033375172587	0.793894392067987	0.772954728201735	0.756423467818739	0.729468492452999	0.868554260511837	0.726457344537939	0.712264493771129	0.773875018820262	0.789221380593823	0.75942818970483	0.305326993384308	0.801493458977598	0.675673228940248	0.645073170998161	0.11965415891368	0.0637436545300651	0.672980909411345	0.840231047524351	0.873753374995109	0.690898199359068	0.646457667573833	0.843265982423582	0.700013263100563	0.308963590930314	0.849152281525346	0.202296476428466	0.788688592686421	0.688855280436395	0.156081881644181	0.911063738937943	0.235064030801785	0.333717490540452	0.702126743003688	0.554814464542195	0.692729331553803	0.778920548136298	0.423216560001569	0.683931272059881	0.87361143262875	0.638636541665778	0.817054923587821	0.220596167725905	0.658577471709545	0.546537629167884	0.74241731974257	0.851732162874567	0.6408011542845	0.840707340424682	0.673704022608398	0.745566105641874	0.841704806981777	0.749756684827144	0.892119587689775	0.184237120064115	0.647697108744805	0.900108617333645	0.721226207089802	0.740016464835378	0.841637265668989	0.441799503281457	0.726513976103383	0.705674420219529	0.387389580617501	0.70989402379423	0.834042377118392	0.0358863923398453	0.485550848978256	0.625284951683065	0.723420823368235	0.826199026442007	0.774189833412958	0.0152624260387259	0.774212541839018	0.0954902145334582	0.678354525791231	0.638382874882411	0.480414213408453	0.699145970213078	0.609105462092903	0.779611306468653	0.69238273182009	0.266014130244836	0.271760746117612	0.612509063109106	0.254703862742681	0.642537206607807	0.659816063027177	0.773345912278749	0.738262467235898	0.561161265618085	0.524340818768737	0.836716068370243	0.522929878971534	0.626997130731229	0.795278466592952	0.627035802136809	0.793233294666807	0.883222698482554	0.81109776031914	0.682056066708132	0.684788849477634	0.907141868759534	0.634767730016731	0.538557585224523	0.880388503636014	0.751227655071192	0.601641955790442	0.723355065529512	0.67457289227054	0.599638835326282	-0.193694043813328	0.766437220479644	0.581890866369187	0.693962000492751	0.864915369009864	0.699526328098146	0.698659164606553	0.888624445978639	1	0.851106776724508	0.796661967243466	0.755318190356071	0.678434830207625	0.771213034361335	0.61810926180267	0.880892508905567	0.699340530725664	0.904885828329121	0.760555968047475	0.722590257739337	0.470895879354103	0.465838631895401	0.641456878447222	0.826069521528437	0.670075898857749	0.557712034894376
STX4	0.625158111862925	0.511706191940545	0.703540506156233	0.81902996495919	0.747068598028038	0.628005854086826	0.771239662572351	0.876239699241002	0.736809584015601	0.753911036146747	0.75238911097611	0.713204206883859	0.825744774124375	0.276572892881142	0.82532220480855	0.722617490406412	0.65827771022858	0.125187096999372	0.100585979304334	0.71611193953047	0.796275521588307	0.848119912543303	0.698151644025302	0.738725248351786	0.851168602994813	0.676866252141743	0.349361691841677	0.791151025011202	0.190384045917124	0.823590087406337	0.662468501131965	0.236744698417155	0.891567890302894	0.248554934152661	0.406703098491959	0.819575871002882	0.662880425587604	0.53758966994573	0.807045921076629	0.462422923708169	0.673843078439925	0.847698137282175	0.739582051652774	0.844250725503392	0.25366371029019	0.723169986384177	0.576899334965135	0.741073960744824	0.795148641004664	0.684751641479416	0.87089108537351	0.749777827322609	0.733230167723782	0.744742426379995	0.717597951103448	0.849332780830334	0.271818279028369	0.745917964294728	0.861724667649618	0.794841663749502	0.691068896139458	0.866780568395458	0.468478415377681	0.778863422946612	0.64236471770701	0.538962768836534	0.63396556929756	0.849274377905974	0.070478270277456	0.513570420060565	0.698042543520888	0.745435724823049	0.818768970314674	0.738832814304202	0.133364263927809	0.723516655869416	0.234516347157293	0.631330964019371	0.706368797939411	0.556728685911969	0.712349942155066	0.732033104261603	0.777479197234881	0.786785039560589	0.397165502401581	0.326120569038196	0.532660901677141	0.254521930538413	0.750930907505405	0.541497195805389	0.802953564467682	0.585860461111544	0.572502580754239	0.59261740221785	0.827633047212541	0.61427639676873	0.646357375728784	0.783747489354449	0.786510948951231	0.800611217462861	0.851740107889074	0.802245649223903	0.608570978103488	0.751004272953304	0.896148142210705	0.621456126323612	0.333318562431654	0.795736076791957	0.724494537969602	0.680252372132404	0.760044930022179	0.682042781609066	0.639543901772035	-0.110876442112266	0.741674286021601	0.693599742172442	0.682150135733774	0.856645276506627	0.667890079901341	0.693257458906894	0.895645078123998	0.851106776724508	1	0.758340479475618	0.701801884651822	0.589737159550502	0.749981767735039	0.59768389802493	0.862188126054372	0.658111409984949	0.812012513604313	0.764455356208547	0.765719640359752	0.39638052319442	0.509091374785818	0.75082535152955	0.772357610001199	0.491070593387833	0.573341102992752
TSPAN17	0.537012929230361	0.564176942059977	0.726884879456876	0.653531569693343	0.691030380699873	0.496077551737222	0.658360123403898	0.770027699977822	0.535736616580813	0.517087334850645	0.849165427461863	0.593893082911854	0.742974827307208	0.274201146495947	0.725016949936611	0.630048585444374	0.686136122268098	0.363902096223281	0.272653143258143	0.756293802219944	0.694300022358874	0.896217714941951	0.617546030567299	0.58836933954253	0.833203203343736	0.542817442715329	0.377690115801882	0.661959149821468	0.379195699143674	0.677509201331045	0.473015280198267	0.186213913770496	0.794123859091958	0.131948686669286	0.362150890800951	0.71145018026617	0.625921785618995	0.409677829221901	0.702913832533031	0.449653366710454	0.555550871169674	0.748611915791261	0.609791450934726	0.803446993945572	0.332840316130048	0.614946605214149	0.752124608452732	0.619606668564812	0.850297743638797	0.534778004511818	0.720401328746957	0.70422701385547	0.600807690194639	0.846780118761441	0.510752849165313	0.739277110533549	0.256208859154412	0.525650849587604	0.842607958449459	0.707642429067165	0.565813230272443	0.806469000362382	0.393610571370019	0.628482014245621	0.586495143012169	0.313785843418548	0.698107863853742	0.662941318035607	0.0559683027004725	0.348529596487912	0.449360228014492	0.809818526630443	0.662037013673665	0.569806996950943	0.231433921038068	0.603758360212473	0.135727298276329	0.801900289559323	0.725290376430779	0.401431354329025	0.607186843621133	0.5964303813276	0.770273359643361	0.56241710955564	0.400383338790079	0.288222960369879	0.671864098582884	0.450229859494527	0.618949128711998	0.385709048632225	0.648311513285002	0.527448001761798	0.677496842069034	0.367958986579677	0.660346733895757	0.399526280590263	0.688190120973214	0.5971049785317	0.523563216542055	0.770126683079436	0.778412913890466	0.624344774229307	0.485284035187006	0.518897083079937	0.794685876852059	0.599118006821134	0.223137536314532	0.824637248641405	0.834811555553906	0.492669543119394	0.556253808417568	0.743997604101118	0.516165136579768	-0.0909072551587209	0.643755430289559	0.478830500858642	0.453825123826131	0.742607973620923	0.587209724682253	0.545857227126265	0.83485801417584	0.796661967243466	0.758340479475618	1	0.833067557824608	0.416505944194469	0.632722527258502	0.688196329472172	0.725814695867918	0.623441720004326	0.857778637527411	0.789555440767666	0.485369805500274	0.276036567741366	0.32387214316398	0.662964606785991	0.903818244233135	0.441821791722274	0.376825875226122
CD9	0.529205397360135	0.702304288491321	0.822926147602157	0.547025427062066	0.617440941763965	0.455958319666289	0.60280218440879	0.658373671477263	0.403063754956959	0.425708207912565	0.918035276116265	0.597949233300156	0.778412227223769	0.562264567137226	0.766974093234125	0.488559311386905	0.785280691836117	0.623375345294864	0.500444672854487	0.691763887687933	0.635017743899074	0.867257425223051	0.535088557082567	0.449700045400585	0.91497738447434	0.461854681052813	0.613726272122301	0.584240044488435	0.650166442975406	0.639704685937507	0.346102658719802	0.351994036233728	0.735738703601925	0.0860153205178414	0.491936884496347	0.662378121501518	0.646494085478589	0.350727949974449	0.60846343925475	0.677059454707199	0.719683337191895	0.762059964068906	0.573029834727024	0.853383064505938	0.427291946607038	0.633318625788208	0.854994969631083	0.574764099993796	0.837562273182613	0.421841010019358	0.670575727336218	0.7487946465654	0.534721968701121	0.89556562549285	0.489701570870767	0.662638072282229	0.49365731114517	0.43939761715609	0.831833977386972	0.561636749724581	0.496455638199174	0.698919490098794	0.328448966796606	0.51222378546545	0.607902068836003	0.314688872200427	0.720560521886265	0.568117540075804	0.405272013877917	0.382881705881358	0.410629908863965	0.811466992202609	0.559605606628996	0.429989924783816	0.389638908152638	0.467538115285376	0.201229783708937	0.820025993740743	0.664428371086136	0.381822764257624	0.661910052259176	0.599762625225498	0.782348027048692	0.489126303409929	0.431087529480241	0.33197510162338	0.713270960795322	0.590510416325942	0.489354607893706	0.29162872166578	0.559717437671007	0.519941122779298	0.872722403335313	0.259905561461158	0.577565550247171	0.244103333928429	0.782772456701331	0.501999006037288	0.428305856846714	0.690251079126365	0.755600965490505	0.623641113221778	0.361041878258766	0.430307693182962	0.819857237724408	0.59867613787821	0.226985980679561	0.886774042243132	0.814736755721611	0.41378648556862	0.409684741825706	0.771288666832715	0.370990233217126	0.108181984203171	0.686367326717726	0.416232282179892	0.337248979443651	0.736305404549779	0.492906724946131	0.516057719890185	0.783342765759681	0.755318190356071	0.701801884651822	0.833067557824608	1	0.35705019402086	0.539302036067566	0.853958249343419	0.61798519090287	0.675922255272069	0.867052634560065	0.920593936902265	0.399101022907605	0.199538083150568	0.249478366831302	0.625901164786313	0.914542299392485	0.472746356556324	0.298005127159478
PLAUR	-0.0285313742238702	-0.0719170091260666	0.22701111345764	0.530445552740357	0.529906119470459	0.8259946329245	0.350571332774274	0.552236331914755	0.528432868229221	0.450027488109873	0.383383192150092	0.699676446070051	0.307583756590822	0.0292205973024541	0.444942731159427	0.291860970683503	0.192386532675908	-0.233653855184692	-0.341973378324468	0.274664454172721	0.640233642606633	0.468565742698506	0.383188090540065	0.321936098434552	0.452550486876287	0.544877767409235	-0.200881446213705	0.599982708247635	-0.00589920284112312	0.479991374466015	0.571708872720865	-0.293491245065541	0.611394107916176	-0.0688981273015215	-0.076581178190839	0.269187429913718	0.084277687894398	0.798985207416146	0.364221611751942	-0.0404737872359553	0.455090939156152	0.53767139532766	0.236163865226089	0.417836676454477	-0.242024376702055	0.330960213070983	0.045948942683818	0.365454286840821	0.571344707944815	0.304062774167853	0.493133686829746	0.141424160899233	0.485449295202134	0.586677985617569	0.606072291043538	0.717439130357859	-0.105019872255297	0.34188728162293	0.612256119343735	0.459130173227672	0.675917278056113	0.570929491913985	0.273262127388344	0.417362465049573	0.529836771835746	0.162864221302416	0.344612249698892	0.563600273343324	-0.0687560546110581	0.127692380512694	0.380249148456938	0.178600025873719	0.593377545944974	0.622463869630357	-0.366133110532564	0.732444061733185	-0.205864918934718	0.233039904700836	0.186661509269133	0.276220809804904	0.383884870522828	0.144204971276551	0.462912992751776	0.424894769433788	-0.219989744816923	-0.161446625874314	0.298949702030758	-0.235099167160957	0.216146435140713	0.782526564371563	0.595246596571199	0.817738006359285	0.086234612677514	0.441242628926266	0.631702874934748	0.377477157111896	0.11259228371589	0.641045987960925	0.421106564396541	0.446811030977585	0.652444105246702	0.555038531463605	0.695602113834434	0.581303463173076	0.567851837280516	0.349013183228275	0.827157852896309	0.604543989035848	0.294909526151417	0.271231230053822	0.598670702101461	0.329488534790672	0.299305297310573	-0.494043857046234	0.532007833716516	0.376744127218924	0.796447468903526	0.66666437257472	0.495846133221314	0.515809642134688	0.525678076401123	0.678434830207625	0.589737159550502	0.416505944194469	0.35705019402086	1	0.577708966660473	0.221194257169745	0.647701543067546	0.655401081584566	0.663964875402251	0.362112493881687	0.780392328336455	0.647826946757932	0.679044373270646	0.361470801388449	0.476952563258785	0.778815834186083	0.848679181078649
AXL	0.510595490429179	0.377404870963887	0.547785550758593	0.669236218822578	0.847576609751271	0.551874219040956	0.63272665700475	0.719469716694371	0.70859401200067	0.652928444274878	0.68571157397086	0.613660653502288	0.683332996617125	0.26127066479832	0.651400589170434	0.618721389977031	0.543302058329883	0.0687001363147212	0.0723130938900422	0.672582751430885	0.598663539999128	0.719322085541618	0.584769735115158	0.602551102921118	0.690684960173714	0.606297395273582	0.291140928469569	0.732113273412265	0.13792888931874	0.707675023752702	0.595837844001414	0.255858174935816	0.809134680915213	0.353425052652729	0.31875287253272	0.630359920031524	0.597487486036834	0.589669723515918	0.688482615920541	0.349813645779125	0.597148560410816	0.793605765260776	0.652478941400857	0.71809274810774	0.274958415690564	0.610704012699124	0.427188430657887	0.633718483751544	0.619220183215748	0.621293147576687	0.77653187537617	0.619043738707027	0.776856002012242	0.700629202907926	0.568474683689907	0.695649168087345	0.193765747317453	0.709174884507796	0.770563973512208	0.655174975385933	0.582245966186203	0.70710752354561	0.673718337188635	0.598102483962754	0.676311481372767	0.439106195909986	0.625162275230627	0.7947245464612	0.0165741671577996	0.416114433808889	0.601686019371548	0.601983128680076	0.730569239005508	0.771335316708735	0.0864067288588865	0.793335574419367	0.158278993271028	0.560845446162718	0.522609009014021	0.417807667223253	0.590112490231779	0.595573102520669	0.573335690188623	0.667636041645817	0.312210592316866	0.381098731233879	0.459201007722066	0.242451154606129	0.576308218080609	0.557208260929638	0.724575131781469	0.527517327264607	0.393794488620949	0.616722840630089	0.708708944432238	0.50657851264701	0.55810659194147	0.68060132918633	0.658277120819076	0.667516752407937	0.79041229726329	0.684718577579606	0.661855467266762	0.653551226179563	0.753354326040136	0.644350265662377	0.334002802325021	0.729793731480865	0.69118604654064	0.700631166916879	0.668044144432011	0.438378775637585	0.585114952697622	-0.0271260890684581	0.682507499816989	0.564595512660548	0.620481347567708	0.822428851069034	0.629509847027103	0.725054117864525	0.703239219597662	0.771213034361335	0.749981767735039	0.632722527258502	0.539302036067566	0.577708966660473	1	0.503575222278837	0.800232576640739	0.550769040140528	0.749046650468897	0.63363100530373	0.635603098600236	0.427461034874673	0.556818205413629	0.737833760128488	0.667166824018105	0.516588407534959	0.534069009848728
TSPAN5	0.515039800589607	0.73953561741679	0.833549955269773	0.366182795597571	0.650620849393434	0.235306527433047	0.604716269819861	0.483393685977791	0.249110981432451	0.328750029544428	0.904717569896668	0.417315479732609	0.727768934342877	0.649000220678779	0.670120364322532	0.337725599613548	0.771037341102104	0.73198620159329	0.676700867807985	0.708381033465481	0.403334628947883	0.715391878548391	0.40987477623647	0.326766937308886	0.833845327545661	0.271793305331589	0.73626322655039	0.415219972518111	0.757560903616422	0.532778317608437	0.122408211700671	0.462870731430343	0.601164269423257	0.160990094810783	0.633584129985462	0.579639517798062	0.645646097578882	0.211882069269967	0.570624922800266	0.758107400625285	0.767511139377428	0.683232648692889	0.612777542770871	0.784494847323291	0.56761095698483	0.57893941943817	0.875674953333131	0.473674529941367	0.687510859324651	0.255288191293967	0.571732927419012	0.732002432389944	0.51388182873567	0.811388536406287	0.344717084063284	0.484800551161919	0.537490795943429	0.457904128669055	0.757007958981845	0.424739907544673	0.391899583042009	0.544548593653097	0.423622565014559	0.352716886589515	0.537211574149365	0.348086774179509	0.68713361978114	0.501140289949666	0.533852294467879	0.345251040483105	0.296220651802515	0.739688590049336	0.390603913196171	0.323428954345123	0.522082842860014	0.411582480514505	0.311542504220124	0.781646841588284	0.666643990949929	0.34055697326072	0.656534653841959	0.631617469641115	0.649855422940924	0.459129479542126	0.490849468273595	0.496820983403837	0.63318856477993	0.710834443556804	0.352844355529832	0.16283998981036	0.443845474901449	0.36470436276525	0.894069565746714	0.327555641025168	0.358639696896272	0.129920136753903	0.786321482762903	0.313663774327824	0.354280408251006	0.529510667700762	0.668263268699136	0.485921146604937	0.326211388335461	0.31401614356062	0.69739354527572	0.709275220356801	0.0577895238749737	0.797296084595448	0.760974568722187	0.434595515381909	0.285572840540903	0.698320936827742	0.17330323017158	0.290371831151611	0.648570346625298	0.3812176112655	0.209138774179839	0.678908052796402	0.25984332426728	0.533950074971152	0.63985484308342	0.61810926180267	0.59768389802493	0.688196329472172	0.853958249343419	0.221194257169745	0.503575222278837	1	0.462714760637227	0.611545152810396	0.744894283165059	0.892241096992517	0.30872291709244	0.119043287196917	0.203555197514186	0.629541448748236	0.828328418892162	0.401314291373521	0.150238770259945
