""	PTPRD	PTPRZ1	EGFR	NRCAM	CDH2	NLGN1	NRXN1	NLGN3	SDC3	APLP1	SDC2	NLGN2	FGFR1	THY1	PTPRS	ITGAV	ITGA5	NRXN2	DDR1	LRP1	TNFRSF21	RPSA	ADAM22	LIFR	LRP6	SLC16A1	APP	TSPAN12	PTPRA	LINGO1	NGFR	TYRO3	GPC1	NCL	CDH10	PTPRF	CHL1	NOTCH2	ROBO1	CNTN1	DAG1	DCC	ADORA1	ADCY1	ITGA7	NCSTN	APLP2	ADAM23	LRP10	NOTCH1	INSR	PLXNB2	PLXNA3	DCBLD2	ITGA3	PTPRK	ROBO2	EPHB3	EPHA4	CD151	CALCRL	LGR4	SLC16A7	ACKR3	PTK7	PDGFRA	NEO1	CD63	LRP8	CD46	NOTCH4	CD47	BMPR2	TNFRSF19	NRP2	RAMP1	CADM1	PLXNA1	AR	S1PR2	PLSCR4	CHRM3	NRP1	LDLR	RAMP2	MCFD2	GPC2	ABCA1	AMFR	BCAM	NT5E	LRRTM2	CSPG4	LAMP1	TMEM67	TRAF2	SIRPA	TSPAN5	ACTR2	ATP5F1B	ANTXR1	ITGA6	FZD3	IL17RC	EDNRB	SORT1	SMAP1	ITGB1	BMPR1A	DIP2A	VANGL2	CNR1	LRP4	GPR37	GPR37L1	SCARB1	IGF1R	KLRC2	F2R	ERAP1	RYK	CD99L2	TSPAN17	RXRA	STX4	TLR4	TNFRSF12A	CD44	CD81	JMJD6	PILRB	TFRC	RACK1	CANX	TNFRSF1A	SORL1	ITGB8	GPNMB	AXL	LPP
IGF1R	0.830298526463125	0.667148971094937	0.689720395482241	0.64905389534864	0.741676931764411	0.780204939849318	0.688626409386409	0.668926108145004	0.570898378634842	0.66441515805227	0.521562984209672	0.770217799784505	0.784888756702326	0.646697476059814	0.701323861364883	0.611590035658418	0.766837451160747	0.726190977182937	0.558094391738953	0.709338938665633	0.686538737456618	0.577122513061187	0.721937308035733	0.638413964265434	0.763184177261726	0.805808893299838	0.775841931449366	0.526103785174961	0.691784579749847	0.601714372856994	0.395595066928721	0.699858115692968	0.607453082052165	0.74853986472408	0.669661553351977	0.777063704726959	0.603093264913242	0.694964583198011	0.691767961865955	0.67313552404148	0.682863900250617	0.630110936300683	0.422333390329843	0.690727361432665	0.687848197144134	0.774062076266338	0.760733731393383	0.631325768621266	0.619351118523607	0.693372472120557	0.798278068702715	0.723338283929081	0.801873194397347	0.791184408532406	0.737600805571323	0.735777197652672	0.690156136574625	0.696376369369968	0.803540380835184	0.660691345812601	0.411763857747413	0.664878865838839	0.662684144329241	0.559483709239213	0.714806188002417	0.499516639282784	0.706773910240411	0.615965093323896	0.662289499251222	0.799615478548011	0.575867700321102	0.685191622668171	0.727809073837467	0.840014549327715	0.403677182430697	0.463620893772159	0.726527446604885	0.715265824215828	0.643708628213051	0.78363660157141	0.437158648959223	0.788798948527883	0.676918188482776	0.692141554203742	0.59415998578813	0.774385790696519	0.563447568206573	0.51460572464716	0.69852559240303	0.446319535124123	0.489543555855634	0.782614606863042	0.595207642451746	0.621305393186091	0.753067973638158	0.580385215660423	0.396806179288518	0.65640708202904	0.740813214467526	0.585211236054963	0.726055487308655	0.449077939301906	0.799597897592601	0.648993020992317	0.41031020653941	0.721707898888106	0.699626652766985	0.74489977910914	0.723653331365182	0.774916608729802	0.704456190134503	0.579407778908723	0.712782151504327	0.622629827556656	0.51291195925351	0.832814444858476	1	0.459949468374638	0.511535567521556	0.76439951658631	0.767098139547153	0.721849593261227	0.62775156582103	0.818905022985003	0.697766875763013	0.635575509234865	0.578800283951359	0.55436553045774	0.569580507158043	0.79238851016611	0.692102462401784	0.816242673046989	0.653277745522504	0.755781746711706	0.685413669126334	0.429993107557865	0.77840629625392	0.772977265571584	0.55698475664268	0.794789702851794
KLRC2	0.473933828758367	0.579899423392891	0.555190514502798	0.391778387622461	0.527413508849636	0.640585473268592	0.622966564220803	0.764214451374421	0.383864604576758	0.60735198884323	0.154466527179314	0.648399195747153	0.606594794082196	0.774124502294451	0.675142981723586	0.308237264907981	0.659284086722951	0.725938036657415	0.32795789363896	0.71106470326902	0.519334085083337	0.444862580274202	0.735557152289648	0.384469701629286	0.579453192242754	0.279671687782474	0.678984626079147	0.617687805996676	0.501360761254898	0.914597935285143	0.168459872129426	0.715891101572758	0.301232967654569	0.593684856685085	0.6191906758222	0.314029999840001	0.276160878986893	0.451978771562911	0.423900978127398	0.811430555568214	0.519134645771622	0.786331692709863	0.223727449158484	0.774533928636421	0.555099607721489	0.493217812092636	0.438405155610231	0.68833713008056	0.28435247604435	0.499282290553829	0.63794464407396	0.348667786062479	0.494957707289937	0.632595338917111	0.418559809183385	0.657973900287669	0.487251774291052	0.468229403201963	0.588892314930845	0.473340931215771	0.125022295238302	0.531187284467542	0.743818259040079	0.619900319459565	0.421809383639631	0.828402260099688	0.520012714235057	0.475520224428983	0.637960680812771	0.622158171949544	0.275481681854191	0.481658480480273	0.487258658257797	0.511052819712644	-0.00745536524217922	0.344937903123817	0.458049142291688	0.465351772510682	0.374873184178208	0.639131144354106	0.131483846814418	0.662736642173983	0.260516349140755	0.570572364141832	0.707170971403222	0.519995279327178	0.841214405935432	0.0476099734047785	0.422034437790592	0.304895657953538	0.308633216923437	0.71584090849546	0.789533923847594	0.431625359506005	0.464731377377964	0.508007386680878	0.0401095200195959	0.458973562916833	0.535818645954496	0.472399016301607	0.567631332744327	0.113580487431507	0.496664778794242	0.411425561366072	0.088487071183925	0.428798996877301	0.587090065336348	0.514451186142137	0.485026476351051	0.576533568984124	0.684052606901655	0.117959975192699	0.731373136825512	0.441587891662046	0.576764779001145	0.18849131962472	0.459949468374638	1	0.126897641531164	0.541188544709851	0.638173166732262	0.508406331659386	0.576236831343332	0.439616855609466	0.530884332167459	0.224245468627631	0.29500128216137	-0.174674979830089	0.414081888228067	0.488769715984061	0.483932069827733	0.572138727449242	0.450696392451758	0.4960806858305	0.398581530215246	-0.0154035050542072	0.654513147525475	0.31697135430942	0.135717201823296	0.526748402321618
F2R	0.41843276513463	0.826025505577403	0.483955654362604	0.925739958998416	0.805545173964495	0.622961186235114	0.778142660157655	0.600553956716211	0.91066103271945	0.712859207081335	0.927411875596511	0.622477011369788	0.655138639674687	0.464522925143798	0.567687792970899	0.952671267754617	0.39972729652373	0.582123612614694	0.921638319770212	0.689694539783259	0.786932242429349	0.607511172345334	0.573065252285118	0.910691498967461	0.724819675392306	0.568493411940352	0.655463191664774	0.568609463487734	0.872564175961894	0.229177037353464	0.904656515727057	0.563014019905568	0.845922805303832	0.632958009684645	0.589256357985326	0.866517087041544	0.947861444058029	0.874800006714007	0.861331596449715	0.534558062293259	0.842775235411171	0.278917866467774	0.912251709752216	0.36129390701736	0.682559188256464	0.784513483713646	0.830345593726097	0.516798477853638	0.943321097758271	0.842184731672808	0.582465973686936	0.817256773710179	0.678927052995431	0.578074023529693	0.787720409417766	0.595877831943353	0.847521778596798	0.805295503115109	0.672897537248856	0.66056988022025	0.919565420298199	0.795400267111748	0.412801317336581	0.597290253338971	0.73045713443866	0.206061453480774	0.782077792592972	0.749232204797516	0.659001040120847	0.678513192164829	0.848630400664855	0.822091806135765	0.839594048932759	0.663934834366832	0.935521334422712	0.906694558949752	0.816381484136831	0.619418494981557	0.876568227679352	0.631123130083461	0.862577518545214	0.575825361070153	0.428664680385865	0.619938374125791	0.469562610265887	0.796890208738137	0.425041220189937	0.931727117655557	0.85576106206602	0.873735082687778	0.905716024407177	0.486024936361365	0.217212649615058	0.870020839976521	0.787622973985128	0.586877845050175	0.927304752598265	0.749601007587896	0.727434622361129	0.736477613323072	0.776382007876984	0.94972579967159	0.817161497425929	0.817812412920964	0.949039955024008	0.800969919136362	0.793300372258857	0.640735815460843	0.80304650808004	0.738936588080217	0.6018101714094	0.90333030054524	0.655853527650964	0.866711194359746	0.773734572998714	0.728187910819398	0.511535567521556	0.126897641531164	1	0.676570627867751	0.635624483268498	0.788803479346177	0.553052075299219	0.765437608000599	0.695187771896294	0.883411666835627	0.540055829722493	0.761960182424571	0.889488079529977	0.633447335956206	0.700614542751949	0.611493741849773	0.647749839558324	0.809614012816913	0.853304276913961	0.776633116758934	0.666299480132467	0.631212911446347	0.887664141737149	0.704356475396314
ERAP1	0.80291319222699	0.850637414773125	0.867361915604936	0.826893188457054	0.919649353911388	0.910275917316716	0.845673957364304	0.850849711339599	0.758033879225785	0.8686548391833	0.686454916877341	0.877747302320034	0.916858436631364	0.824232842011814	0.827201519534194	0.781994329326892	0.82893178020835	0.832851346742965	0.725797267351688	0.862507766926191	0.886436018423227	0.785196150560406	0.845317773280094	0.79173522679804	0.895589891110954	0.785987738238381	0.929432307548655	0.772381467920055	0.866362788354775	0.701970209241567	0.604543125253743	0.881185697638842	0.785874822470591	0.906165841717288	0.858679588372244	0.828399057741212	0.78773497375926	0.872821198855727	0.88623729478891	0.803672038925196	0.878632807025081	0.706394500624248	0.608009864692742	0.800417486724394	0.899900829917718	0.894991373749961	0.910416573479197	0.764031133344832	0.755526490601566	0.857397149754353	0.825052510080285	0.873146910092813	0.878038104022957	0.910306513845141	0.842902861987717	0.809431325186541	0.864829854432362	0.866406075710928	0.918892619320357	0.831991700104754	0.552007262022311	0.871113416261144	0.793958687451712	0.808827699409008	0.86879359608993	0.59767403782014	0.859561579470206	0.833403803928374	0.860542524543082	0.885513910418213	0.745667895571275	0.891728191841303	0.887497893618564	0.903200316690375	0.520784509546357	0.688534047113095	0.902387637289997	0.856215767863477	0.819674663675457	0.849460660703461	0.512526987310952	0.905751218959236	0.747054707439016	0.874122056970458	0.776284117665444	0.896551004929744	0.747915571272003	0.578172954425185	0.847985396818824	0.662168915425749	0.667577675027111	0.8621825633503	0.685783158311057	0.846246792881978	0.857882260968113	0.794765379348636	0.535650076102849	0.873436114812017	0.919459296186422	0.820470038904388	0.882485498233208	0.627512397497502	0.890055305526086	0.808327954601635	0.579075916644467	0.895916460033827	0.88449171581806	0.895093849649472	0.832798399759323	0.885213706526749	0.827835611706606	0.618245896755787	0.846611633240151	0.775773612416891	0.714071588326179	0.766621652079951	0.76439951658631	0.541188544709851	0.676570627867751	1	0.899638657476291	0.884561379082134	0.762885340238128	0.881583600174207	0.836179157408644	0.757946829085927	0.675464648219932	0.493947827750429	0.769345108228785	0.843932952291044	0.871952641031854	0.903827886408915	0.819706425273189	0.924688667983697	0.855066144326836	0.501150996562182	0.93295704877145	0.645021832476904	0.678867662075918	0.934838960035173
RYK	0.807950399997177	0.85393088052935	0.848987665233189	0.805182006879033	0.93562219562667	0.92509057868525	0.839025092949533	0.92169152271789	0.746794737867037	0.914599434489647	0.694926869381593	0.915419355595975	0.952266197711844	0.906068564531312	0.846316176845961	0.767328541908187	0.82734639656117	0.870772546703715	0.705424887300792	0.881604633892234	0.923630131639154	0.870689662743789	0.856633283699894	0.768119425298417	0.914227320659946	0.783900240228186	0.948749685772115	0.814215588944046	0.862717853139933	0.797803563782978	0.615626169134168	0.903641181331872	0.791420733489326	0.953646465730685	0.835070893627756	0.820181935629677	0.770485435001937	0.855488131252337	0.893410706651083	0.831918475937014	0.900018104748812	0.76677735034642	0.603327867482468	0.856107878182927	0.929025013057731	0.912777790175286	0.921138266919623	0.75435725113293	0.733912092808432	0.855926837103233	0.859968093081085	0.87026057639173	0.89338074365739	0.908667779889855	0.856190462838361	0.815329425967065	0.85752912667174	0.898107416170908	0.948326049542322	0.870873380513254	0.490233208929535	0.869627736366686	0.857107936246415	0.817334956169642	0.890918510353306	0.628496942695491	0.894015739644549	0.888921254468435	0.897929942272976	0.884049942675449	0.757220076694257	0.896491704041642	0.870084624766123	0.901575634719688	0.460130035308143	0.705204999903758	0.903619378603448	0.875100366654126	0.789421964566798	0.883603742245411	0.469961331718782	0.935925982769501	0.749519883138051	0.914742236512565	0.876019718182814	0.92778944648675	0.783013068012215	0.519858735095829	0.848286427416803	0.682298285123886	0.646306526373528	0.883247309352692	0.759791429857544	0.855336742925558	0.856057403216419	0.835142894817849	0.483080499797379	0.912226627881808	0.938641395077128	0.881254176697964	0.910884448994352	0.570685342073097	0.883030387971738	0.8195782637777	0.533527960985717	0.871849010323578	0.918628909728462	0.931870161343722	0.805195617131459	0.903389765684668	0.837915769499336	0.590152738465025	0.876929958331783	0.789142617550623	0.732381165504475	0.734786495188145	0.767098139547153	0.638173166732262	0.635624483268498	0.899638657476291	1	0.888815758804462	0.82476679159181	0.863050065132003	0.897478689224042	0.721222412690135	0.739252122734849	0.424798725733701	0.781203636930039	0.879163815626754	0.873231919155677	0.933387863720971	0.886074503968715	0.937979513475326	0.862817070444623	0.438861756749823	0.953174162688807	0.636245064645786	0.639262059751107	0.919977249500564
CD99L2	0.728296301508116	0.893445305492795	0.825864584814408	0.893972720944718	0.946642726894527	0.879813984057898	0.872302050468121	0.862288359146665	0.842886854448457	0.898380963641927	0.81328512016182	0.85873521788246	0.898285990885773	0.794841665602328	0.794057082535838	0.86546820283257	0.749233077845118	0.843827744950196	0.818844445782099	0.868068052364725	0.91664379695154	0.823725831694258	0.81873161650868	0.850511911384044	0.888782774950169	0.759929990894994	0.913280615013586	0.766036503877166	0.915664528866857	0.639171819953917	0.723358035746707	0.830821247344709	0.857547436160073	0.897540989542835	0.792999776217182	0.870835979542719	0.87488939569797	0.91862039564736	0.929833770596028	0.780549558655791	0.925263892232309	0.643537123744759	0.738639222180171	0.747635562056821	0.892028333955554	0.921461416369509	0.931457104192638	0.724885259598729	0.840908143626772	0.898146289276931	0.824121693845498	0.902744165250966	0.864350374849181	0.863255328580849	0.862480268384225	0.800414088605285	0.895434377099493	0.88796529067005	0.918537370535248	0.858050172500968	0.674363020099445	0.897144705227037	0.739210832189591	0.776977774867692	0.903353115332907	0.534831357916585	0.893438029973426	0.89180621757893	0.870234219870245	0.869982034460734	0.850879399184398	0.929251992702588	0.912760381130634	0.870481543194169	0.647065352655994	0.81475838023329	0.944413871133451	0.832367268129588	0.866643984931312	0.849057288773984	0.610982535887867	0.865155820369107	0.682706142651989	0.858743423159442	0.773086951461983	0.928952334719837	0.721436302500318	0.679738341174926	0.906709720874206	0.773063106883269	0.788480177628918	0.792126048643449	0.633022002969408	0.910297866822225	0.899025994218031	0.812052015836617	0.64759157492399	0.89415010715682	0.926673796394134	0.880677188949709	0.902511979612107	0.734631690666786	0.912477777782815	0.861194722102199	0.703396933510053	0.91119689725268	0.935327193030369	0.891367709293906	0.862976479481431	0.889270633647569	0.806760979912755	0.707368549072429	0.856877236616424	0.84847356159433	0.794042550500497	0.763779830984787	0.721849593261227	0.508406331659386	0.788803479346177	0.884561379082134	0.888815758804462	1	0.767873982263004	0.86252888667911	0.87078658174847	0.81316672877322	0.714141792085673	0.546069279157742	0.870597679598647	0.844941727316536	0.85903033733941	0.882257907307142	0.853387177544704	0.946555752591259	0.913275493962312	0.567654404912056	0.906594748310599	0.653402851968672	0.757750080314724	0.918918598939093
TSPAN17	0.670278598890433	0.75125482170448	0.694144541444009	0.696367013737898	0.831191101271854	0.812996023129265	0.760269900861779	0.791917934371656	0.653789029576429	0.839072884663696	0.607177915577034	0.783473592225682	0.824346805250534	0.835334822293117	0.748942786993957	0.647045347227029	0.720067301831107	0.765312103581307	0.620757488110007	0.773450463963093	0.790569462195066	0.775821511686761	0.761760490832699	0.675241797098986	0.78780450312511	0.661203603158986	0.829871997778944	0.786971309608242	0.770099160470001	0.696623845571075	0.519380402255984	0.818171678967102	0.703288886932534	0.818010305949398	0.689707051570412	0.724884984812645	0.655547383835653	0.754627112410664	0.783747184405029	0.730581341215292	0.792047608299916	0.666632505074439	0.544142687436695	0.691266348919414	0.829983434776465	0.790153661319196	0.788320268327134	0.690554282524535	0.646157275295282	0.752791259017547	0.713874568904727	0.768922181230302	0.704410499935436	0.788596952112207	0.734831789819688	0.703676658185992	0.745675990637752	0.797658335743556	0.792971153824284	0.78966192440639	0.446987142919996	0.751655749161188	0.768303821226755	0.794646629105745	0.750855946582542	0.613186242848955	0.753492970749936	0.805728255063866	0.758019107270526	0.762862210621387	0.663544439477718	0.813295742015932	0.748581943243407	0.758678235916668	0.408733569395779	0.648961036039044	0.777290447532308	0.714422338109664	0.704908679349424	0.761693781283935	0.40086060431306	0.790225234035593	0.576992911010085	0.768435809946116	0.817960217274036	0.807592993857118	0.705348393472623	0.445311692426742	0.756542731562263	0.631752231991379	0.577029848314179	0.780261468176776	0.704434112775756	0.778088102082183	0.794665386954512	0.799965747398804	0.416379226122597	0.787063173169363	0.82770716952459	0.80522602135898	0.787631639075958	0.490665589033203	0.746774704734501	0.744171187582494	0.471520880585827	0.811081170089245	0.82140831730807	0.802880103985168	0.689167375272697	0.781326355568086	0.726456158914261	0.508329658140116	0.745844135492266	0.655590981394986	0.67883937406666	0.590866709690645	0.62775156582103	0.576236831343332	0.553052075299219	0.762885340238128	0.82476679159181	0.767873982263004	1	0.712980759105384	0.793578038102149	0.619599247686025	0.647019118821761	0.349087659181607	0.716821634152545	0.777063657071536	0.782978175039021	0.797871103492497	0.799272486746203	0.810408231981398	0.755427431316611	0.355688153178417	0.836595964249331	0.566300874813358	0.538739339712843	0.764023970597138
RXRA	0.773070656653433	0.877279705468138	0.750360452558974	0.881030697575426	0.906202728227879	0.875280420767841	0.876196749552323	0.809670495075918	0.816761435329828	0.834571231078398	0.760213782204252	0.853449473693925	0.888493634497057	0.723329560246195	0.823437654778773	0.857980336650812	0.770146069684251	0.823093712610076	0.795411752330609	0.862302935331675	0.873387082712416	0.718298940707479	0.82716960085961	0.860697052974158	0.907127984139115	0.788321829394343	0.889135600148744	0.711248588564642	0.894126734797181	0.607287655906743	0.697134092373348	0.811910368719144	0.794133339579638	0.848809701046455	0.834062075575272	0.902355388423564	0.844787292288239	0.900626552717386	0.889863995390002	0.7787226908961	0.888485897825796	0.655208875054048	0.706264037454051	0.716620493942013	0.854491720584256	0.888661561777347	0.91879685695184	0.748719395447364	0.834455474471989	0.881757386206998	0.849673579518718	0.880825312577151	0.891504067311016	0.855160863049258	0.873332416762777	0.793308168974274	0.895790672854707	0.866268351555695	0.862469921845499	0.774125475593386	0.670852802600963	0.876042489775755	0.709214536402547	0.720715758075981	0.858382257147786	0.528900361645721	0.868213667446766	0.797622569959529	0.84474867951565	0.900817952751956	0.783269077535518	0.882219492693857	0.912651641570077	0.892444286479535	0.643929729228635	0.73936692033464	0.897440709401705	0.816818225534292	0.865839615610227	0.822428185314406	0.657850150148827	0.851265722674317	0.684748076561556	0.831916459645146	0.688129094487617	0.910355400031975	0.669395362287304	0.724673463735293	0.87719391022845	0.73323225301273	0.749165574546903	0.817411430388801	0.609591566498557	0.852328839497959	0.88992404090504	0.727817491958999	0.657895698498511	0.836241029819329	0.885674340634305	0.783094998993423	0.890848856898131	0.728105146644887	0.937771632766392	0.845606261073549	0.685815975748844	0.882914117631702	0.862295092616773	0.849876011120302	0.865044415228807	0.906985438798498	0.821221244962376	0.763325986260339	0.847434296587711	0.826778635722905	0.755543096795043	0.845549768711222	0.818905022985003	0.439616855609466	0.765437608000599	0.881583600174207	0.863050065132003	0.86252888667911	0.712980759105384	1	0.823696429440334	0.83639630796557	0.633162515307836	0.625351799273823	0.805739439888331	0.843038914903995	0.859091372474844	0.874382193613945	0.770681920541438	0.918779975226466	0.870164393709115	0.648207238525648	0.898774834292501	0.758442643219931	0.775365634044672	0.911588979107282
STX4	0.730775732350991	0.82614424985094	0.764298379593838	0.817083412504698	0.916581407155866	0.853708512794269	0.792570004329957	0.851004893013002	0.753553221291199	0.896845008738967	0.776745047560273	0.827057912502165	0.886921310779205	0.851697448337565	0.746705838293773	0.794105484385257	0.739520534366064	0.775135879929259	0.734559619317377	0.817467798682789	0.896760244684166	0.883066388734333	0.751403643915512	0.76182245745234	0.838629691179423	0.788179962405697	0.880861334484411	0.796136376327628	0.871416170232386	0.678262720411076	0.67813103527365	0.798413753116194	0.820835097370826	0.904917400721935	0.738081857754513	0.827229538027294	0.808090697494804	0.836933570760867	0.885296778688706	0.728105844636053	0.873631747465261	0.643158036121762	0.678317611691785	0.700554216586037	0.870872709053675	0.900846050097576	0.912133823841608	0.667364064653251	0.776855669294399	0.820279737215672	0.7592059222243	0.887879568725387	0.835186739847005	0.823774612615846	0.844894643742948	0.729821132998182	0.822000305651249	0.884453184199846	0.874094548275802	0.899173339743002	0.565829911615405	0.83427393338791	0.728775533534972	0.787054539179685	0.86571810661998	0.506088965260626	0.854250377601846	0.925880134637441	0.803850070910063	0.806105496401945	0.779293371390893	0.902094965220583	0.840255801288638	0.855155474221364	0.543573429431939	0.784806022684405	0.889272614066121	0.846977603011131	0.79263028545959	0.820638932846853	0.501467991655565	0.84827518838963	0.729989650921352	0.844918057085229	0.849863266857565	0.922574912010708	0.71685169617801	0.583785079734466	0.864113036319779	0.72512101680625	0.692377677070196	0.777068303025273	0.615139472596241	0.888557848714873	0.832237927691253	0.849232720705345	0.565474472618462	0.894729560010853	0.925003790011848	0.908348754729472	0.861223741047333	0.629349495492887	0.849506302147575	0.8322192656898	0.603718729626532	0.874560589461459	0.9178664957899	0.921652125530716	0.777783042876901	0.842543940341882	0.727416648149824	0.636515751142967	0.791624276887282	0.783659016972435	0.720946007631113	0.738194641824387	0.697766875763013	0.530884332167459	0.695187771896294	0.836179157408644	0.897478689224042	0.87078658174847	0.793578038102149	0.823696429440334	1	0.770061770394755	0.793175664499885	0.512212984242944	0.851981022769964	0.893252179933652	0.80476123883753	0.882435051433661	0.915041177262059	0.916981261813895	0.891148421294427	0.545299879010442	0.877844081978852	0.695360703079397	0.752737376762479	0.871876670376091
TLR4	0.606463729580202	0.830165119462982	0.567108901816544	0.897973859215792	0.833335122705105	0.71358634641564	0.811302666548163	0.631837322027453	0.859266408752479	0.738041742814155	0.852207033285423	0.706219353082729	0.742839032797049	0.560669451174128	0.646226245351683	0.897168299016986	0.558574899160326	0.650169477250661	0.868714931643213	0.740345006542204	0.789611146701885	0.623575203106782	0.655997389417124	0.899115613735873	0.771214232537524	0.684667030498753	0.733753173854209	0.61906107348853	0.862182632050983	0.345133563094876	0.788010637356833	0.653632262336596	0.843881882398659	0.691545439307955	0.655463152164481	0.881787330677038	0.906943578938669	0.883091967507119	0.843797982911525	0.602363914472202	0.832585774750119	0.399064117913241	0.824999797731322	0.465492451005271	0.735623493988173	0.812746341721612	0.849330634310584	0.616507860595233	0.916149719542597	0.838534542122788	0.670449541223715	0.863165961216143	0.765284848918306	0.702800126331326	0.830966398205094	0.65497276055857	0.859498403905829	0.813535982750012	0.745004749477879	0.724353551997854	0.825829770678798	0.789531394632327	0.526774750832713	0.629483783859326	0.789770423562654	0.291984495752944	0.823067027811693	0.756408027033501	0.69586996086626	0.792765674318311	0.843698202927644	0.836109222673451	0.866144738484384	0.781822395670044	0.841576524499548	0.82336494867474	0.833381938491139	0.679823299761981	0.828034922409927	0.707223668277484	0.765252390990875	0.68532011638775	0.595819790908526	0.676037241321889	0.524993195081754	0.821605756303242	0.496203320120519	0.863730743457984	0.90038781816029	0.777517031943252	0.816760039758445	0.622149105994054	0.354156203689921	0.870198366483867	0.83972235070241	0.610145268549817	0.834815240794507	0.761910496931719	0.793415589237799	0.723943349203219	0.787087281477079	0.849230577534811	0.846974433785178	0.827684488531334	0.848824666377298	0.83233938284704	0.809012637099789	0.746845756944035	0.855762415071807	0.798160666691287	0.677776540785898	0.825838171741861	0.702697236351058	0.806246962866096	0.734037350180734	0.793531176726061	0.635575509234865	0.224245468627631	0.883411666835627	0.757946829085927	0.721222412690135	0.81316672877322	0.619599247686025	0.83639630796557	0.770061770394755	1	0.613596879115729	0.739714710067021	0.862064597243076	0.705593429320072	0.749624585541461	0.734996683629121	0.688215836387588	0.837978841201381	0.868324069884268	0.826865263255614	0.75087411408734	0.739990777432821	0.880840828925612	0.801229893399311
TNFRSF12A	0.670667698723435	0.560628433501484	0.63649421126713	0.604957056192183	0.754482017674077	0.685764588517693	0.501687790762008	0.596573763484137	0.477641589402726	0.774254109748856	0.691554408833952	0.603994045460296	0.754251277588487	0.739482196782028	0.485849810728812	0.584815304406829	0.642877797602055	0.480885293831858	0.499332015255784	0.514487160179721	0.720977050465447	0.844625823384259	0.48799300155399	0.514030684731003	0.596689314644643	0.844479484132405	0.691338466904557	0.650954687477216	0.630634831139494	0.440017758746133	0.499816896091269	0.58951558029276	0.788175643622224	0.774937871302973	0.506408223063039	0.6663270863778	0.633025640504564	0.640534035772884	0.725971040285224	0.408992630059119	0.654792780464574	0.454850349690107	0.482414286585959	0.510738734200124	0.743477493993698	0.762486477885254	0.752521435003477	0.387865860130791	0.574801146195612	0.569746771644966	0.527764799264438	0.813107534671967	0.680342668296805	0.70854626333733	0.720105336016684	0.455276549128142	0.568770393684508	0.748584233823447	0.740891239967505	0.903273694895051	0.350780886163395	0.638683286216499	0.526520311055769	0.605560289475701	0.808979530081091	0.207241747210176	0.714782394635218	0.854406901769634	0.596771508783894	0.583092624591309	0.719199050245399	0.743302494716905	0.595069260930177	0.769535927319402	0.369216792256159	0.582620071690402	0.731733487295156	0.79675404770957	0.567060230391642	0.639428466962108	0.24510883584113	0.721268680042146	0.816772131537602	0.693431023132164	0.733401977298981	0.76287242733963	0.456414913824465	0.390698052936211	0.7338076035412	0.54369185252655	0.420890058077879	0.600008004679017	0.443396040504255	0.726323688224224	0.672727494003863	0.789360461774059	0.340834874830668	0.802650833553513	0.760925413339477	0.822769377781634	0.618392970333965	0.408445790863491	0.654872615045505	0.648728990342429	0.399365771057193	0.728683141458732	0.714154572803701	0.830968359683435	0.57339155567954	0.617155270715317	0.44012501283544	0.470858938248959	0.506445251639941	0.519575195307812	0.399572076905645	0.662376835916934	0.578800283951359	0.29500128216137	0.540055829722493	0.675464648219932	0.739252122734849	0.714141792085673	0.647019118821761	0.633162515307836	0.793175664499885	0.613596879115729	1	0.555295995460959	0.646340488257179	0.776569991760644	0.622583459275462	0.749679263352304	0.90136000535268	0.759952984478774	0.773561298971358	0.315936274172898	0.684620862299773	0.52696617762325	0.55411913425816	0.70728697368111
