""	CHL1	SDC2	C1QBP	EGFR	LRP1	NRCAM	THY1	MRC2	TFRC	TNFRSF11B	ITGA2	ITGB8	LRP6	LDLR	GPR37	GPR37L1	SORT1	ADORA1	CAV1	FZD3	TNFRSF1A	LRP4	FGFR1	TNFRSF12A	EDNRB	TSPAN5	RIPK1	CD81	LRP8	LSR	ITGA6	NOTCH1	SCARB1	LRP5	CD47	IGF1R	NOTCH4	MTTP	CD46	CADM1	CD9	COLEC12	VANGL2	NRP1	TSPAN12	PTPRK	CNR1	RAMP1	ITGB1	VASN	AQP1	CD44	FZD6	SLC16A1	NOTCH2	MYLK	RYK	FZD5	ABCA1	MCAM	PTK7	LPP	FZD8	FZD1	FZD7	ANTXR1	RACK1	SMAD3	TNFRSF10B	CXADR	TNFRSF19	KCNJ10	MCFD2	NCSTN	ITGB4	ATP5F1B	PLXNB1	SMAP1	APLP2	CANX	ITGB5	AMFR	RAMP2	ADCYAP1R1	ERBB4	NOTCH3	PLXNA2	GPC1	INSR	PLXNA3	APLP1	CAP1	CD82	NRP2	IGF2R	LIFR	SLC1A5	TRAF2	CD99L2	PLXNA1	PLXNB2	CD63	ITGAV	KCNN4	PTPRA	JMJD6	DAG1	F2R	STX4	EPHB3	LRP10	RPSA	PILRB	EPHB2	PLXND1	GPNMB	PTPRJ	SLC16A7	SIRPA	TSPAN14	TRADD	SORL1	PTPRS	ERAP1	ADGRE5	LAMP1	PTPRZ1	RXRA	PLXDC2	SDC3	TNFRSF14	NCL	CD74
KCNN4	0.796238680693857	0.80624212659543	0.855155243807998	0.896318021257492	0.876325558000333	0.787386240760383	0.867565320102953	0.858852554730188	0.875978911587644	0.929952508694817	0.771917414615717	0.885332854257059	0.826428770909787	0.809929882888678	0.8548744825233	0.886145799269361	0.745332111558763	0.824460942824789	0.591464060231188	0.915490759618775	0.882542053036158	0.590549560854815	0.8571875664571	0.781947651195218	0.908739437134285	0.886066343881366	0.840322972388572	0.885347603552709	0.87215906307993	0.766693103092118	0.794404611797594	0.87582270080308	0.842319321055768	0.851931071910413	0.8457026235798	0.654962789374231	0.771929097435929	0.877185226497414	0.739184410876736	0.863583507040131	0.873596566952942	0.691130374839389	0.821892441205738	0.771641665358907	0.925809892563934	0.672768281323678	0.794063196229837	0.837049093927198	0.866530196246212	0.482424049958352	0.700090701959978	0.724379976329328	0.793890085571418	0.779475323121721	0.854243307843324	0.77860003430402	0.867834299825628	0.859684990236293	0.400179640174452	0.816271201651009	0.773037457520073	0.80619128003157	0.704362859994577	0.842114288019716	0.75284946599046	0.869345988052947	0.853297205729674	0.862045873236032	0.865812772203654	0.845319187854106	0.855714995122217	0.905541821543202	0.862593127943255	0.865679483705726	0.692719101631716	0.831807323615824	0.806273134403979	0.897793111845743	0.869109752858338	0.88218949374863	0.807511315769484	0.876452118146764	0.857075177982391	0.830950330511786	0.84999511183808	0.821817939966353	0.743360347679959	0.805167531185079	0.367450642068447	0.821159227058683	0.821266649801951	0.810221360807264	0.805146257601071	0.862920147688582	0.685780832592051	0.862460805963375	0.607922604703611	0.817387341396793	0.819809655509708	0.8057030272685	0.788617964152246	0.90833419565824	0.868858517390714	1	0.891104899577293	0.852600787291144	0.905689555772405	0.801892048713214	0.819729487408896	0.842503944936647	0.869893755130438	0.84481819723026	0.734098027786095	0.837529471758245	0.73084928500268	0.333815021103215	0.776203301172861	0.862648261210218	0.816280191004678	0.789808144410654	0.784463258451446	0.606610765669626	0.755627952199285	0.697912283341388	0.828013826555648	0.858921028804298	0.84633326154776	0.748635474205713	0.310047031557536	0.871411012510054	0.670226201613108	0.894027496164263	0.241731311257587
PTPRA	0.930419212854654	0.877396097313535	0.868395830949165	0.936287067725326	0.936954094871473	0.950782479750007	0.877383160648058	0.943323959495053	0.917699085498825	0.949791306698556	0.927125426526634	0.972536959901941	0.956126868224298	0.81590475724198	0.915595092745038	0.891682945495032	0.917890719999239	0.876638995079721	0.674807758543333	0.961459838073351	0.96679277454146	0.614749060275428	0.952426132243375	0.815274818378446	0.94177251344823	0.958570222531578	0.952120674010134	0.941818590684431	0.905514901294919	0.857866688345652	0.905190377566739	0.950969928081345	0.869016082096133	0.898245855291686	0.935789084113308	0.707293579431418	0.881893887005495	0.963996354002273	0.899785266603596	0.949169505120871	0.890245755789886	0.835495455898401	0.924334540067143	0.934042072173479	0.949896286273003	0.849079823988383	0.870186766365744	0.900446626199834	0.956078424703638	0.642264082402811	0.799413598818645	0.83738138838047	0.958786781376289	0.853292391911229	0.951219884412127	0.841453359296736	0.972218543949262	0.963061105023445	0.548559028853444	0.906792052553256	0.880136636471045	0.925320932909315	0.840029116165021	0.916016501101452	0.866612344836593	0.897783441338559	0.86346566193956	0.916365884144989	0.923080132551287	0.944057760710131	0.955859419112304	0.939280453221552	0.951659394247923	0.953093438554047	0.882182470219551	0.865689359816605	0.880084924634085	0.950697065025686	0.935152776390502	0.953886677979984	0.867794295005316	0.953224331765648	0.860655402054672	0.792702192329868	0.93398909466883	0.837585037049862	0.856253871337322	0.911632574471926	0.463233895004828	0.877952134119347	0.900958901258187	0.919428074065203	0.902854654262477	0.938875208806491	0.874135727995321	0.952803066830928	0.680434337222709	0.86996327162024	0.938962126901303	0.8806150957596	0.928129622670602	0.928195657018823	0.950661571262383	0.891104899577293	1	0.915574579071046	0.962577905769404	0.831353859146948	0.905639281532778	0.894213749214824	0.956055143977575	0.829187587126146	0.905703214871732	0.859056538234545	0.808045401450035	0.478447306234814	0.765296701168393	0.904888994526606	0.89403736641214	0.875768182455605	0.838035900922641	0.678207021186302	0.891427547402511	0.845724323072907	0.883661661770362	0.936160004309732	0.932697295919762	0.816963865421672	0.364348945337084	0.947463378163864	0.802621058836897	0.947797426549547	0.300970689898652
JMJD6	0.828320031126345	0.827737023098165	0.917718289084085	0.888318090159153	0.837068534301646	0.836822037863415	0.85751183399636	0.836029718531414	0.879657096437055	0.916095431738573	0.842990598943529	0.893314386898492	0.859222028139241	0.731748040922898	0.824054360223016	0.833997733270896	0.821273550164059	0.825885694018388	0.747068156341465	0.898369167326114	0.912059547795265	0.610413886640647	0.873105783531758	0.847139906653607	0.9071434398604	0.916387600472595	0.901725293518047	0.911961734895347	0.871011749030696	0.891511254136082	0.831393422562851	0.862842742038024	0.860454705486723	0.846084737593009	0.907679415082697	0.638212830304985	0.860961907391389	0.885388066332542	0.812342427092742	0.88424691703184	0.899882903310252	0.727492074415124	0.849016462825778	0.846432724240015	0.889959920130617	0.748415493011094	0.816940639123587	0.876957783638349	0.91309366224303	0.634748171965279	0.724665827855003	0.739965868810986	0.875155028655847	0.833308800128555	0.863609096055545	0.761237931961239	0.91140604098834	0.900350234508665	0.526366626784261	0.885180617274233	0.813906274693787	0.854181166405248	0.75976290777666	0.87345166098378	0.810665806827711	0.840114064082673	0.91670171602234	0.840490679185213	0.856623487537514	0.919331375028966	0.888903867902939	0.85143382781925	0.930780280177305	0.900106104692043	0.760654584618748	0.906461881690817	0.835116073410275	0.941554422750204	0.836218253284899	0.874457357839422	0.757127170171743	0.92016664683863	0.88227953051875	0.716001988765886	0.854261803419566	0.810981562483868	0.795930231273035	0.879421726066636	0.440916628541625	0.816632170324434	0.857803902687323	0.925317150694904	0.891548520444015	0.871178516315627	0.751184112818156	0.857055781042746	0.742762930652932	0.882857957241649	0.827868742620749	0.805760382543308	0.841923881809633	0.920082015241449	0.856082983212712	0.852600787291144	0.915574579071046	1	0.894676552900052	0.767963227020662	0.915743938856645	0.819723503667177	0.890411608777729	0.90162168192472	0.810940515145063	0.77557362806584	0.726348816069182	0.438290860558183	0.63312423827371	0.866793536667612	0.815936094976624	0.849419922119624	0.866015005340914	0.586566424030782	0.796951791418758	0.741186387985708	0.826530052366444	0.900728054479144	0.821210192197473	0.820070734046379	0.316725316829025	0.848801466759023	0.735167227163903	0.938872309951714	0.278836935927595
DAG1	0.888383944861015	0.866229362236987	0.846501494301602	0.957880242119749	0.959994722342252	0.904438824715096	0.880675036757802	0.945132284978298	0.941743112864162	0.954117774948666	0.880805207958332	0.960797500940316	0.922742372571537	0.873140835092925	0.913416674643025	0.900456095768087	0.862813798419918	0.859521960588646	0.614741552587436	0.968750943533414	0.940741281182616	0.662934718839853	0.922289154291263	0.791562128514204	0.953525425004109	0.943580214286094	0.908749369794421	0.911381143882103	0.919713480854208	0.812136613630689	0.869557885099167	0.955102182019069	0.891089773381152	0.905524006075323	0.89827324861016	0.730890303136267	0.864400434850236	0.950513699382543	0.827096223769088	0.929823715075122	0.900509981344633	0.769423979122451	0.90403207215253	0.878147733297843	0.96891346713097	0.811129579517633	0.856962068244775	0.864929054350322	0.932720999590209	0.574568728490647	0.784377372732183	0.788596622415066	0.909902221976721	0.846922081960868	0.936030319507782	0.823532907182254	0.938463814929805	0.947348784710356	0.509400590628655	0.890555254788645	0.844062479248403	0.8955643032399	0.799214006159132	0.912990510983423	0.830457103410557	0.927295534075066	0.833526604650103	0.898413534733155	0.936071009941088	0.934936836372834	0.947182284066466	0.952357679089952	0.919255977333625	0.940690476089136	0.815904313307551	0.830915544929231	0.889659231493222	0.923937467917569	0.943513012927225	0.952844593174039	0.851454496850326	0.943248425703173	0.855652365256945	0.83050424889919	0.930650475933717	0.83989136407356	0.833900975113427	0.884121790768718	0.435734916044787	0.896407936683132	0.886045720089469	0.865884125282934	0.874889219009537	0.942123657404863	0.827212382216659	0.94383506144093	0.651906347587996	0.830941180500261	0.925707197798285	0.891640654425192	0.894701244193318	0.914323590722113	0.941836309206155	0.905689555772405	0.962577905769404	0.894676552900052	1	0.837257090636756	0.847741958426223	0.899798499137357	0.943784422644532	0.818483996197065	0.843983600513818	0.86917687709235	0.776274440125258	0.437874557868986	0.783342742438141	0.914319285574155	0.892958953477077	0.849934992895267	0.793899426571618	0.642025861037587	0.865872948279173	0.821428308315171	0.894053349484395	0.912952949211936	0.912619590767166	0.820999056362588	0.317067473490509	0.957694558967531	0.72841546002409	0.932972515776948	0.246962276662179
F2R	0.73458515849855	0.868568872681334	0.694166655685291	0.786470450915796	0.849271130780229	0.816022306951845	0.799293778990944	0.840499026158809	0.852450537254329	0.831363798111406	0.796178462584728	0.864048121429032	0.839341588609764	0.831228733668612	0.849655997665441	0.728514294130424	0.752798378702667	0.712984482735186	0.660349707450028	0.871167669839628	0.824577630867928	0.64762363660697	0.871765359941131	0.794174008336625	0.825379460576616	0.833072231963412	0.815888761398061	0.804666155306715	0.774985966777709	0.665482195649937	0.836167575009254	0.863014678176813	0.847484918790862	0.770061447433875	0.816256948396826	0.785195138676801	0.792706280764597	0.804726093552215	0.739588252635684	0.831275774797579	0.784533328715544	0.781348414134095	0.870349480715485	0.816199170971816	0.82514175401741	0.726793401073823	0.848296344129037	0.709834315319982	0.873687032106906	0.55887196762474	0.829157411824161	0.852114420310768	0.823567419040031	0.812603869678575	0.86128883424121	0.830161289373455	0.826372213617835	0.853424783056323	0.591288890690096	0.88079985293512	0.73143862486255	0.861692451535122	0.758736520265337	0.842002052359134	0.810916412854339	0.847091441984484	0.742928363738923	0.833938328456248	0.877032194599671	0.784718703961275	0.783528762638544	0.823683318387267	0.829443020197877	0.838146137903425	0.685088140554442	0.710758062014908	0.724886518704795	0.809466137140282	0.879478747150566	0.889752831992819	0.812008516405218	0.835460968203665	0.740397290280957	0.769810883788018	0.817751976606594	0.824609624139218	0.858190883240227	0.735443511847109	0.612273458951946	0.835231733541852	0.770944170312127	0.770066646900997	0.710020937683761	0.834316998985014	0.772081532599469	0.849039181533926	0.671400858462915	0.711516235997507	0.834414943378231	0.807099547235371	0.842020122613901	0.790776259253167	0.867911682582574	0.801892048713214	0.831353859146948	0.767963227020662	0.837257090636756	1	0.727428237187676	0.749334159943968	0.862649665760772	0.691106306210481	0.753510646252593	0.814798514914494	0.804512806230794	0.553320535545942	0.811793000351858	0.869999484652501	0.872047958310322	0.783014843602408	0.698296850944186	0.705836408756104	0.753506310828876	0.717693395397336	0.822656665335728	0.857052130997058	0.738589330125521	0.778366262579968	0.461267321864311	0.79070099873021	0.685143523631329	0.837600417164126	0.391702562192091
STX4	0.85605573192214	0.806870983773771	0.940054581351084	0.843300570823516	0.815914002784163	0.848304328412483	0.848669647001841	0.831617480247812	0.846246965991718	0.894772953957782	0.848642051513766	0.870633544261307	0.832874703687218	0.628654880897825	0.799860679109986	0.826915946082612	0.841384025430701	0.874864394837383	0.765480444913711	0.851811140055309	0.923777406378032	0.601364467102209	0.87192869761183	0.858815289211277	0.858139765718322	0.876707747200532	0.920190541338703	0.945148016922168	0.847916132730958	0.888126886171119	0.833687376087974	0.812506030081938	0.826571707286268	0.808783180361324	0.907508347526415	0.595934378470435	0.849944669860763	0.850229843042829	0.832568578324425	0.865289818484722	0.891208697755855	0.75372341512321	0.82749501480835	0.850214313447622	0.846514602186738	0.755159777845508	0.772185277078216	0.908591404300916	0.899141130755562	0.669936304928314	0.725579085320498	0.738229672090727	0.867027573848892	0.827883667639093	0.84312726908597	0.753063563207804	0.912025822801614	0.878434291732173	0.514105510419885	0.844133045369993	0.821128872522344	0.828262332837266	0.768575869550149	0.820318456437936	0.837045209629249	0.792608942398318	0.9331542656707	0.80082126328344	0.798223129320714	0.899339924048089	0.849013721040106	0.822063186887776	0.932769349815318	0.877326692992681	0.797217717188917	0.935523152581686	0.784421735955677	0.939562405301458	0.800359393181129	0.862928356255247	0.779558450388341	0.902359422675999	0.883143905950013	0.732919802182285	0.847765653993455	0.782544432438314	0.73105297269026	0.888490790329045	0.41767593295078	0.762700782932291	0.859857923286056	0.959561865625454	0.874529929904013	0.835407423643644	0.762679029967232	0.851730728565368	0.75292812504673	0.917149543974652	0.826309028753747	0.785948642784246	0.848321907329066	0.9289818054791	0.841271003928127	0.819729487408896	0.905639281532778	0.915743938856645	0.847741958426223	0.727428237187676	1	0.811072650511715	0.882517061179169	0.9081837759401	0.76992959212242	0.750593900054108	0.698403908251618	0.399312806765161	0.593307095369258	0.803942134949065	0.786131874924094	0.818929248345042	0.906575557507835	0.596291429582945	0.796105080810976	0.717826152428212	0.774988482487391	0.900316486536647	0.822739130109151	0.804567009600353	0.317129654705744	0.823589083973269	0.771108139543688	0.932123477719441	0.285395118449505
EPHB3	0.795824442329798	0.814661631635654	0.804509014717688	0.897442255569345	0.862600574767147	0.831320327885096	0.823159548893931	0.862018452577567	0.843758603981002	0.864046243817562	0.805793945145873	0.902737455404454	0.841990273798842	0.824633876640972	0.813842879167761	0.851433443524039	0.836216327214775	0.80191342301792	0.538104794478063	0.895818950524644	0.841624613829012	0.58598752628226	0.851168832643543	0.735646627069945	0.869574765807678	0.892353114381868	0.835395155864271	0.850375426468372	0.871190632093344	0.801540201678403	0.78458159919877	0.894256834557262	0.824750560265611	0.834592398179098	0.835118944434186	0.624753757374043	0.752779707786496	0.868287721712118	0.716001060903412	0.891834759394573	0.826705090355251	0.649558803358907	0.834263776270037	0.799314280533874	0.893306508786412	0.71408068363715	0.750277510483723	0.818191297774661	0.850884868017243	0.578223345898159	0.688275607012099	0.694043757692834	0.850540885442343	0.776211999603001	0.864656035192647	0.743348078836266	0.869539275737595	0.857943749474598	0.401475196691779	0.830053426990618	0.723656161631145	0.811896862609206	0.674823741516462	0.830653714323687	0.769001817431295	0.846111484324147	0.782726080668593	0.817651341361954	0.865763107339085	0.850388283396382	0.865420333104176	0.907403235338804	0.862650744864032	0.886617624472221	0.722984749525647	0.819506791348882	0.790493783232914	0.868656495341619	0.879385202382738	0.890211422277438	0.784131613286409	0.868068896237177	0.819490176485853	0.800875347035108	0.856101204579981	0.735967890443234	0.706176313706561	0.831819826317806	0.357754022242529	0.790855377033684	0.840655926108463	0.818808890985683	0.816893397303218	0.857329269035803	0.757358410941157	0.89294618714072	0.546970344543488	0.785188448496555	0.875969545342336	0.79743487114821	0.813844398430135	0.86782758524212	0.86232448841962	0.842503944936647	0.894213749214824	0.819723503667177	0.899798499137357	0.749334159943968	0.811072650511715	1	0.863438690573185	0.787960791709524	0.803491045396861	0.812537900193295	0.706582897120881	0.362584149490777	0.731717087519527	0.824060410202278	0.827982517576109	0.817071277163751	0.729850818324324	0.586104993016927	0.81563717372417	0.723061480309372	0.861613993611215	0.847173922532485	0.830151319799505	0.737899126915455	0.281480364207542	0.90585536546284	0.658111045595679	0.877924732410581	0.247987982392683
LRP10	0.895356535898578	0.915874500402189	0.849108395454571	0.889341146371075	0.928226749464245	0.934762392446564	0.901262972527094	0.959301982833216	0.900795352138561	0.934846203559627	0.939709401978916	0.971045882933886	0.934661286551601	0.850667266022532	0.953904262442837	0.837927305402091	0.90856186325339	0.867261968861702	0.710794169367831	0.96589895284084	0.963910406509872	0.611304175756012	0.967425180355385	0.833548180180175	0.943143417947376	0.957325025747409	0.938264845113443	0.955228625643493	0.899578405196502	0.84462757093549	0.911860955356044	0.942130902886464	0.888770688774291	0.906241107097442	0.951929090377156	0.721360885247968	0.866781332635884	0.953832704960482	0.83172727949064	0.969360624218345	0.880050137970516	0.871119872362704	0.915123032899167	0.929198991543106	0.916456449165711	0.81998642978846	0.87412456946708	0.892998396150179	0.960597171865306	0.669283430066552	0.867235338127588	0.881428819002155	0.942360408983055	0.846438040123858	0.964675697465505	0.896685024226231	0.947680150069278	0.948469919907545	0.565554697066718	0.917753493352912	0.83767354236065	0.939011848264121	0.872485996609453	0.935318467509135	0.901260510943208	0.912477863815867	0.851670388224255	0.887102812693816	0.941511544823399	0.901396430364577	0.916809242876741	0.935884613831247	0.955868794320601	0.9558871063871	0.881421829805627	0.85446026531886	0.870460547568776	0.926240982355812	0.955957359287832	0.964716732991127	0.89334947737116	0.958350463732275	0.848948241442838	0.805352376777495	0.919716979025911	0.84894730645026	0.85103204082192	0.881121155193668	0.467351085760732	0.897460643583075	0.918635442492926	0.897785694048309	0.857828838469629	0.94195810080072	0.860320518164475	0.948926678131295	0.712308547679306	0.859371248786649	0.939638750135379	0.887211395310637	0.928522598745497	0.934064471544868	0.959885919665555	0.869893755130438	0.956055143977575	0.890411608777729	0.943784422644532	0.862649665760772	0.882517061179169	0.863438690573185	1	0.827074134284742	0.855843004732415	0.88038981664442	0.837459585252353	0.492750830692539	0.783787277712408	0.895045338940193	0.907608248997082	0.864495183112174	0.859982413868679	0.693636916486601	0.839926126374138	0.818750408805421	0.888746591490862	0.949610762858878	0.858044753015261	0.794817359503405	0.393284822757697	0.925731107373897	0.782777487446128	0.935961392388743	0.31612496798972
RPSA	0.720182424322265	0.796811977941687	0.959604058249288	0.802257990920849	0.748430837573695	0.722042814532255	0.878843817070412	0.779480908957685	0.805607123835808	0.856848108810004	0.761638334231313	0.80862625683807	0.725825132449708	0.640776653047978	0.741599836024042	0.788924569390579	0.753938322423682	0.792213416404773	0.7356760831879	0.820915251212643	0.841279652627321	0.543717702348497	0.806285511008981	0.834099463013984	0.842833890393071	0.86465137068212	0.822016283191712	0.915603363147408	0.824864178458891	0.880298293740065	0.739281954965846	0.769632066990926	0.796673459809197	0.779217951981459	0.876188536334129	0.529235136018958	0.742812605865046	0.797927669498067	0.63702646215064	0.830858979442045	0.877555770031122	0.624554152481151	0.740558564513848	0.723823651871192	0.841451745759821	0.579863074277317	0.713151140126307	0.903002153038524	0.845880363961811	0.634678664160483	0.645952248645153	0.639084433150198	0.758111421655844	0.75831174720013	0.773483297937544	0.72379152938897	0.824692069870436	0.786651585416212	0.365825315794929	0.805594707847791	0.73915467699985	0.738983707458865	0.660091416996496	0.813750948105691	0.75242941945168	0.784835811480676	0.958240533623272	0.753036981429206	0.772054808841646	0.814334126748117	0.774754094118466	0.785228485729614	0.893407641632124	0.845960471527199	0.665104257221907	0.955097662844652	0.763520495239749	0.925173182455131	0.778730410199996	0.813039912626377	0.730668024822384	0.871333938496848	0.919098370994521	0.705320551516111	0.755410268365175	0.748168548811808	0.648340204013693	0.819434675634568	0.282788923506725	0.729507262198274	0.860534881305938	0.888749602381431	0.831613090768635	0.770789065424757	0.595988479551921	0.769398861248582	0.697674004136355	0.870048693135655	0.766900132345892	0.710170397193275	0.737336103191882	0.942050808879965	0.759882293991758	0.84481819723026	0.829187587126146	0.90162168192472	0.818483996197065	0.691106306210481	0.9081837759401	0.787960791709524	0.827074134284742	1	0.645617874534228	0.748200495923729	0.609055268551505	0.262106890818888	0.538491650819892	0.784170477874975	0.72150178707021	0.745857316700187	0.898283678920164	0.471392875799461	0.695379433351894	0.561298471011919	0.780284936500409	0.847944837750339	0.696835930644447	0.73609404647011	0.169544055537285	0.790158398995006	0.599663879834671	0.919528917269377	0.142167689225006
PILRB	0.807073035368602	0.78781970535789	0.677646825659062	0.842035283858683	0.84077556570357	0.8798018989099	0.694441964192731	0.815602463627031	0.814436779122086	0.812568826903199	0.86886471465258	0.903126824658133	0.918321150226164	0.747874955472639	0.780936802623524	0.750225599991012	0.867945608164044	0.705540521709278	0.591859738411796	0.875752744800652	0.839662171167418	0.570636611609973	0.863166778594805	0.677741068205965	0.832427482459896	0.869240889675049	0.848126662343269	0.784264881163975	0.771546825854576	0.775699559961493	0.788789785595376	0.890676545274191	0.791161431751437	0.844403485204831	0.821934346018047	0.675316709469368	0.805692359965718	0.871785257685449	0.842785284333938	0.856090212346801	0.749114277839766	0.771371155359079	0.868734678715385	0.905491859847395	0.804139038393764	0.824958714349125	0.8107768866816	0.723900079552094	0.865451799580659	0.56900627307554	0.718495500259394	0.780897654868834	0.916591545662039	0.796928679632071	0.897221760549525	0.734686588875155	0.878687630419246	0.891075327512398	0.656104929836395	0.86029545917002	0.788821950717481	0.907181005356775	0.764329206876784	0.814993756649338	0.791688197995238	0.82121095797537	0.717801872149766	0.832508400017364	0.855466131725238	0.84198040614654	0.872537331425598	0.819556652428149	0.830429595923909	0.870067314951065	0.805609000776497	0.708038696554024	0.759939125273729	0.828825546812243	0.846876653958108	0.867546402065017	0.757319548666169	0.847696363932101	0.685590163297179	0.611817123016403	0.834792852130869	0.750846292424065	0.841581329950556	0.780910072290768	0.565978051527422	0.840506247677545	0.763692299353089	0.818042846247085	0.831209287654349	0.82026132047506	0.90045497165088	0.855913244496403	0.619883920250832	0.733560402172605	0.844670107287398	0.78737289798285	0.88689300085265	0.748717147128149	0.874119104957343	0.734098027786095	0.905703214871732	0.810940515145063	0.843983600513818	0.753510646252593	0.76992959212242	0.803491045396861	0.855843004732415	0.645617874534228	1	0.73988516473486	0.804960614073265	0.618590346679331	0.732859212479074	0.825158950950283	0.854274207727522	0.871473598471818	0.694132368303366	0.727617886924039	0.842775358017947	0.820380531333243	0.83811296992271	0.837196338478453	0.814227027339611	0.77501220182732	0.514885055354683	0.832758405018007	0.775159397245923	0.819122579251548	0.465517627155174
EPHB2	0.785842649232897	0.830300449277664	0.775727825140611	0.791299942404586	0.838901178845738	0.837999595539861	0.893057969689832	0.913947468912284	0.810311008672903	0.822697719815556	0.824363115635466	0.871695178088598	0.818444517324421	0.799824649587374	0.867580107282788	0.802783973930332	0.826203430492937	0.808306063317544	0.57616858132076	0.872417658179253	0.836720892104797	0.462449295547918	0.886454935656773	0.723658386676928	0.867555827351225	0.885149571377623	0.840463932936906	0.855792244420077	0.859793148855192	0.706726061300645	0.867735786725386	0.855906466365269	0.812403396828037	0.826042590730344	0.874538560203116	0.62570434770814	0.753109327935334	0.855836160554143	0.699502175518468	0.894805064593055	0.743196041625127	0.749971112136773	0.797089647019521	0.834367965906625	0.870369289384105	0.662185982420741	0.791567239631924	0.835261552626654	0.892682609054475	0.629829162700788	0.778580126337237	0.796894116225713	0.8416647616725	0.697402417527	0.853805239636062	0.863007608428836	0.826797009024807	0.833541106807262	0.395451732097415	0.859664561456993	0.730255525033468	0.834220565520952	0.728035620619058	0.895423666492742	0.793542592788494	0.810823080727978	0.706684089523486	0.823511162208493	0.849862763052685	0.772219208698043	0.804368405274425	0.87014137702495	0.868284698350937	0.862725830438879	0.766181120422929	0.771547691647527	0.831332840950119	0.833691206008082	0.912726565422605	0.889304890259852	0.879251733265633	0.873738044050571	0.783369377610772	0.785279640284097	0.827775426433619	0.7604001497907	0.803225971916178	0.820986816155063	0.424825678329168	0.807331660212511	0.900111685293128	0.770025684562683	0.759564340203166	0.871733130735924	0.739522058467208	0.862050322825949	0.599500413732765	0.794074898330915	0.880093390952274	0.872142736507421	0.85286696370971	0.8539609717995	0.893089347283246	0.837529471758245	0.859056538234545	0.77557362806584	0.86917687709235	0.814798514914494	0.750593900054108	0.812537900193295	0.88038981664442	0.748200495923729	0.73988516473486	1	0.844344264735376	0.396511004795379	0.839379839553505	0.856837602738377	0.825793066843679	0.782659624491374	0.736190629851949	0.710095794244662	0.751080786910581	0.705484741409935	0.834119947928766	0.880737165105193	0.785221661604957	0.704483306286017	0.392658561573779	0.87971631168093	0.673117337167326	0.854580164021733	0.307777200722714
PLXND1	0.735813093305977	0.76857754357636	0.653924005834707	0.700547185772614	0.787384303803386	0.81216621552008	0.765335643826343	0.838347641423553	0.743083024310029	0.748516662670468	0.801672106292821	0.812425140382926	0.807274852465124	0.73324841060962	0.81607650996734	0.685533110189521	0.773589699290293	0.711598807577812	0.587545967383134	0.811986821895704	0.792897534892158	0.475816519103032	0.850072814864798	0.680379563386312	0.785006039285713	0.806631376144417	0.807827355591901	0.771200472762928	0.756726566318624	0.663128157388834	0.838898087807298	0.796341904923496	0.781199212633409	0.762612993464606	0.813585393963463	0.651586364085323	0.778267426252371	0.781677964214035	0.741155610647683	0.829160047472292	0.658987692168971	0.790741892343271	0.760533593407113	0.886891764807193	0.760919420395302	0.6982604058654	0.787752173948351	0.706737315966495	0.863320788171373	0.526417405076719	0.780435001063686	0.848193596746585	0.809681693358456	0.681498489765274	0.814377017572812	0.840192667867998	0.772714969863184	0.796433133377408	0.571072814196646	0.848244622878164	0.713631502239679	0.885553665664539	0.706570941795524	0.826380004469125	0.777607276207934	0.735288163297426	0.620811158190756	0.781978356983904	0.786978971904155	0.712138014578816	0.732243383732779	0.768149212024492	0.794481318980068	0.8205070126702	0.744791268487757	0.657325014536498	0.750991539780476	0.747698667549981	0.847848863871256	0.842198925447571	0.870605944338507	0.824753714996809	0.678418939526806	0.67283871005155	0.780169106912594	0.723082014196944	0.853430410028286	0.742515337670173	0.634906718355197	0.789333483447045	0.790784834296798	0.742791572887083	0.715542545219092	0.818488718954797	0.803516751704727	0.796741153749749	0.642920639809618	0.735394159100958	0.803979459166727	0.834291268756889	0.870967387264699	0.74493034307309	0.874460815405116	0.73084928500268	0.808045401450035	0.726348816069182	0.776274440125258	0.804512806230794	0.698403908251618	0.706582897120881	0.837459585252353	0.609055268551505	0.804960614073265	0.844344264735376	1	0.610679191576826	0.880260288078418	0.820406655681495	0.824558472463962	0.819717274095656	0.673749489988791	0.888343707725318	0.687404178261177	0.731992318215796	0.75911026915392	0.847610992079437	0.723111890785039	0.726654433993	0.69597314506985	0.767283611898262	0.798973064079523	0.781204068397801	0.610596836508377
