""	SIGLEC10	CCRL2	FPR1	CCR1	LILRB1	ITGB2	TFRC	APLP2	CXCR4	VSIR	NOTCH4	PILRA	TLR2	TNFRSF1B	ITGB1	HAVCR2	CD9	TNFRSF1A	C5AR1	TLR4	CD40	CANX	SIRPA	CD4	ITGAM	ADRB2	ITGB5	PLXNB2	P2RY12	TREM2	CD74	CD81	KCNQ1	TNFRSF14	PTPRC	ENG	TLR1	SORT1	TLR7	ADGRE2	IGF2R	CD300LF	PLD1	LILRA4	TRPM2	UNC5B	ITGAL	KCNQ3	RXRA	SEMA4C	ADCY7	ABCA1	NRP1	LPP	SORL1	STAB1	SELL	SMAP1	INSR	LRP1	CD33	TRADD	ITGAV	SCARB1	MCFD2	CD93	LRP10	PTPRA	PTGER4	NOTCH2	NOTCH1	NCSTN	CD69	RPSA	C1QBP	NCL	SDC3	FGFR1	PTPRZ1
ITGAV	0.857512303604049	0.66959917795644	0.706594794407101	0.72749257381953	0.755575589783539	0.698238235337494	0.686862270579349	0.861631319356999	0.657963183814213	0.737083596413955	0.71318069956991	0.734483463551493	0.786714978807389	0.865142449538569	0.795605982611527	0.764480881569267	0.460587919675075	0.741190066265985	0.700105948277797	0.673108274441107	0.675639572197269	0.837398291973575	0.69883859359014	0.802476238711169	0.722780928594183	0.60954573498562	0.677419264848306	0.859762176304207	0.785165016998215	0.633492658093438	0.742144922422849	0.770475637246245	0.628626423284306	0.739933685548999	0.805124667042404	0.671954841695673	0.770143523850528	0.848664594483918	0.729175115549286	0.732845338048206	0.744043749900062	0.595523558367368	0.607325815068694	0.440258453605067	0.755664904341053	0.794035283265828	0.761944059936674	0.732415991052745	0.822095084000362	0.673356933072275	0.793320174193747	0.8295513590248	0.786232384497804	0.787581874084099	0.840648926382164	0.752104055891745	0.478103151494866	0.808544785998027	0.564503391032227	0.861033783446608	0.797073925091072	0.741790656612537	1	0.757728146465987	0.804078743644963	0.656576881011603	0.670439501633238	0.821647485191914	0.593717482906216	0.72272739466676	0.637643508046805	0.821604053600273	0.607146675507534	0.760665065642922	0.785899909914808	0.843965426889455	0.743327859737281	0.712875398311058	0.308970273873577
SCARB1	0.799844387799686	0.769680618157769	0.781368873883557	0.705010319251874	0.788325934042169	0.792964510350883	0.738022696381343	0.891274318218944	0.718122505880246	0.705840926077394	0.763960824347599	0.807545630576027	0.748348862571465	0.824670298385523	0.869504362561766	0.829282211464473	0.660333141832082	0.743795807045367	0.730944222167319	0.685776031502109	0.746181774809414	0.876033339047502	0.775460452909495	0.811584648568311	0.759870852148457	0.760050586476707	0.758581000100061	0.767976473172487	0.672630084487031	0.741988656518657	0.768373671446103	0.831865326519726	0.619262380240235	0.764735269381279	0.861962626158799	0.774943352240092	0.743505547390788	0.848212808036462	0.734573851834742	0.760428786266448	0.806048584255138	0.651630967774026	0.753521788014886	0.658985356331232	0.792776473547631	0.658561300776149	0.802329564415197	0.658220090726707	0.640148040032642	0.599734759415935	0.739524965679984	0.847400175443089	0.678164259078082	0.862698892427323	0.800948930781095	0.628707087318807	0.442335849283101	0.825151842433808	0.56416875283668	0.848359074235397	0.735339999437015	0.817918440079754	0.757728146465987	1	0.852086075557163	0.497325136110808	0.80156448671843	0.817392203734567	0.675072966694698	0.750579633001136	0.575466031785986	0.822595672419952	0.646808382940755	0.778876335668821	0.788630968314049	0.830842120802907	0.689246737511984	0.588488270186947	0.224587681877782
MCFD2	0.839686932783685	0.845332444829999	0.886705528128918	0.80409158720497	0.914635782003266	0.912585188326045	0.769503530281508	0.929674095060417	0.696840306678026	0.713397568748474	0.779210710926747	0.852541196045143	0.739496700695952	0.8706615880903	0.926604226433461	0.887103838979224	0.774170222553294	0.765895416976958	0.801009461773216	0.735476983447328	0.819041543231156	0.938767586559055	0.918492714535021	0.911852994515542	0.745610589491104	0.699899163848296	0.877166801896157	0.80099246322187	0.68195647176494	0.885709682597623	0.816995825796959	0.927711209700583	0.649769643535522	0.801074655106734	0.887551484148361	0.880403817541079	0.732386448850583	0.915598886265585	0.754778371863825	0.803547935985137	0.896754170733389	0.656343729366338	0.849498369904376	0.738090375995719	0.86070975804918	0.765080764211603	0.827409436606001	0.726533034438904	0.666878508820199	0.524134109304046	0.767388090524553	0.856427831961528	0.764209857496242	0.912522737270101	0.841055213491174	0.752650404013243	0.44432824951015	0.882613476533361	0.52803755541796	0.861514220458544	0.818682008516256	0.896430563227566	0.804078743644963	0.852086075557163	1	0.477861062998355	0.871283863734799	0.847522473055679	0.739681983560592	0.785988788723447	0.564377287142636	0.865835972512805	0.705712322131012	0.851990282435771	0.873062352461883	0.879349954367545	0.619854695612928	0.610156811917062	0.207616073239044
CD93	0.693473780073521	0.410683710303558	0.428742929759047	0.572013241438406	0.484054919914998	0.356026743042325	0.450514285317883	0.557997995294228	0.571421113954384	0.692781511850836	0.412078427394969	0.510611829319038	0.709234439010525	0.647285763452554	0.51448547261828	0.508702737568615	0.0164822084968737	0.604588390606549	0.531963268356735	0.468443904926917	0.430990581880241	0.465586522022677	0.34919274746781	0.639416239073521	0.702266891649924	0.549747594876769	0.329028322137348	0.733485810161623	0.747244500108755	0.238787551528887	0.597356724517585	0.450398631467425	0.663488814288322	0.540239276769918	0.591947579798353	0.372036094894139	0.580565408767088	0.547992780761645	0.690207176569005	0.456829394734747	0.399430823937268	0.441926552117371	0.241722299242404	0.103347574990809	0.568828623308696	0.585670777852227	0.483358354006299	0.497226917806261	0.67428945634011	0.639717565826686	0.624642864629188	0.66610774695963	0.702154090744467	0.490394507385611	0.662102036958557	0.70020537295769	0.467587415267896	0.481119173499445	0.28919221679469	0.611333789718467	0.640946174021432	0.422847223887026	0.656576881011603	0.497325136110808	0.477861062998355	1	0.328067927056526	0.447288712569459	0.377718945678632	0.451206218973906	0.307339984204732	0.500901968508022	0.424610921797893	0.473957541265116	0.464342733425218	0.551444501362552	0.568486614700041	0.342908160994719	-0.115141424726171
LRP10	0.783975075812394	0.73477755973355	0.879111947586539	0.803951699197256	0.866467406469734	0.942190774405327	0.620295417498556	0.855143843774618	0.599344216766361	0.692230967842612	0.680885076161561	0.8751353361781	0.618428224640687	0.823717519035827	0.889553716763746	0.921535064799407	0.857150465520629	0.806576196711157	0.64613998234861	0.618914209450853	0.757917306921201	0.897909713247147	0.902589204859568	0.826346556645812	0.666682531737506	0.615322771502744	0.925953006623493	0.664852399606138	0.621991274890001	0.94376826051824	0.796798592272705	0.946682542317734	0.605462956875169	0.81587288930648	0.789246686679611	0.879023170718483	0.730981654066261	0.841671761022934	0.704382552504596	0.729270805152934	0.826120423247325	0.725502965913914	0.823761431562549	0.858720955916044	0.732545803508643	0.672522901704068	0.802362864223969	0.633174453550242	0.631532844865354	0.457099940203403	0.639631583887459	0.76113017390981	0.610415130881083	0.822213566545295	0.773948058456455	0.68622429301743	0.53766943199095	0.809108957883236	0.423745167294528	0.778164002129055	0.778666538295621	0.853566973211448	0.670439501633238	0.80156448671843	0.871283863734799	0.328067927056526	1	0.738268741329772	0.603330514900326	0.682581285301285	0.353784592414825	0.80891557912329	0.576806961362351	0.864013715142256	0.865045378247262	0.76020890184891	0.51023547192232	0.398671455383332	0.0740250222166772
PTPRA	0.772011603324626	0.696134346525994	0.744089242391231	0.704135618309049	0.76394563124925	0.775604045941243	0.702335035570521	0.880071039061719	0.636965240517828	0.679925514694212	0.752488615423198	0.780736176838263	0.686965958989126	0.808812366559413	0.863668786757784	0.789934515831698	0.620046120907922	0.727379683887289	0.675911661121903	0.690996480698012	0.677977895867863	0.907350031403588	0.770110421566693	0.787711637518304	0.724930316175657	0.631191132622761	0.726330964572744	0.766223301338949	0.631683176537589	0.722210338727139	0.760374614420013	0.823737130711114	0.60688482195941	0.724846027374741	0.822867799338297	0.770974385896534	0.680065120390879	0.85151496414594	0.669681913057412	0.7074810324953	0.814704242308475	0.61118703091248	0.711767485745541	0.604500351627198	0.764312009155132	0.692553042538886	0.780857248371406	0.745121189747059	0.692563379218278	0.65360206645806	0.693244893088794	0.794036133677346	0.648760369616157	0.840012317711939	0.801703225072629	0.622224826916279	0.436873187641346	0.88862596510346	0.669581186166685	0.898027720821483	0.713068100871016	0.817443726022693	0.821647485191914	0.817392203734567	0.847522473055679	0.447288712569459	0.738268741329772	1	0.651992898075985	0.846336999889875	0.74709427925253	0.83955088809252	0.580342902775466	0.839985559720013	0.858782109720434	0.872772106297145	0.6955752530938	0.687774091636442	0.508826566761749
PTGER4	0.599696869996813	0.894361255690627	0.670576426869437	0.565891931257064	0.742193861101819	0.660953046838883	0.848647355537311	0.751227991875312	0.763535851930971	0.500556284316266	0.735238080260605	0.635241267238344	0.651051922260024	0.64112925721001	0.69047410693539	0.666090877058949	0.545812277217461	0.472145475445747	0.886219711750513	0.756283615228414	0.850385111263829	0.705634697382528	0.675258356153463	0.704461472366838	0.668004393160539	0.78561757611602	0.550258507440154	0.629712066388899	0.419701685043562	0.59258959505513	0.666367195074541	0.661630444062135	0.580259556095785	0.626188356358935	0.702883677648672	0.733702469790879	0.452964309312174	0.68423176472196	0.557740455643457	0.789523617741617	0.747833683898093	0.471986773133858	0.695975143281956	0.60856711144672	0.698163016807661	0.423762013046611	0.65842221671572	0.442763401790783	0.503520344307676	0.397870934860265	0.539304649227951	0.727297300445072	0.540845047485554	0.747062649450038	0.593867622923741	0.499032406510202	0.173194466097019	0.735980227403147	0.620187676598165	0.69817165653537	0.517006950539075	0.730624500847468	0.593717482906216	0.675072966694698	0.739681983560592	0.377718945678632	0.603330514900326	0.651992898075985	1	0.694668973894123	0.57438931547204	0.71225853238253	0.847660942539093	0.659370697657097	0.652620376095794	0.842368930896723	0.443186335581476	0.686368148355209	0.195124243627507
NOTCH2	0.756146697471614	0.697945749103626	0.710137005884534	0.690175325257721	0.757670270691392	0.737651401765179	0.764995884233776	0.848300685508376	0.668888396061496	0.663238318735209	0.763604260005815	0.766939186743995	0.673502258672021	0.769546477872876	0.806251553089663	0.751362959494024	0.595374419431988	0.673724078831571	0.691027698827581	0.747309060170163	0.676096003902297	0.828361424342329	0.714517650870903	0.767821168279864	0.703346454558033	0.702978239663347	0.678153289311638	0.716353891110011	0.586848223014825	0.681530867753297	0.758620579584255	0.772311074380439	0.570019283371804	0.725497235977701	0.800765963570106	0.778137627979012	0.648500240825544	0.798673055134282	0.629311069548947	0.719810840727645	0.735393708210395	0.637532476654505	0.668219542105124	0.611219659164809	0.762199798486716	0.62659169981989	0.756345594358836	0.659774107171997	0.670716489814522	0.637610471717857	0.631108310280075	0.792205348442153	0.59775486039591	0.821737847180817	0.768560817968067	0.532692226599518	0.436071926926388	0.878735995229246	0.645365835624942	0.846754423673534	0.66828328540349	0.771742814829701	0.72272739466676	0.750579633001136	0.785988788723447	0.451206218973906	0.682581285301285	0.846336999889875	0.694668973894123	1	0.643643431467892	0.824415921795193	0.591098321918002	0.780805124412699	0.761505001775652	0.826127242975071	0.590612538378971	0.594848648686911	0.34606263205423
NOTCH1	0.437041257655831	0.564973940914315	0.383422428804079	0.406080172195071	0.458402726907785	0.377481865221936	0.661015107043725	0.642696708107613	0.552279043812201	0.353864161915779	0.574580358202398	0.442280215851796	0.453595464718513	0.479437114705656	0.528037500860067	0.393269235127194	0.277059561298482	0.339951371386112	0.62910927121096	0.497856742911321	0.53250772059772	0.59834878334907	0.403389063953266	0.437970481784171	0.541516222451641	0.483083970429962	0.315870916478066	0.493333946511393	0.272913427702712	0.316440875813097	0.469570510410971	0.429551259767739	0.336515380584479	0.418667062737888	0.531091470778964	0.441231298540805	0.299827993557073	0.535607869977961	0.379827589872136	0.547758755006408	0.568985675396512	0.26191063952937	0.408842125963757	0.217468215668958	0.477431566077819	0.358250801770477	0.520658593958371	0.425662791739818	0.45660105149597	0.490495649900824	0.384586056402459	0.561527276444466	0.384599619506321	0.590061829635852	0.459323139784804	0.259589886085036	0.200169676849115	0.6921183361989	0.677175722236907	0.676685797468226	0.372172416583754	0.556406989171114	0.637643508046805	0.575466031785986	0.564377287142636	0.307339984204732	0.353784592414825	0.74709427925253	0.57438931547204	0.643643431467892	1	0.552297629209872	0.523353802877693	0.5390429097161	0.560797459012922	0.723266744429307	0.616381911583114	0.797633656888968	0.745915840627232
NCSTN	0.909433578477198	0.792043304644548	0.803735371831916	0.754334067534249	0.84168070877356	0.853611296992326	0.741645703264018	0.910448202895446	0.730599852137336	0.789750000080734	0.825408181213027	0.888480221318942	0.771836299220146	0.875219932628551	0.906927188219034	0.879400210715177	0.667352987560257	0.772916409528285	0.732434585464652	0.752504753229737	0.768068914014738	0.899470604189963	0.8104148452605	0.868387002157598	0.77143828704029	0.761101520199229	0.819495642435489	0.842660090020744	0.742842303794618	0.785233120995202	0.8602465661455	0.899721359337412	0.694773566915123	0.877363505888423	0.87855586252923	0.838062850164922	0.779398293269962	0.907625936315704	0.736331548517691	0.742448399335675	0.805759539520311	0.766130330187893	0.761157821144597	0.68114385897389	0.791820394601723	0.752034606443795	0.80308802450299	0.693694283833051	0.782545605327937	0.571812556453003	0.74689428928594	0.868886569007476	0.716687683934732	0.847733382035847	0.860559654984885	0.698770463166924	0.50630358634049	0.896869769850454	0.576103803303105	0.892126741213721	0.810476172565646	0.850016927043195	0.821604053600273	0.822595672419952	0.865835972512805	0.500901968508022	0.80891557912329	0.83955088809252	0.71225853238253	0.824415921795193	0.552297629209872	1	0.689346433506184	0.886614966155907	0.88551795087354	0.888427858250941	0.596761844483502	0.580862917248358	0.186761808379455
CD69	0.631355277531124	0.864520171532023	0.711499877787248	0.584906820801388	0.711778614057835	0.600971401272653	0.845422140313178	0.713048265356321	0.867684418277749	0.597014679001715	0.696361773875525	0.626637468625941	0.69815119301422	0.681639065971156	0.658571991123406	0.663659629728693	0.470689908539497	0.4762790892532	0.880342925709629	0.762686317941633	0.765907385921835	0.652729038154124	0.654025848104644	0.689897165203751	0.674600734801222	0.809740606806579	0.510601005249036	0.643985641663972	0.418445670485224	0.56437506743311	0.68306040150537	0.638199006566815	0.64522346272835	0.62761947033808	0.692911909018461	0.659886413760933	0.453763363668629	0.679676850239456	0.53987274468842	0.699837935220541	0.661341641950965	0.50227182718281	0.688387872594605	0.502789836654164	0.616292488577446	0.387345856973293	0.621361609528642	0.449110401113726	0.509322062876896	0.354909737305649	0.556531233621114	0.780489691152788	0.552989536256244	0.69672955931197	0.58963981475769	0.499825986598647	0.230931026759709	0.683856297486305	0.596925248331349	0.701374150557827	0.619090954987656	0.739405570641964	0.607146675507534	0.646808382940755	0.705712322131012	0.424610921797893	0.576806961362351	0.580342902775466	0.847660942539093	0.591098321918002	0.523353802877693	0.689346433506184	1	0.627851593282991	0.596415467631754	0.797379672521514	0.498204247844417	0.657733563519394	0.0959751872774124
RPSA	0.866171737245338	0.748568982606517	0.824344273687981	0.834468011918497	0.846853027917683	0.887175660906153	0.690975489823846	0.905146291066418	0.735294344090812	0.82487356853799	0.752469633721973	0.939471749078724	0.695087197340437	0.88421348952319	0.908294346589291	0.913298845081344	0.677515911229591	0.860691947607429	0.711371146042256	0.671054645608495	0.787310023919575	0.918187278349113	0.826173592827401	0.863598366031423	0.821476998526579	0.700190297094891	0.845402278811914	0.788973145249843	0.725261211817526	0.81677685858721	0.930657850664274	0.935943855992296	0.744422253227319	0.888729230416365	0.817233003990146	0.854699361885454	0.69837989352323	0.880160889009532	0.768899572091137	0.723594486875786	0.754672382225744	0.832561957089397	0.71459412926936	0.725089267055642	0.730973465837455	0.712526123153282	0.801615183107426	0.667978565827136	0.798311327671562	0.601796387406721	0.605088658059336	0.836039038174494	0.670318597536234	0.821867614055172	0.86003522324983	0.711574034123656	0.652378060509215	0.890885441897655	0.562206097031155	0.906973438236264	0.837927513853646	0.897179049937412	0.760665065642922	0.778876335668821	0.851990282435771	0.473957541265116	0.864013715142256	0.839985559720013	0.659370697657097	0.780805124412699	0.5390429097161	0.886614966155907	0.627851593282991	1	0.969104735254539	0.875979829025858	0.595519066812079	0.524258488494586	0.198571645192109
C1QBP	0.844063173381365	0.750576316432555	0.827432667513991	0.805844542239888	0.835513302115295	0.884092529128409	0.672591514539643	0.896432228353867	0.683892975781138	0.788524545139577	0.735569008515049	0.911700843385406	0.681398954374328	0.87278819276777	0.912473816572227	0.902250465718815	0.682935827774854	0.845409101037237	0.706150915711787	0.66025325882055	0.784680610551149	0.91572648460519	0.82915759280342	0.863025138046443	0.781290171377928	0.67504518482657	0.851517927523891	0.792000701327752	0.729717471789533	0.831305501338863	0.897273477852932	0.927653773517594	0.723648354818743	0.865954370671065	0.800121863101213	0.830073648184103	0.698851695311982	0.874223087124854	0.772852085071446	0.732396311750585	0.769788908587279	0.778844738911962	0.703463497919276	0.706545099123679	0.742538368577383	0.755219383085193	0.786734206156416	0.667278828138146	0.78557575402699	0.579198834595249	0.628962557900316	0.813868702828987	0.657025944553037	0.815429321668278	0.846252844917222	0.73379373339448	0.601881072010981	0.885949772885733	0.51024281303526	0.89242211521599	0.8374590466822	0.87290363362688	0.785899909914808	0.788630968314049	0.873062352461883	0.464342733425218	0.865045378247262	0.858782109720434	0.652620376095794	0.761505001775652	0.560797459012922	0.88551795087354	0.596415467631754	0.969104735254539	1	0.867915550384302	0.598077795999902	0.554264075152764	0.245250359007269
NCL	0.838409299815004	0.865534338343279	0.796773074013459	0.765598181192152	0.841351372067887	0.794181702069253	0.864306149069211	0.948251532748257	0.849924442497071	0.745700877790892	0.839149862525622	0.847287056742568	0.820311568656879	0.878294563311215	0.896878679082391	0.842921995707546	0.599584429638694	0.732344250738654	0.880492320794989	0.782253510453047	0.847222592450449	0.90393558045143	0.788425655977543	0.853326039464747	0.834152511544563	0.823102600050977	0.706702122215469	0.815781184457391	0.669190473412189	0.714353665332863	0.870587100071381	0.841516920424	0.710566221443959	0.819890666490059	0.890310898270109	0.821833259652957	0.702011187787252	0.896097905936776	0.750456060534413	0.838575841086518	0.832673921819702	0.656692792081999	0.754197760773717	0.619570446443878	0.791356279056093	0.653880261243995	0.833553924035508	0.675432535936672	0.764227589717936	0.622271338073714	0.693348347066634	0.900975830751389	0.710510904904362	0.901424761648632	0.829225986844945	0.633014685714408	0.455793246691418	0.928002422360749	0.710151989964066	0.920159495595419	0.761548148461351	0.88266867652381	0.843965426889455	0.830842120802907	0.879349954367545	0.551444501362552	0.76020890184891	0.872772106297145	0.842368930896723	0.826127242975071	0.723266744429307	0.888427858250941	0.797379672521514	0.875979829025858	0.867915550384302	1	0.677793023981206	0.725594345929336	0.316440934414475
SDC3	0.655718386155059	0.501990397898881	0.508049372955651	0.599854573298428	0.58986271420968	0.464046095512865	0.539647738812769	0.685460632831371	0.591207793340018	0.630306767182282	0.60996949511945	0.526278108469964	0.647604623680559	0.684683956475705	0.62446894189682	0.5664107134811	0.277414473737919	0.558016906000961	0.522347750017353	0.500536935931576	0.478062114764127	0.663413077614137	0.511654125212211	0.602908265962454	0.669861449341032	0.569421519466555	0.480605661052651	0.677101207294045	0.606263867545081	0.396748917908502	0.586779669868508	0.560753656617382	0.563234748065845	0.555810825514184	0.662518770076884	0.489437816508524	0.599632576830763	0.638382447459434	0.632095206084928	0.566561512210705	0.57922107464223	0.506240386612786	0.47707192931346	0.288737063402064	0.582325258420968	0.55695005014745	0.613954813523575	0.646908464921439	0.58694746391441	0.671942031974991	0.670992613394853	0.71732901961626	0.601320149219817	0.64032618171486	0.683682213311504	0.559126052293393	0.468527736318932	0.668483242318148	0.560555411349732	0.754850667194224	0.577991821290693	0.569412952091597	0.743327859737281	0.689246737511984	0.619854695612928	0.568486614700041	0.51023547192232	0.6955752530938	0.443186335581476	0.590612538378971	0.616381911583114	0.596761844483502	0.498204247844417	0.595519066812079	0.598077795999902	0.677793023981206	1	0.632596428283776	0.415294057913004
FGFR1	0.48101723558896	0.701186135573725	0.489355867307779	0.405693979833663	0.536315422451689	0.423575999962783	0.754573957706351	0.650120355558447	0.606018487503973	0.367221945394487	0.607233917148694	0.452748254303739	0.508645995351525	0.543674658920762	0.52361753827703	0.443425157248602	0.327742465820778	0.364324049884619	0.733392556343934	0.581431955812552	0.62884561635508	0.614051019735761	0.501473480366243	0.523569113942504	0.521996584565415	0.544413618018419	0.383803793636464	0.568770924156398	0.308332244909778	0.388776664899136	0.48425123669993	0.475572965688515	0.352504363357538	0.402074929521031	0.530931325251059	0.479639220437269	0.364460126272704	0.565245924496342	0.434451093858237	0.642384829686916	0.612836878408005	0.271579140879577	0.500846419173728	0.260190719153158	0.514566482110817	0.430200887516818	0.510390268807639	0.456830146434074	0.444816561280012	0.423519379092912	0.454613236054257	0.605442287216328	0.506571380453255	0.596423918286705	0.483710347663952	0.403275033588939	0.143229099000762	0.637209485736963	0.628290088373128	0.655141617750098	0.432208234666651	0.583833119548395	0.712875398311058	0.588488270186947	0.610156811917062	0.342908160994719	0.398671455383332	0.687774091636442	0.686368148355209	0.594848648686911	0.797633656888968	0.580862917248358	0.657733563519394	0.524258488494586	0.554264075152764	0.725594345929336	0.632596428283776	1	0.579163401230021
PTPRZ1	-0.00443700537102013	0.143328981413703	0.00196136656728766	-0.0262944530883871	0.0905004173732421	0.0902827735466505	0.237458547178333	0.232523400899595	0.0205608401739174	-0.112339490901064	0.241711397076982	0.0136857145890043	-0.0165942251229073	0.0504047760881271	0.151042906188975	0.0101217988551202	0.163620696303861	-0.0388219268362055	0.147296827083286	0.111420696899495	0.105512389060656	0.301838433669451	0.126082258453135	-0.00282321137462	0.0507089716260071	0.01730208504241	0.0571145325848171	0.0910657658052306	-0.0966415424499376	0.0758200789622166	-0.000350363969024387	0.105776982868378	-0.110339869180385	0.00175596459864093	0.0862760839749197	0.124637176319161	-0.00475563383102025	0.143291479029591	-0.0421010943338994	0.168274009466682	0.28174291347318	-0.0447557919343669	0.189797043825081	0.076515701735291	0.0736751150902462	0.0862507310590421	0.11649287164185	0.143886511516178	0.0914978628540453	0.243969712593822	0.0645877850448529	0.0838722530886285	-0.0100685848506116	0.221452559180055	0.0257159605587423	-0.0982423993472541	-0.115145562586777	0.369048286395093	0.442183284884347	0.28569650300513	-0.0622893836085153	0.174360704357585	0.308970273873577	0.224587681877782	0.207616073239044	-0.115141424726171	0.0740250222166772	0.508826566761749	0.195124243627507	0.34606263205423	0.745915840627232	0.186761808379455	0.0959751872774124	0.198571645192109	0.245250359007269	0.316440934414475	0.415294057913004	0.579163401230021	1
