""	SDC2	NCL	SDC4	PLXNB2	SDC3	CD44	ENG	CCRL2	RXRA	CD163	CD74	FPR2	APLP2	LRP1	TLR2	CMKLR1	C5AR1	PLAUR	CD93	TNFRSF10D	NOTCH2	ITGB1	HAVCR2	FPR1	LAMP1	THBD	TLR4	SORL1	FLT1	ADCY7	STAB1	ACTR2	HLA.DPB1	INSR	PTGER2	ADRB2	ABCA1	NRP1	TFRC	NRP2	SIRPA	PTPRA	SELL	TNFRSF14	SORT1	ITGAM	TNFRSF21	CD36	NCSTN	LRP10	PECAM1	PLXNA1	SLC16A7	ACVR1B	ITGA5	TREM1	VSIR	NOTCH1	ITGAV	LDLR	CD33	FFAR2	CCR2	AXL	CCR5	MERTK	SLC16A1	KCNN4	CXCR4	S1PR4	PTPRC	CD63	NECTIN2	PILRA	TREM2	RPSA	STX4	ASGR1	JAML	MCFD2	CD47	CD40	GPR171	FPR3	AMFR	TLR1	PVR	CADM1	ADORA3	BMPR2	DIP2A	SMAD3	SCARB1	LILRB1	LILRB2	ERAP1	SCARF1	CSF2RA	CSF3R	ITGA4	CD69	STX3	TLR6	LILRA1	CD81	CD4	CD46	GPNMB	CD68	TNFRSF1B	TNFRSF1A	TRADD	SIGLEC10	RACK1	CCR1	IL6R	PTGER4	RHBDF2	JMJD6	PILRB	CD2	CLEC2D	ITGB2	TSPAN14	TSPAN17	CANX	C1QBP	SIGIRR	SPN	PTPRJ	IL2RG	SMAP1	CD3D	IL2RA	CD3G	CD82	CD8A	ITGAL	CD9	LPP
SIGLEC10	0.118943195689139	0.486583082242849	-0.0917896316355426	0.8667142719489	0.653035093978676	-0.00187192040789991	0.674247099659578	0.00173451023855167	0.0102220270100683	0.706676910044175	0.807601822695624	-0.543203695748409	0.552603518259821	0.717807480900311	0.272324960511526	0.632019472686304	0.37809089567582	0.375195751104735	-0.313113542509716	0.0240298101978596	0.645206723865503	0.564384287649451	0.855746363988473	0.478336790034547	0.556233708863837	-0.0921272832175913	0.586376138952235	0.902473480442584	-0.215840378356437	0.911905033980754	0.839910542375877	0.687038388740567	0.576418259805901	0.498473949293833	-0.129740406265325	0.772870120655787	0.560562617575931	0.675240049543007	0.629389271209516	0.674643834084239	0.428568785511887	0.721608630644593	0.0953410046563186	0.737311513812746	0.577229549703619	0.119048209099967	0.612853695256794	0.355296218873798	0.769050004012131	0.79919184808607	0.597087774978585	0.714456715993188	0.216380908842237	0.352321723570943	0.0760363108468464	-0.161534960824716	0.769844123176235	0.630619715850192	0.857747063997097	-0.0799395206856738	0.752128915462574	-0.471380591208345	-0.255135830472259	0.924654253687955	0.515855024662585	0.819989813410883	0.578990288406257	0.0340703183673385	0.539908058509673	0.299981049014822	0.669244723217123	0.587569404359947	0.676684573207161	0.610883662399842	0.86134402805998	0.603489532065207	0.721373616239579	0.550323723413151	0.315532496984673	0.635860868595069	0.517781224236607	0.345298634598585	0.335065704505226	0.868827257197634	0.780465275941413	0.90432012211209	0.286134198868638	0.885801183304974	0.779905350975605	0.586633727589906	0.672867393344769	0.124212773520621	0.764027660408905	0.280921425785597	0.379767797451165	0.715233321961639	0.236967582569057	0.681831755340066	0.492821899263295	0.708883967862699	0.395316465490188	0.723949232471039	0.756810026112477	-0.296389738610136	0.835514237009094	0.895035504248413	0.778212671432098	0.519778494815629	0.651438789568072	0.505761838274226	0.857132748785349	0.610351192598251	1	0.610163289104147	0.264784751834495	0.482336645921529	0.823058108178387	0.800328867394252	0.575392723303207	0.717132406691733	0.318599376733634	0.350924223513359	0.758859138212809	0.670674776703127	0.617510204189232	0.71745085374987	0.401007388200871	0.382930176816964	0.259864930964936	0.819753643927187	0.247758162610809	0.710747529673698	0.312791200840082	0.448093100366356	0.284350546955656	0.248821832602525	0.348034347528559	0.492323106943869	0.782257581913933	0.57755174396974
RACK1	0.413541488950738	0.914892460639793	0.425294343775104	0.735330660664066	0.373168069206323	0.44494441191439	0.692849358594367	0.274170821408856	0.266106559134444	0.480946904346247	0.730219345258846	-0.143895488918222	0.559225533006425	0.457335905659594	0.397303304107763	0.472121806959414	0.352534726044247	0.69648392337071	0.0646308564678259	0.474319131186928	0.8239356192252	0.754014631907803	0.79876473420308	0.667939552335852	0.526965584140579	0.319808090064348	0.418723510752221	0.484367860614175	0.286455709982818	0.785317854918015	0.378286677456626	0.893921626337645	0.671865157685676	0.716120687116581	0.326764297337695	0.628792365332795	0.489622534025349	0.563893299512386	0.690034442323254	0.596726529035642	0.586864972654138	0.846159081509979	0.57794187333085	0.839437242318374	0.599949633759549	0.39204060200392	0.612721059623387	0.363533881272449	0.717116028039844	0.812426363679976	0.544892190700496	0.744303353659988	0.552818764615246	0.57530495979622	0.564158372629178	0.313026808751168	0.736894739542556	0.688129758784713	0.4312706468723	0.295925049719172	0.762126119085458	-0.25343888087685	0.0621415262953241	0.505493975123062	0.767286105904034	0.368869077331011	0.731629403494458	0.528625497912479	0.863358167586495	0.869090465539393	0.900839487394641	0.666580505147296	0.853245764911018	0.613728606009046	0.385312692231036	0.987703251208028	0.763969191744425	0.577874668741207	0.630924345130438	0.824651674050436	0.90651711165238	0.755625551500129	0.758490181457613	0.557052311762529	0.683550397850245	0.561930860569522	0.663483512817285	0.468674277200985	0.397876742204531	0.636156501996821	0.78186923290366	0.623723978621903	0.553849576740638	0.471088379536215	0.536144960382951	0.796666253114141	0.720429069226925	0.771820924600789	0.233381565213026	0.867914551243728	0.79356412517829	0.783444802518105	0.734977680056338	0.0613229474643973	0.647037658828305	0.660337005592368	0.826565386648528	0.398252805646149	0.494526962049374	0.737880257153555	0.734981505071234	0.917743770129831	0.610163289104147	1	0.455214048431693	0.77275249096427	0.827436062571914	0.635631784151639	0.894260369961495	0.807120371645386	0.708739069628421	0.677033760237177	0.830269237504684	0.709995001117748	0.767733674783366	0.815220308630334	0.903482169292355	0.893998696397166	0.812069574354253	0.655618985742901	0.805203974451984	0.894037094770919	0.681982598440412	0.702085959690821	0.651028659002073	0.56374077782151	0.686533872013795	0.782603302411525	0.584897892015913	0.789935968123443
CCR1	0.838698083664521	0.617193445249363	0.654121667928015	0.51878096448861	0.549244831103796	0.742552001571274	0.617527593551143	0.579510119971982	0.683154539524058	0.725028816443082	0.0833639164824122	0.287164022952659	0.786333374668926	0.635697741508099	0.618505203140819	0.679441786771554	0.682021411491367	0.807191295922906	0.321894086488185	0.599403242704828	0.663227669323837	0.746606887116793	0.530176088640322	0.407243148430238	0.745438720142276	0.681384735292403	0.616920093446701	0.396802251996665	0.601094845633087	0.278768049151327	0.435950123090047	0.66574548005911	-0.0854554952507818	0.0852657020562026	0.411876687646753	0.566474859384429	0.699807420055202	0.702156332761001	0.731671259432729	0.612785734784468	0.87024028605459	0.575564564522356	-0.0190200204800598	0.543010160583161	0.825992387600917	0.820969510936357	0.714556708337766	0.610387946402676	0.683899084552036	0.424214111561315	0.311877380769287	0.663041657517714	0.418571004299606	0.89972310084545	0.727803835555774	0.664789912632498	0.192301757831387	0.308197731860589	0.396183774713931	0.148100909213594	0.657742040241806	0.114090242030558	0.102438559241226	0.172802707488825	0.625836234147062	0.456966786430495	0.765261001354715	0.752289466212038	0.168373823625665	0.318294492453239	0.344669940707821	0.810329521023226	0.371878142321623	0.740363655070307	0.410840808140697	0.419139356552073	0.622603952901784	0.579029831334359	-0.1319257025732	0.686486911798806	0.631299828071593	0.361090138598005	0.221049943652288	0.498563313001613	0.565590128433918	0.42940604403849	0.668605517130985	0.229820521476073	0.452738084035437	0.35590621043975	0.516993362983485	-0.0620037629551851	0.444456892070354	0.614478279376658	0.451462500862461	0.639946647782548	0.336131948302843	0.0512304438000519	0.258174447681995	0.190013619676285	0.221811336680859	0.476123662971707	0.421530478134074	0.233622457089585	0.598635744863306	0.49738676121438	0.555884328218125	0.608039495539058	0.719588639474185	0.547055716330149	0.541553006260464	0.247416859232671	0.264784751834495	0.455214048431693	1	0.65312167368356	0.220402962258221	0.524092225827003	0.531124362357299	0.459894407973412	0.264759152784066	0.256559699178863	0.662241377343629	0.724702226526511	0.684914968278766	0.748637328886449	0.562706473969651	0.44412154202058	0.633069462306755	0.621466180596429	0.434984201968565	0.599744454640391	0.286436012932351	0.54211557881091	0.294458205458981	0.896708288186045	0.501459549445391	0.577579354342517	0.61047967309373	0.680064238118922
IL6R	0.498821596363896	0.857964014773302	0.61924906991173	0.678329674963387	0.360421485428788	0.727950692652995	0.688930018686112	0.60217452824627	0.659916128799806	0.64742249607858	0.419209824092006	0.20970834838552	0.659752933172885	0.479544467379545	0.762575122816809	0.477364850981247	0.672152094938446	0.79275160789002	0.425970978381719	0.653062586929584	0.727404771549765	0.776531041438992	0.701676937612371	0.733477164089339	0.552487979291313	0.567923120312672	0.625576015836094	0.468467655735309	0.469854193824926	0.603091692410752	0.387321257183455	0.877370672389064	0.301099809574757	0.452550735816294	0.539863825664638	0.628552937539207	0.569548229392946	0.525742691312192	0.711646565749246	0.523283491504976	0.751286705049276	0.75692662333244	0.359726574848043	0.735820490086024	0.665581104890748	0.604476818046511	0.548184737856818	0.367086994527844	0.664534422693077	0.641926471335993	0.502591078008248	0.684590306449218	0.647595610689208	0.712988685252718	0.713072221276817	0.554967857674827	0.594293681056178	0.685346420787123	0.474490656358355	0.466157490049005	0.700281615108878	0.0520410522338034	0.280538055387492	0.322810521158863	0.792972937685859	0.391853017399855	0.735666237906998	0.61097318062165	0.651963270899004	0.711353501915341	0.775046470445469	0.667755994086521	0.64603395362182	0.66700665900616	0.343339658003071	0.724121287508215	0.815171265677829	0.651099571537205	0.293431978910008	0.703042574438671	0.852462441928984	0.57042835856757	0.557318463572255	0.494114391210572	0.566074937118072	0.494106889576053	0.770436955102729	0.326730393700194	0.358320219213608	0.52729336609593	0.717453457569228	0.483374399733901	0.417813669140911	0.732560016097533	0.669958468798893	0.74921058903923	0.571834171754984	0.499066435000728	0.388562511913954	0.651643613887111	0.615051393585792	0.668425791609451	0.678270835820394	0.336634524833205	0.57105201031082	0.545523502815035	0.707762405859234	0.375575348239309	0.514766833039576	0.865932437186507	0.717523143279749	0.623624678946793	0.482336645921529	0.77275249096427	0.65312167368356	1	0.601136897713533	0.672519735169811	0.833493291321431	0.674738031355367	0.596297129019692	0.606511647559986	0.697272788051108	0.78584395063452	0.688498707049593	0.779037585220519	0.742924312124578	0.792629549703824	0.696940922754342	0.690641634344379	0.690949274520985	0.762742890420626	0.595517932866762	0.623940755306787	0.586276285975735	0.680001273248832	0.668374911849013	0.777982007003341	0.532209252570629	0.730148959245063
PTGER4	0.201826290601602	0.722105456721582	0.120122186301144	0.813001892831648	0.456129221829723	0.129134561279666	0.656963263460414	0.0106364191411342	-0.0630492237664171	0.465494493994189	0.907835057514936	-0.445974736943128	0.432158053987564	0.513751522195749	0.235523795542638	0.481333053175406	0.175421904779316	0.515887850379143	-0.259193056570972	0.190302038362516	0.727635662190326	0.646025316836305	0.837345949927401	0.499991819309762	0.452627675626047	0.0152073150634402	0.359638588762848	0.695904622641692	0.0327214242115242	0.903594222879574	0.585816696936656	0.770963098186218	0.77873557975453	0.715404372100654	-1.42142518234064e-05	0.721791966386265	0.455413461230582	0.602380824507196	0.634818528499151	0.630865358371727	0.437849136652858	0.823399187679744	0.328006801184058	0.823037606282415	0.519522056453164	0.185813638679261	0.556349883394122	0.244551453658025	0.701045415043073	0.855880800630347	0.549095224964101	0.766044187456838	0.26938114077633	0.353116163688347	0.224532793347948	0.00597061951564683	0.744260024063778	0.687570906624086	0.651323914324199	0.0094143969887581	0.708028896710747	-0.470881456006388	-0.276029064083391	0.805256491073515	0.680006001889892	0.555683393102196	0.642436759372999	0.229135588720526	0.826710612299667	0.634907100923842	0.882239283785755	0.582006967046133	0.88629538943274	0.511484663395895	0.632015034559816	0.850175293744931	0.797786197094105	0.445377916474259	0.623539853464404	0.71936631313084	0.721313949211301	0.684509057030967	0.673208849939381	0.723874282151576	0.722941077632129	0.742588084158123	0.404223940306981	0.730442005043933	0.55390657597931	0.643057642097689	0.821352248418948	0.442245805208736	0.648956103253337	0.240864115629116	0.350950262349053	0.760877656920118	0.5850413887435	0.900430658268432	0.22240298328519	0.928122601517522	0.735683626409076	0.762303395218963	0.777802558618904	-0.285977753757191	0.747648711349279	0.801336946530499	0.8248669142521	0.382874735815637	0.496153678185269	0.600576342768587	0.754685640263718	0.892047530335459	0.823058108178387	0.827436062571914	0.220402962258221	0.601136897713533	1	0.76591765842115	0.777239731339593	0.829935944172353	0.631270043274007	0.640811701933454	0.820346216287415	0.641544425688431	0.652738383068393	0.74431326184172	0.648568583475451	0.672695550627328	0.566054457937942	0.742952624877362	0.661791233135961	0.800460022017876	0.604683143683678	0.644814656230687	0.574361052363904	0.320164429395001	0.598132726557109	0.679504457192714	0.697306522801295	0.720111880242131
RHBDF2	0.370623934034878	0.692876095330184	0.325678492966124	0.913284047848818	0.564316880718197	0.390001113031133	0.835910969700388	0.211881534300325	0.267276355822109	0.72793499258574	0.64406512276079	-0.224161846675123	0.587343886444517	0.66507574020903	0.575051130582025	0.600542524878513	0.464978421198308	0.689744108059535	-0.0253533900371722	0.397721596745644	0.644234512380025	0.758471597342339	0.75201767757331	0.548767709774417	0.56361221861317	0.312263811961801	0.553318490086709	0.830299870866093	0.259666319399217	0.767812304785085	0.798608050437139	0.760375037599895	0.347023407989334	0.46683680149658	0.063826132988157	0.856780531116725	0.570329605538512	0.775967500444431	0.734013816464554	0.684273793013726	0.703153211578664	0.774007018529807	-0.00667901700227234	0.743411061283684	0.71908837941701	0.546852644055575	0.595789216324433	0.255765261209531	0.77527111042919	0.734812701772627	0.562714486079027	0.870734891219794	0.276815396516772	0.598573873517995	0.460156098091837	0.28730015596473	0.626388507948579	0.700056739652325	0.859925104311608	0.00376606091695402	0.83207787631233	-0.309422822860103	-0.214006527247237	0.754751978917874	0.743167405556603	0.713361704667764	0.798197709495244	0.459247935195307	0.532605475962976	0.397922513125771	0.665007126414565	0.725544171493571	0.74545868083831	0.67303524618582	0.789663332967799	0.632804099510867	0.887940139749436	0.576689002879105	0.203207868129988	0.6982327240791	0.682624751968749	0.526427880566883	0.422013913154679	0.805417948437317	0.742269138286224	0.800827940046448	0.58451048875966	0.713837885689071	0.635607370412818	0.607998177038065	0.790419934339598	0.0784518525132049	0.582191219639871	0.46083285906339	0.464914438600301	0.80704547104033	0.398821593862559	0.589384359560899	0.278933893005559	0.673356150916484	0.495602263087382	0.618988009127462	0.718322418581551	-0.160727715837917	0.832809111501996	0.851170506443343	0.774536923673618	0.418692805327008	0.63241429830593	0.676506733134115	0.824392389289007	0.573776088424	0.800328867394252	0.635631784151639	0.524092225827003	0.672519735169811	0.76591765842115	1	0.730765310011572	0.764702532125425	0.482848529256238	0.501634533096806	0.844135782262434	0.746060934231883	0.64957433273721	0.825772883686016	0.578673228415396	0.551558214228307	0.486338555590946	0.884624461713217	0.52276842793878	0.71925352608312	0.483963262939364	0.667343076717639	0.462794858443024	0.525919541666361	0.569879124696157	0.668313377171309	0.824104123968129	0.734683313278373
JMJD6	0.423208445178765	0.909591845161446	0.514579717620015	0.750725284142766	0.315644278889333	0.588530739399684	0.712746650278212	0.4013306225293	0.40173390663883	0.53415610216743	0.622307428393056	0.003800251063244	0.554128834769459	0.427941285526249	0.600202323993543	0.424928127311273	0.465683910965216	0.784598449584574	0.233279304192847	0.563888682686935	0.746102076638838	0.780382852080424	0.757447055008318	0.713466642779563	0.482804014358036	0.433010113839907	0.464463325359666	0.494312295948402	0.406852228078554	0.715919477925226	0.395143470331943	0.899353530676967	0.517623682292671	0.607140814415804	0.434557085318823	0.674802108472363	0.467151563103374	0.57086555675356	0.68742854197472	0.548880153792922	0.666943749443489	0.811287190929456	0.445591531040489	0.784028388066784	0.635591003611729	0.528861509512884	0.5307364564491	0.259868450682788	0.686492700481715	0.724038185976273	0.514463040897831	0.755596504926687	0.57865595044093	0.628002362095292	0.668037096371983	0.45317581331028	0.703190696092775	0.725224143666939	0.50308610522929	0.306622368231832	0.762897502212279	-0.0753120785524197	0.0915981123280763	0.467402112517327	0.799206090955285	0.36019289402358	0.768826902104884	0.615934810665536	0.787116357906861	0.792071782961778	0.85760439484948	0.669923615452393	0.80670062604487	0.624497276938408	0.393057286401643	0.875535405720757	0.825981115936216	0.558097019530741	0.494377047073541	0.761970504490637	0.902344667987673	0.720635901666809	0.685353518312222	0.528444750285545	0.621889269699638	0.536008340529237	0.741815628403518	0.423198194058214	0.339105564028251	0.600881209495178	0.798121933704973	0.558522122325351	0.436319777064568	0.589227281664764	0.611342235939776	0.804025747176903	0.684128328469651	0.688825235048355	0.237104151945171	0.78792729413656	0.748224040525606	0.715648486764821	0.68334253072372	0.150839240138955	0.620742313446152	0.632019395505997	0.769733857045886	0.305342136855742	0.463584580347581	0.817950792600874	0.72911158602603	0.789062396290138	0.575392723303207	0.894260369961495	0.531124362357299	0.833493291321431	0.777239731339593	0.730765310011572	1	0.769942426965737	0.695138130027806	0.680430811199413	0.807758814389836	0.71587356890546	0.699045335675581	0.80519905624238	0.834336803483134	0.854536101546923	0.759926551441955	0.698884808466255	0.800127233461166	0.830961211618335	0.674832679385214	0.706719370752353	0.653963697556456	0.608952914563644	0.729017635923766	0.799321947132421	0.587026551989643	0.776378277843884
PILRB	0.402250007701196	0.799708874907522	0.193873515443792	0.819715443302059	0.604677958987791	0.278199515452297	0.811736912132427	0.130404491464723	0.179331257795557	0.615382140809301	0.705653550676075	-0.354666870537902	0.649891549659665	0.661768199589798	0.296086620205284	0.635650879544569	0.35126182332346	0.566491511738735	-0.13708727467976	0.338741431421653	0.798516756009306	0.837590562498856	0.80510547929507	0.420739826666152	0.649646008956617	0.157179780219056	0.50685952107569	0.730697625596889	0.150044910412826	0.804464485845778	0.662642843769078	0.809998834941381	0.518730459930723	0.687051389065425	0.0920034467638234	0.786794479214	0.6036818662169	0.789274167640699	0.73435007411447	0.786180798416929	0.560222294919536	0.929623620360825	0.263295158899696	0.857800154990926	0.722652468948962	0.334672939814559	0.697783665518658	0.461821756435962	0.812508840542248	0.89472852381452	0.742405839195073	0.829625294765764	0.499755846996677	0.589997835737672	0.433609370229607	0.118803215359553	0.644100276636118	0.797930582108369	0.715384910529518	0.190289953815898	0.701909736325121	-0.400143384912925	-0.191434095628041	0.666838592445426	0.753070113245336	0.636975427399836	0.823533249595488	0.376990878447433	0.690652643748414	0.642591792278438	0.863222367022232	0.713165434265099	0.822757179159264	0.622294444564683	0.659935226858744	0.826189909671811	0.827921346763767	0.510864176801533	0.381819454681387	0.850380173275837	0.758065396903281	0.569170797088167	0.720059647765613	0.748362008651771	0.812354891296227	0.756802255431804	0.561745191335573	0.686884493305072	0.637441321526786	0.828456842806291	0.922294337331402	0.391162110396928	0.689720640563032	0.330422771747439	0.368101724353452	0.868432138869195	0.553879593921178	0.651103851275264	0.309569810197982	0.845962745494489	0.76139354067398	0.730032085291042	0.760830007072592	-0.217394982384937	0.796359895612084	0.833190008269996	0.913537531230882	0.542551886415753	0.636990352318185	0.700278807494658	0.81597163170782	0.7981146844837	0.717132406691733	0.807120371645386	0.459894407973412	0.674738031355367	0.829935944172353	0.764702532125425	0.769942426965737	1	0.736180963700822	0.753800190225553	0.851815172168807	0.77735402573425	0.799324090370193	0.850187492272743	0.67331733637451	0.700108818009521	0.643171415889665	0.799789558258202	0.660473910534268	0.854880195946283	0.728503847527966	0.746103467356592	0.713938878149476	0.561094954917376	0.781729713982706	0.839537159066404	0.751925679272059	0.84465611868411
CD2	0.196582528217438	0.728453077407184	0.299941333788344	0.455632363571746	0.165971466409681	0.373876242482447	0.529759111867376	0.1274073987061	0.168145272263739	0.259357648308533	0.396225930880566	-0.124804842598428	0.293080036485995	0.219077932530081	0.266798698730882	0.247340074746676	0.181772344643358	0.422839105273037	0.0182397118820548	0.330013694270041	0.519214017739209	0.594413106122996	0.434460779465501	0.333869259463586	0.3106041413914	0.170414056688927	0.226764333722443	0.331110985848215	0.22491266683724	0.466627801577674	0.238124684169088	0.592083614943262	0.320855247758782	0.56803151896799	0.317557104885403	0.517420750536366	0.234707948923863	0.404644422673543	0.519029038304032	0.404978331882434	0.343887098549035	0.693785328291186	0.404435529809076	0.693404839261991	0.377106443691773	0.257179803408319	0.321861077761509	0.123921046608287	0.438514113737853	0.601245949619818	0.483613274045639	0.538951282676245	0.570972139334768	0.404481773630688	0.417708688253409	0.188058573198729	0.426306486796332	0.663164681694458	0.313167465676886	0.405268568759578	0.441006793238245	-0.223555772279554	0.0422399455029791	0.236978696619323	0.720372029810593	0.186954359292661	0.593185883874207	0.4276561373929	0.726152108915342	0.801074308315556	0.804703614116091	0.3847379305404	0.607541334896508	0.33384863578777	0.19961629933277	0.741954828069032	0.57886997495121	0.301451227200842	0.391574931605769	0.563637186809326	0.682764886975744	0.506448872673279	0.938842482727204	0.326664926295788	0.44085771438164	0.30177885627336	0.523215713498841	0.228361592148291	0.15724573179941	0.537824838838254	0.805546701560571	0.581037352192728	0.245088776686195	0.283186412454547	0.333925354179225	0.604829239338334	0.483042393454661	0.454034626119864	0.098168496208259	0.739485720153725	0.957758467621634	0.419314722267584	0.498397611089594	-0.0308877597495099	0.384842173873419	0.456389797589895	0.628857728497795	0.160670238653184	0.237096741662426	0.707774529785077	0.461419475961893	0.720927853471535	0.318599376733634	0.708739069628421	0.264759152784066	0.596297129019692	0.631270043274007	0.482848529256238	0.695138130027806	0.736180963700822	1	0.969466686304383	0.529808325663785	0.509995999780524	0.517892220835987	0.537562772526567	0.603567655039334	0.785320320365419	0.643761579580976	0.434520383190163	0.811107466571972	0.608275070593057	0.988388180301472	0.774021785007405	0.981848185772052	0.441444191425913	0.907616814991448	0.853949134078914	0.366857180744578	0.57726088902347
CLEC2D	0.192888429897811	0.717404223985807	0.26928371420917	0.478733521888054	0.204788674086297	0.351916766938786	0.537291651347794	0.152815167741987	0.1816138840135	0.290154276594791	0.410766285017156	-0.12435935237671	0.317574909539268	0.252660675143163	0.273575616045215	0.263409517155843	0.214037754513899	0.394837965945924	0.0222080192651581	0.317312540676401	0.523875098775918	0.60927309594834	0.456154583798586	0.31422244505691	0.3200053335249	0.155167071852634	0.261904698813466	0.368627200306681	0.200974373828031	0.49253175295962	0.273386305539548	0.588891168093077	0.326252743793692	0.5473892577031	0.314078224970539	0.528798027368853	0.269533343994211	0.415743620762367	0.510055942404381	0.416145016675164	0.336653635921635	0.711062391243627	0.353300481330488	0.68620077352008	0.392456111331473	0.240888465394162	0.327341480872466	0.139925510089408	0.446711322238413	0.628522317999588	0.517772541941139	0.540206986498802	0.581607726228258	0.391057008547782	0.3901189500672	0.164383740172621	0.437265908311155	0.6993992555617	0.365691888095563	0.405418610086921	0.416238132566848	-0.215223260419299	0.0341676396148988	0.271513110600708	0.697516825461263	0.231784130547652	0.59627884275275	0.374229101192935	0.701861967515884	0.771019959824887	0.811562857128486	0.386224901164847	0.58833725618291	0.332842866493324	0.237734281576994	0.708656259847634	0.597611177363818	0.316454884617889	0.336497970150019	0.559040737073304	0.670739096646489	0.483098235164292	0.9013317389323	0.350868401574511	0.451620093039746	0.337982414184809	0.508924568555748	0.286533695766365	0.205822112497222	0.572056919517654	0.823241383474206	0.570908540437607	0.275551921986332	0.277399071878856	0.320271411899582	0.613929664224785	0.463517460904058	0.453994595030321	0.120956727656406	0.745125481762477	0.93629759931212	0.443533667286815	0.510116004615414	-0.043715478346579	0.4059371203398	0.464921617122998	0.646137436334636	0.179750066904899	0.254501914603504	0.70686085175296	0.483124473758078	0.701222460415577	0.350924223513359	0.677033760237177	0.256559699178863	0.606511647559986	0.640811701933454	0.501634533096806	0.680430811199413	0.753800190225553	0.969466686304383	1	0.516943966442511	0.531020538238645	0.521261061091337	0.543511987632946	0.565455170330013	0.750014292620847	0.59800089542466	0.470161764139009	0.772917770401283	0.60861452166778	0.969624598207284	0.732449996134815	0.966639169111426	0.425632879149368	0.893193066822867	0.860088556249439	0.384793041379063	0.594907785415241
ITGB2	0.590924632868215	0.815846363012566	0.359077925413685	0.885836139853589	0.637411221022404	0.397223391581595	0.7995045550086	0.1921646538114	0.225459802742972	0.694201093450601	0.753391835541194	-0.272622734756936	0.709644203100724	0.722681803596267	0.416056675890238	0.717684928257932	0.395275569929461	0.776382664905453	-0.116437853544306	0.396755104739795	0.86575400257671	0.841504623922915	0.884127628632036	0.510918492094031	0.716757740743654	0.332516340458695	0.515644635033339	0.728820073503409	0.316342227411002	0.816015256417029	0.695670182326824	0.880419894972018	0.557866116728941	0.573057772483152	0.0867776413281719	0.819586591439583	0.674885650276493	0.862789821926832	0.814350028620099	0.809343889267515	0.742818690590628	0.882892578313366	0.214816803485551	0.843328534991152	0.821610931319045	0.560202260008055	0.789499906538087	0.500926471753617	0.887633538232964	0.850088415086166	0.534451809071117	0.922739076749287	0.351907269590516	0.715132443071682	0.529791221048881	0.312765601310001	0.649484659073762	0.625268582311134	0.695462385577056	-0.00892958042708658	0.872538115950038	-0.361036451264667	-0.248892624317824	0.715792579119058	0.760656054773354	0.663235323829886	0.876620390515259	0.576392736939731	0.631166197500037	0.566858639517995	0.770438976073028	0.855929811404175	0.844136449290091	0.745779071954967	0.725480190792374	0.837976902698395	0.868674458673343	0.554872278527931	0.390217294279621	0.8939266250103	0.811242110340363	0.692379569116671	0.551047674581973	0.805622114058837	0.848358897957487	0.789035760480224	0.615782880530736	0.70546293119464	0.662379137333885	0.645721200645984	0.830409279107056	0.2264733260309	0.738662698279993	0.406523082457725	0.414987969308535	0.872967081896792	0.614146954583685	0.686043515905001	0.256975623547092	0.74926752524719	0.589465547578364	0.792701914221203	0.75734275902409	-0.184070724018469	0.88255505706146	0.893695122966087	0.888689939831562	0.604769552101094	0.745180541636971	0.644950798822112	0.82435176594811	0.765269100553457	0.758859138212809	0.830269237504684	0.662241377343629	0.697272788051108	0.820346216287415	0.844135782262434	0.807758814389836	0.851815172168807	0.529808325663785	0.516943966442511	1	0.796002255245443	0.822977292203635	0.931772222545411	0.770460481381879	0.665504308887266	0.744756194287352	0.866870944773399	0.665010225384756	0.880694841511168	0.513029071218521	0.745414170831255	0.490863396927407	0.680914698687027	0.647975562665132	0.752964751783161	0.848403283440082	0.886465754686689
