""	CCR1	SIGLEC10	CANX	C5AR1	LILRB2	CD163	APLP2	LILRB1	IGF2R	TNFRSF1A	ITGB2	ADGRE2	CCR5	SDC4	CD4	PLXNB2	KCNQ3	ENG	ITGB1	NECTIN2	ITGAM	IL6R	TREM2	SIRPA	TLR2	ITGB5	HAVCR2	THBD	TREM1	TLR4	RXRA	KCNQ1	GPNMB	TFRC	LTBR	FPR1	PDE1B	SORL1	CD74	LPP	AXL	TSPAN14	KCNN4	CD44	INSR	RIPK1	KCNJ15	SDC2	STAB1	SIGLEC1	PILRA	TSPAN15	TLR7	LRP1	TNFRSF10D	TLR6	TNFRSF10A	TNFRSF14	CD9	PLD2	CXADR	ADCY7	ACKR3	TLR1	ASGR1	SCARF1	SORT1	TSPAN17	CD81	NOTCH1	UNC5B	NOTCH2	ADGRE5	CADM1	ITGAV	LAMP1	SMAP1	EDNRB	CMKLR1	CD99L2	NRP1	PTPRA	ERAP1	TNFRSF10B	CXCR4	S1PR1	PILRB	MCFD2	CD63	EPHB2	SLC16A7	PTPRC	SDC3	NRP2	PLAUR	NCL	CLEC2D	PTGER4	SLC16A1	ITGA6	PTPRZ1
EDNRB	0.626527839907208	-0.32194653710495	0.726447899748807	0.927633648268203	0.0679633495753666	0.354072609932156	0.793765413117336	0.0283184774659189	0.887175336530592	0.35501624201235	0.383470261387636	0.23203025582158	0.205171350471495	0.837391289857203	0.237645950188949	0.360693541185877	-0.118133973459482	0.290758537115406	0.656187667745772	0.462809041537248	0.374747494066764	0.321495806749223	-0.0190120414977514	0.35672607748836	0.372117199512213	0.783276406652533	0.433671493169465	0.65609300288693	0.743062228906366	0.63515467293734	0.35656993069982	0.260932585046011	0.859822534698674	0.856552480004203	0.392389774284474	0.174316147573598	-0.0563920823066483	-0.296470531133039	-0.174773931116623	0.168307155101628	-0.131510695161195	0.226599741896301	0.265411479217382	0.746206921801805	0.161951280389401	0.324870622909851	0.170511278814984	0.919752280483855	-0.0691854912387942	0.3430792650316	0.613110760106905	0.341244678892119	-0.319154897445618	0.592004995874911	0.538001064679769	-0.0520199421448159	0.346972858839811	0.840115622709425	0.68918692441062	0.163283628848169	0.728251669314189	-0.188791742890664	0.684063312787166	0.0945970373748164	0.0629543831394296	-0.124621315878057	-0.00321706460248475	0.200533664972697	0.25647077547987	0.0391001160365386	-0.134432335941203	0.76276636241097	0.439410133377802	0.524008848264524	0.197435815097371	0.883811612278123	0.539141862925645	1	-0.277851131549579	0.21580515999722	0.678199196627666	0.186609766441829	0.138083080777569	0.205672588263379	0.616669752219667	0.5623923160215	0.246771894590244	0.614985398792877	0.769232908408347	0.293593029833542	0.108559774874072	0.208257428266894	0.674613262009533	0.895850015531757	0.782625546093619	0.248609040785479	-0.270437746459614	0.147394481687969	0.256187652964697	0.0941493924915719	0.0468480932434502
CMKLR1	-0.351635092859057	0.293275523253991	-0.252161396713548	-0.318415615432648	-0.202166082267638	-0.100229089849555	-0.23301075201841	-0.0411905045075919	-0.0313776520859307	-0.223162587654823	-0.23937115683236	-0.0505389847858046	-0.283978756299321	-0.32404549048814	-0.117778231039177	-0.0940401002816942	0.22600320185514	-0.304488330685815	-0.215245032838207	-0.311643837734509	-0.14325717706875	-0.147749905740826	0.18904481805489	-0.242184364672274	-0.211001734645006	-0.184989054433856	-0.244738635134417	-0.457810400712861	-0.41612314531166	0.122613651929897	-0.136559675376712	-0.2807803888163	-0.141410390972462	-0.286890294244916	-0.188204534535281	-0.229027074171743	0.228295733082487	0.349106337702647	0.147326039113943	0.220289975017839	0.532938120309209	0.452131942651807	-0.33597482418021	-0.444647530215684	0.177968144956716	-0.241267159243219	-0.35953271786746	-0.305514820858644	0.13286460994967	0.421712669823739	0.135866768420186	-0.0951043681590478	0.313323648107454	0.226142456664785	-0.165101345183715	0.648080297972274	-0.158923699547065	-0.222375208300831	-0.145475117699328	-0.069448507495569	-0.18027098965872	0.306366050632513	-0.387293718222782	0.144160269223102	-0.207334478110178	0.136365054070492	0.236399195534806	-0.217220936401063	-0.047729562600227	-0.100577209226274	0.288597021221757	0.0281791842828428	-0.0862622056710634	0.506099078674337	-0.028391113921327	-0.253590636183517	-0.261074337855475	-0.277851131549579	1	-0.228155698417228	-0.228124505988634	-0.184677288373357	-0.0945094592340783	-0.245724157906183	-0.10658972594381	-0.293107928245672	0.143833045566897	-0.317836241239472	-0.319334514416139	0.0867423471323597	-0.320827401752822	-0.200354123538272	0.103587206887567	-0.180447621721135	-0.363397647992835	-0.288940314868717	0.674671024588488	-0.233431354925777	-0.255437046345308	0.379979258266378	-0.129594158131819
CD99L2	0.578792797472288	0.546109117018777	0.692446597062454	0.2924328056493	0.820637426054553	0.887565079341141	0.610471885408336	0.803330116934454	0.289521385382236	0.910832287585884	0.848077993191223	0.868540678013021	0.746072329399798	0.573530323960874	0.867447865154287	0.88689565019515	0.637619899783268	0.900143002792907	0.788731704186403	0.889472008379892	0.847166154906078	0.782188604469906	0.759345566266949	0.895313080495599	0.867477068763411	0.564320523046986	0.876608281884935	0.521247148621456	0.679673948288279	0.57587554735006	0.816619642763621	0.757481432141297	-0.0963681483998444	0.33074219790441	0.757142308796595	0.883926915193577	0.675453339572902	0.575868665566124	0.693672516337138	0.774246420393997	0.412115632852118	0.556232083438218	0.898683656130127	0.709231817596543	0.144263664184854	0.928485788089884	0.855129560273809	0.114965203785804	0.757436182919591	-0.015446948007536	-0.310416673939823	0.82443399503254	0.548047876951839	0.446217470257545	0.601617883145294	0.193706063046678	0.804606971569021	0.184126099736725	0.620894140140705	0.726895927486249	0.532408683610187	0.663970640198808	0.602718046152695	0.753535818955011	0.773997010223877	0.625673829326832	0.668310913518426	0.742349035144903	0.823609251193438	0.800195239505493	0.710702485949718	0.300683613631403	0.345786958476751	-0.112987128619557	0.894338784639368	0.381493285817809	0.783894759719263	0.21580515999722	-0.228155698417228	1	0.771574874500979	0.910583768732298	0.865233933578165	0.69050980633997	0.382708859523543	0.665813849634919	0.609854645813678	0.7183113203012	0.632168224893157	0.717838036516404	0.834845105103504	0.904109686319162	0.256782714858233	0.297333281455326	0.646878984134713	0.901078070301805	0.130377876925152	0.844361114073755	0.630942211174973	0.594325296627757	0.208313426084642
NRP1	0.782561950434684	0.223433213735063	0.89565428391471	0.745104859460038	0.659773600456389	0.879349396803161	0.877346300049712	0.620386047418937	0.743575261805246	0.84027482381033	0.846154516798248	0.822751988124221	0.675387161662046	0.836611778097313	0.800450769302555	0.844481123889733	0.471156801200611	0.836111449660724	0.922080982012706	0.887362601408288	0.852939216203461	0.758953541219033	0.599880127344191	0.853378372961141	0.842407675056412	0.851026720438513	0.900052299276484	0.695519687061939	0.900367386169011	0.824028052366545	0.820757249694874	0.700727466874663	0.4007313793075	0.661917260818678	0.819610613074881	0.741969169381357	0.493069385527758	0.294340678710114	0.432016912787095	0.70014428436516	0.286490677474763	0.5997948752406	0.743534273905797	0.886872538431872	0.208639253474826	0.795027758047921	0.683771035511116	0.573684705060239	0.591418970684601	0.341419611603527	0.155175862391239	0.808225998481875	0.295018230243431	0.77418098847512	0.743911305815285	0.181591736743505	0.741076651677104	0.586534596363735	0.804427790886205	0.672242188864566	0.792500888643029	0.381514671990241	0.814663168559371	0.649946389171841	0.58630693369	0.4548272623793	0.496453902256343	0.65679676114958	0.742708378941366	0.564777689004367	0.475310746961446	0.644062031185119	0.431692678709793	0.244677611635598	0.78617753881222	0.761681967526763	0.813830552867871	0.678199196627666	-0.228124505988634	0.771574874500979	1	0.730231953302016	0.678953104838896	0.566941420369962	0.534223590841985	0.819740780339284	0.470007234864145	0.815058387810544	0.864017695567768	0.724919711252771	0.608488426020084	0.757212546844178	0.553694262880815	0.714114064381977	0.896571925291385	0.747181492240994	-0.0701851809819075	0.67629277641543	0.524353868688655	0.463367275952715	0.122565324642245
PTPRA	0.560340214045292	0.628027596183501	0.718450136810319	0.235419194435949	0.817505023565104	0.865396156456583	0.593759746540563	0.814731585099113	0.260645011882864	0.938600715803485	0.85220860575161	0.849274031627347	0.780508313671569	0.515509381955512	0.881511074699836	0.873191094602961	0.662646395068346	0.900571640693088	0.793016950113356	0.881672995799201	0.854979343342801	0.805199936993529	0.786436841160777	0.895878961621244	0.85954326857832	0.519258392091433	0.867022916671001	0.48402746588946	0.623524688780939	0.551378878887567	0.831358769316178	0.766861593425443	-0.135729945081802	0.309072713363182	0.820226051159723	0.876316423349246	0.689408616259303	0.661216492976597	0.761967189380832	0.812746718371961	0.510588326209207	0.597965153432262	0.880693164792318	0.697941215507183	0.240467643786508	0.945844211879665	0.896608408697499	0.0995237039407292	0.75315045766319	-0.0323783022608584	-0.283495582903094	0.816953465588506	0.627884175839815	0.462654188400123	0.621352373234639	0.214185015664262	0.837140554444424	0.204180086760121	0.660905917882303	0.760417228035318	0.488859632361578	0.714862688692414	0.576516381992658	0.806980874473817	0.822871634894822	0.654297046465424	0.767092750856265	0.815463088759971	0.887510002852173	0.860228645642469	0.779799022090823	0.352170202968548	0.387156411837702	-0.0805249577841236	0.916482655119226	0.366838136622501	0.828572465019241	0.186609766441829	-0.184677288373357	0.910583768732298	0.730231953302016	1	0.900449416905304	0.778067875867622	0.377948610395533	0.618097304943061	0.606083755636988	0.765139735107794	0.646206956172768	0.727992994224631	0.865578276197981	0.902484220814838	0.232473506139738	0.306218495329832	0.63820777047088	0.921120708598423	0.115437633246763	0.842686730233514	0.721336499685774	0.639926227516517	0.338454411722646
ERAP1	0.577009892945007	0.736116049606497	0.703690835138964	0.197499637416003	0.856104429920473	0.88661723082409	0.551150668049302	0.867652442741683	0.192971013300146	0.907783056969613	0.862249313528474	0.861183666829572	0.783549312727187	0.416629574273311	0.904044576468772	0.894448736119908	0.696761985274451	0.874673529610518	0.758382129282516	0.866131997153949	0.881515483833027	0.835866108932069	0.820418175023504	0.896831499603142	0.902901140211256	0.479097094133272	0.860446758847034	0.519965661950859	0.584255209323769	0.579312026564261	0.868302800273505	0.788506811198619	-0.171238230568586	0.222160385826561	0.81641986099647	0.915685472203782	0.729267374353555	0.751599918792105	0.834939265590435	0.795855596222429	0.600595674382811	0.647689262652057	0.870563454998714	0.652154542889908	0.0976532544188129	0.888248322761918	0.891183737580075	0.0248625212540624	0.796690308706508	-0.062798623657388	-0.243869048602346	0.857936413210161	0.681137291091525	0.403908803718109	0.612179973730611	0.309658411735631	0.873313783572442	0.200971772981257	0.521807623364049	0.800030297920323	0.337092055449957	0.786446111516678	0.521338897814801	0.885610559462962	0.862835623394922	0.708300345334474	0.774178105005279	0.821447587325466	0.895428699494429	0.824585439533454	0.807715323270023	0.314863137968995	0.339444622935541	-0.127849329869221	0.899150457972363	0.33189201987239	0.802133493125502	0.138083080777569	-0.0945094592340783	0.865233933578165	0.678953104838896	0.900449416905304	1	0.616726884887109	0.394335343213715	0.507080871996642	0.584095446282867	0.716588835979729	0.603631504312516	0.772778199612706	0.878197347828091	0.92338836496458	0.114966719032378	0.224673753321498	0.592476628022968	0.911937816975852	0.173883116393431	0.823090384730575	0.485133408746469	0.594529268623588	0.0297036019044628
TNFRSF10B	0.398879347188465	0.304716676574791	0.574321426185193	0.275354868516983	0.568386077271691	0.566822899705885	0.476217835871034	0.490293922195915	0.263058225814703	0.687975226717497	0.55986370184532	0.5854494740738	0.584542719271064	0.505569260657814	0.564464859836213	0.588536674085413	0.48306015858935	0.673831414897019	0.620252999463058	0.667255455163859	0.527552058347314	0.535508409581178	0.479032172770995	0.673535477588602	0.630578872611158	0.372421944569239	0.619890868785002	0.365066959784709	0.498322869881084	0.365321598741485	0.543092930956368	0.433131239309113	-0.00530126700104701	0.304567880445148	0.618587408231042	0.573819639052709	0.483162261007895	0.367499528089209	0.477632575775916	0.621944562641893	0.289008067859965	0.428158853406799	0.613241598782137	0.599975676783549	0.399139633982827	0.759684611676688	0.641930569961065	0.202409403526482	0.40958362910397	-0.162130066459357	-0.214177197782317	0.554324702951842	0.361396192020585	0.34552711608608	0.500660375954982	0.132447927041358	0.657588074734696	0.226662208942978	0.686330785614181	0.443496443511049	0.520264260923678	0.398223012163232	0.441273679071553	0.535009613244712	0.532932888183954	0.471267431735294	0.615563921517418	0.510479273272275	0.585642585558495	0.639410345225766	0.57494833584746	0.375936613515795	0.270591157443966	-0.014240148400316	0.666801812343147	0.300517355843493	0.644514657744188	0.205672588263379	-0.245724157906183	0.69050980633997	0.566941420369962	0.778067875867622	0.616726884887109	1	0.240758062739786	0.559320867086385	0.5565311207834	0.668331734900469	0.51325496755022	0.441173810547795	0.555079204524627	0.632374776240488	0.225426894802816	0.353729929410261	0.494080175918828	0.665195901466992	0.00283580741822819	0.622986706053034	0.842625621427039	0.505292097819239	0.633896032180546
CXCR4	0.565036694854537	0.102775446785617	0.673774259364528	0.576404535866513	0.293769492966959	0.476870844792238	0.723431930774916	0.32029364001597	0.603842792604582	0.494285980763055	0.568619530804291	0.406439494568566	0.332615603893435	0.607358727911791	0.456821047393858	0.566516991500295	0.17637705185335	0.418746852192004	0.703467302647547	0.515263692273364	0.533909164572268	0.451673371776337	0.349301828481587	0.485087854769031	0.48996753732682	0.675494527192603	0.520040598829445	0.606782529874565	0.682251293083735	0.574680995029492	0.492984716812185	0.453239935385292	0.512572025042179	0.640467674997777	0.442369982593335	0.416710888459713	0.230595300510255	0.178089617941958	0.253103985923206	0.272724671367601	0.292213748973472	0.437861059886241	0.416978813550493	0.631859817144443	0.0411496387752795	0.439792596119736	0.345648542475746	0.56069142700092	0.168118567238537	0.235135513634098	0.455858092281366	0.438967252126686	0.0147249554359158	0.475949876596946	0.551076280174788	0.068423212880438	0.457583996177215	0.655300115954867	0.652245272181198	0.434647725803458	0.461440703865967	0.199839496702246	0.59078429006252	0.388223853634558	0.395964728418073	0.196648786944251	0.293445457679047	0.38236204142961	0.567605500231999	0.245315835188693	0.219159498252608	0.555530302716588	0.533794044724029	0.420982326095498	0.405138327425259	0.702919968589635	0.663150291637663	0.616669752219667	-0.10658972594381	0.382708859523543	0.534223590841985	0.377948610395533	0.394335343213715	0.240758062739786	1	0.461414569613185	0.320621842229378	0.637156405551115	0.732223648628454	0.429621824547532	0.274295966481256	0.4782548674541	0.415711329117686	0.617890915579128	0.691237696937554	0.411925401226617	0.0929769143367192	0.381912955301878	0.155275818229204	0.21788813156024	-0.170079804100976
S1PR1	0.586338160741933	0.146674271994463	0.70121907731575	0.608508790092386	0.559543943322116	0.710351955228817	0.650350989630573	0.451367487337356	0.60305507526873	0.651358889503808	0.673135547080301	0.683557790573437	0.583688093020059	0.722228118795653	0.618484295677385	0.648046511247689	0.402323679757048	0.714646385635992	0.734089957348204	0.746752442924708	0.669051358216056	0.593148723472002	0.491296500717801	0.711736510918279	0.695950060776022	0.646436317755823	0.742191196482036	0.529144542494137	0.719506661290958	0.602293544742338	0.601114090596514	0.550788926226973	0.298426068181992	0.479872026695607	0.683143210623261	0.599281059152915	0.468828100046287	0.167138108189079	0.324309031850096	0.536154272581918	0.124939530281414	0.409445283166073	0.589893664575712	0.720008874490305	0.355259481918248	0.680973374408681	0.544849038056277	0.434797784861584	0.43920304173254	0.133455225013215	0.0261271041651763	0.622720698916787	0.217365765780251	0.597965362084252	0.61678638623394	0.0620695112656428	0.56547151921029	0.433130887255439	0.694463998892803	0.539904030719143	0.708814932203681	0.222536267758949	0.647962973751808	0.493413931195497	0.50578754358082	0.36070499496587	0.439701210068116	0.457180484534186	0.559603897353873	0.510749350184106	0.365288033975652	0.476057780518475	0.371000203630859	0.102352252940305	0.641552986775541	0.560445457883272	0.593583201534125	0.5623923160215	-0.293107928245672	0.665813849634919	0.819740780339284	0.618097304943061	0.507080871996642	0.559320867086385	0.461414569613185	1	0.298258532156284	0.648121354765143	0.673297119089695	0.507634031120696	0.455279283984716	0.609532339327138	0.431429419468644	0.555704489043779	0.698244874708669	0.586160449594322	-0.135918739163395	0.481738041793373	0.507795968402044	0.404348952585094	0.232646633839959
PILRB	0.34637498530006	0.357046420367659	0.544169156908835	0.195337215132737	0.355821643316795	0.491397331015401	0.483465321423268	0.425008185466632	0.321366057011786	0.593454656444386	0.423393190403628	0.472965559200147	0.364422147177959	0.479300676623852	0.461733875683432	0.560432815438036	0.333988382151277	0.444022671107906	0.576321642373757	0.520978680692985	0.484889075840626	0.401601581497511	0.390033746589208	0.51501502242794	0.515153694624714	0.392673874832981	0.486734308616325	0.328991925121881	0.38581643409723	0.438649903768089	0.501812281642054	0.281957648501808	0.0963714578917916	0.383539602671442	0.398035794242848	0.396331818480833	0.463618325283882	0.366408711236563	0.381356240552201	0.634050016774718	0.405734156766097	0.547716718733951	0.619562675545575	0.516021728998192	0.30755296648242	0.653680308504373	0.524713428932167	0.207565855181429	0.360955591475981	0.00372862032613865	-0.028644390499244	0.491699206799935	0.326053555157926	0.33618014125857	0.375463789530863	0.387945449423263	0.70231947360343	0.285723478257952	0.537413773309497	0.262477649404628	0.458690068017617	0.541390766715324	0.257821421352513	0.483977088796477	0.370909814348979	0.337541427318659	0.502894168818569	0.435977727906221	0.510084343576216	0.486024819488256	0.528069636072852	0.435659780763572	0.460609305381893	0.241085513267026	0.542759657382516	0.352439471835573	0.586741642449396	0.246771894590244	0.143833045566897	0.609854645813678	0.470007234864145	0.606083755636988	0.584095446282867	0.5565311207834	0.320621842229378	0.298258532156284	1	0.585278787691362	0.428899865872509	0.47848363528024	0.557882345473244	0.533901656382349	0.355424045309993	0.366672696924292	0.412628902895276	0.615918203354123	0.412517106436744	0.467227734122437	0.649064012449508	0.63075949117272	0.318526085854429
MCFD2	0.82689914403093	0.25492898233955	0.947541771113513	0.649980401691494	0.610625474099834	0.750097883875144	0.896822240441263	0.601952348020412	0.59514879989806	0.853785941756691	0.810897100574967	0.655953042255216	0.623530226755033	0.75884719719319	0.749170331412334	0.827163233684408	0.275522008930932	0.761879063208821	0.923773114857468	0.838856268475566	0.77111730912006	0.703891972868035	0.476599815214104	0.808657958640664	0.781059157434842	0.791310036927554	0.818872289076335	0.827925871251172	0.856740109926395	0.664215040838972	0.798233768912158	0.651741951792943	0.410361718039749	0.686362532562927	0.761571807549078	0.688570979958696	0.410287653978085	0.262317299572339	0.405960997555317	0.601848945773679	0.264767326551165	0.505656003142282	0.809886049344787	0.922603344234614	0.151779175962054	0.792329355505653	0.751261118676989	0.60350096093511	0.423832226491931	0.0685589608555218	0.225946183470737	0.755501722017538	0.215394165749378	0.55213785549888	0.719853208505561	0.0181014166216006	0.850745255614037	0.684363279662498	0.82402674155619	0.610715812871779	0.64285680826473	0.370939892894864	0.718743493157301	0.598008504976762	0.641787957252504	0.345480639253289	0.464079976952845	0.722491513062794	0.770309205374302	0.570505781299659	0.459315170251893	0.655102528228713	0.448520708938551	0.189384464821829	0.689665500479265	0.804237712882382	0.923846540887188	0.614985398792877	-0.317836241239472	0.7183113203012	0.815058387810544	0.765139735107794	0.716588835979729	0.668331734900469	0.637156405551115	0.648121354765143	0.585278787691362	1	0.918349058324436	0.699019032957106	0.689117302315479	0.734645320092284	0.464868407147244	0.709871818838445	0.894349535510426	0.817621211968806	-0.124188302670453	0.66657614406178	0.609168769027805	0.388188547279313	0.152688386179516
CD63	0.88793304246237	0.126241760443072	0.949549487956872	0.805739561160529	0.548670674897444	0.728219739981696	0.96681342765586	0.533988178770123	0.754937256317507	0.790441160080895	0.811017748222946	0.622846231989434	0.590362684596113	0.838395882485283	0.70878250693066	0.776886185350561	0.228725887493797	0.723421012449339	0.936958070825645	0.813535947498892	0.767308442089756	0.726961925010336	0.434166656039455	0.769261372676554	0.71837778684165	0.896347641832323	0.808764708171308	0.820495870816932	0.925066049326505	0.731020800256712	0.760825685991833	0.672891446733097	0.574501570876366	0.793822607304863	0.754902918507588	0.640335559886368	0.294529572775283	0.162340747481943	0.323438907362885	0.518276934359238	0.212588997313201	0.475428039400692	0.698880734787922	0.934403264155712	0.0870997455646559	0.703599662037906	0.640848475327845	0.740391860940788	0.355317450781917	0.242272560291521	0.373935149499458	0.720074171767447	0.0805891899214734	0.630924057911338	0.715497468545683	-0.0514197463701456	0.722142117945225	0.758737820666286	0.860696648789387	0.576618907387557	0.718307748695173	0.247053029617641	0.813220287021152	0.528601324534281	0.563205346895182	0.256065798105129	0.373583215535007	0.646636387309451	0.743614864240717	0.469018895797105	0.313755054824166	0.713935825084728	0.481623685764976	0.319621005213225	0.628557343655748	0.913578861062504	0.895511508440815	0.769232908408347	-0.319334514416139	0.632168224893157	0.864017695567768	0.646206956172768	0.603631504312516	0.51325496755022	0.732223648628454	0.673297119089695	0.428899865872509	0.918349058324436	1	0.661860359061803	0.564834856706478	0.675113726914959	0.57545718317356	0.804494907626788	0.971985437459177	0.701361402799142	-0.189100466899509	0.591946599468719	0.443814869742719	0.304852012117307	0.0236486809077607
EPHB2	0.621066076489546	0.530918153490608	0.714936275820696	0.378112575815836	0.646517600872342	0.823868376914832	0.674649766647535	0.730990498488795	0.413752397651913	0.802188835713243	0.784561210748774	0.756207413833716	0.50383021064823	0.472616126669895	0.836601489162072	0.874895057582322	0.538548763842398	0.745358193938316	0.73955694520207	0.767891842289896	0.77647373762115	0.72123223981811	0.725177679149497	0.746913153473296	0.731605437416204	0.682207114994373	0.764421389437997	0.545942450975805	0.598025291735696	0.684230068693083	0.829949545477607	0.694191153364585	0.0991433642087173	0.344341874021906	0.749147814792287	0.744045430972845	0.595533025183264	0.582110899901191	0.602191670999746	0.706820349328244	0.53096865377078	0.690089740418741	0.716433194105214	0.612982063345497	0.0190725896513121	0.693278246716549	0.648555995048234	0.210636969876611	0.742387089228356	0.347751471353807	0.0159779295610265	0.83919576435937	0.482437742420489	0.632913094995556	0.591224298556257	0.350225399732574	0.731545868895505	0.317582736422171	0.606661935237168	0.735647893590562	0.477928296304618	0.619627458215879	0.541664662249899	0.74226215357369	0.606671957966348	0.445323124843644	0.572089138915751	0.62777148757038	0.805690319371538	0.663794055149009	0.631523761996827	0.415815212826399	0.31183779918272	0.210959682412661	0.787318626092747	0.5254675536759	0.740578699904454	0.293593029833542	0.0867423471323597	0.717838036516404	0.724919711252771	0.727992994224631	0.772778199612706	0.441173810547795	0.429621824547532	0.507634031120696	0.47848363528024	0.699019032957106	0.661860359061803	1	0.633583256694013	0.736275727047956	0.424536179425844	0.412971187035003	0.652543784660477	0.706364626211613	0.113706717694755	0.65751400096619	0.321538099766879	0.514883079231349	-0.0588335489714495
SLC16A7	0.566588242448109	0.628813227082244	0.643228226976251	0.147947717304161	0.80528214445469	0.779991395649177	0.497369812084805	0.800075355729647	0.0729696573836834	0.873502167736753	0.802737498979203	0.729148056755452	0.756516887765239	0.393002394999945	0.825846482305106	0.774535726331111	0.486126691787483	0.826880969226998	0.675113242020345	0.827652717554326	0.809408964038513	0.751315497891635	0.657054399012398	0.833586021238841	0.797012492469974	0.413912162612002	0.798082926501488	0.519560700706485	0.552973954530826	0.362151809530776	0.795143553192553	0.760934535833081	-0.218946132144871	0.218410699617592	0.696804816534164	0.837094639841932	0.537287369129145	0.576970901085284	0.697631698671166	0.660514936520727	0.382786497317703	0.386458536969849	0.927161684889941	0.659681219661289	0.0282406262454112	0.848427426788761	0.927689311170813	0.0209457937148123	0.681904592031614	-0.208821306007296	-0.362549837227181	0.777922502546534	0.538953749769738	0.19630457346225	0.501989529972468	0.026192295592929	0.84696919829553	0.137437145375225	0.430014261071753	0.653425708273773	0.325984278201154	0.651738591182823	0.476248370417512	0.698077460060198	0.811661158215014	0.567374668908296	0.590308228422428	0.818318398238005	0.804565823835428	0.777511448196339	0.637908890583312	0.194175782910288	0.325602749894446	-0.304080412483631	0.788477669130235	0.300510871507174	0.778278463131894	0.108559774874072	-0.320827401752822	0.834845105103504	0.608488426020084	0.865578276197981	0.878197347828091	0.555079204524627	0.274295966481256	0.455279283984716	0.557882345473244	0.689117302315479	0.564834856706478	0.633583256694013	1	0.862039607227048	0.0492501465049371	0.161935473943426	0.56972847249926	0.936687082643203	-0.0238659980926954	0.802195373593665	0.570694263103824	0.487521124354699	0.116422960447318
PTPRC	0.613201539713855	0.675073213033728	0.731703705794725	0.270370847821646	0.903105552877337	0.93218938577079	0.620573532036668	0.902004882327258	0.249108696531659	0.93679011853445	0.936663630443885	0.924990357609661	0.884169160815769	0.49794997837168	0.938572174691096	0.904740801023507	0.743208688523382	0.956264794274029	0.82734466648503	0.915667910129835	0.924902143815243	0.8808296664517	0.858543872500508	0.953402699741151	0.933051274723647	0.526917173346969	0.928814138515903	0.500525967951598	0.688205875133222	0.603628840305905	0.900492797860369	0.865908071851486	-0.148379163782476	0.270785679550778	0.827265024222583	0.954345742274187	0.719030889462405	0.712780616065306	0.846597413704139	0.791010538719232	0.585576189091671	0.651001107862357	0.900851326689423	0.718475526415152	0.0313289586687389	0.910482524187741	0.925919628259642	0.0779136241342512	0.81095925397873	0.0125608740321812	-0.284800656598536	0.858058085376024	0.664948388188005	0.420497505398207	0.670812970132952	0.205029458790443	0.853125471755127	0.203472731504449	0.582943593109392	0.823989240725912	0.40227247234128	0.742782815534813	0.606214798949572	0.88158937884864	0.887103563512265	0.766085941899723	0.759930139805718	0.857101669614392	0.925640652401564	0.826616247847733	0.787738480718737	0.307691479513747	0.358400900168814	-0.135578339451861	0.949437015774232	0.387557276400118	0.834564458652538	0.208257428266894	-0.200354123538272	0.904109686319162	0.757212546844178	0.902484220814838	0.92338836496458	0.632374776240488	0.4782548674541	0.609532339327138	0.533901656382349	0.734645320092284	0.675113726914959	0.736275727047956	0.862039607227048	1	0.0969617018178458	0.252526774987547	0.683991787111707	0.934161082202001	0.154691899737376	0.90410647151181	0.493753902796755	0.540706341267073	0.0149490501326828
SDC3	0.399197164129652	-0.258839853509528	0.526362546040603	0.684506911955281	-0.0301409274853655	0.290797054032009	0.650839422692905	-0.016362272013972	0.781488140097001	0.288367515587034	0.228609137231183	0.20576375643403	-0.0603163834467881	0.670760620277053	0.200548546345752	0.350518782811119	-0.115784214426035	0.161625856682216	0.487796403110713	0.333017364725173	0.245098122917513	0.143212690799605	0.0437336639382115	0.217675531627108	0.201806205928596	0.748206497823302	0.269200785086641	0.48352121754479	0.48490815476889	0.500229509313739	0.261716173094895	0.0761115079044501	0.725767952430105	0.755925489898424	0.302072116995449	0.0568007189001843	0.0026163977653682	-0.146064264163339	-0.178625663979314	0.274543087681334	0.0193016396882781	0.264846183892102	0.207481763933137	0.484622789305544	0.341043966500004	0.270202656224913	0.0280948132635129	0.713837987931676	-0.00274244456996201	0.534321822907607	0.574749053276272	0.275541646980334	-0.274000406158222	0.680133124398513	0.25142126703727	0.179707711643333	0.237971108287017	0.615241303761482	0.699855854747319	0.0721589575488915	0.729877889571271	-0.0441771546882185	0.518728477783564	0.056115736125788	-0.0541118504005835	-0.180862819403162	0.0476180128948288	0.0213818981897889	0.240320617798665	0.0459849168024105	-0.0406998377479694	0.657715522617345	0.392326687639849	0.744653688015738	0.184757414434831	0.695224239654308	0.413569004500864	0.674613262009533	0.103587206887567	0.256782714858233	0.553694262880815	0.232473506139738	0.114966719032378	0.225426894802816	0.415711329117686	0.431429419468644	0.355424045309993	0.464868407147244	0.57545718317356	0.424536179425844	0.0492501465049371	0.0969617018178458	1	0.746599276021779	0.572378729710377	0.149431735596285	-0.0499503814586866	0.0442001024114911	0.337946030838294	0.323576345990837	0.25957241762919
