""	CD74	CD93	C5AR1	PLAUR	SIRPA	PTPRC	NRP1	ITGB2	HAVCR2	ITGB5	TLR2	CD163	SDC2	FPR1	SORL1	ENG	STAB1	LAMP1	LILRB1	ITGA4	TNFRSF14	NRP2	APLP2	CD44	PILRA	LRP1	ADCY7	ITGAM	TLR4	TREM2	FPR2	CCR1	IL6R	KCNQ3	PLXNB2	LILRB2	TREM1	HLA.DPA1	EPHB2	ITGB1	RXRA	ABCA1	CXCR4	THBD	AXL	EDNRB	TNFRSF1B	TGFBR2	CD33	MERTK	ACTR2	ITGA9	GPNMB	DYSF	KCNQ1	LILRA1	CSF3R	TNFRSF21	LRP10	SCARF1	NOTCH2	NCSTN	CD63	PLXND1	TFRC	JAML	NCL	CD46	FPR3	ADORA3	ITGA5	IGF2R	P2RY12	TLR1	HFE	LY96	ITGAX	CSF2RA	RHBDF2	TLR7	TSPAN14	PECAM1	TSPAN15	KCNN4	FLT1	SCARB1	SLC16A7	PILRB	PTGER4	SORT1	GPR84	CD81	SDC3	CANX	P2RY6	DIP2A	ITGAV	SDC4	KREMEN1	FZD5	ACVR1B	PLXNA1	CD4	MCFD2	C3AR1	CD68	STX3	SMAP1	ASGR1	LEPR	NECTIN2	LPP	SLC16A1	UNC5B	PTPRA	CADM1	NOTCH1	BMPR2	CD47	CD151	S1PR1	ACVRL1	CD226	C5AR2	ALOX5	STX4	RPSA	LRP8	RACK1	IL2RA	CAV1	FGFR1	SPN	ITGA3	ERAP1	PTPRZ1	DCBLD2	TLR6	AMFR	TNFRSF1A	NRCAM	GPC1	JMJD6	RYK	RAMP1	TNFRSF12A	RIPK1	ITGB8	C1QBP
ASGR1	0.99080307566943	0.968972834251703	0.946713008393354	0.975024711634752	0.97989173865465	0.98586267761549	0.973377695450128	0.987992550840181	0.987589624210903	0.914631707278544	0.946700116309631	0.964641874119605	0.799824031541198	0.985232301597107	0.971667311286181	0.976927734276971	0.955244589194084	0.905201784989521	0.966969807227295	0.965238227636667	0.851607649349278	0.851473567811473	0.920681642590918	0.829936382592142	0.902795706788418	0.93561448124422	0.924350426788808	0.98819926985805	0.933109221635034	0.986845549742005	0.942343769905786	0.941408015072747	0.912403839767358	0.977333498546354	0.857260158220185	0.919289287426628	0.801948373463354	0.976714310849461	0.915612159117496	0.858661351246118	0.970871133435992	0.920223557310139	0.843175604289499	0.98190599095728	0.977006436616884	0.907033380770211	0.988687449050453	0.972121775112654	0.915291635852977	0.973543797848289	0.962212680854304	0.976393999981632	0.885974227410002	0.97532028459083	0.897713459565517	0.963984698738251	0.960984645358584	0.818506421682575	0.788995367348118	0.946434187580343	0.549424836665428	0.754524072995493	0.809180797977063	0.941843257347007	0.961014624239097	0.857050901985049	0.778499490243951	0.710307174911678	0.973005857003891	0.993077757596972	0.844986728014149	0.928332830795239	0.905413038209519	0.964946500197044	0.899733914831612	0.915799322475877	0.905118884547363	0.94023614971896	0.982373558847997	0.977379499034495	0.961100965652454	0.789393945334247	0.935187212274643	0.868204892432366	0.800651195787209	0.940586905421211	0.580913436996182	0.572293313201969	0.971412217042443	0.373515643469639	0.833946983508224	0.943911767779246	0.727521116524076	0.768541381935705	0.759338269141026	0.593105899343679	0.687446295607418	0.457951555338618	0.629462500380442	0.866246026426208	0.870659303366612	0.956568162971235	0.966640840487383	0.668381262250492	0.9904987470936	0.926603108986311	0.649530759082934	0.747092639983924	1	0.802639282441103	0.923472472757361	0.829252064522342	0.303611584393416	0.560638825536749	0.386018736030661	0.708775047744096	0.760752701952698	0.765618424044718	0.446113292194545	0.628304328571159	0.637468131554273	0.932878579775321	0.988818883827255	0.883285618131876	0.976151248834695	0.917455253676157	0.75597647110521	0.547052693229473	0.638273695857588	0.97230473676022	-0.177072696361275	0.0119656467912489	0.980375619003924	0.294991364014556	0.886337410630177	-0.0156044776949925	0.0869494329930186	0.96786022573759	0.745323117676101	0.952820526597643	-0.00446596106360194	0.0384929324698794	0.526734864578542	0.508530202782477	0.252824862147403	0.0473193485101235	0.697800322419279	0.0696243377643819	0.492126724575576
LEPR	0.808659207716578	0.801108023261724	0.835770829148754	0.845419357515844	0.824307076433419	0.806606500810418	0.86319232274049	0.837704919307484	0.814221228403183	0.890757346844763	0.896897503498681	0.813649663622871	0.924313681642667	0.814456904157387	0.839503625113601	0.799538757174457	0.789741297982124	0.925849426009368	0.729917200455333	0.787230445944003	0.869927718501172	0.958954254704364	0.948094066677886	0.951680543983527	0.787517646720913	0.942528011366315	0.850550765159027	0.765166133208395	0.878899469802442	0.779946598024763	0.712880508075873	0.856901993316268	0.878252461996713	0.829001715008202	0.892367074295239	0.688030189550596	0.882301547886618	0.811162053558021	0.910085780195805	0.966185047299911	0.891736509147531	0.946225106507918	0.809042222365536	0.850861220825752	0.763439564691954	0.919954003045288	0.829763767817526	0.877305716454547	0.639992869363376	0.83037519333828	0.883047332302847	0.816933684157354	0.831962303205884	0.815972108637126	0.591540225142096	0.711311043278247	0.840695872764157	0.857404006631152	0.940302589803446	0.862646885595865	0.787341815063324	0.892104551205384	0.958135778080048	0.872818284279154	0.879208169761809	0.574060468796821	0.953385510101743	0.883491424378699	0.825559960954912	0.799523053120589	0.973580104690443	0.928854139964681	0.588904643207572	0.859120794410487	0.866080811960473	0.829712880112502	0.854753155439757	0.809108423492034	0.842085045359612	0.851465896116704	0.909251153084837	0.515614515765289	0.879493193640488	0.929051055368752	0.760022691157942	0.899144192940179	0.673514411068574	0.815544216674814	0.835565081766404	0.608155961809765	0.904184855420795	0.927474263343159	0.831043480115621	0.956706977206819	0.560408438935458	0.843584172267581	0.836366852585887	0.801694721327582	0.844212566738409	0.935244527209167	0.892679245943644	0.904930179578626	0.850063553567957	0.896269285197935	0.766707020625603	0.854206428986078	0.814224412368009	0.973062147030136	0.802639282441103	1	0.868767139187018	0.952968222844727	0.687373556259863	0.667593876239618	0.717043196821875	0.96548785825739	0.810176813851155	0.874562652325254	0.774083732132153	0.836897521588666	0.678624539227422	0.857602966104613	0.821303135620413	0.934781617162843	0.732631450003975	0.947777390549811	0.925417909777828	0.780590300796242	0.903319293660153	0.800595997469343	0.264791318497543	0.480911509438636	0.724510052434614	0.61860774934303	0.812188855980805	0.313629320023367	0.494211918498695	0.842835861535035	0.818463865918203	0.918000242232052	0.393425823657972	0.39775246589879	0.879347951388718	0.816672247886789	0.61549950034411	0.470946309468574	0.682285965566513	0.466189546148108	0.744062060142124
NECTIN2	0.920724372147072	0.943995895243834	0.832497914655936	0.909192716697521	0.880013619769149	0.894459021261673	0.949170881266186	0.944485088626011	0.904897717979711	0.886394746545531	0.917707307675643	0.93963275942228	0.804556722407624	0.922586972306002	0.877331620658529	0.947205513649295	0.902725388792737	0.849663200083446	0.896520351404942	0.928743521575757	0.747387473594879	0.880215544139605	0.929274740530663	0.819931991142712	0.799083262492422	0.964204811587824	0.879747452420742	0.91241849859595	0.844339341519682	0.910772106402534	0.871631535889316	0.849620010280008	0.825145562045404	0.947383284178121	0.930065947232888	0.867036343990422	0.819355965230358	0.869731423231048	0.956775449155052	0.930207603792893	0.949284024953981	0.92532247157833	0.693252603978082	0.926509588214212	0.906082015328014	0.860442728354571	0.921665243682938	0.920643500534941	0.816659119344022	0.929692530121019	0.95785649044789	0.902583924934326	0.769778959956875	0.897261362562701	0.751602300757918	0.909051212523142	0.940206154347373	0.90964674835251	0.857768001744076	0.911811767411152	0.673410176149692	0.854959696345307	0.850048482979876	0.953101203080523	0.950656260710197	0.673845666302818	0.886890922300585	0.838958200067042	0.964239219019308	0.919509289232225	0.905231236664187	0.921723500143142	0.774142516669615	0.905246942154275	0.972187935333276	0.820697743635056	0.80162328624344	0.815207575431086	0.944587507339967	0.949117795201764	0.939754656312621	0.670723739828792	0.919680779933537	0.936060185028309	0.791380682129407	0.881827380652906	0.763039149578651	0.77083534340154	0.915981601867965	0.60925194090061	0.781847150714011	0.957185533178345	0.876631999057749	0.856638024654255	0.745860651747809	0.775260894947791	0.86147308250955	0.627416591791796	0.698002771279852	0.899972907592439	0.901840471750111	0.944709517383153	0.951987282433442	0.782477636800642	0.898825405212954	0.818744832473145	0.567763539966784	0.822744364379047	0.923472472757361	0.868767139187018	1	0.938269774804054	0.553137748917038	0.65410084698644	0.631192941841226	0.821390687675709	0.877087573843819	0.882881290866277	0.655242963838194	0.818316235129527	0.786886619271992	0.950344830424714	0.942121811740148	0.888982255236886	0.884834716449293	0.92467853978686	0.828806768280979	0.66897304337636	0.736789152624151	0.952091042189648	0.0656905508885669	0.300508322479002	0.914851003854032	0.566069140061837	0.85201286350422	0.259562125216224	0.386094784718858	0.955064567673338	0.821081360327447	0.960876455983355	0.302473467412188	0.330646235518864	0.686776388744732	0.699286082258171	0.50293452633535	0.253312023272034	0.684633755242948	0.382592573091592	0.681075976866098
LPP	0.830360921463232	0.853784620226798	0.795551135851817	0.837573326735524	0.813939926153552	0.815479652003239	0.890004969098241	0.862560482700477	0.821035230166391	0.882097651808868	0.900630852013439	0.860543036658177	0.857817421334688	0.835036387633357	0.832277737222274	0.851820176928246	0.826814148435995	0.870693821351913	0.787583731505936	0.839313257283559	0.775557343790021	0.929771740637612	0.942057636101797	0.884563375103431	0.742332971822706	0.95915540891483	0.856642051155954	0.800419595496811	0.829952462899997	0.800887736530949	0.769383728036202	0.81920606067148	0.830214226504632	0.863368373650088	0.939813373199386	0.753669647676376	0.821777213856709	0.797996073960149	0.955575293080285	0.972199667260848	0.907083729807886	0.938914369713685	0.709337422633224	0.857113583899072	0.803280056295176	0.872447597245974	0.844839483363006	0.871871780223603	0.696101851958612	0.860846745525846	0.914914016469954	0.838235230772334	0.755299739062054	0.822289594532611	0.613649560658809	0.778093616585338	0.874775233139362	0.905213832684638	0.937045503213091	0.883069674454085	0.800724524490747	0.910623265121417	0.905168328721563	0.911043123775721	0.893838769100162	0.572636463097129	0.956459799004923	0.94548370366994	0.872148094821044	0.819105418593171	0.954701516557576	0.929748366419954	0.618018235857869	0.848283487573498	0.943756819521735	0.770744807994604	0.793710877621093	0.77547287116266	0.870592935624572	0.883889726018773	0.919905382013098	0.57020269629413	0.89704403386545	0.949367127865134	0.783064410402108	0.872205806656921	0.819842637664378	0.880469386261863	0.837546970242356	0.710264584072522	0.82675747853439	0.925291726331317	0.914330537279028	0.947952291907084	0.659534308489203	0.909315044392848	0.913701736583172	0.741350086605362	0.814233390595797	0.932864774677615	0.928502650574786	0.929719741108959	0.883418953969273	0.879845534120409	0.788650802684253	0.795348526152964	0.687105969573264	0.931399040273901	0.829252064522342	0.952968222844727	0.938269774804054	1	0.742948838208676	0.733773934912045	0.785551497189524	0.947955655059046	0.904821151983829	0.958899580293742	0.800733390044588	0.859221244142489	0.793523126916677	0.899898453019614	0.857514757703149	0.9064038310001	0.772283709442299	0.931548051453643	0.885827841405259	0.832024103105604	0.841482254547739	0.851972892794894	0.218934082744162	0.536842127980159	0.777212402082009	0.69335468511051	0.831852775212403	0.42817188619453	0.536629066177855	0.88969772838187	0.836562083574948	0.930323953142864	0.486632381512352	0.460559190304583	0.856431191326943	0.868948634413228	0.643517577764674	0.392146075878091	0.712229878474247	0.560216415692255	0.7620816745881
SLC16A1	0.3021629146576	0.346138558197418	0.30281280769717	0.35142302165867	0.303440842703937	0.287782871659676	0.413667638653463	0.361525792295167	0.299214234289709	0.42995848409808	0.436832426723042	0.356973554146631	0.582639285911859	0.303237752538525	0.331788991150052	0.353243033129014	0.31660856939595	0.434170492583303	0.258101915633086	0.347015880421194	0.336692004438981	0.566248384785438	0.561485892514131	0.546307326815162	0.260207824767521	0.557453135064392	0.382895598926422	0.280862124488542	0.353609639528978	0.265792154452377	0.279907201457662	0.3211735284375	0.360967005820709	0.387818651281185	0.573426167607427	0.262521934054997	0.538739161907016	0.263622100154531	0.555859818056323	0.702946084667052	0.449388029192976	0.564505736109739	0.269317774244019	0.347694470136724	0.289724335610029	0.422723283184972	0.338789689185162	0.390244764702854	0.190200550321111	0.349163446747366	0.46841539201219	0.321378630801945	0.287057015573298	0.315881872486252	0.0792951793278601	0.276781314229388	0.378078165512112	0.535040883656042	0.623677971064082	0.408866465497366	0.732162831440335	0.663421295142351	0.645474739006359	0.457614879196578	0.466403357967827	0.0831380472307868	0.712862159374053	0.775464402973281	0.38081944969064	0.288692011066728	0.655338992872435	0.51710036547415	0.0942199530887789	0.349645912467912	0.564884538403732	0.330525684038226	0.318441934879125	0.267832640326053	0.400679188436624	0.386611904030492	0.453061755874826	0.127534667261607	0.41631236041365	0.573015480578891	0.420118044514942	0.411755948005534	0.659772008049314	0.760243349248267	0.346741036767109	0.715046896534237	0.412235373687607	0.511848756353557	0.642969008726511	0.771166819605139	0.238579400629359	0.793798593779157	0.712232429261507	0.742020020898666	0.600175244747301	0.547188294841548	0.59246496300016	0.475088969610469	0.387885450891115	0.831280777395699	0.262065890820504	0.318309324457359	0.447564768083299	0.751640642239682	0.303611584393416	0.687373556259863	0.553137748917038	0.742948838208676	1	0.730891647174364	0.867809445665543	0.797999814693883	0.602694585671947	0.744968156822611	0.818411529536271	0.755609862115338	0.550838901880348	0.477750225616809	0.337480322380577	0.473064599773924	0.254982472670247	0.552315414348736	0.694577823518413	0.680660886648002	0.756780420316595	0.367084594203569	0.639857830269095	0.898074896097193	0.24904613292579	0.737118450637857	0.440967596767787	0.611557433417454	0.771333119592954	0.426832267263116	0.62357512959973	0.491766583084997	0.737198831342052	0.637570080570369	0.880685808867563	0.87378238722432	0.74630045877199	0.646351171610105	0.47660216146563	0.778677542006204	0.797492060242312
UNC5B	0.565721635817632	0.605167306900707	0.571495592161811	0.535125163573371	0.571870832646592	0.584775709469523	0.639733067564969	0.571020289608637	0.541266697962295	0.665667088955175	0.627170318205742	0.620913181763367	0.634329462471502	0.573428737869855	0.577522207558099	0.62280248812856	0.631218013107779	0.590150797530105	0.60358123534828	0.64643326529092	0.48112588358305	0.654942802471509	0.709944617848516	0.640061230256369	0.381528953237385	0.650942682240564	0.658717905808392	0.57317928651207	0.558545456785933	0.494305419471839	0.591775498752847	0.553697912684666	0.586167695338261	0.5535286890512	0.713101810133164	0.631868088340284	0.558031693777958	0.538696674475345	0.706511626426135	0.757117524289592	0.625859492495606	0.690146497222959	0.465496997406181	0.547861301756151	0.603728097446369	0.553840265133136	0.592386639265207	0.578803326708802	0.605398831399712	0.60330346597303	0.688219714918385	0.599436755892263	0.426424038543515	0.539295202999308	0.519742132038343	0.555780401896695	0.539154284820918	0.660140133190915	0.707444815268163	0.647574987966105	0.792325725097554	0.775223486711687	0.692951485846409	0.680353867293407	0.56921201813452	0.561827026716897	0.724354709710119	0.794214196658586	0.554867560232373	0.521937584344282	0.701505579369261	0.691598258359267	0.456498001522553	0.504666234725974	0.686227341558686	0.523275814622724	0.525124371211994	0.567096219603872	0.635996083766709	0.591249409731478	0.628462259554094	0.59991150840048	0.653740537259534	0.660573749889439	0.580968871621516	0.628218772617626	0.683833047023693	0.688527900307218	0.500048542143214	0.736301859287829	0.506177471626969	0.638305746818967	0.662129146619427	0.795198091125359	0.65994620874641	0.710253823991243	0.741013576453186	0.55859319427458	0.675407478908998	0.62272973717747	0.788120730391846	0.663567048819256	0.593804899786925	0.760509961829446	0.541092846173451	0.519008786519637	0.584505051979448	0.692701267387508	0.560638825536749	0.667593876239618	0.65410084698644	0.733773934912045	0.730891647174364	1	0.718155585001856	0.736782486560702	0.599460218223308	0.775002381981591	0.753629641904408	0.656902790503774	0.714590237511343	0.660523804152657	0.59409585740799	0.546051743109976	0.595756173745154	0.652112822283196	0.729701093996505	0.611044636712492	0.724140511762636	0.578148963553135	0.325216530271369	0.546266956875012	0.509372840549217	0.548369475693384	0.777036612521035	0.32354150532907	0.518862245838686	0.672322633118348	0.750132971597862	0.655408381354708	0.440591201181258	0.433851695179329	0.747451702136008	0.778539026653345	0.519203635426031	0.398685231494351	0.793628127634651	0.514493602971252	0.741756677484868
PTPRA	0.375924832034942	0.475989783582643	0.348050088779674	0.379482070817236	0.341837005712701	0.365754047594462	0.486180123610743	0.423913608522109	0.339405252459033	0.539892990542404	0.5248562964977	0.480447014280262	0.525415808384949	0.400849590915426	0.381956721427591	0.455348230357155	0.435933919373574	0.474714126825798	0.380113145703553	0.458262483220006	0.333110086731983	0.637247408744771	0.628889520605655	0.572057353913584	0.234433499778634	0.626542344029245	0.508582161683126	0.340825216172178	0.380892608701738	0.312901857530104	0.383405312190514	0.356038353330689	0.410576891127793	0.421308732231075	0.726248012851863	0.389760655456747	0.535608576768718	0.316756896609294	0.681730929837174	0.728679226620332	0.515529133426933	0.59709271521111	0.243673208061353	0.403425620994239	0.370121524196287	0.454328527210748	0.402577865159935	0.418009327786854	0.298528173620946	0.455460734568918	0.566615630238539	0.413385756044414	0.259296631368043	0.337476963575721	0.125439629525288	0.344104725669441	0.459271631814994	0.721860838498469	0.753466825958206	0.506929112469143	0.875349520738971	0.759002109452438	0.690190108615938	0.600951594118313	0.48803302112171	0.153942048882315	0.825085340941438	0.852996072082351	0.462695191076384	0.342361733727454	0.692316700648696	0.587839420365204	0.110276666153718	0.378617116472128	0.648754096069544	0.300255434011562	0.320071697341258	0.301490201272384	0.46543674470607	0.476804235742418	0.536392377289461	0.22817792579194	0.56627894268903	0.683325016272164	0.478158448188272	0.465431203806574	0.862629888850145	0.921694783004543	0.36852226737009	0.900558148931721	0.425816775862747	0.585804657394604	0.846066959045787	0.796899223251622	0.467986489320888	0.928085537009215	0.884000913502438	0.732493757528638	0.718859041010757	0.670189037987722	0.668414511283929	0.582737508606366	0.486235120163537	0.762087692900993	0.310491951039883	0.322219456037223	0.375532551780811	0.727625422777921	0.386018736030661	0.717043196821875	0.631192941841226	0.785551497189524	0.867809445665543	0.718155585001856	1	0.796481356961788	0.79701858247187	0.842554428773914	0.933879737548878	0.842210019724873	0.78303797457632	0.53565037083321	0.440214874695357	0.541682009613759	0.345694405237254	0.603889085313329	0.753104384253145	0.86141664000757	0.769148549789156	0.431547714253353	0.575173436987088	0.886340320592188	0.312895664613984	0.920992028213752	0.562869716584443	0.820566525475925	0.841698067085691	0.519107715579298	0.735152807840272	0.588351168549567	0.881426170418531	0.823320041556082	0.868735348657361	0.948445660417364	0.914800900899752	0.647676214335115	0.574260321188758	0.900498867936637	0.895648744136294
CADM1	0.713809469054445	0.715615423128966	0.75505294632679	0.761082287651171	0.737687575925574	0.710590403552467	0.788208300310884	0.753175992106073	0.718420361580924	0.837784190079269	0.826348018869708	0.733370706997858	0.918692950931148	0.725335502355847	0.752967100881383	0.712049257388337	0.712048208213345	0.867692801338646	0.641990332548032	0.705476820035194	0.799948450735186	0.938514344582841	0.913186017949129	0.929127506850534	0.680953859062107	0.891713443771153	0.780967789130534	0.673244365995478	0.80309603017984	0.675752853326894	0.627658461732828	0.777903952374163	0.815631400178769	0.73816001916354	0.865502813867771	0.609914014392029	0.833097214273007	0.71373161908152	0.868215646558596	0.945305998456238	0.825951841211106	0.912043859815926	0.730336946525273	0.761507992324465	0.667660441613379	0.85609331282995	0.747031584369192	0.799343962272284	0.535481338564279	0.749036995641883	0.820271395416094	0.722302531102413	0.749171363211549	0.71662015797359	0.491328260154341	0.610369588205357	0.76232316769556	0.851639283864084	0.936730091977494	0.790978266433266	0.836654617205564	0.904568686649406	0.939172243769407	0.806064173739322	0.801059817701715	0.494048758227378	0.95420711420688	0.897914077936552	0.742898752012495	0.701508205222642	0.950791301405639	0.885611123360027	0.459434949454391	0.773351378732446	0.840779689810608	0.757193848779736	0.77387226110643	0.717431667133654	0.756767740122125	0.773601509760861	0.840851199510054	0.417060451414862	0.816273686644114	0.891838605866774	0.673438095846393	0.834336900633544	0.709189145510465	0.878989885528124	0.739766521104298	0.696415954526953	0.853909770253425	0.867116172981027	0.835578879743909	0.974780444893874	0.50767232166847	0.892005382217197	0.862995572614086	0.841252846306699	0.881758873643511	0.902331597014204	0.872359795090763	0.843634449878902	0.77576055266448	0.935745607088506	0.66376197232505	0.776776443763454	0.800529380783184	0.978838334155311	0.708775047744096	0.96548785825739	0.821390687675709	0.947955655059046	0.797999814693883	0.736782486560702	0.796481356961788	1	0.79479644257525	0.878648964492997	0.861463167594688	0.841931940948936	0.677701823506973	0.78457547955044	0.730963564960841	0.883098664347899	0.63494380268379	0.900906203547412	0.921552657727444	0.831500587423406	0.921787081252709	0.710756124607007	0.359088476541417	0.623108445412378	0.624716482035108	0.70075212142839	0.760242325469273	0.418976480507814	0.611285275705433	0.768223722219013	0.79955622717611	0.858237391368432	0.522436461170928	0.514876302230877	0.942743142711021	0.893471500097417	0.692398169279907	0.528832162247122	0.694974242276811	0.60388958343227	0.788545384958071
NOTCH1	0.73855351993539	0.810555534655106	0.657754318484486	0.725987509077486	0.692799727578354	0.725440060952635	0.790179470391132	0.770706563381846	0.715442969810484	0.764389082452755	0.804485956360474	0.796421214797378	0.645114480478111	0.746414604336573	0.720197695153689	0.789946949821001	0.744619706094831	0.723510337117951	0.737487856906826	0.776616182842796	0.59479445762147	0.79619731895562	0.818769723503585	0.713306836191095	0.624626263136256	0.863543344468236	0.753583191020541	0.711096368582033	0.678817631718376	0.708744078148002	0.729232599178824	0.666511781334825	0.676894544847015	0.780830330608783	0.881925869735953	0.689713507762915	0.680658059326192	0.673726731634628	0.908989590828375	0.850138786331371	0.80225863091105	0.801153160350215	0.525256064432353	0.752584539424288	0.716665366130909	0.710931829352411	0.740536531029192	0.738382126247405	0.651256043374914	0.780066321858441	0.828496138959923	0.75666184670034	0.587591925415139	0.714788266608164	0.496817770703842	0.741314851766859	0.80361205511317	0.881207198935068	0.840425548866315	0.782952186002541	0.765778132007043	0.782969795343843	0.772023996493091	0.858608190049141	0.800658122199513	0.462958051387885	0.874400520023949	0.89704607033359	0.806008634953344	0.729587082595169	0.814590792385267	0.80049759244177	0.522142546752336	0.72781668318912	0.87143685811443	0.585280670765475	0.623159428879162	0.624406151473196	0.784724304465363	0.80304371055146	0.825134436244983	0.539034388864572	0.840880215498949	0.861998566618828	0.755513100156518	0.723595181303552	0.886819124188944	0.875158825696785	0.741685650230671	0.758201500459186	0.644318745157745	0.826238549702534	0.929957957908414	0.813901659873425	0.686527945487374	0.891159753291593	0.899627600540461	0.612186321399281	0.699563456073518	0.85130858047184	0.820616079389694	0.854136014050678	0.797889849154707	0.70707642483461	0.701676073115778	0.625969199205287	0.431538284314516	0.769812618674453	0.760752701952698	0.810176813851155	0.877087573843819	0.904821151983829	0.602694585671947	0.599460218223308	0.79701858247187	0.79479644257525	1	0.926519274552253	0.741367884394034	0.827145870644795	0.835154920608064	0.809618920346845	0.795625078205687	0.780703840976206	0.702951059168229	0.821792415164601	0.761782433276051	0.846629188642218	0.684956297720971	0.779407621777539	0.157573041688583	0.518423482416868	0.709014591246458	0.761386989355674	0.746363443653802	0.593083403981693	0.53751876411583	0.809436296595556	0.808957463682946	0.838768537175234	0.583140996713297	0.553207463779286	0.716712525110079	0.804463327625235	0.709538063990001	0.319066606329187	0.574689574181766	0.611216816838445	0.7287018806479
BMPR2	0.760883310692809	0.816796333839612	0.713008948742582	0.735315786006569	0.729221553865043	0.756460686490531	0.827343393143861	0.784932838069661	0.737402067061573	0.823750235342299	0.84312641628268	0.818639889367325	0.728271305050962	0.766861058274178	0.760291497496592	0.810737596193036	0.789095943383787	0.77245963632863	0.758373272838041	0.808422244193634	0.657154007063762	0.838127785559524	0.874428091822651	0.781975225035491	0.61792616102569	0.888771973443661	0.824284791816377	0.736679470785791	0.73231825618409	0.710297883744454	0.746827753890789	0.724398442331742	0.744489085936661	0.788829111457495	0.915657286468965	0.739833242317178	0.704063034498355	0.714414696495954	0.927360446719917	0.911814827242936	0.834621999993627	0.85367305899373	0.598529020197486	0.771316085795848	0.757844268303788	0.766118864440025	0.772116678623529	0.778918402471399	0.698297742022664	0.804763224371824	0.868203945238962	0.79257507557548	0.62212883326216	0.745606504009274	0.559479626197523	0.737053562133018	0.799663558840231	0.851981768159064	0.893483829343369	0.842986744023699	0.83143765496366	0.872373301734235	0.82064822365456	0.879257308098404	0.800967135072553	0.549107703482121	0.916226454420233	0.973390977341619	0.7985758939229	0.733492470809296	0.865800746110923	0.867197029843735	0.560990638112778	0.739185096131091	0.902880926375183	0.63844582341736	0.688882284126992	0.704036192187753	0.812898768192748	0.819136960898969	0.857452636568245	0.625283274725307	0.856867164789654	0.895053004940743	0.798871799677102	0.790650807058289	0.899291723964923	0.878030806437965	0.735950674319192	0.768668443002271	0.709443243758632	0.841102168478628	0.928075852267319	0.895617585547595	0.717906005308249	0.928767704411193	0.914322293099674	0.652184028518791	0.766015640888412	0.868694147969747	0.912894017168797	0.8833737936912	0.815966741448639	0.806522952542467	0.717589324454441	0.680424673704227	0.589609841047954	0.852173574906222	0.765618424044718	0.874562652325254	0.882881290866277	0.958899580293742	0.744968156822611	0.775002381981591	0.842554428773914	0.878648964492997	0.926519274552253	1	0.795895762799054	0.819649245400591	0.866771103299002	0.860784127188919	0.805563762469459	0.804079696517934	0.735750364665844	0.847370903235282	0.82501649674231	0.877673347580069	0.780968097275535	0.792156306954799	0.208940828327151	0.593433965484972	0.706174868815644	0.722274035045194	0.82672226036645	0.549598292448146	0.541708486047618	0.849822307609524	0.839901017554274	0.860960023203312	0.567536676610123	0.497032679176161	0.828170232825633	0.901342502329011	0.678207563283634	0.360332214701611	0.73077711165913	0.614478560030622	0.778801379009496
CD47	0.453702578714273	0.533413826953959	0.463354504713818	0.464118146985665	0.44004840949677	0.44693358900515	0.558899669461584	0.496754526730365	0.417459803709334	0.65339920234314	0.605341473749791	0.54906365347258	0.656124276508387	0.493304420926456	0.464402430632054	0.508989376794808	0.521147073514696	0.594910814191945	0.444283168398003	0.516676968574905	0.46969253231424	0.758247215267911	0.710337456708182	0.704861826179165	0.304858867780008	0.683697090742446	0.601174128504266	0.411265026665785	0.495515962636662	0.388845417496388	0.436601223789677	0.477285353793736	0.543574427818343	0.456806731869878	0.786727273580859	0.459573622713386	0.613620077522429	0.418244085935506	0.720337847210478	0.768798588862566	0.597316482385503	0.694084369259684	0.371665802117424	0.487249644703147	0.436059768788295	0.578434800598996	0.488753158353601	0.508844324219083	0.331767266601634	0.536502468736902	0.63447838487849	0.477871784679128	0.381497248373648	0.401413584885756	0.22780334971672	0.367446373190201	0.532199923649961	0.810551770892438	0.84501128793476	0.584921637831998	0.883043143651796	0.84468091665847	0.774564355973429	0.660185046131691	0.532623319421327	0.255189408542782	0.88060439346167	0.818233667122641	0.522220592239945	0.417714579410296	0.776211805858958	0.681673630889117	0.157396279095804	0.476546521289899	0.692099115859705	0.4283547030119	0.443686388146431	0.412199621180915	0.512432889002407	0.548016194833576	0.609179526011541	0.238288805989474	0.650671995887907	0.75685023153946	0.440583213477143	0.579501284929024	0.812506037463353	0.938046404658822	0.433144123301934	0.913541191522183	0.573521662963148	0.659412514454884	0.848408575292929	0.859787106028858	0.497290408608731	0.926129049869163	0.900992677814779	0.784756935487556	0.844509203126145	0.765144279168799	0.727577978838884	0.642984107831249	0.568626899140892	0.796502449460404	0.374464109357194	0.453680992140613	0.531371526880828	0.789182512549616	0.446113292194545	0.774083732132153	0.655242963838194	0.800733390044588	0.818411529536271	0.753629641904408	0.933879737548878	0.861463167594688	0.741367884394034	0.795895762799054	1	0.830572032908935	0.763795458266537	0.570940177897304	0.503244811673979	0.655377725492201	0.400093534333213	0.690290208570055	0.817821260589613	0.835238881381826	0.838546822390346	0.477344379693625	0.516631845705767	0.793461256442403	0.37441035719077	0.872221060079192	0.635466865868736	0.679511050318629	0.801895035882011	0.57137864319334	0.746425566876271	0.668749436698112	0.77494034352104	0.796370855298559	0.89585341492366	0.926763357582396	0.850551147268961	0.637587270605404	0.664864812616683	0.836682923049054	0.870768006904453
