""	CHL1	EGFR	NRCAM	TNFRSF11B	LRP1	THY1	ITGA2	SDC2	LRP4	LRP6	LDLR	CD44	C1QBP	TNFRSF1A	CAV1	ITGB8	TNFRSF12A	GPR37	SCARB1	SORT1	CD9	CNR1	IGF1R	TFRC	ADORA1	SDC3	CADM1	RIPK1	CD81	MRC2	COLEC12	MTTP	SDC4	CD47	AQP1	TSPAN5	FZD3	FGFR1	LSR	ITGA6	VANGL2	GPR37L1	RAMP1	NOTCH2	CD46	MET	PTPRK	TSPAN12	ADCY8	ERBB2	LRP5	ITGB1	EDNRB	NOTCH1	LPP	FZD6	NCSTN	NOTCH4	NRP1	SORL1	EDNRA	IL17RC	ITGB4	INSR	ABCA1	F3	UNC5B	RYK	AMFR	FZD7	ITGAV	SMAP1	ANTXR1	TNFRSF19	MYLK	PTPRA	NOTCH3	RACK1	PTK7	FZD8	MCAM	FZD5	CD99L2	ERBB4	CELSR2	ADCY9	DCBLD2	SLC16A1	FZD1	PLXNA4	MUC1	ADCYAP1R1	RAMP2	SLC1A5	OPRK1	IGF2R	PLXNB1	TLR4	CXADR	APLP2	ATP5F1B	TNFRSF10B	RPSA	PTPRS	CALCRL	EPHB4	PLXNA3	DAG1	APLP1	CDH11	GPC1	TRAF2	KCNJ10	CAP1	BMPR1B	EPHB6	LIFR	PLXNA1	SMAD3	BMPR1A	MCFD2	ITGB5	SEMA4C	PLXNB2	TGFBR3	LRP10	JMJD6	STX4	GPNMB	NRP2	CD63	CD82	TSPAN17	ITGA5	TRADD	CANX	STX3	SLC16A7	F2R	PLXND1	SIRPA	PILRB	BMPR2	RXRA	IL6R	TNFRSF21	PTPRJ	TSPAN14	ERAP1	PTPRZ1	CD68	TNFRSF14	PLXDC2	LAMP1	ADGRE5	NCL	CD74
ITGA5	0.559774874508553	0.808017853971855	0.685913656640407	0.727496709208544	0.828420839213697	0.572814558884364	0.725367957203317	0.837406820194128	0.677326999765458	0.740595176284757	0.799994970829635	0.743097199860155	0.790041796502427	0.768072407355697	0.612194502911205	0.690764853936807	0.795236360441223	0.686575336595835	0.654870409822682	0.745386358658322	0.782378451771505	0.68091129149463	0.721058969714425	0.763609572198262	0.720228046628009	0.629827314272387	0.695883697154353	0.793860549662232	0.711084452782291	0.702349044707577	0.618847018818041	0.656683429602545	0.815514386895994	0.769937624653746	0.747457831805357	0.712179228042376	0.725070660408833	0.857482185765894	0.652916146699644	0.637464701370251	0.642455871423024	0.538547862784172	0.534098062779253	0.740796535391806	0.835318988265123	0.621523425954865	0.724466540657609	0.657874483371114	0.677568224155522	0.751036564933439	0.709108186873093	0.828410850884228	0.629598809433478	0.69918324117813	0.817014604068755	0.729027612451421	0.791794465539597	0.789981119209887	0.860112531852295	0.743019297074713	0.684454373658277	0.76180586259263	0.573293153157234	0.694283370470174	0.750329361141818	0.590239660147859	0.511013039786106	0.801409316078993	0.847450151527336	0.747059784565277	0.662521309914525	0.822870053855167	0.681127755733795	0.681224391015952	0.729713114531994	0.78951832091979	0.665360167201339	0.770397670569982	0.820358160879365	0.626317751896291	0.745626973532101	0.748843004099418	0.655547324853969	0.625765170426347	0.714201362603848	0.718854502403642	0.808851436620537	0.825742339437157	0.752918368869443	0.731374771902755	0.640781766827029	0.683404775345346	0.69371961258508	0.552280342831733	0.656311404485645	0.828839002680577	0.684965877287049	0.733484092024528	0.725523288899755	0.769227182290903	0.803230203581284	0.831965246893122	0.720434892468931	0.691696256202426	0.528719951384922	0.755328526573826	0.739519353339568	0.767890984908556	0.667547651683549	0.65354381934666	0.812547601063293	0.705280250139565	0.567445210610863	0.857879815608827	0.616880741868542	0.45915470986515	0.698661651086688	0.786327474243731	0.697814128586974	0.690217583771485	0.84198965567495	0.811641585699216	0.679926108419832	0.788688942693979	0.723662766674813	0.754749409973461	0.785550778543772	0.825297484724114	0.684203488717069	0.622991963897799	0.775424640516023	0.65534735217658	0.83548126509993	1	0.798017177634513	0.850811543400533	0.757880177426871	0.763424470814868	0.754928279897433	0.844004491310358	0.834004358203798	0.741202958836675	0.766322665190155	0.781885089860202	0.633703146238193	0.804399572408824	0.721282088086631	0.747289014246938	0.708134001718295	0.634923512643533	0.583575245259127	0.699349553275423	0.514344674380751	0.80611518145549	0.787116865173192	0.816191054392221	0.303466581791837
TRADD	0.771979824912467	0.781673319217	0.794855042677845	0.80348661711615	0.846161670498277	0.716205316695663	0.809993147089405	0.865860030284338	0.673782832910938	0.812900568096282	0.759123376843176	0.863357231675377	0.884005663421799	0.910868249633614	0.514640678890054	0.763879904790024	0.790945923187343	0.826615713496421	0.547025795922415	0.842266554484117	0.864459579125046	0.809475142554705	0.823617351462488	0.681300658726835	0.813957458593491	0.738048443795466	0.773855603653593	0.869829226774367	0.87075884161911	0.822916291417384	0.785743502126118	0.765468493900748	0.737880477500432	0.87943035807929	0.773953155175158	0.777058569107833	0.835026834724092	0.84062456242219	0.84519540839174	0.691057512331105	0.795796206180094	0.583521483885791	0.672682329293587	0.833437169008651	0.801585552871284	0.525407040496188	0.752748390949155	0.721902082815699	0.627597272700293	0.82850524384365	0.805814226817051	0.840319517507388	0.742370780325086	0.737033026417753	0.856618346772969	0.853946485383584	0.864929207934646	0.706438087725889	0.76082963351491	0.765696109277759	0.725457432660392	0.8431953988923	0.752475979567633	0.460965247242272	0.690748879481162	0.76483315509175	0.331096878578533	0.879304005974088	0.862190986745399	0.810210527833691	0.779882213912284	0.905895724583432	0.786211009473403	0.746309259120934	0.711712864890231	0.886735774062194	0.5423099042924	0.873372280593713	0.814965893047171	0.732287464131319	0.628115145271007	0.821300300106767	0.797398674720115	0.700188139368529	0.813561608129273	0.778422742351069	0.876403709809848	0.808466386318618	0.795116220404006	0.765258865403702	0.790004063695264	0.765358939608647	0.715721590787934	0.381079735634402	0.773838462183707	0.792674179928868	0.801710975612177	0.720752341981269	0.743092734579359	0.82563089502036	0.88475776995462	0.892283890074501	0.840412877367599	0.716319797338856	0.560150138955801	0.788196557057364	0.844708987683533	0.843500474555786	0.751512851478531	0.777540290338842	0.84609082863173	0.773798269797189	0.65653218169902	0.907515007477034	0.775528491883961	0.673451377003918	0.783424882972033	0.824732878335074	0.797721563855507	0.764348695906756	0.91636533229587	0.803615042092266	0.685822567783868	0.851513993658417	0.634764734196401	0.885398660932003	0.817315653339571	0.914252522666753	0.566771076756664	0.770067448511863	0.908457465725854	0.679733079218607	0.816080582379574	0.798017177634513	1	0.87102530961231	0.723825450920121	0.791122463282953	0.632350529167346	0.834673391781724	0.853560096072121	0.722387875859679	0.795619626505931	0.789380666097371	0.759283939497889	0.827179548049641	0.729204713039035	0.692811023974337	0.777200488006765	0.754088231371429	0.289589299493884	0.81540242492793	0.317626415651544	0.870137641484384	0.797032236336695	0.857661366958546	0.0220221160361988
CANX	0.777040191730234	0.919032717165339	0.880677002661426	0.88056930381491	0.925139923167483	0.762434781742308	0.883990743522051	0.967020696620555	0.790999894520676	0.908894128359577	0.940877007375659	0.879938549094029	0.910175366478929	0.914839818559271	0.515632975942643	0.896788577773634	0.824964602705339	0.876282152069743	0.591950180410455	0.912765976052565	0.861455340039483	0.862181654913079	0.865226245006397	0.783868073317609	0.865663028129133	0.843980062035029	0.879415002740453	0.938285072981927	0.899459293549063	0.895228084111632	0.824551851470001	0.876165663962646	0.839376790825645	0.928193099087484	0.861855197137637	0.888883829114617	0.934103212957763	0.944834536291739	0.800067810579231	0.799925259849265	0.836644343506447	0.697862622621245	0.756702137059108	0.93128179036256	0.908687174934098	0.547381994913064	0.853783901247404	0.85913711155648	0.744319584019043	0.883960012862699	0.887889253959037	0.956318843954003	0.831343758858448	0.865245821117364	0.94305433687782	0.905871193794209	0.952945056196613	0.822951805631514	0.898952571666427	0.865802394179789	0.757063736051264	0.886860346754699	0.767597197265084	0.598131715370127	0.802668496888213	0.802539111728964	0.401557227447839	0.952254414228289	0.940613475035127	0.911067821327769	0.868320662073412	0.951902113864694	0.891800880792403	0.860295012457418	0.837373908539437	0.957115932117228	0.603928798031848	0.892694527419273	0.882599239785926	0.814618315158788	0.806122612033348	0.938527047836278	0.868675759174738	0.835534792723838	0.91121765882451	0.913495471263465	0.95802209467246	0.899752932079523	0.929630492714247	0.887730857511802	0.822689070052467	0.850563189650913	0.824612520535298	0.429084269653534	0.860552721549808	0.921327586392878	0.856869194481437	0.853392262857082	0.738185362860927	0.94911180027723	0.93540629132255	0.967063497390459	0.853945782557736	0.814417354085214	0.547248771966232	0.914351138032229	0.910662099036381	0.945265589441376	0.848894577202022	0.835913900266023	0.933728223159503	0.873700985289274	0.797424769698703	0.961126299121216	0.839687061947851	0.612613466779253	0.889403820136792	0.928803537034718	0.899061678315536	0.86677125332939	0.974019855594315	0.91374569593083	0.840830743401847	0.916024615709445	0.739744711195088	0.925547455670764	0.910216085894679	0.935784747467991	0.674515856668225	0.836064200282258	0.937850928797568	0.819097506637135	0.823645137094527	0.850811543400533	0.87102530961231	1	0.802760898010235	0.915873214883115	0.763640250745043	0.893970330744193	0.938546635321061	0.89794474748236	0.912701932933255	0.864286978172079	0.769151198249373	0.809918191162043	0.861654257518388	0.861332981339583	0.873760931005769	0.8547362928416	0.354467164450349	0.839707068989517	0.44456249402045	0.945411975089587	0.930318217248743	0.975648426240785	0.137798995274537
STX3	0.475820470705868	0.732516599145	0.573344174431848	0.645964521610801	0.72796363967443	0.390446174931732	0.549736953834124	0.794419311532157	0.651494113572524	0.635270336034536	0.714913652752724	0.702645537765637	0.752293510211362	0.663007916525427	0.707125628164453	0.559868779884944	0.877788734922371	0.556082210735909	0.696735916182645	0.618319414537108	0.679531498810671	0.618470368031516	0.657490820149471	0.831657339843251	0.502178934041689	0.465509729677519	0.521831556115804	0.719296154692321	0.581147905894664	0.58060475940042	0.520003445609917	0.516824363234638	0.825883693815706	0.631041545504762	0.579023270660939	0.533265317337985	0.628223597421277	0.86468729471786	0.576861360879192	0.430533681070087	0.522653827184514	0.321942331914585	0.359281081719412	0.643122582618911	0.770327064934706	0.792379911085229	0.612834772065679	0.478601353943134	0.69459174099153	0.633008290962617	0.560759654015456	0.688584291586218	0.448888820872787	0.517690612848383	0.730807759586904	0.671648276080792	0.681903050145262	0.588211953488504	0.716757127460256	0.544196831157999	0.653883991383968	0.601482240699849	0.443008704836986	0.564506002745279	0.708211032803288	0.462277529189926	0.607031948197656	0.785634603728086	0.815194878317756	0.725256649527346	0.515364432245985	0.810017623426053	0.538383848156333	0.497750488209774	0.557186923577349	0.687797363723836	0.629431019085901	0.784663071450999	0.695617190272181	0.459168444886985	0.59341572669496	0.65491806241032	0.531757771260515	0.472786517312822	0.581720432369574	0.623597812192917	0.757268765248338	0.808661669676209	0.658353384208293	0.645282356568468	0.50131522177929	0.53656572020374	0.535474017119927	0.711263347547266	0.569902971148467	0.710734847949308	0.520068309584729	0.551462692193161	0.783508097708002	0.643964038173929	0.734460010227585	0.738095980107478	0.701717392045987	0.549815328501194	0.493228893367018	0.594293638844123	0.682592372229605	0.651048250651211	0.490948278668815	0.59229814019676	0.685015227516501	0.673596984553469	0.395019704040679	0.816551894808091	0.507968187814597	0.405978446147706	0.554458055474006	0.694876353843082	0.600822295231232	0.5201194877061	0.784782661861614	0.682189462593526	0.626542760431507	0.639396165775523	0.785438371009308	0.673404556967369	0.754315130112936	0.785717557089024	0.77534566915541	0.511534914370197	0.702625849677851	0.494194943924607	0.699414314571986	0.757880177426871	0.723825450920121	0.802760898010235	1	0.605828529310209	0.638171329419017	0.659309251230578	0.752656038431701	0.667052343487025	0.636109408012535	0.77651360495978	0.515207825402813	0.629967467255583	0.55150360684604	0.592224034578456	0.566093174601981	0.473485484534091	0.486812547265839	0.541062179921926	0.286695024882446	0.689195032395	0.729887230140553	0.762443624743124	0.0796937490658657
SLC16A7	0.787321722313282	0.839893487592791	0.880057214916088	0.827686128867099	0.854328004895639	0.818168093437615	0.908246951723054	0.884177623030814	0.721945193550196	0.868196570519556	0.898683188454048	0.827895738383298	0.826666758487153	0.879278378499287	0.347521491815163	0.91109742489724	0.659978298765172	0.89371052546776	0.458761105790117	0.910459631868121	0.790465156137582	0.852384325639036	0.865295862385928	0.612480954468157	0.879607744113659	0.889076605870659	0.90338010668229	0.894819539644784	0.903995971939458	0.916944857689314	0.840092929018444	0.895731773055362	0.720593044854619	0.928019809911844	0.871570477160761	0.918179276093489	0.923733757910758	0.833221511294283	0.768363036296403	0.846783337645676	0.823079323323521	0.764502066406919	0.821658200208136	0.895317480107467	0.805518415956375	0.335942589849463	0.818899616446176	0.891467831721632	0.594246416498072	0.85830149864883	0.898827613712734	0.926711826602181	0.8787354021614	0.875901668122629	0.903793559176821	0.862788304043825	0.917790913816964	0.785873595548201	0.832554601889633	0.894756236321301	0.721140063286547	0.875655156395128	0.792929617861485	0.522788652636838	0.719492314352104	0.826838272224991	0.222843897870025	0.859170849607589	0.84941800918513	0.859989760669669	0.90351960553501	0.858393082337122	0.898255552482338	0.872534156112285	0.860782054079416	0.926662303120868	0.489644317242677	0.784864686136118	0.834153867293249	0.84979367324986	0.810629720879272	0.905873728058161	0.888857515584942	0.836317811448317	0.91738657112954	0.932575296298562	0.892828816895572	0.786930836371734	0.921777070437649	0.879809308141715	0.861717263306151	0.841451991210695	0.843312471163299	0.213624973611472	0.846335048426189	0.87542690763242	0.885256281043028	0.862152406325721	0.573300471793594	0.941747350450157	0.868566745481365	0.913887752406014	0.786703720068484	0.763512109729637	0.517515626704156	0.918281027110642	0.85403006349998	0.931464252029297	0.908640302858076	0.814335277437657	0.91861012469227	0.835316678224215	0.857194686449414	0.866470740432152	0.846536279751827	0.619002948133876	0.878028040028067	0.878336657202326	0.895790099530171	0.880176173278802	0.899292299655358	0.893554704195934	0.77297641113789	0.894634020899281	0.576608195840325	0.89081239891897	0.815403688756301	0.833309271014792	0.515884411321634	0.86540665890416	0.88926388823167	0.816456597648217	0.781934805176827	0.763424470814868	0.791122463282953	0.915873214883115	0.605828529310209	1	0.720806601506343	0.883173727962139	0.876258655703639	0.843219081708095	0.869438329862774	0.754373445503435	0.759902610548222	0.765949677646329	0.871800634775757	0.831566243989612	0.875492044978932	0.8821145413106	0.216381231879511	0.855964625338096	0.416239778779843	0.911381382661074	0.880348324347739	0.911389209826521	0.122448701658287
F2R	0.624291602068137	0.731175280041361	0.734385155449893	0.635924948896224	0.702944916626604	0.572658836841127	0.722182271210578	0.741120893096736	0.661185650466527	0.787851283490467	0.756951128878152	0.656408727345605	0.618008575209838	0.681224748955751	0.316973301373102	0.740598560115381	0.557853577419736	0.677719060961283	0.483999322820602	0.736481216957397	0.609241613021169	0.669853292674645	0.656953373828833	0.572836297881181	0.660246889444783	0.661072621468723	0.700510953987558	0.727799688161445	0.665561684740225	0.713445267092094	0.652526766911602	0.677831141846402	0.622228877440443	0.697148419914053	0.769774272073269	0.721269878327834	0.727834912952975	0.678369069999914	0.52742479725468	0.712392832126696	0.670737371738324	0.534052274438092	0.572959953280982	0.760936932398982	0.842698067855491	0.393167914076403	0.823834705127185	0.659424411268656	0.59741431622806	0.69359062543702	0.669382438852029	0.820638741203154	0.660224133059263	0.738624988882024	0.776512662408485	0.736513419088458	0.744304374779449	0.836649141363246	0.864532942670378	0.679368132953022	0.583017287770237	0.725257693894922	0.585015391029387	0.832720713434005	0.677087999038932	0.606854479187011	0.298921475829815	0.765739436206043	0.737227462589829	0.715474600753782	0.67353055356702	0.67168358381482	0.642603916241141	0.694512186917524	0.673668853449448	0.729399401894289	0.451544374833952	0.604310878487389	0.730134265357635	0.591958527452271	0.862426268720147	0.729692213706174	0.649452570391596	0.694382674648073	0.706137405115985	0.705345668259958	0.777124609188801	0.6946463432258	0.755329941088862	0.698755500991723	0.612648293767543	0.588259997847126	0.783127895835836	0.26370397538156	0.651881474306097	0.821438455633751	0.658195989741026	0.631808341427994	0.581385442273384	0.766002475623247	0.672322147829739	0.726608478177609	0.553119988087641	0.727488720857014	0.699803955196495	0.759772274867271	0.687290836248204	0.741290322033356	0.645920537687187	0.710998990756683	0.732732610732423	0.596953537814419	0.601200146968667	0.700965541299947	0.657080322776903	0.542871075225719	0.708567289729109	0.779355698434268	0.712874526295937	0.717184949709108	0.727171046505285	0.802448748866344	0.688762838928364	0.707923889609377	0.527089592973883	0.708476677116734	0.645211806989952	0.686013386445717	0.541406952354673	0.629564118996005	0.667464510348615	0.649193380971352	0.651060681318543	0.754928279897433	0.632350529167346	0.763640250745043	0.638171329419017	0.720806601506343	1	0.722535527584821	0.734213222627049	0.795965188267941	0.834356655105508	0.727675600376603	0.621538947700802	0.564447886336599	0.64924683642154	0.845165190359143	0.665401554467379	0.684702038081674	0.310532169358664	0.683399031907466	0.471325295099874	0.760557829929725	0.737241408813964	0.734095130645547	0.162930153459391
PLXND1	0.75478012607878	0.77863840582235	0.82008760613237	0.759134690041437	0.839130218450271	0.769779766747672	0.8587498648295	0.83773687512513	0.665171376764957	0.831102699119914	0.828975303399981	0.824484813329036	0.813129846348881	0.874511867404025	0.352512276642109	0.830262332199215	0.672465256159188	0.857397425783748	0.479293765957478	0.870491568119648	0.750084793454806	0.833520226591547	0.857273852592744	0.611739914847213	0.851195829744886	0.828468221321759	0.843537893745862	0.851589514309224	0.882871406003577	0.892710892686816	0.824559013504836	0.830178363345654	0.72771889280527	0.896301265246946	0.882324590669192	0.845538281106606	0.87158387082436	0.820665442780606	0.779571588640204	0.795721395530448	0.807997396233161	0.681269474539756	0.756962649456514	0.864696310340683	0.797060689633458	0.362401645373119	0.7944767375531	0.810151326244899	0.581469353541319	0.828109513647364	0.85852966603012	0.90550037921682	0.819881060764757	0.835151528098242	0.878452421281941	0.838191339048724	0.887442299326399	0.797969336572401	0.842618208099945	0.89579289019232	0.681660021281085	0.843169657699794	0.785376503843511	0.55470140647605	0.774946501100596	0.7958548349534	0.251039270575234	0.849512476921904	0.844869322208111	0.809468766057589	0.859237691680001	0.861255149467667	0.843940617654166	0.814075373577141	0.829314696976317	0.899656686529899	0.471830023201112	0.770769735993014	0.855219956706269	0.842579082176192	0.779288998712953	0.866070738548533	0.851914130656435	0.764831534109922	0.875674371140855	0.855854581674518	0.866466460708055	0.774681386608845	0.886436069613212	0.834099952736103	0.837964442552556	0.803733207473772	0.77483222822588	0.279808599410793	0.789560502384359	0.891209188219417	0.86842204207431	0.869150220538386	0.599570023577422	0.895543532587922	0.845077201817723	0.902528318329663	0.76472370276687	0.763419861825146	0.5694233709364	0.858678727384248	0.843058042775322	0.894451175248887	0.854069158261935	0.771740601836204	0.906841265758778	0.795746124207477	0.778942832828671	0.86316195624933	0.779234542285415	0.666075834497359	0.815100184185429	0.882467492222118	0.838583946317064	0.854564675864624	0.891911731321934	0.888130637391874	0.772857901321784	0.917042651465526	0.602812213630048	0.878126960118881	0.786136839774308	0.837595545563142	0.571941154916888	0.818906433648213	0.862003668451825	0.761684915990889	0.804550726797181	0.844004491310358	0.834673391781724	0.893970330744193	0.659309251230578	0.883173727962139	0.722535527584821	1	0.85996454572259	0.801070518026739	0.845273842752981	0.762704637547914	0.809989812126151	0.866824168344211	0.857280228052264	0.825734810717376	0.866247272357324	0.815479690520628	0.330840984304228	0.863832156861721	0.542394873230017	0.913318901748233	0.827001334305409	0.857658566795745	0.300257660057036
SIRPA	0.715312730257687	0.906858667576822	0.817963078330666	0.910200271885093	0.977520147992396	0.630730120771502	0.821439298413811	0.940284535249903	0.865616898429578	0.869493194258917	0.889985398060461	0.862736910731919	0.827092834314571	0.897319572937744	0.579510552912667	0.80382086012904	0.784503779420195	0.824877921960001	0.693345266687851	0.89306117276781	0.898180452952039	0.823894964450075	0.904543925910698	0.834064127819321	0.818361366399105	0.736973739772448	0.786882531894836	0.932417823241332	0.830819401206277	0.839837732299817	0.783561553233939	0.801561569607553	0.882959832041001	0.850106668677807	0.809850354059222	0.797449141224755	0.887719396934115	0.907979728337556	0.733987654643302	0.68903946815526	0.791027196933741	0.57406238840041	0.62649443161902	0.902459025181343	0.908357108702296	0.610600003931362	0.868918089189002	0.75700990828741	0.806083255547219	0.876792379074705	0.812019988212014	0.883634360037599	0.736459761660277	0.780535509919176	0.919788053764623	0.881100966709162	0.933136853156951	0.755588309892373	0.891340289965488	0.817877940237873	0.812372988695572	0.833714646730343	0.698920988407181	0.60262583358145	0.868997358272073	0.725915498451874	0.527247702141067	0.919430478660579	0.906980736152349	0.913042773426681	0.793889950122311	0.887612736468728	0.830435727653012	0.785592916888087	0.758532248992341	0.902242540131206	0.724752361281852	0.830126055404969	0.879401243131553	0.773876602460345	0.711089219443861	0.878541744993988	0.801026881569886	0.755227212033046	0.866614786498355	0.863231256260973	0.93711298750281	0.949747143189631	0.872724095103193	0.906535360269792	0.763737181570697	0.825327597736728	0.702795177914432	0.411756561245394	0.817549560333759	0.902329754733995	0.79593875694637	0.794040997308171	0.806889539796869	0.887198838128705	0.852099885803632	0.940342242870186	0.755622094881278	0.799255454360712	0.546109564805056	0.834093008598672	0.922141581829359	0.883753096142414	0.768809440078177	0.83129716788972	0.867076876399021	0.752967123788346	0.681654839460592	0.908702657432984	0.779282713660833	0.636524458782407	0.8325102066934	0.878951819199706	0.80730503697811	0.807268001796642	0.942620275496191	0.81780948692119	0.844444271962666	0.92001562028111	0.721676016664737	0.899789820809484	0.841916817103471	0.898293351657485	0.753832729605675	0.748157638929781	0.858165907517389	0.710765776294615	0.824015329998941	0.834004358203798	0.853560096072121	0.938546635321061	0.752656038431701	0.876258655703639	0.734213222627049	0.85996454572259	1	0.850493571211434	0.878538257796878	0.885327279293865	0.76363928677794	0.799743707432669	0.79846097807367	0.806976814728258	0.814099330088864	0.772064961818626	0.372768685763065	0.769466692360671	0.437552632334645	0.88384320411731	0.853352852004078	0.922386778147983	0.143284464372151
PILRB	0.767450573424872	0.856897758272705	0.872453897554643	0.763584702998122	0.819735220882191	0.712368168387831	0.884438798803415	0.860471271413062	0.722200234986781	0.904582695096597	0.892524801942968	0.798808531474019	0.749464705250185	0.821210802794081	0.322060710298277	0.899272769697265	0.618606408189078	0.831152740805136	0.468084196731374	0.890021490329131	0.70766294612879	0.796442265552419	0.808355834169652	0.628003237119271	0.788753177330955	0.831900313090523	0.875073313926663	0.869787615742586	0.828721513534523	0.850095595008083	0.800904114654609	0.880027972559639	0.694640832645411	0.847102806093798	0.847347645915767	0.864273249350709	0.896212180205663	0.805791963696603	0.684725359053024	0.79929652317534	0.830549806391008	0.664311101975097	0.746803416694098	0.923537938131273	0.866388596019068	0.389209912033955	0.880590756304836	0.82009171169183	0.684688299773763	0.848642669092133	0.836308466707396	0.915940071743273	0.819797813889078	0.886913575520783	0.886020586556033	0.881088605279999	0.888177720127569	0.834293765573254	0.877638268739136	0.838689312971059	0.649289788662936	0.830243242160852	0.75641747689353	0.669598321757366	0.746509030148762	0.76405374802104	0.262013458346548	0.895164206409961	0.866093358085056	0.82755629306558	0.835904126508808	0.815568238507401	0.848450822494369	0.834951681880487	0.800909506943232	0.871739228750502	0.474577548876516	0.729409690655075	0.780876254062416	0.771724952540811	0.825281869656497	0.881882303130572	0.833225715016661	0.859973229590522	0.86703947118141	0.876457450149793	0.895960966793259	0.776634865522197	0.896085637230233	0.880347943222728	0.770979095775954	0.744726991170886	0.824201784627808	0.237476821381247	0.789456182265738	0.891452199417879	0.817821637336287	0.795998056106758	0.597406550245743	0.917548163053307	0.817682879680026	0.869113413581969	0.688142625035765	0.828192132260829	0.623828648340668	0.900154907816857	0.862201625099734	0.894172141619582	0.807197220413588	0.837515858264417	0.839347990979901	0.773083424936293	0.790047867704109	0.832544478689032	0.836131361173466	0.620021762683168	0.871260798971939	0.888933208949897	0.850409873125998	0.848829189885685	0.85910665378414	0.874119266598728	0.826612352119439	0.864851595459485	0.62839825265636	0.856902499620036	0.794990712277431	0.807694426627912	0.562305042077858	0.79959893569601	0.819354349233507	0.807774116355801	0.660624515334779	0.741202958836675	0.722387875859679	0.89794474748236	0.667052343487025	0.843219081708095	0.795965188267941	0.801070518026739	0.850493571211434	1	0.920678305303286	0.817639209902417	0.74592993218947	0.652469386830587	0.825673937671852	0.916689165554803	0.855676976303791	0.836473063463061	0.246041270691205	0.791966518418703	0.493678396475137	0.889549781122556	0.896996230174505	0.888393646300748	0.154472734895571
BMPR2	0.864727373383697	0.848531810245743	0.938458381396043	0.830755882034268	0.858371695718789	0.776297965613845	0.921027656875545	0.875965208929867	0.761769922494568	0.968216014955875	0.89136407773222	0.86748212467172	0.7769029712801	0.901795470928007	0.27731701033147	0.942409579974789	0.62951662948604	0.917809191159687	0.421474504286164	0.937298571329549	0.763333779726911	0.87340070351994	0.837713826065466	0.62477605468989	0.877999588311909	0.888399898561402	0.906996118081977	0.908334730031217	0.887920976000619	0.904648980047216	0.886181474839169	0.91175628264761	0.681997456139522	0.891608320183961	0.906064668323828	0.89998239720075	0.948503036522473	0.791342860459003	0.727442335121435	0.881955389565338	0.885974603432444	0.702991477519422	0.789590250314769	0.960348437951857	0.913049876588957	0.36348408088489	0.918228020637186	0.871852185762813	0.711529636070717	0.899917543053944	0.883329995118141	0.957040085765989	0.875499280098615	0.923296700215315	0.918649621084165	0.93601920328618	0.924598777103404	0.889585130824505	0.914458949628441	0.884390494583123	0.680351941252548	0.890219756952536	0.850274762262593	0.698067132479652	0.761428959660638	0.863269289467347	0.221213729440832	0.929184866397276	0.854829499162474	0.878881276031577	0.915979323259878	0.829638590297715	0.88608999778365	0.896739691201404	0.800587447104007	0.923236613656208	0.45167034088707	0.735155355910567	0.799042251685295	0.833857892891062	0.844000033147428	0.931789307543858	0.883842748805743	0.916825983851056	0.926039433615677	0.901559181533318	0.929072482323565	0.785588712902864	0.927067802871247	0.849798938085535	0.828006278414541	0.818672527801238	0.84332715639992	0.162616587671698	0.876065152755113	0.934087403587454	0.85856834499071	0.829169404923668	0.620081611771437	0.951082285919388	0.822627499010333	0.906874258454478	0.694669047774751	0.885370731221705	0.683018088285824	0.921798533959595	0.911190794232721	0.930257915485995	0.838009044474584	0.883503261200408	0.860925591075131	0.760725119969563	0.834730546580551	0.852613266176133	0.916167415445528	0.708849970326141	0.938148081025619	0.920101196455962	0.909273341684057	0.912772729348788	0.899337140502949	0.898483970497612	0.822127993864388	0.907940883399681	0.572936103937765	0.914442366016191	0.785592511606917	0.839826534142108	0.54057710679722	0.875523891768879	0.862755237926712	0.789627497224443	0.716357704945107	0.766322665190155	0.795619626505931	0.912701932933255	0.636109408012535	0.869438329862774	0.834356655105508	0.845273842752981	0.878538257796878	0.920678305303286	1	0.800877281162386	0.835992885048902	0.695188536309519	0.869953195180297	0.933058340349779	0.892102990376587	0.922557853668934	0.243393302670579	0.865535967252146	0.525931191535599	0.939994098582414	0.851624577528135	0.899598210270935	0.147724239629347
