""	SIGLEC10	CCR1	CCRL2	LILRB1	FPR1	APLP2	ITGB2	CD40	LILRB2	TNFRSF1A	LTBR	ITGAM	CD4	CD163	CANX	CD81	CD74	PILRA	ITGB1	TFRC	C5AR1	AXL	TREM2	ITGAL	SIRPA	LILRA4	PLXNB2	HAVCR2	ENG	ITGB5	GPNMB	TLR2	ADRB2	TLR4	HFE	IL6R	CD300LF	CD47	CD9	KCNQ1	TNFRSF14	CXCR4	KCNQ3	ITGA5	SIGLEC1	ADGRE2	TLR7	TLR6	PDE1B	PLD1	TREM1	TNFRSF10B	SDC2	P2RY12	SELL	TSPAN15	UNC5B	RIPK1	CXADR	ADCY7	TLR1	PLD2	ITGA4	RYR1	TSPAN14	NOTCH2	SMAP1	RXRA	ITGAV	CD99L2	SORL1	SCARB1	ERAP1	CD226	INSR	LPP	FAS	LRP1	ASGR1	NRP1	CADM1	RACK1	PTGER4	MCFD2	ABCA1	PTPRA	SORT1	ADGRE5	NOTCH1	LRP8	TSPAN17	PILRB	CD33	PTPRC	TNFRSF12A	NCL	CD44	CD69	EDNRB	CD63	SLC16A1	SDC3	C1QBP	PTPRZ1
NRP1	0.764699996373088	0.801924271710951	0.719612941309284	0.716440339772633	0.611596413377163	0.81950285798896	0.853210833962817	0.719288958252282	0.221481206655478	0.837417879132294	0.851391583229664	0.865765400915122	0.862103146014674	0.860866367748743	0.855503169500257	0.83594815532526	0.643200114101656	0.730101092929839	0.890204904044969	0.765456611732949	0.742036612266689	0.746702630391842	0.855058779533208	0.734647257265103	0.853278177758358	0.574222614327564	0.787011056996696	0.853424553533871	0.803688134400757	0.802373424810259	0.502699172778136	0.763879871414964	0.45608496056551	0.670155251178697	0.579271974296579	0.845627511947845	0.605265679461315	0.762548618526401	0.508241388836184	0.667977764370546	0.605527092453168	0.151067745015095	0.699414545048166	0.704661893111891	0.338625346880835	0.682739651633485	0.820215514079967	0.768545842557252	0.692137779998156	0.718852019869435	0.639125736224681	0.725242340924397	0.696966043348259	0.387911934226155	0.446546595944411	0.592654920940067	0.646592733488979	0.854921986093637	0.691593800664681	0.849137383178258	0.761540857885417	0.735700692122795	0.119575653210776	0.193863877364655	0.884702125294025	0.703841724620531	0.750258555169707	0.840953456519659	0.737161822828629	0.627413673736545	0.730041275032085	0.715011448347655	0.772967705098251	0.561120745859531	-0.0122658366208825	0.82539491504005	0.603861643471897	0.826149707330688	0.230711498175661	1	0.702299504052662	0.781022196742614	0.610515590117596	0.857821678903698	0.686144537922672	0.723977119842683	0.770137765084108	0.747685371641816	0.575504037833755	0.618723968600992	0.781066995115417	0.417063270028227	0.847303603710323	0.821945384126495	0.741940762219841	0.818985878392639	0.281402428896258	0.188792639413016	0.515630449528396	0.777609769388776	0.754884194723294	0.543451879250569	0.772396710762433	0.115428557701021
CADM1	0.460475846309577	0.706634721682838	0.771073190395933	0.545386081836834	0.219429904093774	0.906532044742107	0.782442037157486	0.567585571466018	0.591568488899018	0.751142135352345	0.836262388576974	0.565591773746091	0.726561780515189	0.725691590881448	0.91641931398131	0.863515621693849	0.873639540835166	0.647159939489953	0.718330620285392	0.856625221687687	0.903070859901495	0.900521308633087	0.634259720149942	0.450406198159638	0.838497805387363	0.885958228108922	0.49894300541893	0.608277023734421	0.473724743723652	0.794177084386767	0.888966393118957	0.542181036972894	0.21027520631877	0.87614621549781	0.753583686285051	0.719481444781985	0.905975149226612	0.898795116024439	0.903314911019003	0.245042854639533	0.872176975414888	0.486071972322995	0.339828738527977	0.732854080868878	0.701269589560281	0.377114779108991	0.76012999615165	0.473156441499052	0.368052827203958	0.729684890442305	0.335898113867642	0.466299491757316	0.443387457622398	-0.116611170807399	0.521964663654791	0.173699077348914	0.223774006207066	0.804943993838096	0.365053123714783	0.744186868635358	0.425267834304468	0.570335238033427	0.547548649835129	-0.246974325057705	0.819948880998704	0.912311233315148	0.929544478058341	0.816480619187425	0.345013554134542	0.739411245876743	0.36030266747566	0.91653179275805	0.863053661257396	0.167549983383179	0.299562919290774	0.793117446210914	0.277960460481425	0.913937144992055	0.732126144780024	0.702299504052662	1	0.843696265078331	0.884670874012347	0.840747799337403	0.939863014288166	0.742637523739651	0.653659753307094	0.6700113510229	0.775250434296828	0.284995023441038	0.826936784592158	0.51166317275541	0.686977916416895	0.641157478857006	0.523110937118056	0.809055506127569	0.788557018250548	-0.177997993260302	0.742249797789779	0.897444423688804	0.697862703955912	0.918776263283844	0.848791612430182	0.328474928136376
RACK1	0.76354377038727	0.824950528826904	0.879291163246962	0.661348882978664	0.588708758228791	0.917074890782746	0.916286614131566	0.788433694255772	0.43142210795379	0.891688089529223	0.858783424111752	0.772242630640564	0.877123872675533	0.878727063786123	0.903845934254702	0.976168881185929	0.844634965365806	0.891899979111737	0.886777726143537	0.844563751473579	0.867210859515223	0.824049096577964	0.878888486113869	0.683342057430228	0.892668083378738	0.81898810163488	0.658558312838754	0.84002300916563	0.722030819961974	0.829207590164599	0.698322798002974	0.786511828132855	0.47074255834874	0.769764229968498	0.729375255005976	0.804574304725658	0.802629697715866	0.93335114555523	0.732551574428254	0.502397792720387	0.730270733792996	0.474052452116486	0.60499912211219	0.873199682414632	0.392301164042789	0.614110395901589	0.835614897526418	0.652886204209093	0.422443859794074	0.811372965840557	0.629409925545936	0.723901366127888	0.669147716421667	0.265066584222793	0.651351328499024	0.551690727907861	0.51788353664108	0.880732440684863	0.619996010177422	0.862742602232599	0.654023399896296	0.721270076862173	0.305919922879488	0.0641629314597565	0.851510378566373	0.785768788296338	0.931681884005743	0.881779577509368	0.626216589468862	0.749621366244788	0.642467403323704	0.845681686830941	0.816961974541667	0.434508110350671	0.137338981537277	0.844842367104969	0.590345363194965	0.902738322813899	0.498339819158551	0.781022196742614	0.843696265078331	1	0.82231230208082	0.915581759704705	0.749923898294512	0.7170623721208	0.761114443834355	0.802601710446461	0.617161603395795	0.541065807013751	0.81606745741823	0.576876652283606	0.881461662653092	0.848451894141121	0.689786185408433	0.919250917105201	0.486286364556354	0.175583202563599	0.653389312885435	0.962156206384769	0.73016690746162	0.668984920119114	0.970832005803629	0.149087620591842
PTGER4	0.489531799304048	0.680086121248553	0.813231673834529	0.566154147665246	0.262168311491903	0.881955079117362	0.767998164386807	0.526323036080191	0.597144552725403	0.655395526788941	0.814430335177727	0.583005278250792	0.697135787343797	0.70372422119136	0.848605529055354	0.836922794806341	0.878237620797197	0.670062005518848	0.688212037309263	0.818948032785215	0.917585595039738	0.885012560536692	0.608093128222778	0.461980527366882	0.823826568546344	0.89520630214447	0.461614491910944	0.597939271542762	0.473507171656353	0.755591878436269	0.871937592499443	0.575771729162384	0.272466668961083	0.850464694932564	0.700306235544882	0.692984362066962	0.883560768066977	0.883764718975217	0.873578254534438	0.287225178434474	0.856273862478571	0.605605724124308	0.361253408577884	0.759708543259776	0.635367654164947	0.447796225689905	0.735446499587109	0.502805389691693	0.298661038307101	0.771187114730987	0.383973199321613	0.424563609427885	0.463038517856421	-0.0769407107221116	0.52180834996442	0.165183743426447	0.275276836588097	0.721402084127351	0.309071076563423	0.749238272045108	0.433173111444253	0.57178075172497	0.535798485185832	-0.156946813106449	0.794491155786995	0.809213263748962	0.860490781321819	0.733820512149093	0.352812693007337	0.721924297619556	0.382438796684301	0.884580698106931	0.832662153937798	0.225965505798108	0.264608539682345	0.743693912177566	0.311959658639542	0.855047789685635	0.758843329056032	0.610515590117596	0.884670874012347	0.82231230208082	1	0.821248750963921	0.874125246227204	0.589022830608798	0.599829516596106	0.669431505164812	0.668926114236718	0.300022853814613	0.710851055385502	0.55968562557795	0.644639442993926	0.682527379341314	0.464672632897898	0.768870982986359	0.686672800387945	-0.0836429976403458	0.573339212131602	0.870908701187669	0.559324242925867	0.753206964137651	0.818665899473484	0.132276666383462
MCFD2	0.784637363491878	0.853524741642912	0.884462531040525	0.718179975793736	0.638078268021021	0.946108020058316	0.954284656953602	0.774816571814537	0.281761183389309	0.89860621912928	0.884092942553274	0.872801665961736	0.915828623321421	0.909175948581235	0.953238059648023	0.951484284863886	0.741775268870126	0.82013031674323	0.94766143788946	0.9056185763357	0.880163936933152	0.793394041842048	0.904438911317412	0.783447383407479	0.962160215173145	0.760376950595531	0.79478523273667	0.887851500370178	0.825021087357058	0.841198309097734	0.656561576346565	0.81076633217202	0.462154931663307	0.766862988062713	0.742688096760388	0.892415020479468	0.745248843881331	0.920143369828267	0.682293943280943	0.652570051531382	0.677230815826645	0.285419608922433	0.729305529455772	0.900752502123601	0.35113004055091	0.723283609194675	0.8194363511287	0.78591631413088	0.513961389364205	0.842570532862378	0.72931952805666	0.755870801742642	0.720016728520121	0.340979158309655	0.494005592005723	0.573011416683382	0.646835876838066	0.900767675142894	0.71921657767551	0.906143356476926	0.721634210508534	0.780214824993464	0.166773204706383	0.137500499980017	0.907979895028322	0.796817909292161	0.88156703925567	0.890666065471255	0.739773347151744	0.824032226097512	0.740063332929422	0.815512612007257	0.861665860963957	0.559370635266942	0.0190617189321271	0.927341068559524	0.633153387360934	0.956747979457399	0.415050974107957	0.857821678903698	0.840747799337403	0.915581759704705	0.821248750963921	1	0.777989437199474	0.81639509782858	0.869342637425636	0.883300270369384	0.712490892138657	0.671427197801727	0.820815431175086	0.65800111791884	0.859861526806166	0.891255912861325	0.817348824827039	0.927857564906799	0.459549722978377	0.156930359154625	0.717869237505555	0.941763409545293	0.835301013870028	0.692210318645621	0.92370789395553	0.273486949624094
ABCA1	0.388943324777106	0.686138976976979	0.725629848204271	0.531258618876729	0.137577454226149	0.883208131984671	0.731010132321372	0.460922652470542	0.642128638333463	0.655143645171598	0.84580871102971	0.530870242011062	0.69214760493844	0.670785883613122	0.87963014441192	0.799183817486107	0.858360200841667	0.58323414485294	0.651970603089492	0.80738632019819	0.903112591617982	0.94419678546202	0.550431699376313	0.373739144517903	0.816300820020352	0.892108330724773	0.450378382804755	0.541326643030858	0.400572948964984	0.813018744335691	0.925249072987445	0.5034623554117	0.0966523597189402	0.880591001240989	0.703236340619364	0.717427476155974	0.889679651155918	0.846026433386354	0.903796588694133	0.173992857647401	0.930594421831444	0.460657819459603	0.27736748096126	0.669450094134522	0.818105508447348	0.36044777527136	0.8066898453594	0.451063707258315	0.42204835624622	0.733151272027687	0.243086224283957	0.37009641300058	0.393616629207677	-0.191194662752586	0.460536932840196	0.0736781100741005	0.183919690330031	0.742843079779427	0.256522159650825	0.74586574059151	0.401677315123623	0.510917622429961	0.584546980842839	-0.323846094854655	0.828245718271217	0.876158883616411	0.869058386693877	0.773557168800382	0.281607516641189	0.657974124287492	0.289127901688493	0.931715970781617	0.856407399404304	0.0785883323681069	0.266405155450135	0.736778418947406	0.185330483624195	0.875593716595624	0.765482490735316	0.686144537922672	0.939863014288166	0.749923898294512	0.874125246227204	0.777989437199474	1	0.650364839727974	0.564625237568942	0.584993765242946	0.738358339754903	0.172747232545005	0.791811844681958	0.398985808394593	0.624370368208471	0.58101311262538	0.41786704497855	0.714965715455894	0.775104678947698	-0.309614242964769	0.61088771336379	0.83278037230226	0.595066648758718	0.883369843868447	0.762593306240845	0.18525170548942
PTPRA	0.668024484830892	0.651780018728334	0.656608986499311	0.611178553238529	0.528150462249894	0.730709989832115	0.719414317390087	0.616579779228584	0.100821789029947	0.847597845487025	0.67058706391263	0.68976341776046	0.706226181812659	0.739430603693785	0.842402531290309	0.734103475114457	0.519281667052855	0.616874816543057	0.766681479442098	0.855760424783275	0.666873796736022	0.589863067486909	0.725252656555927	0.630646576136444	0.7441041281628	0.531358304738866	0.70900923272616	0.727618789841752	0.640378101881889	0.629667651409363	0.422059011897307	0.688582629421838	0.448332693671909	0.544218719801515	0.534500077436356	0.692959311025853	0.498775914609403	0.753901495545543	0.457700048039528	0.563373182206721	0.502969000209051	0.208940955072018	0.646073341416659	0.677857300240281	0.206892581066446	0.530015953328807	0.657074298737233	0.656959287075401	0.494481919679871	0.626484149422954	0.565203170205558	0.663764757561076	0.644977617943233	0.332416181919511	0.402010258635763	0.503923415347371	0.561985604772964	0.856132064688722	0.730734551453316	0.685253545579288	0.603801590566147	0.697652063922956	0.0255306196203707	0.172163572020236	0.752569275532886	0.702134323337508	0.708878613212719	0.790867238813825	0.704356084769864	0.687751884115982	0.64742025271598	0.597915218728128	0.735743175890015	0.527477919691339	0.143093028352029	0.859294327211614	0.531366495938093	0.788930897586427	0.18228140672568	0.723977119842683	0.742637523739651	0.7170623721208	0.589022830608798	0.81639509782858	0.650364839727974	1	0.867509623350332	0.776996560182812	0.866230228710121	0.599871039499146	0.71220076290062	0.734353713261831	0.727037416503028	0.728982508377372	0.800863126465776	0.868148723185036	0.41281938677166	0.216771050915027	0.870736897961162	0.71953765041288	0.931130034697073	0.756526953817024	0.786646962068629	0.685255736105153
SORT1	0.856724207203882	0.778471935213006	0.779357281289938	0.801353759383221	0.783438813917526	0.787157611437745	0.853379241467461	0.80418412148339	-0.0232187587825085	0.90485988604208	0.739629796635761	0.866658973376746	0.851536851365864	0.877948208108524	0.818199196874521	0.807580742620039	0.513645773109185	0.761370313627739	0.877189295632071	0.806980133813389	0.699124503456492	0.57245002197767	0.88519050854142	0.830421885000062	0.837811549194975	0.499204798648415	0.865009905876971	0.897126578336283	0.845769180548044	0.715610839236717	0.342703895400526	0.867898584244643	0.62149325041235	0.510585297317565	0.655816675827337	0.832827680189872	0.453919416804066	0.759061723660575	0.390181199861766	0.792007516205548	0.401675106315888	0.184374907749052	0.858095501113439	0.806268488174108	0.0333361313279359	0.719680523159613	0.714279357787692	0.85932899889188	0.470032395353648	0.757325028563774	0.771505131250158	0.841261384453499	0.764480279044671	0.59407240254831	0.416521394733195	0.713106081217194	0.790930173153601	0.873198995152546	0.874410384331443	0.824870599950007	0.798143332852677	0.842159528115988	-0.160092074954483	0.391093821508912	0.814934617103976	0.588898584365384	0.67768768658354	0.83356251433433	0.866975049156494	0.702720760369891	0.869126655516273	0.564251817321699	0.723665889240182	0.724580934687025	0.0138853272971172	0.891111391060124	0.745109753628376	0.823676593595475	0.0648522887938267	0.770137765084108	0.653659753307094	0.761114443834355	0.599829516596106	0.869342637425636	0.564625237568942	0.867509623350332	1	0.82299105829882	0.737093684388449	0.821650919902933	0.699330051064046	0.76466858787257	0.804003709826271	0.885732125561368	0.900421387733395	0.897574315304505	0.185197419404742	0.425155295152011	0.700147805891896	0.768151364195293	0.905884059226457	0.561923330147492	0.817114630449111	0.413704950376189
ADGRE5	0.735407221463694	0.738331798548053	0.728470023179309	0.611766596426754	0.646359634358904	0.803932370007127	0.854613298309207	0.751640689341757	0.13299359943778	0.795834590053396	0.685304074694034	0.845248764650572	0.82022094239549	0.818811548309476	0.842482851706082	0.819081593412454	0.536019492448327	0.729208875041483	0.897730406310455	0.813708847796987	0.72766739076959	0.59225563324972	0.843471581189461	0.77652710825821	0.812141213595324	0.591127266816854	0.77325487176653	0.818056258273293	0.81726376902572	0.652585922824473	0.451538158445555	0.725951621756985	0.418606857741285	0.597007920069276	0.574199009848085	0.795597035111872	0.538924024092054	0.81021770152137	0.503653305595367	0.669753719034906	0.510592365899471	0.125227415900762	0.74727144849323	0.827893812738824	0.149395453950429	0.726375137504551	0.654052977191151	0.748939477534576	0.528599783597452	0.674805757570046	0.765317228328919	0.711326009054722	0.721004787231061	0.404715011294497	0.484711645166355	0.617964876917684	0.645655511833681	0.796818233349078	0.785098031603576	0.778251700592416	0.663814346189568	0.750089486241797	0.0384436852176061	0.218837861848636	0.738555549219274	0.661836310603708	0.724164608745369	0.806055204780835	0.725977877559578	0.73147584144761	0.73682385367935	0.610546222994725	0.695089643336882	0.617868548891795	-0.0324914752682712	0.841361941966428	0.735014921393812	0.810520694017541	0.226830436472658	0.747685371641816	0.6700113510229	0.802601710446461	0.669431505164812	0.883300270369384	0.584993765242946	0.776996560182812	0.82299105829882	1	0.631868346922944	0.726839073868864	0.666258191270021	0.689491541956152	0.813081669460343	0.846420780644061	0.840425748966034	0.821987750870437	0.326814484314584	0.26965928400467	0.608641852245945	0.817159703680597	0.85055589093401	0.538412584387082	0.82631825108782	0.332600648957723
NOTCH1	0.468783125037727	0.563815277834823	0.635277920816891	0.513006176132509	0.297558230852684	0.708058735846015	0.608319995151594	0.469129685273992	0.240515025350577	0.687475854911444	0.61868589650698	0.521887788293444	0.573777792152026	0.616869580354507	0.781895262167602	0.646774177766912	0.579750652697561	0.474253658155242	0.596236529669617	0.820968910340877	0.710736146201758	0.646175357421307	0.526695824552699	0.437345081505516	0.681549965673064	0.586679482001973	0.523666141799049	0.544333319130855	0.443256937352527	0.613858887367007	0.559794878261364	0.51112663082631	0.313844256176834	0.605914458206766	0.492023967948902	0.619433177677174	0.587357316523291	0.721314865696002	0.575509834834181	0.350853930164633	0.612612701053731	0.310366145715926	0.432094547014873	0.58104367983658	0.415832866699341	0.380557559613748	0.605860717198438	0.507053630791883	0.433084779746513	0.602638732957607	0.330162201272995	0.456891476271727	0.441508395305929	0.0848765263599785	0.32744368889424	0.244007955608255	0.370621200586057	0.733375268691657	0.512814048409871	0.605241465802627	0.46438094709037	0.579265650135246	0.188104302645652	-0.00528388236217283	0.690798777303218	0.708557275501558	0.673849241959189	0.724169354155086	0.459997316096886	0.577995137634185	0.424010208300673	0.640866399968191	0.742942744257235	0.296248329798482	0.289781263320991	0.771823020912028	0.303120181816754	0.746203127327376	0.395861291496821	0.575504037833755	0.775250434296828	0.617161603395795	0.668926114236718	0.712490892138657	0.738358339754903	0.866230228710121	0.737093684388449	0.631868346922944	1	0.395624633651836	0.631097933873242	0.640639409042751	0.591581813627676	0.596648139784133	0.590834133937101	0.764048087280274	0.533461545974101	0.0305042676101524	0.758131005635324	0.669945620832496	0.800765993671534	0.824812409036248	0.709765193932513	0.634616957795041
LRP8	0.841088898555145	0.629207242311567	0.610741587499414	0.69381747635944	0.855107169231496	0.545541338223678	0.711083143665702	0.687432845273131	-0.31636665956499	0.697396604605654	0.463603156844512	0.845118123114076	0.743181274444124	0.75012452975622	0.513567119086812	0.568615387351259	0.204802685274213	0.647536135633802	0.775887341135265	0.538871489903177	0.395234076985431	0.218505616810302	0.80720716857906	0.909843696493693	0.634867603989344	0.140157306035752	0.784995821156612	0.833103975162382	0.890687803491012	0.472955045857843	-0.023137688820945	0.770903104982857	0.640274579121883	0.180951468870362	0.468571493609655	0.705691483811908	0.128397123656678	0.505778763003456	0.0300413534048525	0.86764607549087	0.0209705252833262	-0.0642316567295521	0.873508701253005	0.679329136819744	-0.336055623927815	0.772465726943446	0.496824477682865	0.837043315613657	0.349862477031404	0.598740632971898	0.89121595886496	0.801628686143647	0.730283986193914	0.778630114140737	0.259462220350188	0.840913348898033	0.862835230110574	0.615318742099276	0.904302875450395	0.648576971461085	0.790084001821897	0.775985835916043	-0.381182889816814	0.673532240540301	0.578348998848635	0.245237728427165	0.393195097613894	0.580954120049833	0.861743191133362	0.469616352370137	0.87640837491597	0.223172127289862	0.440220780235612	0.798035141290589	-0.222943589468153	0.687885966661348	0.812906803910916	0.565327829570702	-0.244501486816245	0.618723968600992	0.284995023441038	0.541065807013751	0.300022853814613	0.671427197801727	0.172747232545005	0.599871039499146	0.821650919902933	0.726839073868864	0.395624633651836	1	0.393618296694535	0.616291509570809	0.656888423003705	0.803520975499747	0.865155994068412	0.640688193398892	-0.122310146297282	0.603984679986108	0.410872556870807	0.503553690222765	0.701102409679954	0.139004238057998	0.542769537706122	0.219231294736198
TSPAN17	0.585644528168457	0.725039260839046	0.712160081968808	0.612325941201955	0.403983834115727	0.82588502150981	0.787377111371499	0.629760337434386	0.382912454718933	0.805865380908268	0.820338471865114	0.644649667331038	0.761533278463933	0.717511762528855	0.855638573822342	0.840311858195161	0.737887914176905	0.654599947947172	0.762937766601212	0.774570595352278	0.802954666321727	0.778271684331682	0.714420961255371	0.524802584957197	0.811477888765627	0.745760382180523	0.613919524925103	0.683673373745434	0.572049489556204	0.795710296490978	0.707243380764726	0.643445718212888	0.253332082513288	0.763335642718883	0.735818978398167	0.72698972343394	0.780225867998516	0.817458742442678	0.729151219563462	0.372156383854199	0.721328790969888	0.341272432621224	0.454109952561533	0.707612849807958	0.490498361420451	0.45968469507458	0.760450419870212	0.574565073745128	0.392653500970294	0.691324438560026	0.445547164495063	0.607530978951067	0.519078270179475	0.163243392831795	0.536881714312666	0.347714006202706	0.370028598377936	0.842621668128338	0.506766091614854	0.746463258903997	0.483122171127266	0.539869713787009	0.284384178497182	-0.0560612458306748	0.857349215062494	0.826865811012745	0.866967674094083	0.826362435861538	0.51177542125601	0.7214529742317	0.502055178389632	0.823719099007535	0.780115606030111	0.271055976273582	0.164545765965835	0.753767234508243	0.395255078792586	0.859621121776725	0.469941113369218	0.781066995115417	0.826936784592158	0.81606745741823	0.710851055385502	0.820815431175086	0.791811844681958	0.71220076290062	0.699330051064046	0.666258191270021	0.631097933873242	0.393618296694535	1	0.500548487987313	0.713295316091961	0.659475327999374	0.593802477577494	0.810972742754276	0.543407544209569	-0.0575993033187975	0.67191396426765	0.830406137915317	0.679411320229218	0.757232773961365	0.813328609412683	0.260989273845744
PILRB	0.592666765169445	0.544526680198128	0.565417005122257	0.540476921295313	0.540569050541553	0.56369422614995	0.579959677484954	0.517110952154446	-0.0143500070472396	0.648012915760264	0.460262791660091	0.56266556156177	0.552753930733811	0.594253807935077	0.60175272601235	0.572907339411325	0.37666017436472	0.545396648544901	0.608761854322073	0.677636093896164	0.521253152541563	0.379362003302658	0.586947835525315	0.545851575116215	0.577668863132171	0.389091081513865	0.583434468767139	0.584247858532843	0.523544844879441	0.409734821590032	0.245880677705723	0.610076742583779	0.486238887688732	0.28188147867893	0.480819154578852	0.510566316203507	0.300629178755571	0.606617334925695	0.307430163613556	0.486576513761965	0.243556543386965	0.295910508889403	0.610396471875671	0.638748473311402	-0.0499694901861689	0.482295162059332	0.46812512378629	0.544224944781957	0.128704737493937	0.539033253806969	0.560903235140836	0.609863892171778	0.547498740953183	0.412908779450656	0.357448859296102	0.46124544523003	0.548720177853484	0.657267365049723	0.657419676227405	0.523880306122239	0.463838439963798	0.654297218148918	-0.0541606118852712	0.319589027835036	0.539697103238796	0.437746073431103	0.514754798351337	0.603056017124369	0.601731455751043	0.65674388660525	0.615459610743921	0.37109741017052	0.510783200922673	0.516053812907341	0.168136859303086	0.699441588872429	0.536465424858635	0.603057926348343	0.0929355426611298	0.417063270028227	0.51166317275541	0.576876652283606	0.55968562557795	0.65800111791884	0.398985808394593	0.734353713261831	0.76466858787257	0.689491541956152	0.640639409042751	0.616291509570809	0.500548487987313	1	0.523796785958182	0.641114589003367	0.686599697533851	0.719805060174538	0.239496257517447	0.397779344085891	0.682775959645032	0.562489151538168	0.704670628834523	0.521632452273762	0.646105538479634	0.581602984244164
CD33	0.878473025459491	0.842677061186268	0.834436761643947	0.656008097192739	0.728339466714571	0.841307329689903	0.895506634330059	0.848047077324966	0.224877351350673	0.881952269120307	0.793483326302004	0.853440959212374	0.903866735429318	0.90859241483538	0.835311016730425	0.900457750710282	0.653660412374615	0.886569305004138	0.912157080169099	0.813583333010277	0.745076888257	0.703907968799711	0.917058580273579	0.740669194176112	0.851815340692933	0.647251117402369	0.727463611651774	0.90312637147581	0.796048240111575	0.801999200170505	0.487406242168895	0.839481915088969	0.588834587477625	0.633399156272248	0.61053375746463	0.844981928729212	0.604576455458194	0.828380758616339	0.488974106794954	0.651790254892344	0.561917127448381	0.251656210929144	0.776979012482556	0.83238144160639	0.218596270949879	0.656533245579267	0.834127383524005	0.7448172488662	0.576297108526019	0.754818605843579	0.689535243878378	0.840896857650742	0.793026312360678	0.478470844747095	0.538497046575297	0.742125992716249	0.68174862727802	0.854047439156144	0.759907568677449	0.87150351133197	0.759794798397739	0.819576312280966	0.0259554270502826	0.272203662467641	0.816238410181519	0.645706670241275	0.786306808120143	0.877458650342472	0.772753984243721	0.57530715034771	0.787347971001931	0.731419718243269	0.721210386577285	0.616780326110787	0.0142922728817988	0.844389503571999	0.699404503337826	0.824163510986247	0.209869430310208	0.847303603710323	0.686977916416895	0.881461662653092	0.644639442993926	0.859861526806166	0.624370368208471	0.727037416503028	0.804003709826271	0.813081669460343	0.591581813627676	0.656888423003705	0.713295316091961	0.523796785958182	1	0.896570914941021	0.744615026356886	0.880095329330612	0.207755427840793	0.330802913030257	0.529758438310447	0.860918213235439	0.76447431047189	0.511856395695248	0.888865687042041	0.0985254998979412
PTPRC	0.919019319765067	0.862043324674425	0.865767004788847	0.806598373380054	0.802925524735014	0.841469404644811	0.915253099658924	0.848257021630695	0.127284790973421	0.893549378738757	0.806472862837404	0.919407396100391	0.925133619120011	0.938680210723244	0.828653829245278	0.871780247234141	0.65823480772062	0.879359730458124	0.920814785389268	0.816068804478019	0.770761254193119	0.658156666442852	0.925087357616636	0.8496430579127	0.877680399166835	0.578702303344081	0.799640806710685	0.941265738510536	0.881594263285026	0.765567615278815	0.424866788626345	0.928778328863095	0.696404991152345	0.599146601815201	0.665499858253379	0.872518298721321	0.551781298147903	0.802481462920674	0.444707233103199	0.794929611972329	0.488133655549536	0.336731925593661	0.861563452342976	0.860793746893171	0.108227011111822	0.816552005991029	0.816626593469752	0.871509921828885	0.528172964735354	0.80407309485597	0.804495554730768	0.863376360941659	0.794204099807692	0.587160613284067	0.554706783395086	0.75958338209352	0.802120343920096	0.866191478840809	0.802201618974548	0.892748938868409	0.863739899340214	0.872294864475858	-0.00320539813274428	0.441659487009389	0.864249865963464	0.598641128307676	0.741340366138619	0.844904281466102	0.837226976600213	0.669084848418452	0.883529474091164	0.643643728726282	0.775646976331452	0.733188160312391	0.0227067409786823	0.896519664039677	0.761272020687551	0.833641210470928	0.169252617929618	0.821945384126495	0.641157478857006	0.848451894141121	0.682527379341314	0.891255912861325	0.58101311262538	0.728982508377372	0.885732125561368	0.846420780644061	0.596648139784133	0.803520975499747	0.659475327999374	0.641114589003367	0.896570914941021	1	0.807184417377857	0.901092865244213	0.18094952839269	0.464640092498973	0.511184750056069	0.818331330502278	0.791127695679196	0.441237440488441	0.846508721481217	0.10590296651713
TNFRSF12A	0.814886502954455	0.68965236171208	0.670221457346624	0.717609788867249	0.790540609069966	0.691912371694855	0.813785572879228	0.730582822451313	-0.151379385369035	0.831023150201364	0.642703208036432	0.887605487018709	0.796717340502332	0.824850619267861	0.734313220276708	0.719983342908741	0.350675055403197	0.692393516955965	0.876608120819874	0.699374639054223	0.566257137088367	0.433611674730565	0.876959802243294	0.88039962417399	0.759785765308288	0.361215031767921	0.894810701416577	0.869862068178906	0.906980987812969	0.613491443013872	0.193317631990542	0.760446842336808	0.50149789359586	0.386618702066985	0.537819147006489	0.795100561181645	0.319532151028693	0.670000356086443	0.251596963346406	0.832948993172897	0.259951401019365	-0.0534212769622996	0.853655814157048	0.766625685025738	-0.0989717644809873	0.743439587400698	0.602984199167431	0.852809083399633	0.541300955743278	0.670431799830709	0.849315512342323	0.792908770036147	0.798174398646768	0.609620399209752	0.378040874439401	0.735940436691386	0.811527586977578	0.768230327068702	0.913594029479913	0.747950799164499	0.749397760646091	0.812414826752509	-0.238334091087716	0.392717771525608	0.69470173068699	0.462574236327611	0.56232262734969	0.73857707736222	0.880240937745053	0.620770441651335	0.852553961823075	0.425112764252328	0.584270688838225	0.733025221144222	-0.12103071910995	0.80793911738653	0.822600185299101	0.726142500858902	-0.053407851701138	0.741940762219841	0.523110937118056	0.689786185408433	0.464672632897898	0.817348824827039	0.41786704497855	0.800863126465776	0.900421387733395	0.840425748966034	0.590834133937101	0.865155994068412	0.593802477577494	0.686599697533851	0.744615026356886	0.807184417377857	1	0.775393089712021	0.112393531628864	0.431211240850226	0.652585089675049	0.68876476032329	0.875756763537431	0.438922393780116	0.730033023871071	0.410286181615287
