""	NRCAM	THY1	EGFR	LRP6	ITGB8	LRP4	LDLR	VLDLR	LRP8	SCARB1	TNFRSF21	GPR37L1	LRP1	NOTCH1	C1QBP	CHRNA4	IL1RAPL1	IGF1R	ITGAV	LRP5	CD47	KLRC2	SDC3	CADM1	PTPRK	CD46	FZD3	KCNJ10	CD99L2	TSPAN5	PDGFRA	GPC1	CANX	TYRO3	ITGB1	INSR	ADCY9	APLP2	VANGL2	ANTXR1	RAMP1	RYK	PTPRS	PILRB	MCAM	F2R	RAMP2	CD81	TFRC	ATP5F1B	KCND2	LIFR	LPP	PTK7	CELSR2	NOTCH4	CD82	FGFR1	TSPAN15	SMAP1	IGF2R	SEMA4C	CELSR3	KLRK1	ADCYAP1R1	ITGA6	NCSTN	SORL1	CALCRL	ABCA1	SORT1	MCFD2	PODXL	ERBB4	LINGO1	RTN4R	ASGR1	CRHR1	TSPAN17	NOTCH2	PRTG	CD63	EPHB2	S1PR2	TRPC3	PLXNB1	CACNA1C	AMFR	RIPK1	RXRA	PLPP6	RACK1	SLC16A7	SIRPA	CHL1	PTPRA	TRADD	APLP1	PLXNB2	CD9	KCNQ3	STX4	EPHB3	TNFRSF10B	LAMP1	JMJD6	SLC16A1	NRP2	ERBB3	TSPAN14	RPSA	ERAP1	HLA.DPB1	CXCR4	CLEC2D	CD74	HLA.DPA1
CACNA1C	0.830010201239822	0.787117656606546	0.235349387777629	0.823464035121282	0.770333920400522	0.736320776126601	0.79466191958429	0.76136742110989	0.844364379006152	0.764234090390828	0.783809782220445	0.756707410237424	0.827820975256631	0.822893424736968	0.779257023741535	0.74804991256882	0.733409386052587	0.802094787690405	0.747584819612965	0.67305411843219	0.794058384569714	0.766991009539946	0.763587546590794	0.756592449765388	0.785219372999997	0.823306713300465	0.782655912826469	0.798674592900256	0.760446251055531	0.80676923094968	0.643704867932065	0.810501345241117	0.823758411810572	0.714200828812173	0.789285089358793	0.813633149173678	0.753962180249081	0.795118192975984	0.809081801809355	0.789755052084118	0.333443180061709	0.830845142210959	0.777959759032534	0.69730133951224	0.793102214316898	0.783199983715831	0.738490991314325	0.787426218918706	0.807591687688478	0.755873445278071	0.446181123267859	0.440897871927173	0.703391217705041	0.751947653703058	0.724731901758044	0.662094324786012	0.547464598115757	0.805325756974292	0.736665995053603	0.802707343252332	0.827945969958218	0.808189688411894	0.780148340423201	0.60961615034544	0.60375579139228	0.753979647406815	0.764346277888622	0.211056194883236	0.495944635643592	0.277700264527922	0.635301588249278	0.787829829091822	0.843897365693421	0.76904167352511	0.726114215427198	0.721402831083096	0.307169604461773	0.753914616452513	0.768271519616639	0.502758352934828	0.752969694696509	0.802887557170649	0.757415717961531	0.750299660293262	0.720293883127634	0.777294693049202	1	0.756974380679986	0.63855436814094	0.526791267815041	0.760093230825197	0.773624062082851	0.727626282684479	0.739232369476628	0.75448882932715	0.828679013179944	0.723231663305096	0.745297268872011	0.702773083476858	0.697664086020601	0.449259063309979	0.769920144510674	0.804178572340722	0.76628677709097	0.788477087915417	0.701043368023971	0.83608592893228	0.567278895738357	0.706129782634552	0.748541369534773	0.779884689226908	0.7656816881851	0.304435721745011	0.0876189635622538	0.589695934390866	0.341190380629439	0.321569181744352
AMFR	0.890245287572042	0.90379289691069	0.166479190824139	0.882474905658101	0.844048204304921	0.793361750141118	0.871309114746563	0.82308255146158	0.871091299773402	0.866593480667729	0.894387053367421	0.866262724167307	0.913047995155494	0.914818589561071	0.881113424809347	0.849462782949239	0.72665989762308	0.840126105135414	0.819321628297984	0.780651809388885	0.836662411401351	0.797310710776157	0.879048593728784	0.849224027074795	0.877775992945893	0.890855805651607	0.809497407720896	0.870517420484126	0.803776060812744	0.879077993801688	0.65720560953529	0.894318137678052	0.912793900015222	0.861201102849661	0.877353817054483	0.825208912797694	0.844290849552613	0.881381665818338	0.898747627736545	0.84760630387429	0.441787052261845	0.893179508501044	0.797612397234455	0.781499858137313	0.797600115660447	0.871998092003196	0.868327405621679	0.87680835404761	0.800138954684821	0.889477461940375	0.480546631765704	0.383724811606265	0.645192577743519	0.841017630129357	0.876040579196116	0.691863583693901	0.544791819105779	0.804820227752955	0.835445424685296	0.890524018114449	0.889948347986695	0.895861304045568	0.872005126431782	0.634672224765387	0.690351684770936	0.821128408887111	0.897536343823564	0.0872116885638214	0.477716406453748	0.244323861259321	0.694573485238016	0.864926807217453	0.87534455110676	0.848639236405225	0.82072786901304	0.84652478315668	0.337438147754025	0.785033164669075	0.873220304088631	0.600188268262178	0.755140470153007	0.907304351319216	0.840475032907596	0.803884671452542	0.765380723354883	0.893922456200534	0.756974380679986	1	0.708892463151262	0.432015967215185	0.812444721102585	0.900472861700034	0.835757565031688	0.828359629127944	0.827049836300739	0.902904446226983	0.87813173792147	0.848084563088167	0.80998238635583	0.768332128555356	0.468916686131705	0.86613319946213	0.883300132726927	0.87883325721226	0.883649504857531	0.764109667988768	0.900504355739797	0.451530939842898	0.845689978428115	0.725458723850074	0.907046211950419	0.780733547891409	0.286291635670364	-0.0761858217589425	0.614828024758328	0.275155247365031	0.256714657609877
RIPK1	0.848055508246022	0.588354474244946	0.451743061913255	0.846360338725067	0.886186388010624	0.843988244172332	0.798002143053808	0.730579343040523	0.84523937532697	0.676094911874863	0.657859188725746	0.607153061228246	0.755097617889139	0.768494151496903	0.564540554901693	0.671840552484039	0.849248781978553	0.869046614099337	0.901132360340272	0.751474989629814	0.864984646317554	0.706294713848625	0.695248682776894	0.800482696944913	0.884748776122814	0.871838138135581	0.885477159217354	0.784670348503162	0.739354173820882	0.774575568914647	0.669078306994423	0.653867367513209	0.841927217539928	0.739777090280695	0.853821095632331	0.849210717611594	0.847223854136887	0.875493255842272	0.747379937141284	0.738528891481693	0.387337530703033	0.82864670651163	0.813190191938034	0.763718074081676	0.767107103745217	0.833777589897053	0.565935872418168	0.742121496385853	0.843856995643283	0.606110210262283	0.549574770501207	0.685786868453954	0.841886861517581	0.611144539964185	0.748653973244143	0.60386019279287	0.486310110520285	0.727559553494013	0.682304388246267	0.678712119196486	0.847038777050879	0.660879062415737	0.820101467288559	0.719489941510684	0.696543191075496	0.821992043942243	0.725593149349865	0.409808350914398	0.579621070573368	0.597238680725364	0.86848613891522	0.791718333181263	0.750505063503402	0.802336566290996	0.680114612300841	0.606400763236401	0.449314754648368	0.643708440447898	0.720434865236827	0.716706370362821	0.783796912890813	0.749576114355144	0.744470545596245	0.596802106161102	0.802894082932467	0.805700406217009	0.63855436814094	0.708892463151262	1	0.613054701409536	0.722264840013356	0.61845402728246	0.873672840465002	0.846547131266049	0.849487705678018	0.842171954010243	0.650242276521132	0.719625117909899	0.722920449013661	0.85133143641589	0.761428763070235	0.794106084267896	0.659532910128144	0.74693447981575	0.803236808206361	0.774607449312978	0.769779069597118	0.777571204316867	0.744743219118016	0.767487212552976	0.620347675483817	0.851541374701128	0.496005704783614	0.159937136087601	0.813994835338825	0.478722509973531	0.445051112280441
RXRA	0.647635708562016	0.399524477251819	0.659598213512329	0.645288087855492	0.65016744892986	0.711490808534146	0.590690086728053	0.583030411366912	0.627246342824361	0.472561513856494	0.439813980897393	0.445040050705082	0.566807443242751	0.564971806429147	0.412710117469754	0.478092804195568	0.773202282681453	0.727661284732627	0.692781657368931	0.530165320987857	0.655441364778551	0.618279236651185	0.582493324776647	0.573120046995639	0.629745814508074	0.628072602481414	0.703096820316182	0.622887970634418	0.531997868963227	0.637625146009929	0.531811200590505	0.500386743459787	0.576817157944472	0.546040161364389	0.592161287875614	0.645472871125525	0.672457384211841	0.611265362006819	0.532302462535129	0.621186722258997	0.535745597179192	0.635168248845609	0.675978751962937	0.68100733132292	0.604429891010912	0.642118071854262	0.460129849605908	0.630561852323912	0.737320241291055	0.483183078720522	0.505094612868545	0.701609496744643	0.767419491664138	0.504762608972271	0.563532804091366	0.452819801671762	0.506107407509098	0.565275959187372	0.490597123056425	0.519901212832538	0.60142260604329	0.51661090931165	0.633408419596558	0.627132963346782	0.730872634274326	0.619955084930371	0.571867088781809	0.505046711598193	0.632442887169912	0.582507644058362	0.709725542827546	0.662101604178221	0.560319064045265	0.627315924724212	0.59060518037137	0.48941851058875	0.504154234011485	0.537947862811243	0.540212937707422	0.547747808949243	0.631130346718935	0.566610003956722	0.565682777442976	0.541318049972133	0.583169315916435	0.579753397835062	0.526791267815041	0.432015967215185	0.613054701409536	1	0.464793828062227	0.470178752879464	0.574733975817846	0.585286084630968	0.639027432835932	0.623799686610116	0.429712164595004	0.537326967156789	0.615645704970529	0.643059120363796	0.712411164344872	0.641358569800146	0.465499283371731	0.524035858154176	0.593507742902126	0.651316862976783	0.485594390933318	0.639179265536597	0.497751789398056	0.692311645812667	0.467926309853006	0.705012650697889	0.377018800101533	0.254798460141554	0.635288736751465	0.41663913149582	0.37307887204531
PLPP6	0.869871133980029	0.829164241019116	0.189461394398922	0.85864514721843	0.833908422312163	0.817134954957909	0.878528863668516	0.878005524861754	0.848833613395748	0.832793707132314	0.866112232148388	0.83265019451616	0.86184310107759	0.87665215125121	0.804898603297691	0.854681178113393	0.799486218455576	0.851845386027517	0.814450358225712	0.751745537107297	0.898035581572145	0.798217716874495	0.865490718685327	0.876574416950385	0.84317694167104	0.887270818700121	0.84001640706521	0.891211119298556	0.851767809582055	0.860823162870893	0.647045036352007	0.854917820915914	0.89521217031088	0.881458794261042	0.89339778560604	0.85937315282196	0.794395435652741	0.886559415179843	0.888499056781238	0.81667342297588	0.403209254227144	0.867952940728695	0.772769454886759	0.749829181630147	0.844897306165573	0.869823476764022	0.779445354507267	0.851795431156464	0.810262469743142	0.789874455468085	0.533407419508752	0.520567706517956	0.736042180353723	0.85766100528271	0.844359845375353	0.600037425061966	0.548153470776897	0.840409596589026	0.884894789297888	0.858333466299876	0.891332247981392	0.785203317683204	0.838113169256443	0.654599236084107	0.644769719517884	0.853301807601037	0.849215784179576	0.158080443714804	0.484775792130859	0.296727355709535	0.722151897310787	0.824675774957842	0.896262020968323	0.860441548866158	0.753214450287961	0.769938172576987	0.312938114492175	0.820976142322504	0.797623646626004	0.607383419498539	0.830796660409459	0.87713396626377	0.827140185733923	0.724837078730057	0.755066628945714	0.878810966219194	0.760093230825197	0.812444721102585	0.722264840013356	0.464793828062227	1	0.819523588831654	0.818010252483496	0.883804601493539	0.770639600954156	0.899663435070262	0.808657001572121	0.843934172640341	0.764766538990979	0.837125662274971	0.531131388875982	0.828359026722478	0.781641609670681	0.826268539388418	0.877385070692273	0.771637644845248	0.855887392015383	0.540790644317728	0.888234643488279	0.687012149175204	0.827404514552697	0.791733856407582	0.321770260940204	-0.0178275606647482	0.552526082233089	0.344559349536564	0.31720822764214
RACK1	0.87087778705532	0.959728016904736	0.189463995322135	0.87254520129112	0.818801121770761	0.817267621968922	0.880520549845811	0.828189003671521	0.843535070190359	0.908425325974781	0.915586131476212	0.923377827343909	0.936536591897053	0.937440341123406	0.973687745907029	0.910553788760347	0.746726202646048	0.830125787549556	0.782001332827401	0.854330181222099	0.834083937646957	0.877565113194377	0.94560143904552	0.837458985152587	0.827634488898251	0.850256468389223	0.822311150190338	0.902288501520888	0.864256465234456	0.911828088063887	0.682254539955744	0.968098235075398	0.896718716193094	0.922365967776234	0.850657463509817	0.850674707832578	0.83814263902101	0.844491584523225	0.94064209568642	0.899314587556335	0.543972638023391	0.888346409995798	0.724627391846952	0.818148080739737	0.789103425920694	0.88306698242657	0.973154031634703	0.950361412866595	0.78616736605571	0.983847396922351	0.526509934335267	0.402698754523171	0.695712969189327	0.860794305100041	0.914034403545156	0.769659360565822	0.691764749167865	0.892915398960721	0.864308631946825	0.972037719144071	0.839615924316636	0.903631166088159	0.871503465434634	0.611860237485526	0.71443982561133	0.805372883911614	0.933350421242732	0.0866644262531891	0.513031420177377	0.205888078833457	0.666904622929972	0.895038097684678	0.912306761861902	0.876160734275322	0.871762944141946	0.927571866754472	0.408111517852914	0.843051569690248	0.898374954559283	0.601205170093157	0.760388376468272	0.959785187272734	0.885371042530195	0.912209792775223	0.749990703231274	0.903426454253254	0.773624062082851	0.900472861700034	0.61845402728246	0.470178752879464	0.819523588831654	1	0.744532435544524	0.828484512704646	0.807558156376643	0.899375243884109	0.919406240695947	0.862777972049852	0.894701409116024	0.743666716964459	0.497823762655026	0.882848132136124	0.919929719935785	0.900825481372483	0.879244613202718	0.81527216270121	0.906025540293575	0.400872034937819	0.830770558431227	0.791941415510276	0.994837600991056	0.766359885588461	0.299887203510182	-0.0875330766315642	0.565500865219926	0.313414325869275	0.298053096551626
SLC16A7	0.909064879235751	0.697715553054065	0.423250887679592	0.896846508178209	0.941006181872465	0.860770079161343	0.834604683822659	0.772285621411042	0.880979322299608	0.721071292389709	0.746614509259981	0.684233067384698	0.824271758847787	0.835431266308109	0.681934851188097	0.741515188301827	0.826715361221171	0.906125521780968	0.929846037199587	0.752532524930544	0.924409976987926	0.774258546344756	0.785333725722578	0.830087441699085	0.915342294227899	0.914182404833112	0.898572970165138	0.840879630044696	0.811768205433569	0.855750876996564	0.756043352955009	0.747514493647438	0.893924224895229	0.794802547352701	0.900828146842835	0.855395293408534	0.862364981847937	0.929073749612531	0.840454852208329	0.848655524463175	0.50207817338447	0.869725529315006	0.910647301356538	0.831913356231079	0.786120467772674	0.887461633906452	0.681247777642398	0.795193189334916	0.894248224213017	0.712858765337005	0.624735925658902	0.67591378437114	0.789463523786596	0.763425990418982	0.829119903842064	0.684072864701808	0.539043383537456	0.763119967948742	0.738192604928697	0.775396066468369	0.896354464745011	0.775424612283149	0.845410595389854	0.682922931124767	0.702271931454524	0.82615563963313	0.800083853508984	0.313298446675582	0.642369105496074	0.561909913481526	0.855324531466829	0.846976228964579	0.807589378197935	0.826893941076129	0.798212063571162	0.6586724370615	0.554061899376359	0.67573878621784	0.760557773556394	0.757439026705414	0.815405283995347	0.830732564646685	0.776622886513379	0.703237289929346	0.838169592622564	0.856675858634064	0.727626282684479	0.835757565031688	0.873672840465002	0.574733975817846	0.818010252483496	0.744532435544524	1	0.907425715713775	0.892422156103187	0.923908515111807	0.747950171503279	0.763076535496264	0.766299956445568	0.834118720802533	0.733994735836784	0.870453752173846	0.740515545494995	0.807389576811345	0.85018502396008	0.814222448095466	0.873309648733047	0.711311706994088	0.782035161788907	0.748230414058973	0.743377044429946	0.832644887290653	0.448079929655218	0.0644585241861619	0.726855386122389	0.430344725917616	0.391722890222871
SIRPA	0.919495723952843	0.779195807680298	0.310507358853673	0.922907940576774	0.913690339142987	0.883866886339947	0.884685318349588	0.848646704381289	0.897299017002371	0.818825366662606	0.825866515905853	0.785726163075959	0.870748054115234	0.892267166659863	0.778629045498099	0.811589249219446	0.867817482938147	0.913815711490579	0.908351722272997	0.843827174357253	0.937369284663049	0.807538343761482	0.890558067207644	0.892829878706815	0.925345053077253	0.933715816492085	0.929427358873296	0.916998130935306	0.889897389057941	0.889494661880008	0.69328122254016	0.834245801896278	0.928099983957092	0.867056019208048	0.941804448570695	0.920553156159119	0.884263000012842	0.944378428232052	0.900945680424196	0.862277492479355	0.4694896029499	0.909971676413451	0.845013357798825	0.847324985680215	0.858436013067518	0.940705876601212	0.756291382431489	0.881975933445016	0.875957549988432	0.79556032156533	0.593615841578903	0.597415795963152	0.832390664271708	0.82145300991777	0.866212763494264	0.704443392767476	0.577671557173573	0.854208908871166	0.847353724090709	0.854259883873716	0.92773069740736	0.814892887294047	0.869873212555785	0.684610502089115	0.697562187065034	0.895396669215754	0.875436629943116	0.293542203226982	0.561143893329247	0.499271335156512	0.875115686365492	0.88019134239301	0.876155765079739	0.883432788811485	0.794531055568668	0.754315871909394	0.460201420324513	0.792059248475679	0.809354421356012	0.723013398842126	0.878476769332598	0.900687614656171	0.841741969272615	0.770877830128402	0.835037189773487	0.915860427593451	0.739232369476628	0.828359629127944	0.846547131266049	0.585286084630968	0.883804601493539	0.828484512704646	0.907425715713775	1	0.850806950852112	0.944885933456817	0.85169736224768	0.855515234528053	0.861947586645942	0.896565070730357	0.717951660871833	0.888037393985887	0.781905427983897	0.897112196606694	0.909020398150871	0.821295905037075	0.886958607796545	0.669198783230595	0.868502348639053	0.82365287669971	0.826575509243824	0.893649628599471	0.515875932670711	0.0940877890556859	0.707265307541672	0.507466136061026	0.472906543089828
CHL1	0.935107102145141	0.750747775502646	0.556745282165153	0.9046380900136	0.950079666831668	0.912764801398606	0.856570899484276	0.768497740275914	0.903455413892711	0.752757147544611	0.74706203624551	0.743954674989766	0.887186822823567	0.874714517149025	0.743233164308072	0.787329114581794	0.847038759537302	0.932814005826304	0.932595808553317	0.815314305087536	0.901838773944731	0.907846971620106	0.835400263849952	0.79271111092998	0.893264284890199	0.911925249028425	0.919065560274917	0.851771835723394	0.79908259622642	0.895453383118168	0.863378253104153	0.795141505192952	0.887904853302564	0.850290725173411	0.855651878998525	0.882737638399383	0.909547422240246	0.897344531701357	0.874248518669936	0.902710240776327	0.646185157536315	0.905022125003514	0.880176458239268	0.862521276031789	0.753747337172861	0.895526099413307	0.771462043541314	0.860642030206235	0.892524159898574	0.792310805167994	0.697118649491183	0.71978504429161	0.855656225216298	0.733412231330323	0.861634910275036	0.705854585351776	0.715625029267824	0.861744234431047	0.71772002173861	0.840928860040978	0.859888984168401	0.780885702083676	0.884885474079449	0.757575660771862	0.825566280385443	0.825195152130178	0.834949978282361	0.284254495861707	0.699306222600683	0.508658616551857	0.790941573375013	0.903874721658717	0.840653632725237	0.877830637888723	0.868956304205034	0.743231596462091	0.595174057754215	0.699663488927595	0.798609552314959	0.808088221802616	0.804973660377071	0.856768460157701	0.790911167395063	0.792695376763587	0.866282337942353	0.85504435553652	0.75448882932715	0.827049836300739	0.849487705678018	0.639027432835932	0.770639600954156	0.807558156376643	0.892422156103187	0.850806950852112	1	0.910060367758342	0.739000742601226	0.740555943441596	0.808120950065074	0.787880356920361	0.750037958982947	0.874088059355891	0.821556667827775	0.797885567503209	0.835207403172169	0.870791120289643	0.858436418560873	0.657852310407865	0.731661648919187	0.801837135608883	0.805542574299119	0.837832395360583	0.395513222022186	0.0100830911460792	0.764306678026017	0.389119657995551	0.363594941376942
PTPRA	0.970081266986575	0.872369880369714	0.335059212505523	0.976532067395294	0.959520703959648	0.927313927654763	0.948700038138574	0.900733448851914	0.955263641548364	0.894836709948608	0.901112929922816	0.863146180962845	0.954087972779343	0.956172248865778	0.869053708839925	0.89401305498236	0.903382574485807	0.95794840768843	0.941640705448558	0.873651644484146	0.972816571834668	0.881755079202025	0.932396287398663	0.935111344719543	0.966806714693911	0.973967630106929	0.952000772168778	0.9611464461318	0.916925420825418	0.95474160979513	0.740830705874536	0.915295531275037	0.981390143203678	0.924284084640185	0.967536203095569	0.953071463986376	0.933646481048295	0.979395483079229	0.944122423241757	0.925782389157888	0.513923597112127	0.966262728961894	0.878391471425145	0.889585282383806	0.899427393413778	0.96741895937644	0.858161356440717	0.944368062812876	0.926128419835491	0.887061451674014	0.602780339290936	0.601566909610338	0.848316634576414	0.863055543882006	0.937360174994552	0.746425606574706	0.642945296259673	0.904502633538838	0.886098668199271	0.931857721241657	0.963984045408928	0.903407419430822	0.942195791434143	0.723381653319749	0.763545052819461	0.923803565501928	0.929266052550514	0.236581967270911	0.601947689357186	0.425691008379584	0.852301062783036	0.933739966312544	0.927727964590067	0.949927024501445	0.862367512685686	0.843903967117231	0.499601088146408	0.83927098443986	0.883847542558684	0.747979639723599	0.893786071282118	0.961312737374702	0.916781445971339	0.845731987743303	0.879981508492671	0.959635498491736	0.828679013179944	0.902904446226983	0.842171954010243	0.623799686610116	0.899663435070262	0.899375243884109	0.923908515111807	0.944885933456817	0.910060367758342	1	0.890212847053365	0.905333128596881	0.894645905700906	0.894172850334046	0.679599938460478	0.93809672858258	0.87874038551738	0.930877155052725	0.957648381014451	0.875549474015407	0.941166872617341	0.652475127351516	0.902842368249437	0.849836713363638	0.903444020374058	0.908568641895011	0.41243847225201	0.00162947255436617	0.723150373604182	0.409959331611633	0.377511215780915
TRADD	0.840460814620141	0.918906055725928	0.0367696548129393	0.873883915450106	0.811703791781149	0.793811517789424	0.87323182068687	0.84199112324171	0.849286942189589	0.925517304352995	0.91991400627503	0.893280999241598	0.890151577178679	0.90448407393444	0.925677756675792	0.883233498829604	0.755370693892634	0.809279985478751	0.776383413988622	0.846972287323344	0.83035270709648	0.744872488364664	0.917555510308116	0.884721545743875	0.865682327564547	0.860468849667891	0.816998072544718	0.904771575442527	0.890546892299056	0.870149333277743	0.525785851810719	0.928713132378645	0.902645033035835	0.884632845751121	0.889263486968203	0.844159195045984	0.835212779363339	0.871894269886113	0.886928049622982	0.824166234192726	0.353884305289888	0.874711309420488	0.70167420859994	0.809312197284752	0.846678221462845	0.892377205523897	0.887020735112419	0.91461755321012	0.784277925823205	0.923400391765159	0.436403046533737	0.281534889501904	0.68670255490482	0.835132853424993	0.891293238824601	0.759382339727667	0.530515918028148	0.808859313715648	0.894909781393031	0.907742720789914	0.874107626979407	0.882462848907701	0.846013222264408	0.533370384504427	0.598937611457317	0.829285286071833	0.925510186262178	0.076784324671662	0.412471701947355	0.221930446911659	0.733913774518488	0.832638469429371	0.855008369657654	0.87460782536088	0.750447046522027	0.885383275685377	0.32054783970409	0.84995574629745	0.87188035588255	0.534221246986227	0.777421201760461	0.938748781074364	0.871292391727434	0.877198455974947	0.771486368719675	0.916684736198754	0.723231663305096	0.87813173792147	0.650242276521132	0.429712164595004	0.808657001572121	0.919406240695947	0.747950171503279	0.85169736224768	0.739000742601226	0.890212847053365	1	0.91337440983708	0.895337436029264	0.800453576418681	0.506747044174422	0.891047255107597	0.864267443643514	0.92414289490947	0.907109498419065	0.740974151854016	0.882294477623885	0.424513996754181	0.880555943184944	0.799064084530694	0.923781123738588	0.79750144437465	0.343700944401598	-0.0275113867723714	0.595576370878009	0.347034600065977	0.319291118468421
APLP1	0.868197700302091	0.905778060770522	0.0886599757292704	0.911314292988363	0.84151368664596	0.855708681645471	0.940980169019339	0.950527788032785	0.89550622464347	0.965231580551733	0.961437896550888	0.922285702914399	0.908820878739552	0.921563986855795	0.878911847024518	0.920641639382416	0.864237392499696	0.865397385374298	0.813421118513585	0.841391618230348	0.878939729184928	0.756865690438931	0.89554016379801	0.980300078440063	0.913619825293021	0.890337479527603	0.848352510201614	0.957924046697105	0.893233676210609	0.893039832423909	0.485735833763832	0.915371896883024	0.940686208146961	0.891674772573804	0.939913761302026	0.900903808932305	0.857125809067511	0.916257233085127	0.858891729061586	0.788069352231002	0.308811767208444	0.895698511330881	0.704426869045786	0.825296728256541	0.923541709004067	0.89432384221486	0.847897485369942	0.938523695941654	0.813495837101159	0.891077440577797	0.387798610239443	0.38171910855002	0.748616992958066	0.786097451669947	0.902625121610728	0.673876720669815	0.513376237560207	0.80879368237673	0.957822867219701	0.898828921024902	0.916350034814064	0.916251420916808	0.907681457783139	0.571109148708866	0.679647315147983	0.909290779442969	0.932570790668482	0.130342897989236	0.399678149098687	0.213084785981815	0.769440266442379	0.854327717324429	0.879999512798368	0.90762164667986	0.714732569061097	0.882659597407375	0.327762233470439	0.878869762888602	0.903050326977839	0.55427954831624	0.827075063526703	0.946361353763347	0.944171927201242	0.817260557639601	0.749837427372093	0.950219301941344	0.745297268872011	0.848084563088167	0.719625117909899	0.537326967156789	0.843934172640341	0.862777972049852	0.763076535496264	0.855515234528053	0.740555943441596	0.905333128596881	0.91337440983708	1	0.870188178212854	0.900916529703866	0.511424296306049	0.911278237848792	0.825405725401489	0.926586502971436	0.978100250192611	0.752876440797429	0.824731873695337	0.489983071298603	0.959671925874549	0.801019323700686	0.879105626439292	0.877806966750838	0.309321444697381	-0.0495059315614931	0.61179112186092	0.300783133559546	0.285419763112316
PLXNB2	0.875698976964576	0.853737464547867	0.308366343387965	0.89782706041445	0.858924896812356	0.879929465592872	0.880258526638794	0.818341259327973	0.872324480979801	0.871782554898079	0.855408346401943	0.847990363202947	0.885923639642962	0.907647367298233	0.872053023697764	0.869489045510709	0.849125200724532	0.87705160087723	0.844605254111124	0.892912548186572	0.873897120669707	0.81843018436755	0.911328889221905	0.867708494109313	0.86513588558861	0.873708874733127	0.888746692212252	0.910509440894089	0.855092585411482	0.891133005964596	0.639247518334607	0.885266107639815	0.893432864401218	0.902029265893097	0.869334058948127	0.891183316474656	0.889589028352853	0.876634970527108	0.892541802696353	0.842650648741548	0.543958495264293	0.88072683252627	0.730903041270889	0.868420453230485	0.825010538533316	0.908161870268106	0.861163994693921	0.937106795944741	0.831407436430819	0.903751767178393	0.523013026262255	0.514970745860325	0.808396584800535	0.789746000250208	0.90223134869967	0.760302876595577	0.671053622731402	0.860343850298798	0.82269061034937	0.902145259008435	0.852600726934644	0.856376141604536	0.888464908236175	0.63910433800133	0.737476163782856	0.854904738507836	0.897612530897205	0.204146604221571	0.541464057235474	0.362034199091725	0.791172871927713	0.875691217907468	0.858869449698946	0.908710652765351	0.837222336654569	0.85986262913019	0.472107994804872	0.792934189039862	0.858885751837212	0.659269156993181	0.79093585645424	0.928152065387956	0.880991411556901	0.860827377880518	0.785633095257671	0.913936618809368	0.702773083476858	0.80998238635583	0.722920449013661	0.615645704970529	0.764766538990979	0.894701409116024	0.766299956445568	0.861947586645942	0.808120950065074	0.894645905700906	0.895337436029264	0.870188178212854	1	0.820795621852449	0.655654968372721	0.905131545029945	0.846972217576922	0.89938860115804	0.896295727389183	0.832586590586798	0.844669288241068	0.509476946852554	0.822485939586666	0.832484081245014	0.894512625832491	0.837020612768667	0.383697281477661	-0.00477082442242644	0.68629997700027	0.389580956382824	0.359707437979333
CD9	0.86497347396564	0.738767127603279	0.310440021958	0.896161848737906	0.883791134617116	0.867150677409425	0.902407144427428	0.892300914012972	0.884487072257044	0.842922393093969	0.826798415248972	0.768344738947548	0.835057078657097	0.847742159481405	0.727989294539493	0.814095209517995	0.910412725848021	0.901368186237362	0.865389717640752	0.777053765446348	0.91822857198737	0.726182582494409	0.834553906047734	0.935998743507305	0.914544388443957	0.91903436676236	0.890106549239224	0.899380694740539	0.848162757809036	0.861500079195294	0.554300627069529	0.79800862316634	0.913751827985851	0.84951615186521	0.936627192078552	0.913441645346123	0.871512240506508	0.918992834346504	0.822876120395888	0.773541039594603	0.372429718230643	0.859807426781678	0.798104440348102	0.834759364344511	0.915577291779558	0.899609897405954	0.703469133645547	0.874071260786833	0.878312397751433	0.752434582249515	0.490227047993898	0.611049902086398	0.834934132972579	0.737650694897471	0.862932830805098	0.661189847269176	0.491212972598703	0.774248225159114	0.858534238372771	0.799890930641927	0.910240720909779	0.820084868949938	0.881103120603566	0.641772204058946	0.742736892785005	0.918083536235859	0.865648613827313	0.394306011566949	0.524908513101485	0.508949584737972	0.898086285255739	0.830669084236251	0.850378726973362	0.868250224298868	0.683977726708516	0.749334916468747	0.390644513464236	0.813837106345052	0.811899901011388	0.65264212404771	0.848204154626511	0.874734982436124	0.866498068611448	0.706016070706013	0.80689178137299	0.909713536827968	0.697664086020601	0.768332128555356	0.85133143641589	0.643059120363796	0.837125662274971	0.743666716964459	0.834118720802533	0.896565070730357	0.787880356920361	0.894172850334046	0.800453576418681	0.900916529703866	0.820795621852449	1	0.666655814424148	0.889169158400001	0.738240425838379	0.85246905279739	0.934637404401603	0.801600814357892	0.804367530554918	0.694897593936793	0.903798085761371	0.81661062651614	0.749695978442298	0.910268500369581	0.495972699588442	0.147045693086244	0.675045110214748	0.494584339147811	0.461984268421428
