""	CD74	ITGB1	PLXNB2	TLR7	TLR1	TLR2	SORL1	ENG	ACTR2	CD33	TLR4	PILRA	SIRPA	KCNQ3	LILRB1	LILRB2	RXRA	CD163	VSIR	ASGR1	LRP10	THBD	ABCA1	SDC2	CD81	HAVCR2	CX3CR1	KCNQ1	LAMP1	TREM2	LILRA1	ADCY7	CSF2RA	EPHB6	CXCR4	LILRA4	ITGA6	CSF3R	CD93	TSPAN15	NCL	FPR1	AXL	ITGA5	GPNMB	SELL	STAB1	ITGAM	NCSTN	RPSA	RHBDF2	PDE1B	ADORA3	ADRB2	PLAUR	C5AR1	LRP1	APLP2	CMKLR1	TREM1	BMPR2	CD44	CD63	PECAM1	INSR	STX4	HLA.DPB1	UNC5B	NOTCH2	NRP1	MERTK	ITGA4	NRP2	CCRL2	ERAP1	GPR84	CD46	ACKR3	CD69	SORT1	IL6R	RACK1	EPHB2	P2RY6	PLXND1	PLXNA1	TNFRSF10D	NOTCH1	PLD2	SDC3	TSPAN14	ITGB5	CANX	MILR1	CD47	ITGAV	KCNN4	PLXNA3	PTPRJ	LILRB3	RYR1	ACVR1B	STX3	TFRC	FPR3	DIP2A	SCARB1	RYK	TLR6	P2RY12	JMJD6	PTPRA	MCFD2	APP	TNFRSF14	TNFRSF1B	TRADD	AMFR	PTPRC	TNFRSF1A	FZD1	CLEC2D	CADM1	ATP5F1B	FZD2	PILRB	SLC16A1	TSPAN17	CD40	CD4	TNFRSF12A	RAMP1	EGFR	SMAP1	PTPRZ1	PTGER4	C1QBP
TFRC	0.534189014620457	0.820327270348013	0.806013033307939	0.416227237680038	0.77724195787205	0.824292532488684	0.496758134874129	0.740205984383709	0.863335655455092	0.611796399348837	0.854104229823904	0.562317165976629	0.840391856920178	0.741422103485701	0.686833552956717	0.775903172284182	0.779692393462216	0.785038584316208	0.503145725033296	0.293160118017113	0.700778725790881	0.681183471182001	0.589244960340512	0.364788865300803	0.610489372808662	0.71656735817825	0.408671110306709	0.642721257230671	0.746427674248361	0.621977463750349	0.592813867473482	0.634140027994231	0.639555211104753	0.661410677731268	0.222495701530621	0.413709903538176	0.663835485437298	0.528434544837343	0.643824876613034	0.391052563828099	0.841553078777535	0.733216867833612	0.618885239826601	0.825978859706683	0.563770735611104	0.559946747780531	0.758637049942225	0.698387158568808	0.730355180664256	0.684823898047862	0.739420842510705	0.643845505491706	0.524835611498075	0.645447621127655	0.843205231288519	0.693135803597105	0.862329769741079	0.823035412838072	0.685971623721272	0.569334159565062	0.665657321790176	0.666350718394016	0.713955029575964	0.539112106828786	0.286420730734519	0.800003368674146	0.29054361352579	0.696834004459216	0.732970819485685	0.592894769196465	0.763998156450516	0.657398668738384	0.789642103226465	0.714961987006703	0.778740094809947	0.721597962778733	0.810965373469079	0.481040808004026	0.765777032911317	0.802260715793236	0.805885855575523	0.666541288966157	0.689001850978336	0.526770198739343	0.779948186647091	0.720213548514217	0.554365047440054	0.819470335722146	0.74632512371168	0.346899171221817	0.836401974766138	0.685941451784652	0.851462408971176	0.531834918287757	0.723679609350838	0.83696016339245	0.651692625423568	0.661452739107403	0.61914712068396	0.651095450685163	0.628197501937573	0.697719095759277	0.565926081278735	1	0.674402507487816	0.818496059504341	0.795782331493674	0.840009952946099	0.718085237281321	0.348697419798382	0.825093588943861	0.849176009117341	0.77088050251033	0.632096304383914	0.735297245929881	0.857579691615189	0.712853736433283	0.752589829365143	0.810062366008095	0.724818849936587	0.264734001505503	0.552234760674854	0.703851952155572	0.669325951636297	0.684344243286998	0.706281415719119	0.689408142786799	0.576493129115374	0.66436431749725	0.722840205684712	0.704398883052836	0.627785323192146	0.336048116177552	0.815006365400248	0.216375834056019	0.798549860780802	0.730845454819961
FPR3	0.291736538798351	0.701271545681925	0.633202011368202	0.19936719722838	0.630659241799726	0.669899391255352	0.209685599613794	0.776126852731094	0.612937576382803	0.478332483795917	0.638931855297752	0.64893577068747	0.783009693186744	0.403088963265561	0.435590482529831	0.78712189217515	0.842063865664194	0.779257580333197	0.337200642394993	0.397391717421987	0.62104885384308	0.811444678580221	0.675074904848952	0.590644146240886	0.48985001985527	0.641448255194462	0.0502233554241276	0.540595534194802	0.741217736046564	0.520093403617982	0.276045527407022	0.376409224181507	0.454320948807956	0.339819285286478	0.0576102365650626	0.430302750626472	0.383840498592815	0.334835452484835	0.498730489697513	0.273493358837365	0.528777699620974	0.747673022389182	0.502947062323884	0.697359936732445	0.737650400778086	0.359879918222072	0.805441469932668	0.749057690515847	0.707809826020774	0.551040056181223	0.403166536309291	0.496512967079882	0.322287417277571	0.304697316447183	0.820613073703844	0.812144440454629	0.79560026015081	0.792324744939248	0.615262732316986	0.714192102313685	0.425860673846681	0.72509836383538	0.7491013197999	0.42845243503268	0.0202625274287261	0.675359244848563	0.151145448333258	0.297995964546922	0.689715514024778	0.732582134069749	0.680456045591129	0.39795789060108	0.733577459086714	0.694130873418987	0.530568142352159	0.690352344699982	0.551839244077007	0.554496427508195	0.377842035736667	0.426040340977101	0.606634291478542	0.561613930933743	0.41091403831388	0.248298098283159	0.850704629295494	0.440957166496567	0.625318870189246	0.529367365951906	0.514299828201096	0.148635532155277	0.543997943421215	0.769561931581918	0.73232989046207	0.583544605371491	0.585356571594196	0.570605600406359	0.624474236626056	0.505739246309445	0.348677170590558	0.77766184991836	0.247509265984082	0.552410228197191	0.321478854777997	0.674402507487816	1	0.456228605861154	0.684482691987009	0.517772200654075	0.487310728401754	0.00627083867010446	0.638103092652357	0.481821604366793	0.706092042843861	0.427584163801365	0.741094232972599	0.783088646084933	0.637042381881026	0.676246991340001	0.510274490561917	0.664619968825761	0.127943557111094	0.236264375551652	0.370856590568599	0.605017504197777	0.438865414444114	0.403703542833271	0.516948544146576	0.284472154281927	0.473146760744343	0.557893242199827	0.510362032228309	0.365332978215166	-0.012739441131872	0.607676548185726	-0.0697157828848511	0.537027772519414	0.563344649043893
DIP2A	0.610318773860044	0.772683974930505	0.777559813789057	0.532567490942945	0.708578067422389	0.757198440856208	0.670958207351547	0.623361317320263	0.826981080047004	0.628432249288678	0.772646937181949	0.544487765455007	0.719361663412831	0.749254131477639	0.758536379812603	0.535056264023264	0.597913957300158	0.68164429796647	0.547437675281779	0.112816381878665	0.710519850859124	0.402519478684423	0.335501660279399	0.0861213543471726	0.653715647422121	0.718803473679569	0.553013216811493	0.69250902841292	0.676937028321205	0.659520671910586	0.633900090674288	0.673920297678806	0.686825583653853	0.700676424945479	0.263332017308891	0.447256119474052	0.707964554218445	0.633679121402563	0.523105310990356	0.306154167423671	0.847496762002386	0.673562495646419	0.59952847377221	0.655645648101686	0.338097503954088	0.591328683951667	0.588627630201823	0.597078622789079	0.666708045429746	0.626575733537318	0.790120015775172	0.636163712080864	0.639116949402791	0.7742874690239	0.702331050900942	0.46089806967332	0.756788749753335	0.733672392158204	0.697964589636576	0.495544597081766	0.77828795274983	0.445869629634447	0.627656239489059	0.578659237390195	0.435673159212391	0.727258492872084	0.353665085345559	0.741104399741413	0.62054771689282	0.402645388298824	0.723081068275677	0.595124660804042	0.624014656814991	0.596732806832327	0.791190103674091	0.694617144367086	0.813586207189	0.167907254104162	0.796758601499298	0.863186784734262	0.768601286805315	0.615998746151691	0.742648715913338	0.563617115588726	0.593324426764252	0.781520991389592	0.51985629130853	0.825737578989747	0.603567485387579	0.376191513820933	0.861897557388374	0.534309775100803	0.719742597204531	0.550125733314618	0.794660226072159	0.847801174211923	0.632725020400774	0.605751272203401	0.711868646960447	0.428936734700577	0.699313463816414	0.668616989179059	0.629920688153223	0.818496059504341	0.456228605861154	1	0.754360629162592	0.784344733511489	0.751108278988105	0.503307442368321	0.777497545427606	0.905792352464991	0.615127456188172	0.537363730423769	0.591742611966446	0.762737789762553	0.72362237458834	0.541385666210067	0.876139355694558	0.700297804013208	0.142091633139585	0.733720311351867	0.714316909557464	0.59117140904646	0.608147797032409	0.724916145136348	0.646448076881613	0.663650463387896	0.658175416065415	0.745678220670515	0.753763608294516	0.668641338503709	0.445107694105735	0.783351529425157	0.318976271823884	0.765923617417424	0.683796509632908
SCARB1	0.647943552936766	0.799033780064376	0.77976649322731	0.548779903204375	0.672097311503314	0.73027461676482	0.594649459448322	0.704112631791925	0.804327725356018	0.687079477300512	0.73363577573048	0.694646058767316	0.8215743827465	0.651411806831662	0.741502767304534	0.674052610430897	0.715484006714138	0.812615944523204	0.625074956158205	0.410847022909893	0.79379846691179	0.501724469269813	0.356428021514953	0.143319332965634	0.753881548002647	0.76682221598131	0.414957874069552	0.677642635422459	0.763674026213284	0.743360008515073	0.547129717727447	0.658872153502538	0.761351702482305	0.657773449930305	0.314131894025783	0.597877868464352	0.730238441461118	0.66965339497208	0.432430685948077	0.416560340585793	0.752333650128056	0.783731230693602	0.759663809472702	0.673839178801055	0.469511617633234	0.630355127378316	0.724113072900445	0.662936882568802	0.764904540993908	0.726284863715273	0.697633254836087	0.748899309303866	0.637832360714882	0.651926023616029	0.7639101218522	0.549426698465716	0.832892222107903	0.78107454720652	0.737589395024888	0.56000195237923	0.736038613312787	0.48978465022255	0.79175204789986	0.650886609525067	0.295271769965737	0.775749662833236	0.471958967339717	0.687326100957725	0.619843303904622	0.424177005243075	0.843018916611021	0.576640939504302	0.657347501425383	0.603072884429207	0.709136856084948	0.760510695261237	0.794088813550803	0.241972752832735	0.667247041072318	0.779237093868912	0.764310089868404	0.723476882149914	0.764236076892961	0.57378890085363	0.691532698779599	0.692102830369925	0.577511570862725	0.759707041638258	0.604048959637557	0.294102966285308	0.832479826015755	0.651719465855647	0.751234834824405	0.687193135357348	0.797842810367628	0.841925134789569	0.666364101397474	0.538377699449671	0.613259073777336	0.56577452759117	0.586016235261236	0.702102618180601	0.620202377113927	0.795782331493674	0.684482691987009	0.754360629162592	1	0.653964778776523	0.664338632541061	0.347166523528601	0.826154109669787	0.794429834159747	0.686827286429278	0.412100191340077	0.702277545386879	0.748451716754105	0.71657239758779	0.564070267526502	0.758268387615718	0.753725521682864	0.283458987928447	0.512986674206481	0.739954307902388	0.745706437684309	0.563618960935258	0.627073059838846	0.618166748228609	0.538601443338575	0.680565871212698	0.769108285841795	0.729766548957926	0.58043500985435	0.289358766680586	0.799479916022077	0.154278323369323	0.763566184036325	0.745768463182069
RYK	0.477343992403858	0.768408223538019	0.763257261186361	0.37337961049447	0.760692326421827	0.768784112037362	0.495078867076323	0.661043766765172	0.789134160220752	0.527873857095686	0.773599215808523	0.497013768822953	0.777120541777737	0.764069230300104	0.597305323492955	0.702017949372336	0.727894353121737	0.697711326396215	0.441699731919202	0.18100219768882	0.594245880620657	0.613370841018202	0.58665805960615	0.369556738705942	0.545380730918053	0.650408910453144	0.388465791070004	0.60684085015655	0.707047532438927	0.569638770674799	0.495255863008948	0.595737419404641	0.568679517984832	0.58708531920701	0.15017034129285	0.344290129468408	0.603811661145742	0.433003980751724	0.601107747037716	0.340338503029608	0.805778435572646	0.663210485135597	0.516998122927577	0.787734924632914	0.547367289609024	0.489532973128273	0.703939576337466	0.648422041822004	0.680057550193203	0.613596869752694	0.673518352331068	0.538530925462535	0.464067445733268	0.585479875938066	0.7700582380749	0.650396461338945	0.795396909485491	0.773491712175261	0.563764037595508	0.510962209487498	0.616520684028667	0.657691112581559	0.647833216687751	0.449775356893746	0.30636169399218	0.711705922391241	0.235399672806593	0.643224070212991	0.695466331833917	0.582821637927583	0.66670137732473	0.630427316328541	0.746835274324641	0.692665510863427	0.757509240477641	0.610395761244819	0.757626392639128	0.444891320132158	0.649397821626276	0.724248482980241	0.687688660770384	0.596693775649671	0.588669974439873	0.442400409593761	0.718991306020936	0.694538857135374	0.512690374654241	0.821113071161532	0.680656302116428	0.378269622581221	0.733313010552227	0.684465061500452	0.840418816500218	0.413497177532591	0.632872191020994	0.764099312866986	0.6317605386921	0.649582511306646	0.63032932691743	0.598257937739498	0.569041069792077	0.646703193439059	0.42641522371037	0.840009952946099	0.517772200654075	0.784344733511489	0.653964778776523	1	0.73160865567356	0.347736486404435	0.75677580155878	0.817063614963437	0.751847409830507	0.700205917100278	0.645172797325111	0.815701921060985	0.665713124849735	0.747195448727471	0.754683354987685	0.685819334691433	0.136303781444533	0.528069211808953	0.64116212435644	0.611207967850723	0.69658918285538	0.666615608879393	0.647667089915551	0.566460366438569	0.617713859935747	0.662022330497903	0.663988521625658	0.660821628348597	0.374835760255795	0.773652806084599	0.27897767862739	0.644587751126704	0.674620312432739
TLR6	0.611784257650796	0.809373735723002	0.843387163273054	0.537836449988172	0.772356889568701	0.838665862422766	0.758570527562092	0.673439817807766	0.844754655372367	0.751503088564093	0.797355086757833	0.702104594561001	0.786608893257566	0.737932945897173	0.787171384354979	0.540220860382018	0.641255758297222	0.605303444186301	0.64422684289038	0.135256865566047	0.725125786676045	0.378811744211912	0.348690070463724	0.131843857301795	0.749998281739868	0.818879312679144	0.685586127096359	0.738788037833014	0.776027468877487	0.79465518658456	0.713852909845068	0.788021261854311	0.775378634759811	0.759060129599698	0.180140134982798	0.593892509064557	0.652983872296099	0.679791921262353	0.394947123303346	0.428862564075109	0.839435305052465	0.72474465801117	0.653722910334927	0.708456450936423	0.402204471589771	0.73628693486895	0.615402214195554	0.684931405498515	0.731464668067151	0.649448599452872	0.836932579079883	0.664855385105745	0.719136196672929	0.803776894715199	0.687672593213504	0.472494715524024	0.683384307601105	0.718426249619067	0.744827954220475	0.516289629728824	0.757487366564739	0.367598444491691	0.686932029366367	0.536532138272749	0.229646778414757	0.76256222380711	0.38097576880155	0.705659340659187	0.550101939341499	0.41888359858295	0.711838793699347	0.454370593884102	0.634981699024319	0.70909528056988	0.675634328811855	0.719237382321046	0.78413474472504	0.164998919534649	0.755585895860087	0.779572814885326	0.733764544508224	0.693494690902794	0.575023546804323	0.675284576227949	0.575583205494114	0.555130870560503	0.574439336308734	0.699029855532897	0.578890746526133	-0.00443256427236954	0.816422819620973	0.522995301941729	0.681748363822585	0.722500818744567	0.726606391225075	0.821534445331297	0.727093300560034	0.536854416157754	0.766450754687785	0.452976629809459	0.656839872537695	0.66476696750508	0.623083694902916	0.718085237281321	0.487310728401754	0.751108278988105	0.664338632541061	0.73160865567356	1	0.641359228535968	0.767580114113958	0.695762719840355	0.67841173160604	0.28697523105759	0.57293846530619	0.752698926499232	0.716233296841629	0.550974030950957	0.860162243416549	0.727320098901019	0.183211534767715	0.533252849586138	0.586710411662489	0.664639812457707	0.552070715303357	0.49289131468574	0.507778905489646	0.589299003818844	0.792422868557793	0.817597363458628	0.714311676265533	0.532770581906648	0.0299747887186641	0.721735015547321	-0.075195886108746	0.664779982544709	0.710769031479125
P2RY12	0.585601697785687	0.392341333849293	0.522750222471881	0.603564752829922	0.369586556159878	0.519095132501583	0.819954879103072	0.272047058405283	0.568935758025121	0.651307563737051	0.474429897701331	0.463750824316432	0.35206897987733	0.583648099351483	0.693858298824087	0.08308065931603	0.0784768038264065	0.13305580043881	0.634076130265455	-0.0282236437360034	0.485885833202952	-0.182511427080612	-0.218477700088593	-0.413579048674615	0.641083712735559	0.558516804263052	0.946059213550433	0.504855744700937	0.400343919065349	0.636214292515648	0.705788838247756	0.743571865195798	0.634274588400134	0.762350750914667	0.106229289468243	0.468023310802849	0.526931237891211	0.665932393147203	0.101092078527657	0.583514377067916	0.585747167819182	0.383601532196952	0.50152334920491	0.206761049221491	-0.200204632009179	0.750631011744499	0.152550580960738	0.327706010998287	0.414559747777268	0.431672415081802	0.751819469990168	0.52368098483954	0.789924192152286	0.785600025407075	0.164870764656483	-0.127117442120041	0.246098958077677	0.241961503441347	0.585442859367339	0.0805621272048559	0.637993984452904	-0.220527574193015	0.293502965613086	0.336896441195736	0.19102218204738	0.454691256692209	0.426132727775731	0.758146669363826	-0.0255668309561273	-0.12201064595531	0.418104943504664	0.168652062787566	0.147727907355223	0.258723975058699	0.296877839681244	0.41995202106239	0.572235237324615	-0.327754699926882	0.713124813956795	0.687541298208853	0.382876215830065	0.503191856399951	0.447020499899243	0.758145652451291	0.0666340058304505	0.361720295750468	0.144870054513418	0.401316709434394	0.432710247000594	-0.113664444803866	0.634681736934033	0.0783691069124322	0.171498485007097	0.478559027101554	0.486783141462788	0.585833637603256	0.399690121914641	0.182020360072805	0.705369395610573	-0.0870500622529538	0.606701313618839	0.543245014070111	0.578653770741767	0.348697419798382	0.00627083867010446	0.503307442368321	0.347166523528601	0.347736486404435	0.641359228535968	1	0.444514621698604	0.4444729795334	0.25526444348393	-0.111520776206133	0.238014224448833	0.23195005447224	0.363460393226116	-0.00476000104171397	0.682704690751861	0.444526786968293	0.147918917367808	0.36421796558644	0.418287802716233	0.429034444262852	0.257474194412664	0.346841186225716	0.216763655749491	0.405585933373883	0.723888659867183	0.677812050633418	0.479769864894722	0.386187309567575	0.0580713978652948	0.399545240061524	-0.0725385090826347	0.403446364093864	0.512571052929244
JMJD6	0.622586431993836	0.934464455747691	0.863889595918118	0.470511784998902	0.766840892116451	0.862030088660528	0.562813595241843	0.819860071469263	0.91867025982701	0.774605207711661	0.77596936747309	0.783829856224845	0.90011249864362	0.662891161491953	0.74005038780357	0.68972571637968	0.820613778740771	0.748336746824146	0.649818403231213	0.310759044706688	0.847038595777602	0.565893152266412	0.496922433487713	0.292472477820988	0.827531628986608	0.910724123226314	0.519460442800103	0.784441133594297	0.888400401011063	0.841215338331097	0.593325500516797	0.682957082345812	0.775992191089086	0.713468925235017	0.178833881508407	0.640450012145073	0.626482984391192	0.611647166552915	0.501764245371397	0.527960275269117	0.912408527139393	0.870407831389917	0.707682551368835	0.761202422659951	0.62559588886959	0.716383586352134	0.775860094895894	0.831808561626161	0.858518926086566	0.842752232289264	0.780821209193596	0.676876812587655	0.690240603975331	0.723410059818843	0.879547901321502	0.669588914786237	0.836376476962462	0.897674986234997	0.773987646137756	0.726198793214249	0.731953971745299	0.623102028091815	0.898349838264708	0.48516611480244	0.188204135424131	0.923278901448219	0.391216564480956	0.695742794862986	0.649861775722788	0.602590957985106	0.766111601938397	0.585108821984117	0.782836739060672	0.803786505889545	0.680421064764663	0.86912797888771	0.81299034569033	0.287090403222149	0.769891549159042	0.781716211499339	0.839914979215687	0.84957404668595	0.76546693308302	0.678561069384741	0.709699134623921	0.590341156854643	0.687794421230179	0.756397255842664	0.671110258970998	0.156857542199196	0.852226165814415	0.722324486493395	0.87176872520809	0.715651939863979	0.862834595029817	0.848119622033679	0.824151703761477	0.616161851686207	0.644890692231139	0.641693000303538	0.558812798790406	0.635346208552521	0.553180151272199	0.825093588943861	0.638103092652357	0.777497545427606	0.826154109669787	0.75677580155878	0.767580114113958	0.444514621698604	1	0.807442832380724	0.893025301340476	0.439761799973504	0.792096106267221	0.856311452305821	0.899994392848266	0.620956235673242	0.85655213369088	0.849284129364854	0.189852674610051	0.535318496714513	0.658807827676556	0.845963913441863	0.605602693700022	0.625253207787531	0.610826421379691	0.555814384803715	0.798382742943884	0.825444046656788	0.843785692972157	0.66786798863581	0.174496458166962	0.882722264899342	0.03654103500015	0.831990030946184	0.876828745762097
PTPRA	0.565805545087193	0.760528194421058	0.771777167602393	0.437698959100246	0.655062645526575	0.72968908771375	0.566500501840404	0.644658839944814	0.814150848853744	0.59183624540182	0.741841908482707	0.510765913636203	0.720477735584535	0.692789568760354	0.681622152441821	0.579594917264764	0.639395319023473	0.670337810335283	0.537852243482682	0.157532097154293	0.689806056011067	0.461908100756764	0.373148308133228	0.144165958736394	0.653278725684619	0.700500642854829	0.48083145372462	0.657133814350518	0.680150550275671	0.649689132666122	0.585314429646157	0.603230365233484	0.633200178533356	0.67495227902614	0.197560622914319	0.439483368041093	0.676014792889838	0.56894437007305	0.592148108137066	0.333958749114036	0.845439751080554	0.679898328487986	0.57350983579873	0.684079901346524	0.377043886512659	0.584646342173828	0.637876192318794	0.603720825080067	0.663411777996907	0.681681968855958	0.719085046574102	0.588716423032147	0.57550111841948	0.691274191013772	0.733455923275575	0.489498023621488	0.801971988163923	0.753971930813841	0.654420651284115	0.491573842150207	0.721842390456421	0.522027113668161	0.674725470947552	0.510681282656515	0.409021300977411	0.743887833174421	0.325470196047536	0.708849589804782	0.65186154955878	0.447682078048127	0.694746122474229	0.612449963917877	0.685193247777607	0.601196307964174	0.763860746526722	0.700654306936232	0.793040332726631	0.248726142851301	0.763226997404305	0.870913942747453	0.745792438405638	0.655747596874931	0.749321826605697	0.591530215845596	0.606313945370011	0.78730598603981	0.506755810418863	0.859935032812467	0.608286329014272	0.54628310855401	0.824363309519818	0.590938486293542	0.784682680365865	0.507798721916068	0.77793787502101	0.851839512368569	0.641202533176105	0.656305666053997	0.647088687559811	0.456201296905395	0.643418875269216	0.634897221482101	0.543260946010254	0.849176009117341	0.481821604366793	0.905792352464991	0.794429834159747	0.817063614963437	0.695762719840355	0.4444729795334	0.807442832380724	1	0.691518368160885	0.659715613247495	0.622177035320945	0.744983736669711	0.706151618402396	0.603162709050062	0.812588736854589	0.724532328182653	0.1604266391571	0.672985226935729	0.705040081379763	0.657309923118175	0.58428328894328	0.800760523964063	0.754357945203972	0.651525748752877	0.648847359505918	0.714426003927688	0.768956059918402	0.781463935051409	0.621494796776958	0.793181044060718	0.488042862252067	0.758668375619843	0.748979948297795
MCFD2	0.47644264474334	0.898622039104298	0.819480854793617	0.268457890424698	0.735565051065458	0.813721645914614	0.347713702101232	0.827073505832138	0.824488286932532	0.675999960929295	0.684221254498573	0.763716697997722	0.899278757971772	0.522799519236719	0.562716143944678	0.744157008100295	0.887555133966321	0.699418271245713	0.549632162406476	0.297944515051731	0.75741742894347	0.72107924308961	0.692074561915938	0.555011553533692	0.728572915248691	0.832597709535151	0.328797823846077	0.73175279543195	0.880116843059252	0.736924904729449	0.438415999629626	0.492195097023462	0.623802582686586	0.575878474788562	0.0398569620479707	0.58278222545915	0.426761374979445	0.425555313342079	0.508748075170006	0.418390285738861	0.813392265907262	0.843022401321969	0.59185768852105	0.773497629301136	0.794400792852854	0.583758533058097	0.799493591910163	0.844729027269661	0.838045482274846	0.813266803775328	0.610404548835166	0.504147338710731	0.498842964994545	0.546676284356431	0.892260512884629	0.812811010748767	0.820506709888286	0.901169267439131	0.637343759598681	0.772827553980372	0.545093550684788	0.78932604373054	0.909625660255847	0.351551179997988	0.0903972459189059	0.865450896562139	0.277335438919139	0.476372592593771	0.72432644947292	0.763587921893443	0.605343363835374	0.530563383755982	0.845659744897314	0.865351957473668	0.590716120090543	0.8218923392513	0.688108790356452	0.490642046692379	0.584498417820119	0.605592323504272	0.767698565710736	0.80939253317387	0.643858885694192	0.544651996631272	0.737374611269521	0.461286216665977	0.71933521459339	0.641462961345731	0.581549620252824	0.164326019325847	0.680575819081919	0.76596291979241	0.924760806867836	0.654443268571892	0.757939262654042	0.690234936126091	0.818689948026378	0.568989762311035	0.457978837131353	0.738812299456684	0.321966943452565	0.54530107317496	0.367794310697375	0.77088050251033	0.706092042843861	0.615127456188172	0.686827286429278	0.751847409830507	0.67841173160604	0.25526444348393	0.893025301340476	0.691518368160885	1	0.519312364727397	0.81502148868956	0.845842661542616	0.859180187965441	0.732007953705993	0.695730486854819	0.82306887952643	0.198856036978193	0.369281161326653	0.487009438668082	0.820983666005115	0.606026613867501	0.523934279229597	0.559002562645333	0.427064717088133	0.695308050538761	0.716906659772749	0.790634606779941	0.646366168023754	0.0964100008500344	0.839239639110356	-0.0130620837920098	0.686384196188433	0.82520054397278
APP	0.127753093223355	0.437533226135847	0.384749804400513	-0.0221897034008838	0.468527644877239	0.409982999226941	0.0115153436371166	0.398138176555769	0.395997989396654	0.0733693218121706	0.464178292703995	0.135570279287852	0.447437611724864	0.42568223391618	0.185214903263537	0.572595436325776	0.566660599159155	0.527912395304927	0.0636568342245414	0.103681313016567	0.244220280626595	0.635872038529212	0.653137297834658	0.529750458879498	0.102323455803028	0.229952788780729	-0.106912906430018	0.237084173703992	0.358731242568107	0.100633027255846	0.162550136039909	0.114263854839202	0.136206027735278	0.150585489157108	0.066029149522592	-0.0121688669579863	0.306573768428971	0.0668974071414023	0.641744315394728	-0.0404337704722173	0.423270303485303	0.305121641882347	0.155643698920369	0.591042521631586	0.50455212118989	0.00876143471783606	0.472678685527522	0.32935767650502	0.334118128075994	0.309563183192424	0.207725469697578	0.17647705924563	-0.0203122862011287	0.111592396252633	0.580943741875201	0.610601606815236	0.606831368897032	0.538813980517031	0.172249408724683	0.325409292957741	0.247693907913917	0.723291472920236	0.344230960501501	0.266103547223998	0.347965504188561	0.355930803649705	-0.00985887051309632	0.216975210389701	0.652800174557465	0.569603719331211	0.348303590203193	0.513396912796492	0.64990922814571	0.420468122274469	0.613124759703407	0.268619578011855	0.412272293553902	0.635588292670769	0.256934309780675	0.397457983841628	0.423493279307595	0.257702688316716	0.337872087970902	0.028438381073061	0.557073483845998	0.589602999858338	0.315453680794321	0.581118281589878	0.406084076460545	0.672969181571502	0.362566404028493	0.533662635448928	0.683309724158654	0.0363312366347678	0.291470459446213	0.431496768105955	0.259538835413531	0.599461762022127	0.217265340236095	0.554297221538986	0.252032039832025	0.395680898216312	0.151693992536868	0.632096304383914	0.427584163801365	0.537363730423769	0.412100191340077	0.700205917100278	0.28697523105759	-0.111520776206133	0.439761799973504	0.659715613247495	0.519312364727397	1	0.490818149157178	0.575925541918399	0.35693894299004	0.733111815877501	0.344805263542488	0.358798376879591	0.135505888810005	0.399299678963428	0.393255840640156	0.28273576269061	0.467945326894482	0.572625764575187	0.558516640750564	0.406158538091251	0.153991606369101	0.219843769428867	0.330185599272085	0.520198585513963	0.624419283710626	0.49207528354793	0.58942723299536	0.388190499995813	0.324951677169425
TNFRSF14	0.637361200243665	0.82062736142403	0.695992022459446	0.485654827387157	0.796796434508883	0.804983458532142	0.404283125483867	0.735450044970335	0.79692894380842	0.676954526734594	0.742166081117826	0.702333353718329	0.810918925563426	0.630809674699145	0.661386685020841	0.776588205163342	0.767773946385009	0.816063928310808	0.656971874978209	0.526630211727291	0.776173822743318	0.659187917350882	0.663735305710445	0.478946789641307	0.667508143904808	0.703947138984371	0.347633870875186	0.67773384791946	0.75225289231958	0.62324845617241	0.509664412698638	0.566897318613864	0.697885982346452	0.492867673287353	0.407804641920895	0.369611828395481	0.614469684394949	0.583359971835277	0.528027029168235	0.481778033725863	0.71688548417472	0.769088117611394	0.730543984434679	0.681384879809363	0.63872850625132	0.463931756377801	0.653020943620944	0.749339751067541	0.76622244407482	0.802785257870351	0.642447636296146	0.616819268526667	0.577799022513756	0.537846843983582	0.811217904837997	0.716423554046659	0.768519746637251	0.821373482591574	0.556598157433496	0.626765254229441	0.619102526912013	0.723765140359456	0.779634153328197	0.597368791185913	0.261483675986888	0.740918455806173	0.521824589988807	0.56245256506208	0.654080666714786	0.617561057266535	0.694820406140014	0.668131491321485	0.659198057933149	0.656810460905639	0.657362402171436	0.663827967194427	0.767387320763647	0.557345420450022	0.619962072752798	0.58705537909027	0.777730628036699	0.821326982355178	0.696165916094761	0.399102986400073	0.696618810339505	0.48051836563038	0.557355120984265	0.606247418746821	0.734906657481419	0.112425680773681	0.71124981044956	0.698492653017281	0.798289400708228	0.592336335063483	0.714748913042592	0.614349779116444	0.639881257128898	0.480986648095403	0.507237717272744	0.732012221613423	0.477438031214048	0.619817484587819	0.581746161850825	0.735297245929881	0.741094232972599	0.591742611966446	0.702277545386879	0.645172797325111	0.57293846530619	0.238014224448833	0.792096106267221	0.622177035320945	0.81502148868956	0.490818149157178	1	0.803529130765213	0.768012922396745	0.711042673470598	0.703032078479795	0.77784187484879	0.388253370243426	0.489859816539485	0.675397357065572	0.790605257777642	0.58925071393094	0.599950011412156	0.463148131791626	0.566934524809339	0.600143926369685	0.732090507548144	0.661909589623286	0.534941618707403	0.0804393826861602	0.84470243568993	-0.0739230790144093	0.751149214432738	0.718498828754195
