""	NCL	CD3D	CXCR4	CD3G	RPSA	TIGIT	GPR171	CLEC2D	CD2	CD74	CD69	HMMR	TRAF2	CD63	IL2RG	PDCD1	ACTR2	PTPRC	LRP10	ADCY7	CD47	CD247	S1PR4	ITGA4	ITGB2	SELL	KCNN4	ITGB1	TNFRSF14	FAS	RACK1	TSPAN14	SIRPG	SPN	CD44	TSPAN5	NOTCH1	CD96	CCR4	TRADD	ITGA6	SLC16A1	CD6	IFITM1	PILRB	CD4	CXCR3	ATP5F1B	S1PR1	LDLR	IL2RA	MCFD2	CXCR6	TNFRSF1B	PLXNA3	TMEM67	DIP2A	CD226	STX4	MET	PTPRA	PTGER4	JMJD6	ITGAV	TNFRSF25	PLSCR1	APP	LAMP1	LY96	F2R	NRP2	CAV1	HAVCR2	ITGAL	SORT1	APLP2	SMAP1	CANX	CD81	TFRC	SIGIRR	LRP1	GPNMB	CD82	ALOX5	RAMP1	PTPRZ1	C1QBP	LPP	CD9	RIPK1	TNFRSF1A	CD68
PTGER4	0.629014096265378	0.503430304006294	0.52861709066438	0.58366538836515	0.699547469011806	0.273609845851585	0.032418242758398	0.426094363470102	0.247182703533384	0.903186824186202	0.226975491398193	0.678608681720788	0.765001193597739	0.327391441383608	0.524994152789434	0.395035910515434	0.724662131730079	0.84963827772421	0.687556234027685	0.705384389639774	0.769268607293429	0.440719446798821	0.774206916199714	0.844942059263789	0.712412554154273	0.69222199979332	0.594985975660203	0.666762572943236	0.720393909502865	0.405945203846778	0.621184967999349	0.785436513315937	0.219689201101095	0.625917557245728	0.501721758794221	0.528981155638194	0.597478641679456	0.309670274127132	0.520099590779843	0.800833603791048	0.603294236321611	0.00461582106307268	0.65221330067434	0.66216514122157	0.404351531375704	0.695388668103404	0.661339771932187	0.631896467869366	0.498262246908378	0.73294064569003	0.140510308614498	0.359330423599332	0.140168744161482	0.638560110144368	0.50084176173347	0.291232829211417	0.703179231248495	0.643073671758871	0.672992214106931	-0.447815992434244	0.323662767200528	1	0.685020660032155	0.571637670039227	0.584388886978616	0.655672608675614	0.397936099104063	0.450381947234305	0.406242987820993	0.669883622349932	0.434604344707959	0.0352285950284264	0.948868418895395	0.447784235793579	0.469825957803843	0.43802843624254	0.594552304042406	0.330288315033227	0.656758958693932	0.598640351315997	0.80680144781523	0.214379815012544	0.0114208335122573	0.370740261628102	0.498130449135208	0.0362837489808641	0.0436148600807356	0.610296749774483	0.561611294809003	-0.0718466126593462	0.574689434474541	0.4179091919566	0.340760397073277
JMJD6	0.724446230295772	0.351441473969749	0.263503687682154	0.450742675169817	0.689323117761216	0.111847089948303	-0.22855710211002	0.348354019342879	0.177488324974444	0.557175286090493	-0.0374760252077415	0.774767158996693	0.67921242420336	0.245704851504973	0.290569693655244	0.301581435509443	0.667513884970128	0.752664465260562	0.419359139065393	0.556558057005931	0.697152546732813	0.353827047111062	0.590831105447379	0.668267787224843	0.696485362737516	0.297741029036885	0.730722518207792	0.667645807365614	0.49549433935676	0.596783429228288	0.662398839779172	0.512525292148838	0.184360350792989	0.283142013312602	0.412119836057971	0.333482461039174	0.458409304747253	0.218244997379129	0.21505028867257	0.681801070650465	0.5361829140298	0.388041094022992	0.477640197653652	0.646771162454894	0.500819583573021	0.691064782989022	0.483930125116165	0.68408150306307	0.336219061513783	0.616397091963457	-0.0977594992975959	0.515919800799634	-0.0519870262464491	0.36217779948281	0.498837920217212	0.468811915889201	0.773397565052131	0.111778802329191	0.617098786382256	-0.0888696113319456	0.338450956910305	0.685020660032155	1	0.636732357287803	0.519429270988626	0.391908426279392	0.433068914118681	0.386263754321147	0.296966112825388	0.740627208330578	0.549425777032489	0.382040378019824	0.619410489561021	0.447867357628008	0.3720355102407	0.390955354696941	0.640545049142519	0.485754917232827	0.614959793263473	0.545717740989532	0.700127018658144	0.211007719775509	0.0133798437642941	0.393523806105961	0.377524370650684	-0.211624162789053	-0.179755989444041	0.680463592487804	0.446423393129295	0.00127539441386296	0.632074561168555	0.324718363158031	0.298985702143555
ITGAV	0.958396465363881	-0.130662995766378	-0.211248706013834	0.00714946126673786	0.941121454902999	-0.366659338882647	-0.371892783899619	-0.220706589807389	-0.356926288259582	0.597461063235272	-0.416417126276317	0.917732344260438	0.73367445284454	0.739159954068728	-0.16154650213584	-0.253314825608027	0.935426055269635	0.602232159843843	0.540401234369223	0.800477253010815	0.889225516572028	-0.171788025166749	0.36513705130283	0.58412121185565	0.914158960327763	0.143711370385675	0.946957486114958	0.954461575689853	0.338986969669972	0.197990954814823	0.95799046653537	0.338065209666646	-0.360471213175858	-0.0894121170967802	0.724892540228688	0.445399522791969	0.546586503419635	-0.309446084125001	-0.13929873225391	0.619298732786754	0.846747320758055	0.562685806305099	0.11375483224827	0.836252320670356	0.682388068889224	0.910083102784296	0.0508222992869622	0.959449345380766	0.365597125475617	0.551095570930842	-0.452930239145681	0.780626201405424	-0.434251650765096	0.0179304040159617	0.458331278888561	0.785315821219619	0.785426276250712	-0.0977220327478187	0.930739622698094	-0.00431164912576068	0.74044559551365	0.571637670039227	0.636732357287803	1	0.0931434130835157	0.707556364695156	0.881037787012915	0.759150224321273	0.693804836920449	0.768674939209484	0.949839547423121	0.529773509241583	0.652735896415909	-0.0610615407078207	0.75855067805589	0.898933688505714	0.847747972549664	0.852391355447667	0.95829445944162	0.824028512243967	0.832283048281961	0.702553034358527	0.228400352929891	0.849944877622301	0.734398885443715	0.149116947011509	0.133211240398406	0.960712854482795	0.728960832068254	0.3470528189151	0.899621420565005	0.776283310688596	0.639581637532496
TNFRSF25	0.231275607142196	0.85977633785591	0.859788706660867	0.845824084392032	0.257200856325594	0.702512045268642	0.493048952796176	0.894159012909335	0.811172505167895	0.397388754383379	0.70001483639198	0.335909682869869	0.348594355738611	-0.123125646488454	0.814137811604082	0.842718416275058	0.148643805818715	0.751726004824357	0.392158274670864	0.111380328164498	0.268165695839824	0.889413440353076	0.65294795055019	0.555459775728495	0.171818649222011	0.601649214788102	0.207008709714781	0.250938019417063	0.54160862992333	0.553999274945167	0.137020981166125	0.662273372966813	0.753415106289453	0.766865584779883	-0.216282012711436	0.510374771394314	0.187903980053683	0.830673361210071	0.562316545686438	0.704895835742707	0.290131573280651	-0.254419646497369	0.690608150575083	0.417017442545774	-0.00322301221434923	0.231684653292907	0.827310950421518	0.205711887685613	0.293298117458049	0.526976293603246	0.476385868592912	-0.10899006960375	0.560052360945771	0.750161365955744	0.0489795112401047	-0.0987618808124904	0.541892990439396	0.32254495566293	0.153723524629217	-0.43852051246275	0.0413282266349707	0.584388886978616	0.519429270988626	0.0931434130835157	1	-0.113601564334554	-0.092330430103079	-0.288634749151116	-0.386191111555962	0.590168028006985	-0.0979771348638833	-0.153137495014601	0.426174345887252	0.849798504631347	0.0456404059348019	-0.21363487313562	0.123447875979705	-0.282968175630097	0.0388173678157101	-0.0893147873475176	0.451811358233628	-0.3816521381179	-0.536778566026686	-0.111433725219003	-0.25105379697692	-0.0330961175247647	0.000636278772666242	0.188251631333525	0.11712963967431	-0.251279653384244	0.163390312943877	-0.0907450339890632	-0.35261892185187
PLSCR1	0.607933711082557	-0.176269126963021	-0.218418289873948	-0.0910831324545501	0.674878051115643	-0.410165677077163	-0.473416518186768	-0.304218711179207	-0.46201199937377	0.71029890314663	-0.445513360354604	0.576181160133965	0.633695808249577	0.554522220026615	-0.169694361841589	-0.288556605915089	0.822412062106556	0.391976218078692	0.439173314912544	0.788100224996606	0.732999667016275	-0.253575531958462	0.330476855114973	0.560936177515869	0.811686234114576	0.186572757148354	0.603359842392226	0.671609022089324	0.434992287704665	-0.120022057414745	0.683962870215405	0.338453579758256	-0.453443455013721	0.0171140753644368	0.920004679587721	0.168487348065877	0.544100753555856	-0.40832289533086	0.101981643766907	0.349495456977851	0.504805519076423	0.193604324106949	0.192659167071043	0.549283081596166	0.417034607859067	0.697137090426118	0.02904550577616	0.632777573561195	0.461456382627078	0.459495225104026	-0.280417265174547	0.522072068452328	-0.436672176535655	0.0766991465153945	0.55338092688346	0.418639533235146	0.375203992395122	0.305689581600616	0.783946333700339	-0.257547491722463	0.389600139016563	0.655672608675614	0.391908426279392	0.707556364695156	-0.113601564334554	1	0.632283865437261	0.872889660203659	0.909402106588133	0.373733878729259	0.684018681407805	0.16287152981312	0.737571878185702	-0.234387991802187	0.518148120308276	0.80987267381401	0.565462647459155	0.683424712035185	0.859560912340986	0.857345530332278	0.681195177922954	0.701310979540887	0.543866269347533	0.6407515243924	0.919970568861859	0.0642840557550192	-0.00416811569238572	0.627292004476053	0.601885673250388	0.0968004043950729	0.554188854564083	0.626281962479336	0.850538321163889
APP	0.762093876072912	-0.330824258930106	-0.371747877242832	-0.241272078958086	0.798740488695857	-0.519039607333128	-0.374675295666259	-0.363617069691653	-0.55784373243703	0.528953300568512	-0.561018993808385	0.68669568689912	0.587107385874114	0.916338419289224	-0.323925611041345	-0.432251575455433	0.770517789594933	0.298551577402816	0.635479453723324	0.554442850945181	0.735670183372864	-0.355694602305305	0.195017957435716	0.395707815144933	0.665685591179058	0.0229760952788732	0.724547141906395	0.813718014245568	0.0507026887436929	0.18576041251821	0.889069927052255	0.0372031801206872	-0.544188545245384	-0.237758882657923	0.615605291179319	0.559378072640909	0.646439092424489	-0.511324014288834	-0.259120709956961	0.431362668525623	0.904629732078656	0.705910742767257	0.0135283410986472	0.741351773607158	0.798822782318188	0.630454220008869	-0.100386217171765	0.835283721279268	0.254646413218436	0.588655516170085	-0.611430264148407	0.909231833213765	-0.564994735376013	-0.235762178098101	0.618035343230453	0.899983123767978	0.65123347143321	-0.107188817224185	0.831035966524009	0.326573346361169	0.93440205217841	0.397936099104063	0.433068914118681	0.881037787012915	-0.092330430103079	0.632283865437261	1	0.712724158517836	0.698103868999456	0.64669350867567	0.926866589364691	0.692399737841676	0.537920709863682	-0.308848925253945	0.90096021541291	0.914707745067262	0.860465306765657	0.910977154172594	0.863725916740508	0.810455925181401	0.690039784982166	0.872263336685934	0.151591522763946	0.687891131811166	0.618899954967122	0.450999457698286	0.46479288384741	0.801072519941156	0.852985366677275	0.705472581775942	0.929139403135439	0.945263078204813	0.472740844058139
LAMP1	0.63734553777237	-0.368662168450412	-0.442926915078965	-0.257251110708408	0.636887666664018	-0.569306898414385	-0.633622626184317	-0.506354527573758	-0.577202078521133	0.476649856660178	-0.603360134193076	0.589019132200294	0.499085315172257	0.66740537133242	-0.388949530410086	-0.436532758409572	0.75725781639444	0.251869561443662	0.374441833939396	0.739645911252105	0.672289913617737	-0.44370688691034	0.12286534945146	0.350298276285918	0.775253205469851	-0.106013652047204	0.63868557785189	0.648303381840096	0.387136727746568	-0.176446746275703	0.681679859336164	0.185186697829379	-0.576943551998173	-0.247777200544846	0.951582878677896	0.136300360774755	0.530810179391942	-0.55623494939014	-0.0659566266427784	0.197458126626492	0.525652411163306	0.393076173638935	-0.0459568724181935	0.427498428066728	0.489054812530662	0.688157095637083	-0.190902512861558	0.655893065499624	0.387175939677351	0.396347413459523	-0.422134106126929	0.649809364390827	-0.634945719138879	-0.111196160263894	0.576316231210976	0.619586325061326	0.3167919848273	0.121120494340976	0.815124664637805	-0.0269365630846733	0.494825078776406	0.450381947234305	0.386263754321147	0.759150224321273	-0.288634749151116	0.872889660203659	0.712724158517836	1	0.936685809556444	0.335303681948632	0.826960636567957	0.272310462989374	0.506862472046627	-0.328703714284724	0.60016910762509	0.909660845689358	0.582896116652948	0.820268752558443	0.881911174222118	0.816427200721245	0.530290194679501	0.846412510062313	0.721976578695272	0.774614171777054	0.869776328549008	0.174549367940175	0.125076527801713	0.65270980425245	0.542755544818076	0.291941218846829	0.590747220729002	0.706054973569879	0.901404324065036
LY96	0.570260478370379	-0.426023140383635	-0.492364211563078	-0.339346449802945	0.609543807193679	-0.628241339784988	-0.645471834235937	-0.553046271555311	-0.674886471719542	0.523603871800137	-0.669433146558266	0.510859550134376	0.525852137629677	0.640425891674521	-0.43523872091092	-0.518190769762081	0.744900119262173	0.163568911358162	0.33747271502454	0.695605927424372	0.64444844793765	-0.498440888006634	0.118339209046227	0.353691352765802	0.725255832820912	-0.0754050187108132	0.570473769346367	0.576812113205264	0.243649145094632	-0.15666898994185	0.682334983632071	0.0618780727099141	-0.65932526826277	-0.257739774648257	0.926895533713011	0.0734091184750836	0.534440757563916	-0.649703769731877	-0.0819142607564124	0.139441009380513	0.472798548929255	0.455890469357676	-0.0217134776937144	0.390449913301022	0.555207534998515	0.612556658813102	-0.200523723579371	0.600137835530923	0.358210409111958	0.336098690138798	-0.467960245476277	0.681964524690713	-0.651115773175986	-0.203237540082541	0.586517198800693	0.549771223717215	0.278751767022375	0.13076902933173	0.723000239689193	0.0828734089059129	0.463616284284352	0.406242987820993	0.296966112825388	0.693804836920449	-0.386191111555962	0.909402106588133	0.698103868999456	0.936685809556444	1	0.231918359264035	0.767846768983236	0.330193739416451	0.528004760085576	-0.449077608539471	0.531303038665378	0.874641018291674	0.593173449110772	0.841401009055893	0.834334307210557	0.833578801180722	0.515037061907199	0.829248662513478	0.683867099003134	0.6679997479444	0.900401079357073	0.114978074159851	0.0507308007817384	0.601959312023807	0.546709837249852	0.321357010613546	0.574022417498535	0.686618348230219	0.887237422962736
F2R	0.79665986248383	0.359179405225031	0.294427034057704	0.438143287368999	0.802667025328	0.14062839023353	0.053749899833152	0.339601084271183	0.187344773344852	0.577110159449181	0.114317026963911	0.791462995960464	0.696800062488858	0.484614656441087	0.3381931810246	0.255679182931524	0.710076685325801	0.797658027588402	0.70472693671973	0.558390055188936	0.753251193075844	0.335441073537224	0.56317083759785	0.677461736058353	0.679522234528084	0.450052112064016	0.765095107809425	0.884780079337062	0.501482945642092	0.583115753102721	0.782795828353915	0.590335218705111	0.152956453083589	0.341773889113963	0.318405102399645	0.693412399902164	0.519781365843492	0.247884704204023	0.15487103606539	0.900225186845118	0.819104578779435	0.379380219903816	0.375951144199446	0.92122591936299	0.535655821531783	0.752490213291701	0.450826827031874	0.785989563117595	0.507958988803322	0.69025048910941	-0.0633176533720155	0.595148819051142	-0.0160295812401808	0.436292514761859	0.419638145182312	0.557969572236168	0.920386924126658	0.0535405203503849	0.775636000291463	-0.0984297126545097	0.646570574636341	0.669883622349932	0.740627208330578	0.768674939209484	0.590168028006985	0.373733878729259	0.64669350867567	0.335303681948632	0.231918359264035	1	0.640231402240624	0.508878100090671	0.653642735823415	0.403349814737615	0.663557656752357	0.517238091419153	0.747065147901756	0.501347214741201	0.676897901653135	0.568472563609789	0.799896619161685	0.356477384521813	-0.210247528458527	0.573512605436192	0.292643047953507	0.106462166829991	0.172952511856647	0.771033406538939	0.752726565873126	0.235396889694208	0.786437465208501	0.544969774693887	0.168421146033991
NRP2	0.858582042518664	-0.353384125923933	-0.40773646381699	-0.230161053875204	0.829332660349883	-0.558847407571376	-0.474956595136585	-0.405158176533709	-0.537157633462886	0.487380667595147	-0.581929675424341	0.799347311844628	0.581833979646031	0.78991802396016	-0.383843744648405	-0.442615172193721	0.83621281577775	0.390834448667583	0.468421803674713	0.71838732404335	0.76704443225597	-0.381678586417463	0.156162768763618	0.381984566526152	0.814705544339738	-0.0706885428094999	0.850132450054624	0.858801555433865	0.240895787629721	0.117334748354892	0.901814575818453	0.135894322978432	-0.545337967055092	-0.301430041492058	0.750393504610403	0.356786208171613	0.512499652978161	-0.507561478719757	-0.265691002819038	0.420762514631367	0.816386829250373	0.709142209716612	-0.0682029817143345	0.713343600404157	0.739003616756442	0.786270714080147	-0.149013904822593	0.871410414797147	0.29727495548842	0.471621873896411	-0.575733863178704	0.872968606885483	-0.596245615897579	-0.204697816847719	0.589960906415485	0.896056048681257	0.673424259323614	-0.141261948710585	0.902741936178721	0.224862903439801	0.794143969980052	0.434604344707959	0.549425777032489	0.949839547423121	-0.0979771348638833	0.684018681407805	0.926866589364691	0.826960636567957	0.767846768983236	0.640231402240624	1	0.639022711710919	0.52219589831259	-0.260654518251564	0.767498135116822	0.944468537095709	0.834295969337607	0.940300750692798	0.932797359230748	0.852966080935507	0.724129838775696	0.832876007895768	0.379304950678041	0.840976774058735	0.742357695374299	0.206639437521161	0.212826747015399	0.867085504155026	0.730481385101014	0.495098185478596	0.897479048493705	0.832935961625967	0.673927080820377
CAV1	0.445499641186062	-0.410197333161322	-0.400972565295375	-0.362597388375732	0.417283294711796	-0.418088545386442	-0.223405444871072	-0.264377754896363	-0.438836934668981	0.108384075416724	-0.44484281064042	0.352652339738838	0.213953090778576	0.459692837652475	-0.38772640417385	-0.463182128248971	0.347178946108673	0.0263953687199581	0.308653623544063	0.19299051145268	0.292667781908432	-0.370533618475422	-0.149937939492974	-0.000331745894005277	0.275544925714025	-0.186136233106835	0.429781747057026	0.53704789137548	-0.150512777669979	0.451918001772751	0.580826244063181	-0.20875365228783	-0.406674886017143	-0.4082713740572	0.171420198237548	0.243452759642093	0.227930163911191	-0.41473151031966	-0.453992685582227	0.245584862516741	0.572395003626756	0.907829249747824	-0.288164111076282	0.554001019585173	0.695997594663326	0.302346047415529	-0.264457983194916	0.450034450489829	0.0545432134296697	0.189576598250977	-0.506706139793495	0.809508326906543	-0.395217470461669	-0.396624641468607	0.562768592981344	0.74512505341986	0.569458177658815	-0.335008962728849	0.474072099602297	0.714937488063538	0.688402442891046	0.0352285950284264	0.382040378019824	0.529773509241583	-0.153137495014601	0.16287152981312	0.692399737841676	0.272310462989374	0.330193739416451	0.508878100090671	0.639022711710919	1	0.137445806742462	-0.3067665984548	0.533701812325902	0.482888313350211	0.685705624980672	0.716303322617519	0.429878915738444	0.554386457324062	0.366864891869167	0.563762400120218	0.0156424705461106	0.413216539278533	0.232844056940475	0.0286516773791022	0.160275711082872	0.441056140330392	0.703024926485738	0.603694572515057	0.702901247658228	0.521338841696678	0.134893191378064
HAVCR2	0.693190202710557	0.371468127917417	0.373632995709761	0.451299969782608	0.795871783468507	0.11732240610974	-0.0916674411593755	0.245496403803168	0.0400844725076452	0.980577870488275	0.045211913548465	0.717930963910039	0.862168073342361	0.483525128124969	0.403513007364485	0.232239400391848	0.81782620557281	0.778378469556806	0.731540455584404	0.713170151130263	0.852844953708993	0.288947314104266	0.786620755267498	0.882136982347802	0.746675748491829	0.699277603461856	0.652310495931946	0.713007616335425	0.530492954129824	0.341799084802646	0.738782435454846	0.634697399418996	0.0224497685556549	0.551524109644455	0.547181119548097	0.570519955725723	0.691981622901408	0.115229710495352	0.425558115584876	0.763344604817509	0.683012348505432	0.112982251763114	0.636814434048621	0.69515013563245	0.527726466304177	0.71964996344498	0.593340206531623	0.729410692670751	0.487706687435352	0.730081774184436	-0.0423180869111121	0.48388216323403	-0.0281836012307761	0.503988630699828	0.489976743491174	0.380545841234978	0.703536959234576	0.59791648459229	0.694345740507039	-0.327409364542253	0.443089229903165	0.948868418895395	0.619410489561021	0.652735896415909	0.426174345887252	0.737571878185702	0.537920709863682	0.506862472046627	0.528004760085576	0.653642735823415	0.52219589831259	0.137445806742462	1	0.264637756764151	0.584413859964489	0.552491097982109	0.695219563136693	0.466284335215944	0.727156422393121	0.705336267879506	0.829021528733401	0.329352997037503	-0.030219977229307	0.385194028241338	0.58130875229852	0.137223231925097	0.119014105861744	0.704603796663356	0.643013518078377	0.0857693371273733	0.680244954387459	0.569050783622862	0.377259619277874
ITGAL	0.124461991598552	0.881188521425351	0.860335698571725	0.928639802019522	0.0972359213603417	0.81841528938631	0.330590575847566	0.863699224854437	0.904321974931681	0.195796595842523	0.733149508505154	0.23727661569464	0.240689491502816	-0.302151584138246	0.863952841782388	0.924412365894401	0.0332992382670718	0.672665999530057	0.252641526937218	0.0472174677842436	0.151775465508964	0.880790646911336	0.589068022296245	0.44028205012502	0.0926904076160315	0.491915740450673	0.101900319188566	0.0849302522172804	0.542411704725388	0.580102696153698	-0.0313898015666997	0.735916196228665	0.909504919945013	0.753332210153709	-0.236030105528047	0.34986770218275	0.130656864805467	0.923202312567886	0.488573212823718	0.589387921780004	0.0393271589294776	-0.353118878705027	0.600517186601339	0.157666382658581	-0.152094763350925	0.165568084338169	0.777213243864018	0.0614141152681037	0.0856048889957728	0.430710953120642	0.518864740123131	-0.243025667904425	0.623140888735889	0.814700693798779	-0.0695585803098854	-0.321522312302587	0.386702088661673	0.308881743066964	0.0117607570961796	-0.469727060475493	-0.20045341599587	0.447784235793579	0.447867357628008	-0.0610615407078207	0.849798504631347	-0.234387991802187	-0.308848925253945	-0.328703714284724	-0.449077608539471	0.403349814737615	-0.260654518251564	-0.3067665984548	0.264637756764151	1	-0.140920191218165	-0.327957557749552	0.0210896243147982	-0.378757829263481	-0.106085392475822	-0.267002569648259	0.174867677499861	-0.507750253076334	-0.422221039671742	-0.118636304147309	-0.314577626135835	-0.15165115849606	-0.114612835029727	0.0568468763940702	-0.0901717320887249	-0.364592225442534	-0.06301246848601	-0.27304225489663	-0.339365868944478
SORT1	0.657618129603776	-0.101347717078355	-0.138470141956233	-0.0196602830303635	0.747612421804102	-0.253429891710714	-0.183867205747059	-0.180975056874905	-0.34942044725504	0.582468437706401	-0.303722200827455	0.592392152040035	0.606964053388013	0.935867874218362	-0.0510612285392513	-0.213976292485479	0.664118515539339	0.338338808620953	0.844618103376012	0.411866122891362	0.712149829095054	-0.165723657609208	0.340291534982062	0.475271696369411	0.520646431616514	0.253112537853893	0.58742637986649	0.740164130351732	0.104096131582588	0.268459160925536	0.789652302730237	0.130552778692361	-0.32894000099031	0.0279719713110134	0.434789565271778	0.785180149420294	0.790680146049335	-0.287089313853798	-0.0470496367416023	0.511149050471519	0.9059883902343	0.498451062825708	0.162147274497245	0.700842863491095	0.71076121410706	0.545707421496554	0.0862738751509807	0.773140644978986	0.274743943134588	0.704300303708852	-0.455439870027615	0.78682372404003	-0.412786084169763	-0.0194722955574728	0.509868667494984	0.812421344664055	0.604822885715126	0.152285869550047	0.739230796073932	0.22216866045175	0.923707805090566	0.469825957803843	0.3720355102407	0.75855067805589	0.0456404059348019	0.518148120308276	0.90096021541291	0.60016910762509	0.531303038665378	0.663557656752357	0.767498135116822	0.533701812325902	0.584413859964489	-0.140920191218165	1	0.779198275583577	0.763605504095047	0.734263488415587	0.743849333495113	0.660535583805038	0.575760363739864	0.7626562199339	-0.0451323062834295	0.518016187719477	0.378620195150235	0.674857187482663	0.696348119583092	0.713819122965245	0.835909475851602	0.748604742163917	0.849370780137262	0.928266330021396	0.258210040418424
APLP2	0.775005501106806	-0.388522985451827	-0.44693652505289	-0.266703956392935	0.781937007464368	-0.594657664810998	-0.561075421789213	-0.493291646052091	-0.613165755526333	0.528246237176944	-0.635741409216122	0.70900237680661	0.578083942280026	0.844309259057866	-0.39598892873391	-0.474085934573972	0.841597881921319	0.31083426222327	0.505793607680163	0.723927550554357	0.76062880181996	-0.443051698721419	0.161926079595224	0.391120233972481	0.800282472633572	-0.0627877046472574	0.755249997845451	0.794222149979359	0.225811339334933	-0.0385093240509871	0.850262819536381	0.141933648193261	-0.602141463018553	-0.27570717433439	0.85518519619188	0.358325235095102	0.595520803357479	-0.578241969060563	-0.224896940102152	0.337390196314552	0.766759704378279	0.566275706297639	-0.03990553569048	0.623874207704277	0.670035315024189	0.730125756359374	-0.176169410126051	0.814518824832556	0.297728640191974	0.503648989091115	-0.573203798551721	0.814108403097107	-0.639964378991479	-0.18739389334921	0.593439152698606	0.78541121942823	0.528917532092319	-0.0367977670565268	0.893794482771874	0.124266803283375	0.755973308831961	0.43802843624254	0.390955354696941	0.898933688505714	-0.21363487313562	0.80987267381401	0.914707745067262	0.909660845689358	0.874641018291674	0.517238091419153	0.944468537095709	0.482888313350211	0.552491097982109	-0.327957557749552	0.779198275583577	1	0.781378064136942	0.920884228912164	0.941889974296726	0.868496932234087	0.665251119012702	0.908288774104437	0.465430418745572	0.830778918063361	0.829381257542153	0.325436904256005	0.300362276128554	0.800057774516044	0.727140495882143	0.511152429991591	0.809011417814618	0.884020958981015	0.756607243123189
SMAP1	0.849490959403673	-0.033162765447507	-0.0524990656773919	0.0876698888130951	0.853047298292733	-0.203912181363613	-0.325520134638311	-0.0666855443603961	-0.263794378725106	0.660563401728709	-0.327212442427215	0.809500236477513	0.743380963958627	0.707969664370886	-0.0165114031561156	-0.147142736498713	0.827110079916152	0.566126469684685	0.671932629276049	0.682513751678129	0.821503797371259	-0.0572717875622628	0.446817946337894	0.584384261326256	0.738389954616809	0.253903729936615	0.809236192005811	0.832917193162536	0.217266725732982	0.50036514850024	0.92259492927561	0.321024922264965	-0.250501659499522	0.0251742500874504	0.54952559567759	0.576098153250066	0.651757584113124	-0.225726347429067	-0.0537449679779461	0.657763692337894	0.881410100757497	0.728855997714778	0.234483799671164	0.750635773609113	0.899920574386729	0.72711384525554	0.211856987261786	0.865472975051955	0.28305458850268	0.656560356257728	-0.393648981063942	0.907717084582097	-0.285177770953122	0.0684983005640472	0.65031555153729	0.784420978793732	0.853646350730624	0.0524014484409073	0.799672341580471	0.26775707054775	0.800558446935628	0.594552304042406	0.640545049142519	0.847747972549664	0.123447875979705	0.565462647459155	0.860465306765657	0.582896116652948	0.593173449110772	0.747065147901756	0.834295969337607	0.685705624980672	0.695219563136693	0.0210896243147982	0.763605504095047	0.781378064136942	1	0.84689451350823	0.81671666666204	0.779636176925958	0.783399523176897	0.618227667545349	0.0459164008671501	0.660445879578922	0.593538972857691	0.189231906012748	0.254008490915119	0.848050052054509	0.823406546823839	0.532127967602749	0.9472675892069	0.786589154915672	0.381838763627234
CANX	0.755365654208936	-0.443368408668271	-0.514052865597385	-0.331816225087202	0.750766901000266	-0.627892835373123	-0.597955215139006	-0.499077831213805	-0.656507795386054	0.4502316266508	-0.704122944272677	0.680294152586288	0.571249076048667	0.78613677449443	-0.456593654765018	-0.531085444763995	0.779618029082823	0.227509208687124	0.446847317783419	0.621245981389927	0.709448649966452	-0.481967583013117	0.113767151887667	0.330808357840861	0.718565592801616	-0.12048503831221	0.74257582623617	0.740762590933856	0.0743271860705341	0.158795175120737	0.864624944562743	-0.0166009451274525	-0.632414338391953	-0.361673743207534	0.746852577369527	0.293597427157144	0.57884964271621	-0.625968936154294	-0.295208463365037	0.297111456046141	0.728431387219063	0.811408186246682	-0.0813315547128097	0.586314065005259	0.816297983644721	0.665695520439287	-0.202802337233906	0.786088386375104	0.245329665326916	0.436998588959123	-0.652732701371629	0.942447266703066	-0.674772742750127	-0.311550802608684	0.653508087213693	0.850163629490873	0.568778857698894	-0.13558746716252	0.793163004772974	0.411426549999564	0.76140317975531	0.330288315033227	0.485754917232827	0.852391355447667	-0.282968175630097	0.683424712035185	0.910977154172594	0.820268752558443	0.841401009055893	0.501347214741201	0.940300750692798	0.716303322617519	0.466284335215944	-0.378757829263481	0.734263488415587	0.920884228912164	0.84689451350823	1	0.8665590305171	0.852103474132332	0.592391493500668	0.870823030409037	0.414543186228573	0.734345782607158	0.738291913175714	0.197372721477226	0.205872282071568	0.778439319112496	0.72170131187428	0.602869219909573	0.850536876073033	0.832481126489549	0.663505004616992
