""	SDC1	PARD3	EGFR	CD9	TNFRSF1A	SDC4	CAV1	TFRC	ITGB8	NOTCH4	AQP1	ERBB2	MYLK	NECTIN1	PVR	SDC2	NRCAM	CELSR2	LRP6	TNFRSF11B	PLXNB1	MET	KCNJ10	CANX	TNFRSF10B	KCND2	IGF2R	ADCYAP1R1	F2R	PTPRS	NOTCH1	CXADR	TRAF2	RIPK1	PTPRA	LTBR	CD99L2	APLP2	TNFRSF12A	MADCAM1	PODXL	TRAF3	BMPR1B	TSPAN5	LDLR	BMPR1A	ANTXR1	TSPAN12	SIRPA	NECTIN2	KCNN4	VASN	ADCY8	NOTCH3	ADORA1	ITGB1	PRTG	SEMA4C	CNR1	ERBB4	THY1	TSPAN10	TRADD	MUC1	NOTCH2	MTTP	TNFRSF21	PLXNB2	BMPR2	CADM1	CD81	INSR	FAS	SLC16A1	EDNRB	LPP	IGF1R	SMAP1	MCAM	SMAD3	ADCY9	TNFRSF19	PILRB	LRP8	LRP1	ITGA5	SORT1	PLPP6	TNFRSF14	TGFBR3	GPR37L1	GPR37	MCFD2	STX4	ITGB5	ACTR2	GPNMB	ADGRE5	ABCA1	RXRA	CD44	STX3	UNC5B	ITGAV	LRP4	LRP5	AMFR	LSR	CD63	IL6R	SLC16A7	ACKR3	C1QBP	NRP1	TLR4	TSPAN14	AXL	SCARB1	ERAP1	SORL1	ENG	CXCR4	CD74
AQP1	0.766122547865923	0.910379639530744	0.875283921360649	0.7113838615151	0.862160834825317	0.584672188009002	0.41281547195224	0.615607982019255	0.89047801375479	0.760594471620284	1	0.721046216867962	0.898388011757074	0.877673266006471	0.868526251906427	0.798057820515527	0.906001246966799	0.923102678864631	0.857674992372724	0.815976633815803	0.924734682856129	0.516093625475321	0.81232066318651	0.914267103667429	0.898361937187676	0.53361125699051	0.872335107099318	0.642713896851862	0.803695974123018	0.803998767266127	0.890080552073714	0.805738100039113	0.643906206412536	0.868272183633663	0.887402865071296	0.901294994815055	0.936860548677481	0.931958520590226	0.624173836975747	0.706262631805467	0.818247390102368	0.856306648064923	0.863242294379464	0.871260309206522	0.881577410492808	0.937688492159559	0.884799180873132	0.843589326460969	0.699131891775857	0.822622016363129	0.796519171463021	0.582707573864489	0.467014491429376	0.621771017954603	0.746504055929838	0.891182289293587	0.887754013091196	0.807290865857694	0.868234343840347	0.810133707670654	0.700362557168352	0.580328964187582	0.769975659862068	0.851541306997066	0.917532173438285	0.903401130446628	0.8843691973058	0.799036501029705	0.881775099059174	0.880031089699914	0.85704723497032	0.723615149800374	0.714138664896754	0.670527333413228	0.873553995470036	0.916365245231115	0.793208844143375	0.855051193661127	0.835678170229448	0.850538617115902	0.923476513776616	0.813094744834939	0.861059997369212	0.892336826751187	0.897970889676375	0.742036526896721	0.945091249539476	0.611761954972439	0.740634187794025	0.554259502028209	0.817981615470271	0.925848188588258	0.822140867889903	0.71511376292918	0.772369702447436	0.822276034143322	0.325361220185416	0.809471012359586	0.655325578240937	0.739174332273681	0.901041432713987	0.72488286406043	0.256199388738065	0.898936845848015	0.616868105537821	0.924404948951647	0.837728818610441	0.699669737780906	0.78907135089423	0.77002966845624	0.935956374401121	0.598232672178361	0.743442102522495	0.80887906570669	0.541856578061719	0.779102770340933	0.582724199859594	0.588570398378907	0.835330279331972	0.527276814761414	0.505226585482482	-0.0387487203834642	0.0511983029564274
ERBB2	0.560523131088313	0.788342233837742	0.765265415256678	0.833652566902664	0.865856004977962	0.751479099110394	0.671823978411834	0.791778643621158	0.684002330163642	0.650649810113984	0.721046216867962	1	0.790839814286802	0.761143326802776	0.708433533918746	0.823986131359782	0.762102430542504	0.763117685755213	0.791564283101126	0.884982568033569	0.768664930386105	0.787044956534337	0.73795907116234	0.766548526706097	0.847894653442233	0.730004593211435	0.745838135000819	0.72664532683973	0.634892402267711	0.726631676381075	0.773074629501125	0.825636232338513	0.799953329992488	0.814562063667945	0.799457279365291	0.862704308369023	0.746412241416292	0.724647665514016	0.78296749394135	0.779129782877982	0.725488479487915	0.822074532844166	0.829003432662277	0.749187261362171	0.812122576401544	0.706116069554542	0.799888450684895	0.668607312271308	0.814326267706344	0.837780278419989	0.714215535827175	0.639394762038189	0.710735431181807	0.767976990611131	0.748502744351879	0.75996823270177	0.668688038235247	0.806647026950869	0.714833711328739	0.726311357223981	0.662210965564466	0.582001086625898	0.855482779254076	0.789403182152319	0.73300537623604	0.7697054275651	0.723925197948418	0.757696240434017	0.773399514957119	0.771594129900175	0.817165964723901	0.598372603002201	0.83359724846829	0.782927832165942	0.72459598909949	0.76451009003904	0.767004649884205	0.782791946429866	0.658353908661808	0.667763643006037	0.753227676320411	0.756812462759682	0.759035569586136	0.618387727899905	0.833931997358698	0.689018219121109	0.768784312471131	0.702301832998893	0.712180426602238	0.57269689741937	0.663017801082684	0.792334942019323	0.848972085975294	0.851785126806482	0.778170869840636	0.733240027448786	0.573105055607608	0.666024939931316	0.715483270808774	0.730425066336431	0.803037349724453	0.702090131841774	0.572254678566145	0.738783042913443	0.733307624562954	0.700748788746623	0.857864472291461	0.75706471281802	0.8225007067727	0.700678192206092	0.64583492781015	0.466607932874719	0.786056835360634	0.775034991920979	0.428178274955916	0.562592745601525	0.657514840230026	0.74668438666577	0.718742696410295	0.414915774245006	0.434660392638279	0.0248360645503816	0.0655556075954904
MYLK	0.74374039126884	0.930486976547538	0.871139328290609	0.729719013602994	0.90227546478967	0.632660433911101	0.476505661891086	0.672597815488403	0.900888365749282	0.765583323822396	0.898388011757074	0.790839814286802	1	0.900088925222229	0.831730821261157	0.855460711015639	0.932392147081502	0.93484733899435	0.905090570344032	0.8412122770057	0.925114124229573	0.582380315066948	0.875692292951857	0.919133972203565	0.935011619010032	0.604894505453141	0.900872228217443	0.676810339950034	0.825131913105327	0.86726458457372	0.916075957321597	0.833348836012062	0.706069846385738	0.942214130665108	0.915988848918106	0.92725860716408	0.938013682481505	0.92777923710473	0.679873680853446	0.765212863162166	0.848882862901844	0.931762986080542	0.912803851589413	0.891402840126348	0.885760069983448	0.921348917163498	0.928656241292014	0.852866942427395	0.756846847945696	0.85938245363578	0.78747765015601	0.68835406168807	0.553686218837499	0.675909472999761	0.774113401909964	0.912335864415563	0.877462433437393	0.844884358112324	0.897204711924849	0.873944306240489	0.762095743885546	0.582333112190389	0.79392276641908	0.915389119258626	0.917794472898025	0.93099419742164	0.880015002078747	0.839126568244798	0.911422373568756	0.891221556666628	0.888870726576261	0.694216009541377	0.807045767186016	0.728283955257442	0.906663584268355	0.931287349004123	0.870251409287409	0.877570237480262	0.829319104250194	0.887385503628977	0.888596040683956	0.85177028590532	0.886892145552153	0.868594417818574	0.916034871543703	0.797295307487172	0.923652465524627	0.608649100779789	0.819017956465044	0.575397209268396	0.835520380085439	0.936401112725066	0.872488812931732	0.779946474675956	0.869780765962731	0.880026678232722	0.37714492788464	0.81448174020328	0.732715455011966	0.77891872935205	0.926187839732243	0.761495549257576	0.309861137000307	0.928809762380897	0.665218594215942	0.892648953949681	0.853744264437819	0.740757447088894	0.837463572841582	0.831476877711154	0.902768930188083	0.600196880190665	0.794055696778647	0.840827996510152	0.568363099581867	0.81020518573481	0.613973983893726	0.637901988109179	0.890647668803727	0.56273766871793	0.547712120067706	0.0406782779612542	0.103657971800425
NECTIN1	0.719947087747656	0.889566754487907	0.928656101635712	0.852461311848184	0.927903053544347	0.631688100800925	0.496741979268246	0.745944395011116	0.859071841901932	0.64165728032668	0.877673266006471	0.761143326802776	0.900088925222229	1	0.781910465314276	0.853235032368693	0.90083152118124	0.949058926925251	0.859512544586058	0.867101683588646	0.938519938607872	0.544370688135829	0.902179569553729	0.922433414498104	0.915606097723352	0.624447114557628	0.780348052339938	0.804769328144966	0.691244966376107	0.751708965402292	0.900495576873766	0.914188935068472	0.706978181243226	0.908759366910289	0.934787317828031	0.880469357722974	0.917659647019367	0.89156723889661	0.779744976783387	0.640284658348371	0.756786956924583	0.916098053686563	0.872400448964653	0.903805522377481	0.905698035948376	0.925671934285221	0.910855985186237	0.945415647216537	0.749639681580623	0.82988524693057	0.872073719426208	0.58847509889414	0.538513999103791	0.706477899307625	0.903097316124685	0.836734333549441	0.840082597047891	0.767735111955525	0.939364136952032	0.882325605276967	0.836505838146362	0.544050030152255	0.849695585934011	0.798888558427808	0.862326790470556	0.926208193574416	0.931936852926486	0.76353710778083	0.842751219297457	0.881305495050577	0.890670434472225	0.529202825722614	0.75779524209028	0.792466866351477	0.927972976858971	0.876814245605904	0.767595462887098	0.94083597647082	0.738103866906697	0.79652668006491	0.890140597477119	0.937032734688832	0.818692127481998	0.907186560801812	0.932020047010826	0.669402728773028	0.888599421973209	0.533303400588457	0.687389836840013	0.46020606922558	0.930474476009307	0.923600181290234	0.876040234951649	0.831356672985562	0.721130929767728	0.840056656214132	0.31556788352463	0.860688342633409	0.57627403618181	0.699058712908577	0.899844288915525	0.732995122443289	0.310139411369022	0.928602435436303	0.730050541210232	0.923321722513236	0.846424237664549	0.790201041164602	0.915286636635664	0.700305173686916	0.908675052649651	0.385849097006764	0.879567256183487	0.745323879664429	0.424394811888455	0.760141679312756	0.538075469390211	0.614437683575206	0.865723472268371	0.49553896829214	0.359137861370122	-0.016442741783049	0.0125295400700809
PVR	0.673518808137638	0.926113087340449	0.902459125426055	0.696998712719065	0.800888488378993	0.640503570336367	0.557731087702214	0.737140792587898	0.900850651042006	0.825926108335505	0.868526251906427	0.708433533918746	0.831730821261157	0.781910465314276	1	0.811978505339634	0.884143272793652	0.867553378247959	0.886924196349953	0.767633321260611	0.867634684629583	0.636011906366142	0.772784781681986	0.93258275158579	0.890912662789118	0.714925875706157	0.947331605206826	0.466871021940061	0.873554125882083	0.898432790053936	0.891191444719712	0.819525484572859	0.654563918886804	0.883237018611442	0.885967614222262	0.901936437179107	0.873452136263701	0.924583565851486	0.588301707927837	0.845333282471069	0.862484023995928	0.874264566658734	0.819277031842059	0.800288220224882	0.877999124653131	0.89525121647144	0.889008974620975	0.770114964416938	0.8101318316631	0.801204606202811	0.697901870056145	0.583896080454391	0.600729377756276	0.681838528388599	0.670939862932916	0.926410380704166	0.923429907688048	0.865926787365546	0.852891195187421	0.813350022818409	0.552967584142908	0.58660651474739	0.745583202638587	0.746229128489344	0.916372290055355	0.823248879841341	0.83009952960652	0.850676199665514	0.938551635416597	0.837015761609899	0.79469586263036	0.837038724005784	0.719776426831924	0.760145604377799	0.833528940562413	0.944539455101659	0.885661383532123	0.830226567909124	0.856024818508172	0.906577708209839	0.870350021818206	0.761530214455729	0.928846791632093	0.842867351717264	0.891672102808044	0.812434830120429	0.923436711320393	0.710453034664331	0.790719092094303	0.759742462785859	0.754698207801802	0.834690636271534	0.841886401872894	0.737673221300481	0.799771780599928	0.863812081671736	0.530299061719238	0.884786930760653	0.822048646316092	0.918421595887683	0.868945489194534	0.861848576379444	0.451787235159627	0.843796964954127	0.751557950361374	0.87419884956722	0.883172361659964	0.608060504159049	0.734828989595551	0.787921458667184	0.877095225392491	0.72495790724185	0.682866173773687	0.921920937001969	0.632832501915895	0.818096714901053	0.701821845549156	0.760392124761795	0.798356381425452	0.60095262195106	0.611858918512641	0.147459230243039	0.152773041926003
SDC2	0.727771604874958	0.849358718725804	0.887362858060659	0.857080236500871	0.892029299613876	0.765220605159808	0.803088603357289	0.827263329206458	0.786617623347821	0.658768612162307	0.798057820515527	0.823986131359782	0.855460711015639	0.853235032368693	0.811978505339634	1	0.800523360912072	0.84236252208363	0.822251322203779	0.88589834126406	0.877303380991504	0.701649645866222	0.784836794864579	0.865227829478263	0.910072658331391	0.787316232279079	0.819196790928296	0.662165456751083	0.677983146408864	0.773295079594592	0.860663326704541	0.88791559025251	0.897302342882377	0.869876040146468	0.891886729256547	0.902389673792764	0.832295519872386	0.811112382826519	0.859318815705581	0.786108515919105	0.702629760425295	0.915539112936867	0.835740943033556	0.859702350042943	0.869329038700163	0.815556578810175	0.861805872218412	0.790579285287583	0.845381299420463	0.939207434977969	0.815195071445246	0.842803026569601	0.691537634457679	0.907467737409645	0.798368108158677	0.872958785701662	0.786766510267775	0.806929950085009	0.800424516035677	0.779687666052942	0.849961759130415	0.713793323184661	0.885288639615821	0.747614736346937	0.823826404795938	0.816972950271647	0.834857209339144	0.810966147899846	0.818917354583748	0.826766438903527	0.904960770904079	0.581698042572888	0.864843456979301	0.850684489964947	0.817800555099833	0.845494104620166	0.780343778804874	0.905320335477328	0.794462557049585	0.759089793287284	0.830534269680034	0.847620441519557	0.835784826209691	0.746112855206479	0.887826216598142	0.767194327480629	0.843975659013718	0.705809330323636	0.736054450831406	0.599906592544536	0.75889564939169	0.829533718894527	0.948140695316467	0.913451286710018	0.820773659368925	0.808673152930285	0.551782491981946	0.787261602682236	0.70297238458234	0.820789133261283	0.850360118868255	0.796020214991806	0.570285239620836	0.807141689826669	0.792903813667671	0.821441894928264	0.906662488121725	0.852749703105633	0.908753351270529	0.66636743046779	0.784875313979263	0.493428819296373	0.909529768378089	0.808042104004186	0.430703332460996	0.669776710686627	0.648004722391295	0.709654187608528	0.71532427223284	0.446479038357397	0.413558358378402	0.0190226027904849	0.0412517653735572
NRCAM	0.723675405932602	0.974472327406598	0.923417814475613	0.755205777581901	0.901518803645056	0.520479313173392	0.387589557676625	0.678583229391943	0.974326593257315	0.797685668997006	0.906001246966799	0.762102430542504	0.932392147081502	0.90083152118124	0.884143272793652	0.800523360912072	1	0.963554636891122	0.971975910826289	0.828831139538156	0.936859080259457	0.525645918125589	0.94168917893593	0.956550405304147	0.945973237578801	0.586607970496483	0.913705928266421	0.664113096049944	0.873227230029279	0.91714785276117	0.957290451011583	0.862598001155769	0.628717230572607	0.942260930005261	0.961468382928319	0.919626691369281	0.968419274097432	0.975560207311127	0.625012149895846	0.80501537830658	0.891112565131053	0.910885893296836	0.923441118178675	0.919749735987909	0.905376726356647	0.961361264873329	0.958582054086859	0.916294593443026	0.749300684941494	0.811784018967627	0.827690246669778	0.583289920850585	0.502021768457919	0.584860120937587	0.814452993794109	0.918966049046643	0.953874413840073	0.863325644414719	0.945276668729906	0.950504365033567	0.698612186434796	0.599489125140337	0.797959437792719	0.900093238428009	0.965388306881831	0.972895847252462	0.877665622639695	0.860196839457714	0.95222611786501	0.95404247023672	0.898205466902634	0.711980952446894	0.728253780150714	0.709005878680665	0.960879776054411	0.961676895265625	0.861971411036265	0.905705301065084	0.822851217271595	0.939161731882097	0.926391434912429	0.89058541918207	0.898161679260928	0.943243649063978	0.935533855256858	0.752656600958473	0.962741122380497	0.677987207694155	0.817248328952475	0.600580978543618	0.910452459710165	0.945413881836534	0.864034580138015	0.777114041399229	0.81676714902238	0.905449437480238	0.283829333925786	0.905907112043829	0.713564151728602	0.801788840447604	0.914338952590183	0.745786710347286	0.215850750215466	0.967298307607831	0.667588951615636	0.926062253517183	0.880125219645683	0.700516036511832	0.842259153603042	0.829199887751206	0.928745447732658	0.654760048168476	0.783321337441123	0.861965940953176	0.585818430599154	0.852291102850369	0.624145818758646	0.654348453594782	0.938094929319277	0.592336138440261	0.541383027235766	0.033582664378678	0.102237190987501
CELSR2	0.780384897959023	0.943325894669224	0.940322766641026	0.805243937726056	0.944650497312536	0.623445982956249	0.449114047347555	0.731385788978338	0.932076451507167	0.761307357598839	0.923102678864631	0.763117685755213	0.93484733899435	0.949058926925251	0.867553378247959	0.84236252208363	0.963554636891122	1	0.931232789211687	0.873245892004702	0.961190145424379	0.57422058392001	0.924495815907846	0.963138189516937	0.953550332789755	0.627591022916974	0.883133791021568	0.753062367809415	0.800394671837553	0.842631756342469	0.956286719082057	0.895121819416101	0.694660394069143	0.950007130349257	0.963032208274219	0.93240483183287	0.976912820789519	0.956270721220802	0.713150677282838	0.747660147616356	0.833629794599453	0.939721413413745	0.936944528285659	0.927675636264875	0.935918882043369	0.968918938007486	0.950479166412303	0.935856611933633	0.789352967689092	0.844218573710791	0.857701002532567	0.568649519003618	0.56534986338742	0.67096343123181	0.866054226020453	0.899274017321636	0.923895280765888	0.870925945659189	0.955122412642601	0.921925971441786	0.764152385602842	0.627900516237417	0.837641288990204	0.875883245338734	0.946989992464548	0.96792145251852	0.939765019822459	0.865510746015786	0.927206293728653	0.929377901584029	0.912157969087253	0.663369131732516	0.741344037518562	0.77772803669774	0.953153153907535	0.946062261946875	0.863854307033477	0.938140647176766	0.792699833269664	0.884142645480235	0.956983561798857	0.931946389472202	0.877241913318551	0.9333797749939	0.965145837191121	0.753560913106801	0.95098183168184	0.646633696135687	0.777243093511925	0.585644332910773	0.912610682982163	0.968264941806474	0.887529028772198	0.814586746600523	0.815101178149578	0.888544703498282	0.341509181784004	0.888333353142783	0.693789903278262	0.796691048881317	0.936992763875406	0.784360671740968	0.306971983059974	0.97261649537889	0.71807952466268	0.934868762173114	0.894227057217183	0.758805917688115	0.880695518527355	0.812842876767648	0.94070646189011	0.555131373521698	0.832430794064734	0.840781340652308	0.55306906813719	0.84044747479048	0.613586566887539	0.685140760961376	0.92372478686549	0.595896119466109	0.479810090482765	-0.00158810767970399	0.0881025632796332
LRP6	0.688921691164389	0.968638911734697	0.905325344239941	0.744001346447659	0.881463927225804	0.532191830560508	0.440746804260383	0.703067465996382	0.959704211606318	0.837383802099751	0.857674992372724	0.791564283101126	0.905090570344032	0.859512544586058	0.886924196349953	0.822251322203779	0.971975910826289	0.931232789211687	1	0.832932587252941	0.913891981938375	0.55407343760957	0.92882991401851	0.941008759133233	0.935239351491728	0.640652110006312	0.923436399075039	0.633863576011173	0.876966193826084	0.936530051858525	0.954705825554369	0.847641704515425	0.664837696422774	0.923010588615828	0.950377271372939	0.918308149338009	0.942111200188818	0.949535922960963	0.628719603959075	0.863052285154157	0.894761974591236	0.912953532711266	0.913898558266942	0.909187686848154	0.909426745898995	0.932200767858476	0.951062336892189	0.879823204479062	0.774047024531831	0.832310783137542	0.813248915299121	0.639234993208424	0.521771145622138	0.629241661966045	0.788644345280379	0.926705893406121	0.940302067452141	0.886478767286146	0.912190018395101	0.935751227013113	0.688925445560103	0.626531461002574	0.800852037459278	0.870058414808291	0.958316983852043	0.941552657081642	0.839091823555083	0.877073716399584	0.9563869432851	0.946123427585173	0.890048049728478	0.743191521644973	0.735407730653473	0.713429365675793	0.940777161979306	0.957271605628689	0.878515238492276	0.88746543943253	0.832079051638652	0.942914635982332	0.915460460808295	0.876974654197958	0.908707364174171	0.902143504569735	0.923350146853411	0.790436432715792	0.947763156828004	0.738505300856704	0.841904427379863	0.641031372620027	0.878564328390549	0.896095664586249	0.875809053766544	0.800352047672154	0.844162402283711	0.914688705936878	0.344241322981288	0.913909004071421	0.766544948243609	0.848626761985089	0.881391111280766	0.764295614980978	0.294439484622174	0.939920844119946	0.690347657192322	0.889059844620304	0.892447658819849	0.704358198790145	0.831978602486981	0.835577307311345	0.879754132285089	0.696878063017362	0.782783925949414	0.890958309761858	0.612494029339494	0.855546660739177	0.672441738090051	0.69296112207257	0.908212791652342	0.614802575484164	0.591889160949411	0.0945068162784167	0.146431702626891
TNFRSF11B	0.76487144251241	0.851273471563537	0.893552035328601	0.877951609653342	0.940965392298141	0.739391649082245	0.645714848046388	0.821185626613489	0.793545794707295	0.654902723500519	0.815976633815803	0.884982568033569	0.8412122770057	0.867101683588646	0.767633321260611	0.88589834126406	0.828831139538156	0.873245892004702	0.832932587252941	1	0.866477296059844	0.713587700770588	0.826690546671191	0.852665439412841	0.905797562462894	0.779908063558437	0.772714574732809	0.762318192688148	0.632536054331627	0.733323913297758	0.8607309358408	0.928567987186835	0.869634861772839	0.886081031445394	0.904729898687422	0.907595186839212	0.841573258803225	0.814865407949087	0.845386404371268	0.770617566915137	0.70040792669531	0.889910083989243	0.898357696360262	0.892824330840349	0.850214248603955	0.82419918064362	0.859513995651217	0.84306661175921	0.84262501580981	0.880565787287352	0.845590771988423	0.643414984525617	0.664405814734372	0.783576625759862	0.829175247260083	0.801830066430891	0.781782076426908	0.822021278024316	0.820234117973337	0.844765971922389	0.769273925166048	0.680958245837245	0.941277671363339	0.813691724135902	0.815284485314228	0.865265164242774	0.811867290442535	0.80035129873701	0.809885558432981	0.876687670329799	0.927127574249578	0.527529030834955	0.835216888867298	0.8146060722614	0.855952194771707	0.830991387090885	0.798276717282256	0.906716788127972	0.655113576571812	0.726686351637255	0.843332744223562	0.839405960375012	0.776119836356341	0.773687248849739	0.920244492600315	0.646090921143373	0.851377442558851	0.737386661191323	0.708507975962648	0.543670838444629	0.796295348313828	0.899406362328583	0.935630513582795	0.923877872255177	0.780567533103721	0.778178740516123	0.475135544682449	0.765186897152551	0.636257203038722	0.747528880252794	0.843136717611137	0.709568939254084	0.471712930122207	0.833864922311001	0.743325013114093	0.80786355754578	0.906532992894378	0.866861921025659	0.928318690447334	0.66655241923576	0.791336382439092	0.445989540501761	0.9124006335463	0.767046864236721	0.399980131565311	0.639226889791924	0.603752968732942	0.696589291310493	0.76728328356667	0.455645857025749	0.3472531134026	-0.0898985881072429	0.0278128549233142
PLXNB1	0.806452420880449	0.935902586719268	0.944557369814409	0.805418666589181	0.930196333482901	0.62356374169741	0.498308481565197	0.714688668794781	0.927583687959361	0.742880566026915	0.924734682856129	0.768664930386105	0.925114124229573	0.938519938607872	0.867634684629583	0.877303380991504	0.936859080259457	0.961190145424379	0.913891981938375	0.866477296059844	1	0.556786573756255	0.896336373016809	0.95002626754314	0.94365978608343	0.634230743450877	0.884534519301899	0.724947317003248	0.788973979987766	0.845820381987932	0.958431176762063	0.898596097775149	0.747513540122207	0.918382147132943	0.961172126487421	0.938287881932107	0.959083491183888	0.946628071129348	0.728054189931457	0.756534189322669	0.822932342782585	0.921070015008359	0.924213036257562	0.940011283577105	0.925127717015485	0.960219067933409	0.925956146899824	0.919317705112617	0.757917505715135	0.870257372370958	0.865026347185776	0.676369519856932	0.527141380957455	0.683640202980866	0.840004929266208	0.914553935472172	0.895507802197616	0.84339194119616	0.912185447165004	0.900530631556797	0.80681986655207	0.643222415639464	0.845328643867895	0.851746981282086	0.944712277305467	0.952517370741095	0.923571693253462	0.83806206423617	0.901258706533256	0.932816960048342	0.926991053157828	0.654672453320529	0.756157044014692	0.752591642138236	0.942976193195992	0.932662422998488	0.811837959581092	0.945814429483207	0.843064825792208	0.873190700041046	0.938772678078039	0.890533391786005	0.890891089964572	0.920329088405723	0.938530757009171	0.736642792397904	0.955269057781605	0.690666889543211	0.761315150406702	0.585891851295352	0.904171074994473	0.941030917661983	0.911589880240305	0.822001032772657	0.792118512405194	0.873214941907725	0.334659076095748	0.882441716278641	0.66636480456608	0.79921076156113	0.907859520801351	0.76168794423859	0.315142811427208	0.943022201706453	0.68930865440898	0.951281120093945	0.901251794123869	0.780076443944609	0.89506796156273	0.769046761914931	0.935409270302956	0.581972298719653	0.865279906889411	0.815757127652481	0.521963276886	0.818249685625252	0.621214085129928	0.640949560420193	0.857047535032783	0.534105144454569	0.449615502203857	-0.0172759793084837	0.0577137330691051
