""	CD163	LILRB2	LILRB1	LILRA1	CCRL2	CCR1	C5AR1	ITGAM	TNFRSF1A	APLP2	CD40	SDC4	SIGLEC10	TREM1	HLA.DPA1	TLR4	SIRPA	THBD	TLR2	FPR1	CD86	CD53	HAVCR2	CANX	PILRA	ITGB2	KCNN4	TFRC	VSIR	CCR5	ADGRE2	INSR	TNFRSF1B	ENG	ITGB1	PLXNB2	CD4	RXRA	CD81	NECTIN2	IGF2R	CD47	PVR	ITGA5	LDLR	ITGAL	CD44	ADRB2	CD9	TNFRSF10D	LRP1	SELL	CD74	SORL1	ADCY7	PECAM1	NOTCH1	FLT3	SDC2	GPNMB	IL6R	FFAR2	CXCR4	STAB1	MCFD2	PILRB	STX4	TMIGD3	TNFRSF21	TRPM2	SORT1	NOTCH2	TNFRSF10B	LTBR	TRADD	CADM1	TRAF3	TLR6	TNFRSF10A	ADORA3	CR1	CD300LF	CLEC12A	SCARF1	TREM2	RIPK1	TLR1	ITGA4	ERAP1	ASGR1	SCARB1	SMAD3	ADGRE5	TNFRSF14	AXL	STX3	ITGAV	LPP	NRP1	SMAP1	TSPAN14	NCSTN	ABCA1	CD226	CD36	TSPAN17	CD68	AMFR	RHBDF2	PTPRA	CD8A	SLC16A7	JMJD6	RACK1	SLC16A1	LAMP1	CD2	S1PR4	PTGER4	PTPRC	CD3D	CD63	CD3G	CD69	SIGIRR	CLEC2D
CD40	0.19126376781345	0.317195580224738	0.272953181324402	-0.0317839653471443	0.213437879870147	0.361090138598005	0.0936080627142361	0.470988704553552	0.417150787729738	0.287892862498561	1	0.564311191936604	0.345298634598585	0.439062855945386	0.689129218493186	0.0837783265836476	0.532488913682809	0.394721618533071	0.302076969154645	0.443173888177015	0.833955148772615	0.683899822603756	0.55814475018544	0.617457756268077	0.418381929349201	0.692379569116671	0.586372814001955	0.557170311596862	0.434124446809797	0.619339426212745	0.387047818052445	0.520851226085819	0.457638854527806	0.492534311919235	0.594937697303184	0.530122073618386	0.440256929566696	0.101507769215117	0.466397625678806	0.82615906684848	0.3695607884347	0.76936473469275	0.594801367208654	0.505461407206318	0.0419481657895093	0.59144361444082	0.444378707607854	0.394364226515686	0.415118337359971	0.460551955137418	0.201365090414628	0.316140460983921	0.676707063557429	0.191063438050641	0.536604349269021	0.240368597975882	0.39591639970512	0.569227121200522	0.46600532380214	0.175272874906188	0.57042835856757	-0.183969299842925	0.636994636827676	0.162820618769406	0.62788022919682	0.569170797088167	0.642040599168869	0.146322848494588	0.4044758303475	0.215880960423251	0.382176049570468	0.662101173535709	0.750335313613669	0.409782457142712	0.805561031892246	0.318484523153371	0.649082210673432	0.46341768905582	0.349728988052903	0.142054913854609	0.173363396660668	0.250743209865509	0.506806381115796	0.834511643740157	0.175874159764481	0.660267715179747	0.288920984314372	0.664665653940942	0.571141927166117	0.307198182153306	0.339030687332587	0.466844385212116	0.584329123730131	0.609085542703875	0.31382369843482	0.629838938702012	0.201648037802443	0.739299121288199	0.413008242520284	0.636731644836134	0.440285088186619	0.478371552282888	0.316076122294941	0.721983978833682	0.124600267167747	0.517152354730833	0.285744356594993	0.490597227482048	0.526427880566883	0.588609588952539	0.523546881671935	0.233276331993516	0.720635901666809	0.755625551500129	0.574120451353979	0.300914922345128	0.506448872673279	0.654414224935395	0.684509057030967	0.667719080540636	0.473775454838146	0.55311485604175	0.433135160395691	0.591763049156348	0.705336092625522	0.483098235164292
SDC4	0.250084025422332	0.48974030563922	0.632872417360014	0.507579684546212	0.705909644348261	0.654121667928015	0.453665478344971	0.831876438706526	0.192661318957544	0.337647935964802	0.564311191936604	1	-0.0917896316355426	0.908761518203105	-0.0423407355717781	0.197697049001952	0.706237989549465	0.873177739483078	0.673319232616986	0.503903412264747	0.538737238275567	0.673640968463569	0.188066585536037	0.445408929037385	0.40829589026445	0.359077925413685	0.837602455600609	0.426792550269319	0.0546366248658191	0.591373087208886	0.625743367053155	0.0947113535465632	0.499117770217225	0.407250713511582	0.513076118951963	0.276811993702376	0.0471316819363999	0.663592425439433	0.184645640351492	0.336393271180662	0.279385250516359	0.64156134051918	0.713339721658099	0.82151889554019	0.274483405097322	0.436199241796908	0.891911928083462	0.210784125090966	0.214897537786048	0.810144081031615	0.0886334219561752	0.0869874918378059	-0.0317222083687259	-0.0690969987808048	0.0357945187394149	0.0198998673551561	0.17850377501355	-0.035957373379035	0.651336154241934	0.0687252853044823	0.61924906991173	0.285497012455494	0.298543397001088	-0.0662263452399418	0.379102214595665	0.193873515443792	0.463980293760494	0.075985350800389	0.270020669620181	-0.0309398408119292	0.420984468080937	0.387544708193393	0.421143826465846	0.088284010094311	0.242645237532858	-0.190665858388644	0.727403625096003	0.170562222148564	0.644617582572326	-0.0965951387164769	0.143472785025319	0.295323837021065	0.337424097994248	0.533566724040701	-0.110602607187692	0.189703957492885	-0.0298760195620123	0.149392713954498	0.360342207860724	0.438391301030133	-0.04734018628696	0.191445513661455	0.86855966893924	0.302960538221488	-0.180423469150496	0.254008457179543	-0.0167630011611512	0.490576309323051	0.200816817619459	0.370651321710522	0.399632804862695	0.278421112620214	0.292804200938108	0.182003511253279	0.108072059135709	0.372822975403234	0.196772147109194	0.15365515626022	0.325678492966124	0.290539602924732	0.393876761169675	0.311859475023399	0.514579717620015	0.425294343775104	0.498890144981938	0.249220061484157	0.299941333788344	0.489297077608822	0.120122186301144	0.255958502321069	0.304131153838549	0.480060629601591	0.301509045844268	0.276903522313533	0.58384037862829	0.26928371420917
SIGLEC10	0.706676910044175	0.379767797451165	0.280921425785597	-0.296389738610136	0.00173451023855167	0.264784751834495	0.37809089567582	0.119048209099967	0.857132748785349	0.552603518259821	0.345298634598585	-0.0917896316355426	1	-0.161534960824716	0.651586269753517	0.586376138952235	0.428568785511887	-0.0921272832175913	0.272324960511526	0.478336790034547	0.58613522503731	0.574277665086007	0.855746363988473	0.71745085374987	0.610883662399842	0.758859138212809	0.0340703183673385	0.629389271209516	0.769844123176235	0.515855024662585	0.419086720668809	0.498473949293833	0.505761838274226	0.674247099659578	0.564384287649451	0.8667142719489	0.895035504248413	0.0102220270100683	0.835514237009094	0.676684573207161	0.510802030148409	0.517781224236607	0.286134198868638	0.0760363108468464	-0.0799395206856738	0.492323106943869	-0.00187192040789991	0.772870120655787	0.782257581913933	0.0240298101978596	0.717807480900311	0.0953410046563186	0.807601822695624	0.902473480442584	0.911905033980754	0.597087774978585	0.630619715850192	0.283023357616669	0.118943195689139	0.519778494815629	0.482336645921529	-0.471380591208345	0.539908058509673	0.839910542375877	0.635860868595069	0.717132406691733	0.721373616239579	0.664159274967002	0.612853695256794	0.874719160534347	0.577229549703619	0.645206723865503	0.576812436233771	0.876094642430863	0.610351192598251	0.885801183304974	0.278956184310395	0.756810026112477	-0.0776334557681634	0.779905350975605	0.404690714845565	0.3937818992001	0.373502067603094	0.236967582569057	0.86134402805998	0.787611634902208	0.90432012211209	0.708883967862699	0.715233321961639	0.550323723413151	0.764027660408905	0.124212773520621	-0.0131301555690299	0.737311513812746	0.924654253687955	0.723949232471039	0.857747063997097	0.57755174396974	0.675240049543007	0.710747529673698	0.670674776703127	0.769050004012131	0.560562617575931	0.347821671699062	0.355296218873798	0.617510204189232	0.651438789568072	0.780465275941413	0.800328867394252	0.721608630644593	0.348034347528559	0.216380908842237	0.575392723303207	0.610163289104147	0.578990288406257	0.556233708863837	0.318599376733634	0.299981049014822	0.823058108178387	0.669244723217123	0.312791200840082	0.587569404359947	0.284350546955656	0.395316465490188	0.382930176816964	0.350924223513359
TREM1	0.208944319893884	0.364413472050351	0.548206787226868	0.465340768345213	0.655622777443842	0.664789912632498	0.386297072104248	0.871636445947352	0.110844002631704	0.319986678899195	0.439062855945386	0.908761518203105	-0.161534960824716	1	-0.13426659912504	0.132916455292933	0.688713774436841	0.929859589350944	0.694824957623101	0.398070372114728	0.468115243108471	0.61784370932389	0.105992733863014	0.378251502427246	0.353954268742547	0.312765601310001	0.842713394054815	0.303435617281104	-0.0230485726676392	0.46574044265187	0.557744909300225	-0.0193120522280487	0.395955512911312	0.339983831877471	0.47439798045831	0.22093358561621	-0.0226210322817092	0.668363051472885	0.136347497140472	0.196301911206974	0.226928672137041	0.553764747917136	0.642117845735947	0.850104966863853	0.175089729093071	0.342015944898149	0.876754745434808	0.178593287606791	0.167622909583049	0.812405430704262	0.0607355380247233	0.0486166319347399	-0.117987803758506	-0.106808149995259	-0.0473066004817351	-0.0709740557857911	0.0946315569567979	-0.125438171634568	0.683177510897079	0.0342090406048934	0.554967857674827	0.426278092759631	0.151594240976285	-0.092495458331326	0.306066494273153	0.118803215359553	0.375572247431021	0.0600218518171111	0.210380266322383	-0.0532172857316053	0.391084854913858	0.297279770420597	0.280387333638514	0.0252774060826298	0.1026040279871	-0.212101304236335	0.650602486767767	0.0868582836458802	0.62111092754079	-0.123873666077564	0.111000678287774	0.209820417316711	0.350179695729284	0.496135659200287	-0.110806690336924	0.0842327562791414	-0.0732821694542763	0.0088340332009235	0.278508712221627	0.298710077658911	-0.0965851943383824	0.0894120953242161	0.791363475215562	0.164913131879264	-0.216118686175806	0.160578028930222	-0.0424812531344739	0.429350423810669	0.182630844266314	0.27629912261122	0.325121920374478	0.217799917375516	0.263165301577472	0.134797442179669	0.0766681467111382	0.287529183283302	0.166386869869407	0.0883073277289157	0.28730015596473	0.205949663374467	0.317036109618652	0.25946299261016	0.45317581331028	0.313026808751168	0.463439381292695	0.20421011232822	0.188058573198729	0.384412524717757	0.00597061951564683	0.124360720525073	0.196981715292504	0.449428374626608	0.196904239355174	0.164206399460926	0.473324866796544	0.164383740172621
HLA-DPA1	0.142674974112413	0.122590828059149	-0.023664497163328	-0.328062836993778	-0.169525864748715	-0.045529864115901	-0.118250617740764	-0.0472995950774012	0.478216818735705	0.164142991744462	0.689129218493186	-0.0423407355717781	0.651586269753517	-0.13426659912504	1	0.0528012840603522	0.141518609595177	-0.129222547576862	-0.0487940919268048	0.331535043765497	0.686217135626271	0.427259214949695	0.685723335513493	0.473942824983416	0.235869530769846	0.621271190855814	0.0382450522336273	0.334264026679429	0.677595933815232	0.343253376636057	0.127135243549399	0.614522988812404	0.26108995004025	0.328301143459714	0.345617995219104	0.560404086310601	0.549074336373659	-0.299852936207353	0.487932884618618	0.740585018476255	0.253431056855373	0.53764179864715	0.177510560260786	0.0254173091768441	-0.11778779559842	0.384025430578485	-0.123610550408207	0.376223960046104	0.398936566940061	0.0164184853852541	0.243766216900912	0.44167945896393	0.958802914733916	0.381893095938205	0.793152154270935	0.294453092723112	0.39818305541253	0.839084664226753	0.0493369554496844	0.194241294567649	0.338726403703765	-0.450229128504286	0.67805917355639	0.305019705478616	0.503476063097774	0.575604984078456	0.481927490232336	0.178726078399012	0.34086263557399	0.375110576903656	0.201980124906546	0.576429005675709	0.698721352522633	0.530315469780417	0.826991675856053	0.633666934117392	0.236691303697148	0.547263511806311	-0.0599807958419232	0.329617914693782	0.0739469959072427	0.194992898213176	0.453690577217191	0.647104225849529	0.366364404268697	0.727818093131603	0.492316927230011	0.781500240010936	0.477620216936889	0.179935876083444	0.544663966174698	0.501652181003413	0.110132610100507	0.557572161896234	0.654507006219781	0.71658207272315	0.325628312637164	0.542961083988166	0.312345619023673	0.596731115511122	0.309500009103061	0.458309412727822	0.228913189831678	0.804424831956137	0.098293594081024	0.408816890364136	0.239996572775764	0.520007892681191	0.439350300762056	0.543401441167881	0.280561070808039	0.11194598946709	0.560917681121691	0.704693056913082	0.323061561265723	0.192285706436721	0.346273333881277	0.51945585811697	0.833659326223039	0.699576738084245	0.297655696916319	0.320913076154719	0.254048624641681	0.515473609875568	0.498219370926142	0.35190384494381
TLR4	0.896302340812946	0.653932874169482	0.671452360602054	0.234493459316411	0.524756080150646	0.616920093446701	0.860363975029535	0.295798354279346	0.785497225233965	0.817208985982099	0.0837783265836476	0.197697049001952	0.586376138952235	0.132916455292933	0.0528012840603522	1	0.638155757753927	0.187548142286245	0.569644154949352	0.575401804011758	0.259804412044088	0.597872245192684	0.671058145625664	0.6812129206142	0.792053371138976	0.515644635033339	0.169049450438859	0.735815454719221	0.471611637775512	0.544459819798408	0.610379488561216	0.187749173134008	0.649341561219063	0.616137262322865	0.609351378588253	0.612810914722503	0.622238408842142	0.58949931568856	0.655125387305773	0.365627605956538	0.70039049999824	0.472544112332966	0.433164127804674	0.308046251480925	0.307858066490332	0.466544336901321	0.408592278271572	0.63176595817256	0.607959470474971	0.275361887504603	0.771062672096951	0.0628442418753938	0.210945574424179	0.694621712262927	0.52654775199492	0.619188071379776	0.536087422880097	-0.137453023776078	0.364099110997903	0.682507027765882	0.625576015836094	0.057442743356067	0.277091873100431	0.644424177050118	0.60200142171991	0.50685952107569	0.628126208291256	0.770254677911279	0.682177015636278	0.615449439769592	0.69324479630892	0.628759691927094	0.368143248239974	0.721495583225144	0.264817338363505	0.449043023395579	0.409975787342735	0.613851322267	0.314762543852866	0.69380471063092	0.694616799736759	0.744677455550616	0.2599437116271	-0.0102361152156051	0.592641335089334	0.523617320812591	0.669736959840241	0.351914946290611	0.651825445124066	0.778676444986567	0.618518424224882	0.067156545147862	0.216196804515363	0.644069429081821	0.433707661911099	0.56376389860608	0.646523201222596	0.461975963525809	0.598410373740461	0.628358533501143	0.817653452670703	0.715998992635627	0.740018882909391	0.00508841174502744	0.64628264424243	0.673745370622834	0.758436006743847	0.61189696400389	0.553318490086709	0.623420261243859	0.34679831107457	0.484800707925783	0.464463325359666	0.418723510752221	0.562614735100064	0.753543366554249	0.226764333722443	0.224871601040014	0.359638588762848	0.48096841883208	0.252094163039281	0.660563903113613	0.262354978426024	0.199930255221455	0.348968189661471	0.261904698813466
SIRPA	0.776952193204689	0.566742322311594	0.682298598254108	0.204854064089401	0.611142669647816	0.87024028605459	0.677940675917361	0.81718844328482	0.683963765601677	0.818590294634797	0.532488913682809	0.706237989549465	0.428568785511887	0.688713774436841	0.141518609595177	0.638155757753927	1	0.702873757260889	0.724419184530755	0.553668015103073	0.680485566401495	0.887260133584971	0.650362378711343	0.85525981718007	0.833125067673376	0.742818690590628	0.704494928033708	0.820948447183491	0.275482557589632	0.773217888422874	0.682050293171614	0.190173528131399	0.617912939059908	0.772077784685384	0.844302047767122	0.699320857657817	0.602956943304759	0.637448814335114	0.736209154381193	0.577897717920238	0.743767143477764	0.770163811453343	0.717283717510188	0.725914599271314	0.036117469985564	0.607600905045129	0.795188770804774	0.685302953169207	0.709457836665195	0.679800869093051	0.69853951479361	-0.0258928313548655	0.285455249252082	0.53030173223157	0.46626905958271	0.421282699223935	0.432332387848442	-0.102530930222502	0.801134062500335	0.620897017257073	0.751286705049276	0.0896017007984308	0.349442258058448	0.55025976037673	0.771078868954156	0.560222294919536	0.795175404897513	0.691361865613082	0.755546998953479	0.549311928494343	0.812568690346046	0.75533398383922	0.504630311086692	0.643231789127601	0.418106575937432	0.364623858759273	0.723521717501312	0.552663504496997	0.488281503470462	0.544785379868529	0.648217205735567	0.583924440300337	0.354648580236983	0.453522614388655	0.515514064906526	0.569546820721927	0.558349180098795	0.378553554944543	0.736859090839106	0.691867262595997	0.542784591929062	0.0404371186901551	0.604722893837032	0.683879123016405	0.356991135113127	0.579994003045237	0.535981676355509	0.758018273859403	0.731085402873273	0.731745644156548	0.834346578765818	0.774008223902781	0.799819395404221	0.233869597084769	0.559415220779611	0.76044981157435	0.771202672989274	0.681577393314409	0.703153211578664	0.691862336345139	0.525403775450628	0.329577872145736	0.666943749443489	0.586864972654138	0.826233776579935	0.771575870638399	0.343887098549035	0.419496574798059	0.437849136652858	0.475407134170193	0.359333557099498	0.90068474152187	0.354009810250505	0.325805960759931	0.570961093280361	0.336653635921635
THBD	0.280122871402361	0.369305836491335	0.597261989461973	0.490493829970665	0.646889662973348	0.681384735292403	0.447843171648792	0.890932276540014	0.17500513187945	0.374466501750115	0.394721618533071	0.873177739483078	-0.0921272832175913	0.929859589350944	-0.129222547576862	0.187548142286245	0.702873757260889	1	0.695022965028881	0.380018773131875	0.445862312791117	0.625195242652428	0.133036650896042	0.414225860981111	0.345251836089224	0.332516340458695	0.806804220108575	0.331102694941046	0.0266989593645272	0.459963476589385	0.586978767882546	-0.0418700695592833	0.397232108159593	0.421273730367622	0.521578515826942	0.281782306481714	0.041878251349065	0.712003561375184	0.191824245024778	0.192008041097668	0.260168398409894	0.565042408573159	0.664687165846973	0.852273388973895	0.189335599925208	0.371021194482909	0.889311147388571	0.238145269996057	0.212126251982459	0.818299294927434	0.127836299694632	-0.0213135018601278	-0.0913590525145892	-0.0305329812882774	-0.00133556147951403	0.0272727736705987	0.169029085315449	-0.116175350691205	0.662906901173899	0.0733755249410472	0.567923120312672	0.372512920217061	0.113212662258597	0.00238701234418981	0.332787413369294	0.157179780219056	0.392926580752854	0.129107777718243	0.243072795044606	0.0194497372990377	0.432512976193069	0.318585570791392	0.31701229594506	0.0739496603690378	0.0819119570352164	-0.113653127595517	0.657320708407344	0.101368869440425	0.646440103719457	-0.0508663058029911	0.133130836581871	0.254534343171725	0.312764032228883	0.500355124138374	-0.0347034122673394	0.117269158124365	-0.00762807514958959	0.0112772739171447	0.337200081822748	0.363508479876154	-0.0320627909755513	0.0810392492832255	0.757832744294141	0.192544928593801	-0.168110897594281	0.208228364055751	0.0535341970923547	0.467636606428242	0.239856988562342	0.30417357267889	0.371155380596821	0.271325007588636	0.320124791066706	0.161804375343998	0.10447037039546	0.315870037791502	0.212307943495075	0.175590036823836	0.312263811961801	0.234413798922293	0.30807438919067	0.282248499437277	0.433010113839907	0.319808090064348	0.507283247705556	0.250143147187792	0.170414056688927	0.347649315817463	0.0152073150634402	0.124684303731755	0.179825346800483	0.456336307846264	0.181462350694159	0.13745022567429	0.46573605437522	0.155167071852634
TLR2	0.588003994797514	0.745725445062512	0.850128885553283	0.571017639407582	0.751965108668074	0.618505203140819	0.762358318415623	0.699254966533524	0.502319869944714	0.474886463526804	0.302076969154645	0.673319232616986	0.272324960511526	0.694824957623101	-0.0487940919268048	0.569644154949352	0.724419184530755	0.695022965028881	1	0.725100734215636	0.396953921176971	0.71642353139322	0.400816621113943	0.519327500153592	0.557174231161962	0.416056675890238	0.614027605001234	0.494044097960437	0.374500950268165	0.594006870271632	0.876125312141825	0.0690599027056918	0.724924685996517	0.536396834034015	0.522856385470553	0.507625256805149	0.286363832276233	0.802989830120104	0.336394855452052	0.313986150025392	0.284722819839486	0.602765102879133	0.71340302861966	0.692296266577386	0.361633217579865	0.472973357142233	0.829306527077399	0.472659518013432	0.343331259803638	0.661690192528732	0.284170312918479	0.0827910592625685	0.0594121128580442	0.308365942322964	0.290293747680993	0.24092673474944	0.458189250318858	-0.168184866243167	0.366715056123623	0.1131580475103	0.762575122816809	0.387731001561428	0.297198191443191	0.269150384051899	0.354793500947263	0.296086620205284	0.622749873882267	0.322972110936986	0.256596933604101	0.291675651492211	0.486350102731238	0.374957960630225	0.444491286105917	0.337405273004377	0.184805784641765	0.0888993975122924	0.701422069100588	0.366222362138056	0.631282921023736	0.149355394808917	0.237908630508371	0.395873535768947	0.315187848318843	0.292983463115124	0.213044613745925	0.293087091780314	0.292618027582586	0.240090803627386	0.477465276549544	0.606212437094359	0.0775834782167064	0.193225547009422	0.68951895260203	0.390543429819134	0.10551236345593	0.329190391116989	0.376033524330199	0.399771663982562	0.306315983644957	0.42509679349199	0.569183774242268	0.404403262186236	0.36945662729071	0.00933129663321281	0.110335313062795	0.393565851228474	0.322658703287739	0.272801896479415	0.575051130582025	0.388345594459874	0.367880682627079	0.478295854068919	0.600202323993543	0.397303304107763	0.507347769998395	0.316274577142203	0.266798698730882	0.364213833935361	0.235523795542638	0.38230030147044	0.285564552565253	0.47440807296295	0.276989722296938	0.238783311849489	0.503162883970522	0.273575616045215
FPR1	0.53440554235426	0.866472720999182	0.815625091294899	0.537235155484584	0.568440182476524	0.407243148430238	0.657544761450718	0.392796063141186	0.635048170049894	0.449678084468492	0.443173888177015	0.503903412264747	0.478336790034547	0.398070372114728	0.331535043765497	0.575401804011758	0.553668015103073	0.380018773131875	0.725100734215636	1	0.530525760683196	0.748561908653401	0.59860930016942	0.566278035121976	0.572690277745647	0.510918492094031	0.433259307053339	0.491447663423215	0.698494066640127	0.586984091208433	0.794421232456514	0.411562365533094	0.760826346010545	0.51290481107567	0.455607057425645	0.578417311184406	0.384650541876916	0.579645042853123	0.368740723805831	0.542138119678113	0.266322936239541	0.665505756061228	0.632974715841868	0.534447092468446	0.432654108460933	0.44499169015485	0.55548750529678	0.421745857429534	0.326566383366523	0.505606045178963	0.281766724620727	0.502357744154234	0.367443747553067	0.368254308598582	0.567452843606536	0.333251837346943	0.54570746765059	0.183345615419853	0.163257747110809	0.147579014760996	0.733477164089339	0.111184446955996	0.642485897196041	0.249466710772771	0.464056699820554	0.420739826666152	0.608202639127203	0.291650428993991	0.338721462200367	0.303546359551779	0.427624325517629	0.48666278139167	0.694908115597686	0.503007900137036	0.501692566185088	0.166465292005412	0.649209482809542	0.580909444766772	0.480125743544508	0.211755871026052	0.186936491282421	0.581780070195817	0.413125836339488	0.360272356898465	0.208987466617465	0.471752961690243	0.408661494136598	0.55046588404885	0.55876607161831	0.735220676229984	0.207659748885747	0.452410410970813	0.621364951516119	0.528639183555694	0.289575295843507	0.510210747475233	0.344948407133379	0.389815704528727	0.249260667033211	0.593055624337918	0.586272473755182	0.472765712775633	0.307038487576651	0.190974007635226	0.170542691472456	0.505197107816601	0.301568811295655	0.327650677143168	0.548767709774417	0.508888191378514	0.33840319196895	0.541536086174119	0.713466642779563	0.667939552335852	0.44688455351684	0.306273491592052	0.333869259463586	0.587412318673421	0.499991819309762	0.616246158837479	0.321033133391429	0.433004042663998	0.296963389046066	0.397353398291181	0.680177756256276	0.31422244505691
