""	SIGLEC10	FPR1	CCR1	CD40	ITGB2	CCRL2	TNFRSF1A	LILRB1	PILRA	ITGAM	ITGB1	LILRB2	C5AR1	TFRC	SIRPA	TLR2	IL6R	AXL	TREM2	CD4	LILRA1	ENG	APLP2	PECAM1	ITGAL	CD163	HAVCR2	IGF2R	KCNQ3	ADRB2	GPNMB	CD81	PLXNB2	LPP	TLR4	SORL1	KCNQ1	P2RY12	PLD1	ITGA5	TSPAN14	CANX	LTBR	TLR7	TLR1	LILRA4	TREM1	RYR1	SMAD3	CD74	RACK1	ITGB5	ADCY7	CD226	ADGRE2	NECTIN2	TNFRSF10D	TLR6	CD300LF	PDE1B	TNFRSF11B	TNFRSF14	UNC5B	TNFRSF10B	TSPAN15	PLD2	CD9	FAS	P2RY6	NOTCH1	ERAP1	NOTCH2	SORT1	SMAP1	ADGRE5	LRP1	ITGAV	RIPK1	NRP1	PTGER4	PILRB	PTPRC	RXRA	CXCR4	CADM1	AMFR	CD33	CD93	CD69	TNFRSF12A	PTPRA	MCFD2	LAMP1	CD44	SCARB1	ABCA1	CD63	EDNRB	EGFR	SLC16A1	C1QBP	CLEC2D
RIPK1	0.791322666565879	0.763211657761786	0.84333840625704	0.72558095302246	0.800041978795542	0.751695850849152	0.81419316165547	0.795836735456643	0.803735156912211	0.81145758239271	0.791968546373529	0.363135800245137	0.711929912626553	0.796632478478635	0.8333697292023	0.819696029214705	0.88229234249851	0.815825413629607	0.783929862568436	0.757630483422471	0.478476213147363	0.766896340757488	0.767842011985094	0.566771540611354	0.796347051375122	0.479146463696897	0.82801700834398	0.669143920389359	0.787293499571687	0.726975055969664	0.544188458705832	0.770482741363096	0.799721618399488	0.885608552332066	0.81044601357526	0.762756471640777	0.730485752642231	0.567508238215945	0.814071354910152	0.638167364999989	0.885156621546854	0.864205071639274	0.773821642438593	0.730053588213281	0.843842825112883	0.52121501031858	0.698286393684065	0.611885116369509	0.726797229277579	0.728193828803754	0.763465357178124	0.763761784796294	0.76208542334979	0.761379997201089	0.794172212083853	0.684826976191938	0.713407006031757	0.800163411796001	0.704042848496191	0.808407751917511	0.732937835291101	0.690229179385152	0.740339863023107	0.818224681743976	0.661273467079874	0.808373029424343	0.719894875180513	0.735582028965747	0.697196170376551	0.833179149898874	0.652963921157789	0.420556756773481	0.827749402064505	0.753323705484842	0.745818805771827	0.853372767997739	0.812701920048713	1	0.687476739230704	0.860958732613558	0.759657865294968	0.842819517354151	0.749663300702739	0.537275680720735	0.739059600488313	0.747152772224935	0.711463340308374	0.160164672040802	0.769126590869954	0.675947583640254	0.872075651708314	0.773687080787702	0.716377513803728	0.246279985865069	0.845851877924945	0.643157731174901	0.693246655362294	0.805303123511006	0.416777295739084	0.830407995581493	0.763611446970237	0.591947506170155
NRP1	0.535231406239728	0.587782125341543	0.893493546596244	0.663364224822514	0.757644476972571	0.812605460697587	0.717511489619048	0.582917798628213	0.722937631996025	0.756956012369153	0.839776076678218	0.366196122746733	0.774749777879316	0.650025733562273	0.804603380672067	0.699211452116227	0.717981718714121	0.644650741514712	0.665280530326742	0.602882396112004	0.278297005965546	0.818499731153532	0.935074351003433	0.345863802629803	0.551486685760621	0.858547709943609	0.831142931039236	0.88232891642965	0.457936782775336	0.466190243421129	0.832689888452144	0.720454653837969	0.688857718870064	0.757282126327174	0.595221220106727	0.458138541180758	0.598392981203237	0.183622450948867	0.686730574540401	0.826795070824314	0.730117165807677	0.85972433064495	0.649376000896339	0.408519341898481	0.662501163536776	0.45593644585716	0.839202729189928	0.194303897784501	0.351897822774616	0.37352817929509	0.628093332548816	0.829607618392571	0.645322675292612	0.491963490885177	0.623914169909996	0.867044273127248	0.470395414210164	0.514196972324173	0.602402650640097	0.622526287297358	0.591723527100716	0.84593139254992	0.676247102139786	0.582057043886059	0.662548414799782	0.691055923049875	0.749891829153622	0.565206952478762	0.446074428721089	0.548045263296616	0.516864892674509	0.361587837978914	0.661237356086503	0.86066233609273	0.511145781102586	0.844185903162123	0.605090864106927	0.687476739230704	1	0.67320817093146	0.512720677193125	0.650267194929351	0.775928202843239	0.301794876173627	0.862960787270169	0.655907116520396	0.672593151447057	0.22728998153796	0.351542007430552	0.855935471997969	0.790731545723201	0.84977536859107	0.921494752897115	0.586542586653146	0.721061675136748	0.918204259554545	0.884562160856619	0.866802453639175	0.260473964862179	0.606927850732539	0.740744294068682	0.20512152366528
PTGER4	0.794888320648119	0.824454401316658	0.855131767168275	0.763018370842982	0.8641686134237	0.798818515963098	0.834853050296396	0.87750239272528	0.76511153736752	0.864037156082224	0.85754918646173	0.397221500805686	0.758797368315127	0.831381428251615	0.85248600567671	0.791700912725502	0.872289837176799	0.838903171347214	0.819773846663126	0.803623801251321	0.496514845472818	0.826084641621807	0.793439566810647	0.552934969559859	0.856075182724741	0.52300357561023	0.869742398437625	0.650763494604424	0.783516624010869	0.739283585379303	0.53082064510947	0.798377384566767	0.797245349850186	0.902500322846642	0.782750831938311	0.744888059268039	0.787150841566659	0.508089079894884	0.84496240599002	0.67997241194622	0.914218319769571	0.872166689243023	0.757190479430353	0.747394542670978	0.82363543051451	0.523339577999818	0.758752434945508	0.558953357003049	0.697072468973086	0.721342649771226	0.774574940484348	0.783323862718191	0.788067165055942	0.710277994115104	0.860415796225066	0.773641482701366	0.703265478781625	0.736981727946746	0.710129328392048	0.861488024294541	0.843370642677068	0.680265196479018	0.829445737835157	0.86647869998974	0.683894437298027	0.850905277159676	0.722676821898392	0.78648053334877	0.738762048444417	0.819799941398441	0.600032365101812	0.347942251529786	0.826060534004676	0.783543325428813	0.760936699383552	0.899716728477204	0.82157958299527	0.860958732613558	0.67320817093146	1	0.699558352775147	0.856298952317228	0.807809539381367	0.492975442542622	0.73045625518065	0.748760960283641	0.683872443182522	0.225045924007961	0.841494634455505	0.680950753333577	0.838721158266743	0.800052668416798	0.722183904383394	0.208293426580042	0.832862772197503	0.64066900412411	0.736836310438806	0.766613729734636	0.320887027741305	0.830578291746838	0.790689181674857	0.472488592350992
PILRB	0.746540333336088	0.646436803451247	0.617063550129619	0.626199466942618	0.627619368926592	0.465348980780737	0.697369597674634	0.737928585967185	0.600227030782157	0.699972494172084	0.525297114670607	0.307830488507842	0.518624786014612	0.725364817136025	0.619189411882921	0.772509812839942	0.736200494032516	0.694899922652763	0.570599772961805	0.748192413218516	0.505071796194761	0.614858104279181	0.554895483118543	0.468304333873075	0.75399600950204	0.365739354782934	0.66534787727979	0.409657887974926	0.777597777709809	0.768353799571315	0.20118810727883	0.608389004173648	0.748635670170769	0.769321878170653	0.740265226025448	0.783292156784795	0.675910172692799	0.694004146980561	0.692902682114523	0.438035767220113	0.784694302181601	0.668397556213831	0.648016140396402	0.718958750334174	0.717789336837072	0.265477921681582	0.463096239692824	0.718945776076854	0.618133418081141	0.734329607190749	0.616253550147446	0.561304972080549	0.767868128775557	0.733823637425109	0.66090272317448	0.467005550131158	0.764810943479715	0.771948134244414	0.562794172383617	0.756408088141957	0.592279618338278	0.398073178012678	0.704757233959514	0.797053422122204	0.620508975202336	0.621780612696986	0.374963183103529	0.635195128470676	0.65471391926885	0.700138845139311	0.600106390357954	0.316050561883414	0.741093533580402	0.543260645744809	0.568232252146372	0.697970590173042	0.739097685089139	0.759657865294968	0.512720677193125	0.699558352775147	1	0.791714965913702	0.532439928612328	0.409393077833961	0.448871173394363	0.681851205700205	0.652481579199988	0.152399999481527	0.714521787490937	0.352135590326221	0.749280712834322	0.543411870955339	0.518816443026199	0.0115847436744403	0.705603635129605	0.385389221901008	0.413973931158923	0.575568306272391	0.456490424300961	0.772063097413056	0.627899741255049	0.721967429334928
PTPRC	0.874434748701378	0.880159632316013	0.793177821275961	0.806868766266613	0.881741184521931	0.662434289085109	0.88363095894643	0.946451157877405	0.757746759768648	0.897205900064073	0.797692254288334	0.509684941227959	0.680264930330266	0.755515099365024	0.842085234413706	0.943576654678378	0.890466442480823	0.858329747383315	0.816692701724301	0.900090041304478	0.675804704331651	0.831500049650374	0.743298678134384	0.703039122774721	0.866732361606741	0.541294783061002	0.863589257946435	0.629186312990138	0.861840142817393	0.828168941558706	0.384411107842892	0.822836216503418	0.894187750499751	0.92185535059327	0.87147851257816	0.869096346401518	0.858518187373575	0.718520069682811	0.882217029422849	0.639272781342171	0.924208459749536	0.863839912742745	0.848343366354335	0.85355841392789	0.925268339137995	0.436300708694301	0.680388204725623	0.705227968840859	0.765954370446172	0.835599458533471	0.785053669616314	0.698012407653652	0.882247093766622	0.78420061652	0.875855046094328	0.692431824992882	0.675425851462617	0.888408272017901	0.724259678599698	0.863230035806678	0.815651564445385	0.620758436894018	0.894733583219923	0.846870842298545	0.73451194541136	0.78887296472078	0.627168328087702	0.815589883545412	0.789832923631999	0.804066085349119	0.77702383345463	0.458930466244062	0.920740076242235	0.761247925310222	0.825116685855986	0.857466234813998	0.886973285690597	0.842819517354151	0.650267194929351	0.856298952317228	0.791714965913702	1	0.80676331602763	0.521502026524552	0.623170908706633	0.771785577995702	0.855085343083366	0.381079389321837	0.761037103820329	0.588366907733751	0.850937894080942	0.739419503789366	0.704238679226704	0.142868951748501	0.828653785822992	0.529657098306053	0.655268494029213	0.662917988661368	0.258739180077251	0.800809216662979	0.819537097683531	0.587801086697152
RXRA	0.630785944862362	0.753119902850767	0.864681249213462	0.699370880674431	0.852207360750485	0.855826339943489	0.770387826841205	0.763613142824558	0.76564963504194	0.844200171478452	0.912347613307668	0.586449648546334	0.851511297759627	0.650961922714873	0.868622570730423	0.775167401984018	0.819639969280274	0.723535377473386	0.782285155302871	0.67821286722932	0.544457716131038	0.831810805825912	0.874177922838058	0.668435147495736	0.703623615966891	0.67932606067752	0.837868714573645	0.857905339994352	0.551567908211928	0.545859127533513	0.718293257597104	0.771936047468396	0.745320856763307	0.840743985890487	0.728074677975012	0.543625226106356	0.688512874324932	0.295334559414266	0.777290767614491	0.867277109123596	0.822974047642498	0.89074196434478	0.754356288971357	0.530379099273774	0.741566011077622	0.547535703177322	0.848610736054533	0.331538496975642	0.567769161333743	0.517969706838993	0.746077450637843	0.755321656574645	0.715482126400531	0.566080377625926	0.809440934420824	0.840259348290231	0.464487446950955	0.630181454524142	0.748962966417689	0.706856712989174	0.771824012219958	0.846410597008428	0.75191765516239	0.633792480773095	0.62648159191363	0.781835072136315	0.815331882491988	0.64612817507275	0.590898578178192	0.684496336872975	0.61370116848978	0.600597869336762	0.787437212280492	0.879472501609985	0.806820636337786	0.860549103314622	0.703980323661514	0.749663300702739	0.775928202843239	0.807809539381367	0.532439928612328	0.80676331602763	1	0.58432687039434	0.802871295190069	0.749024912840482	0.746207528398123	0.482376392156216	0.534354686263269	0.804434424424149	0.780239961024913	0.858957190988891	0.821422243443664	0.553954630332278	0.737723772171366	0.768343826155216	0.847021537965696	0.789049543507032	0.268688843556492	0.657510869830321	0.793056265501377	0.286484472299267
CXCR4	0.327558182104851	0.40735553175975	0.47558392275691	0.270644253380164	0.416837068003354	0.497193067487574	0.446782732274106	0.421760632307751	0.446834075039435	0.470539281381703	0.41874635151435	0.657947181012926	0.65872483466749	0.482628533917206	0.463621250035194	0.476314393428345	0.57246844995079	0.411974824851766	0.398793813543936	0.358465504702251	0.55785204156039	0.345863948681597	0.46414780832715	0.805762683317802	0.566963131450595	0.202382375838429	0.365366782877239	0.499549798288313	0.335256477693483	0.342518913511996	0.328862683128231	0.350679045482797	0.416103377047098	0.466586054126081	0.665564093293564	0.314528411400638	0.3283036046376	0.148099575456075	0.321197525298082	0.535646848721622	0.521106050649766	0.471077851496952	0.437228221128456	0.324397624815403	0.423665104170942	0.374314999133308	0.476283687984364	0.270475626309707	0.390723327594025	0.370928461605838	0.458146481762893	0.339924618957976	0.405763926602083	0.378182982753744	0.436509970366413	0.350328208631541	0.452334299150017	0.412139912457325	0.573010390976268	0.495070670270744	0.335808300526736	0.505970123233073	0.29008462467505	0.377277509068344	0.238807806151765	0.394379376645582	0.410809178763618	0.360118237059701	0.294285076945081	0.465893162844751	0.430129031779664	0.790327934495967	0.374684511775889	0.455904351966685	0.65101813124987	0.453922360008637	0.358650418661877	0.537275680720735	0.301794876173627	0.492975442542622	0.409393077833961	0.521502026524552	0.58432687039434	1	0.414153264341112	0.605849349909905	0.449672796055108	0.557008749219912	0.471680776551848	0.295137354601035	0.465660862996865	0.385457576694531	0.364600827252285	0.455969775162567	0.405766052567197	0.332612528251624	0.343848431080922	0.437757960162911	0.264182928239566	0.459097185254206	0.358356952268469	0.326351827367961
CADM1	0.557829583818125	0.620829359664581	0.895550742428717	0.663416594917859	0.780234274960489	0.894857412559939	0.729328192335271	0.570923497982038	0.776982018892641	0.709471429906501	0.893557644628466	0.287214839851982	0.738425154247429	0.579037300427942	0.866119726652829	0.624997878771009	0.734605421157407	0.711534592652311	0.769894298535499	0.542155683457268	0.260532345131068	0.762087834783986	0.879750450330905	0.399315380770466	0.560400283222444	0.65530250173132	0.819420247405488	0.844957753338979	0.489241866473442	0.452013004527298	0.887076633194865	0.763980053092124	0.670018593033827	0.764510184987925	0.563304885131906	0.473073885785717	0.551469171205322	0.164216364522853	0.664468920473157	0.836120788933594	0.713362181560635	0.873783604384043	0.688199297882371	0.447934053227649	0.664050006738767	0.640956727974264	0.776151905635761	0.235545222892028	0.488803206495144	0.43360199948779	0.695271714049758	0.83751892428009	0.566197691946246	0.508470237430411	0.634264448237168	0.814697785275373	0.416249494136514	0.517895229353762	0.659418525042267	0.612662636221884	0.633263682493636	0.910665724434637	0.648685306763478	0.553117375547622	0.587983788413994	0.774488525656115	0.894663981225942	0.573860716539737	0.472955420318516	0.636327148169002	0.493018616024917	0.355401509146337	0.692981319256213	0.847047313872118	0.591556372403664	0.838181943951386	0.644327632304166	0.739059600488313	0.862960787270169	0.73045625518065	0.448871173394363	0.623170908706633	0.802871295190069	0.414153264341112	1	0.657720388191474	0.64228752825835	0.128383342086935	0.424049268571785	0.883819269564015	0.781110603384474	0.858133620906187	0.884761142881507	0.529475187751722	0.776975168940147	0.880528399455171	0.904496163017726	0.884442329844293	0.340275327227122	0.646004817860644	0.739840291190964	0.230371882177574
AMFR	0.707063859225651	0.694290698346116	0.763038797533347	0.679484149951208	0.737387847473648	0.713878589019108	0.801281247990688	0.732738747699577	0.712500247410863	0.739963469269497	0.687887906953812	0.468143514838559	0.702275636627925	0.708087692494918	0.732959935793166	0.751928409374811	0.809726849618814	0.778471440909809	0.705828782995591	0.729537529919294	0.612766453005428	0.68971398596058	0.720444507336385	0.676599058451081	0.750030095358626	0.476043978175031	0.767834395446139	0.627481738042768	0.615281856296421	0.712368658255735	0.484536803473563	0.740117626477644	0.768317453028617	0.765164180126394	0.760118502816434	0.675778780046852	0.679145744738394	0.46688347296226	0.660971242350875	0.688698459586729	0.821033452580494	0.757259196351875	0.691352348509092	0.648011273849332	0.70222401892329	0.506157778154544	0.617311231003189	0.486646744223767	0.586712753356252	0.660328914739359	0.758138717605875	0.685732430490432	0.786448945437459	0.569265589871122	0.637703750837164	0.606180368206477	0.646546988881601	0.626941602680035	0.772669466525572	0.762070827689071	0.618179428494963	0.652766840076876	0.692769592751257	0.723602947180873	0.675628258311902	0.697252636942317	0.554374114282004	0.676155586208658	0.635370041610677	0.70717129112979	0.634726687035907	0.486431577915189	0.730108673125201	0.734184279368831	0.65208337247125	0.799586635896774	0.703605604296672	0.747152772224935	0.655907116520396	0.748760960283641	0.681851205700205	0.771785577995702	0.749024912840482	0.605849349909905	0.657720388191474	1	0.728081377155857	0.337206912029447	0.651092640703869	0.546374148510133	0.759401373381008	0.695339212052454	0.711870566196748	0.299880651838993	0.739579283772762	0.571062034496586	0.637679597518987	0.693823305937033	0.328724169447021	0.73419833022204	0.730786674280774	0.523667335369545
CD33	0.839409056362021	0.867314886781534	0.767531627888532	0.843138254814928	0.872450362301789	0.646673631954561	0.890243865416832	0.811876122079697	0.802104081759804	0.829290043673048	0.745708223395161	0.461891057148453	0.590639715693629	0.5985982854505	0.817988646986592	0.828404402870647	0.756858314284752	0.868208170487578	0.845974580306799	0.860976613278958	0.663772137860208	0.807487702214082	0.719746271843803	0.66238537600276	0.680017714297983	0.588775738336457	0.862141517713556	0.644630930895196	0.691939090656284	0.799443156457558	0.439856339662042	0.89405953488561	0.830366022076691	0.781946645953652	0.708102061531295	0.765071109157925	0.822798351326128	0.626436478007401	0.764134319879764	0.645406666400361	0.828643921191344	0.810831502251734	0.856021143809001	0.774473263843875	0.834073402982661	0.574566251209994	0.630771425001891	0.580075835110232	0.624551115142707	0.797501737457602	0.847752115243496	0.670505276037732	0.813825599585904	0.609111340074923	0.705401354351368	0.628277208300834	0.540426461170298	0.73960812364445	0.778028099383785	0.751097720190039	0.702173184573366	0.646876106691718	0.80420388961479	0.708440849606492	0.837832312183258	0.766849729206598	0.608862906722778	0.771605460934663	0.775119216218186	0.643112991210798	0.75610474458638	0.403318005701014	0.847495119376147	0.744879960432573	0.673517718172894	0.817533848362191	0.782013994092574	0.711463340308374	0.672593151447057	0.683872443182522	0.652481579199988	0.855085343083366	0.746207528398123	0.449672796055108	0.64228752825835	0.728081377155857	1	0.331507805566031	0.586756764458224	0.618078053707326	0.75927299624019	0.707346721149636	0.792316136130152	0.181437147504915	0.767200153995293	0.536337740463056	0.727944810971309	0.585295829344497	0.12888004047814	0.703451012360113	0.857249819914844	0.446101000800597
CD93	0.076902436481768	0.248699269930458	0.192058997487373	0.164458970954958	0.275576176673518	0.217358781433473	0.208441441091996	0.326818712297174	0.109886758246026	0.427573205520855	0.279660971677727	0.893986518046238	0.572348449726447	0.283434866372892	0.201559520763244	0.311764994152069	0.248566690891058	0.098802321060148	0.115931273734891	0.241114852397022	0.524640201605754	0.347653924211867	0.369778929254051	0.661318004256331	0.266196592068564	0.48417005916957	0.181495062328679	0.395047383062798	0.0330939840249341	0.0473897301259694	0.103761510102593	0.136420767010884	0.259745493786324	0.252042134203254	0.449968146463573	-0.000256117314443882	0.251789307406006	-0.0909272870420557	0.221607920995384	0.471133671245988	0.295036466497173	0.264449415980097	0.200035851292871	0.0225090745264352	0.202997530776232	-0.109302459384782	0.462073891208443	-0.0663519305376364	0.0744497840085444	0.0558190272240461	0.179705832089364	0.0713805014821079	0.241241095118093	0.00654392411162154	0.350286691381521	0.344269541595851	0.0915506164411209	0.144888524356729	0.356446319582333	0.230384005890242	0.248703408055628	0.279955000401675	0.230272938640413	0.162096561339889	0.168862043086004	0.144381188756619	0.124185509801682	0.104053857996025	0.0568918256919623	0.128470044979264	0.318828255813206	0.741826771965594	0.211140751515137	0.345205571336117	0.547122943609105	0.254697170024537	0.0688485846487727	0.160164672040802	0.22728998153796	0.225045924007961	0.152399999481527	0.381079389321837	0.482376392156216	0.557008749219912	0.128383342086935	0.337206912029447	0.331507805566031	1	0.0676038101765294	0.182335565792356	0.224826681841616	0.198239469403242	0.20701322926419	0.47996304434568	0.0963239871623274	0.159656670540167	0.214787021617139	0.157331529251047	0.00740896826564133	0.0876057636136453	0.248249498239299	-0.0687047891860713
CD69	0.802610929550063	0.772191034886444	0.61980192011916	0.673320732045263	0.706132334105856	0.526590863969934	0.748275322486476	0.817393017336276	0.630994917264706	0.714865403300882	0.587418051446936	0.254354544059636	0.486724504137263	0.765938201118909	0.64296252567031	0.669567445623358	0.759399036284288	0.783130133534378	0.708054768543585	0.803237347775106	0.505700356138062	0.639393486734201	0.478216296472612	0.50620989677224	0.825997776945521	0.192880227496742	0.698440831763619	0.318254596111746	0.820284247951977	0.824702708852618	0.161484377921719	0.684628844730706	0.680477186884711	0.757118271629098	0.695762353774567	0.800306682423288	0.732647877935885	0.682583996531193	0.729061828027446	0.350529917479729	0.8059308312747	0.651414723224239	0.687780410774329	0.817612745544764	0.746398909003718	0.421330073278786	0.474942089281037	0.732162616717047	0.701550240659974	0.828201210023914	0.698171235427963	0.558631331698168	0.743225995586586	0.687179671180336	0.74410361967125	0.454663110620062	0.749294417063111	0.718333029723954	0.579475284768193	0.802089937356407	0.727967796802254	0.368751355805402	0.706490806915752	0.844016818975456	0.61945013884577	0.742284400279133	0.456623463405956	0.735639840179146	0.79285524875535	0.766575676725344	0.50480316648847	0.199937045575673	0.734103540362317	0.513382236256687	0.615157156002274	0.716464490353123	0.764949734506321	0.769126590869954	0.351542007430552	0.841494634455505	0.714521787490937	0.761037103820329	0.534354686263269	0.471680776551848	0.424049268571785	0.651092640703869	0.586756764458224	0.0676038101765294	1	0.358585634744278	0.682994120088717	0.531103938934231	0.433357281237717	-0.144126843052131	0.706500765989919	0.287747121030154	0.437985622389609	0.503983664197977	0.297590811052496	0.814941331284546	0.652127436561807	0.599478981074836
TNFRSF12A	0.477644391445388	0.64529480813786	0.86235596675829	0.662733877828172	0.791416429078897	0.878675855521285	0.691031173316107	0.554365288616378	0.766136288567828	0.728380874438758	0.892325957945797	0.359297683891485	0.731508266127621	0.502288351817767	0.832385511527959	0.593191503237255	0.650262660041467	0.633240213695011	0.746696033692304	0.511849929789437	0.240033312423647	0.783988118822392	0.883785487220211	0.3392879947183	0.505823653370531	0.730181510659028	0.796455096491427	0.868035001359569	0.407145233609497	0.381664203807066	0.880984350879736	0.733798589031944	0.630746909641871	0.720601281799344	0.480317064870144	0.361307215231387	0.571648297766231	0.111751654491619	0.701142120030373	0.805724213410191	0.644169329430164	0.831688220204971	0.656727675528084	0.345548314511755	0.638371864675202	0.561365142803729	0.855619080634079	0.126608392500155	0.427153162467312	0.357071473820824	0.671622312167964	0.811955908334816	0.485960992547717	0.452674967959635	0.638012879798873	0.859745550403802	0.301582543674198	0.45306656298384	0.557345133914223	0.543139056033582	0.637426903900289	0.874168966671854	0.612685008050205	0.494597234432283	0.588236778178966	0.722381859944662	0.906106544980281	0.526528744379091	0.489248630347025	0.553383802412579	0.448708816542126	0.359915220456579	0.631043916658169	0.85040536793691	0.565029246191116	0.794340872443892	0.573930721101148	0.675947583640254	0.855935471997969	0.680950753333577	0.352135590326221	0.588366907733751	0.804434424424149	0.295137354601035	0.883819269564015	0.546374148510133	0.618078053707326	0.182335565792356	0.358585634744278	1	0.748225674932008	0.854559316707946	0.868689487222613	0.593308925483091	0.668280277193587	0.903435714936218	0.931484642411855	0.850824692850797	0.223838241921194	0.527565159117815	0.75854555358941	0.0824198978991026
PTPRA	0.767383350332891	0.786285533933534	0.869962432896186	0.736509637704258	0.84835124125471	0.773184533833852	0.851074566169314	0.801939008856014	0.742913440148102	0.824354226773556	0.851671244645665	0.407950226373197	0.725881048214213	0.770277367868404	0.859023384010446	0.823683319126235	0.871532249921464	0.791055550727133	0.79769778685874	0.770381623106114	0.479038965763443	0.832641001376378	0.820128540815784	0.559690389060144	0.805598349070534	0.620075700398508	0.868720738691617	0.750013603983485	0.750342341226944	0.720538187086695	0.587491664314575	0.798951721751511	0.811341018769349	0.915681807398277	0.785114073835207	0.734122339708687	0.760521964952777	0.503879774972495	0.83455506121607	0.726395808635026	0.884796129130612	0.909457166716899	0.787337282269655	0.695707554189246	0.833298426176168	0.514009243772897	0.771067354525778	0.55901739244812	0.688981715567185	0.662374598117183	0.734490797794823	0.796848076083651	0.780571765217841	0.777587003129763	0.788885419332777	0.782522614271326	0.639665126097637	0.777176174321228	0.677127998679575	0.829536769354467	0.767647248409293	0.704460352566019	0.78951661855305	0.804793696935654	0.701589782899667	0.797942994219448	0.748202819520698	0.73791175827544	0.683711567449247	0.803753468042326	0.685937515367288	0.436300516205765	0.839996725273025	0.801458771766539	0.749693143260239	0.900273035606582	0.852210853480025	0.872075651708314	0.790731545723201	0.838721158266743	0.749280712834322	0.850937894080942	0.780239961024913	0.465660862996865	0.781110603384474	0.759401373381008	0.75927299624019	0.224826681841616	0.682994120088717	0.748225674932008	1	0.827427715997187	0.794989562620681	0.293985529431909	0.867013031603096	0.713641502491177	0.765590916906343	0.855171221066903	0.48983366957973	0.835586824351477	0.795051488167794	0.500056706536094
MCFD2	0.657702889132551	0.750076451985644	0.916981247026928	0.747366002623006	0.854418509444481	0.877446521335763	0.787539874368902	0.709557024409629	0.802969884539955	0.786182830120284	0.904895013261407	0.350671573063556	0.755931568526675	0.664398622474981	0.873998559264255	0.739331105215486	0.793703894412074	0.757508859003648	0.815430684470249	0.68097731548867	0.436388072272362	0.827924484917787	0.891011302898477	0.474390029760335	0.681169824444516	0.682742123919338	0.880486682342472	0.847815143693586	0.579432512759198	0.586429269900606	0.779801527041841	0.81946032808191	0.715277128287659	0.82555001098469	0.637047654508242	0.57363017404866	0.716508687585704	0.325266937953854	0.782523594403624	0.800919884280053	0.796886504434002	0.927979260187811	0.743774865210137	0.556483935082897	0.742072053084212	0.601533185894293	0.824975031072014	0.344814136115708	0.506569017385634	0.535739703423494	0.783418936935815	0.870147075479047	0.679857669924862	0.56365315462964	0.753073967985596	0.826777586758647	0.473083994107767	0.605247454376519	0.658797446344442	0.711075237477578	0.715425367308032	0.844660220622774	0.736109542363838	0.654159908600236	0.693325901746732	0.778728635164504	0.831257012514284	0.691073660418756	0.615668430546928	0.702079714601685	0.521685197106694	0.379409022819875	0.783632304196506	0.903677281974151	0.639009267576584	0.878879937664147	0.735490513134483	0.773687080787702	0.84977536859107	0.800052668416798	0.543411870955339	0.739419503789366	0.858957190988891	0.385457576694531	0.858133620906187	0.695339212052454	0.707346721149636	0.198239469403242	0.531103938934231	0.854559316707946	0.827427715997187	1	0.888216775079322	0.504613482637156	0.773187090914537	0.840239569822839	0.912267095641082	0.832529336204049	0.286253044253714	0.710426312599177	0.838034751111974	0.308015540908545
LAMP1	0.662645770424186	0.727293406094368	0.92029030948911	0.793107113945051	0.85908383056922	0.875647598166299	0.812321818415053	0.648439188147442	0.85345966915139	0.802513334444772	0.875823143318078	0.381837023531009	0.77121801305495	0.616553270334019	0.876542289525279	0.735700823758049	0.743574777325619	0.776090612288152	0.815279935710669	0.685069868178654	0.425676880733614	0.831006503588565	0.935616482245516	0.456203868518397	0.611118708362987	0.770697224147263	0.901686688145935	0.863205872389195	0.496633613026235	0.596905595897888	0.83315795621395	0.860095710474497	0.7462267512677	0.762084041694202	0.610967087646871	0.542028898839551	0.695599251373323	0.28899731494494	0.732208538326412	0.835198189667546	0.767050902737406	0.898195840627489	0.75216344064716	0.517142483190337	0.715012464413908	0.655764410384485	0.825796145974577	0.266964186154507	0.433530463422091	0.525185565385505	0.816484197551881	0.861233347595932	0.697847554599515	0.483167463135663	0.636577626219342	0.835364618698314	0.464345474736976	0.551637046897964	0.743333021904506	0.682269929707974	0.653249768581495	0.877165308418558	0.709894142322693	0.608891030666396	0.782159405135829	0.771141793869269	0.805027355664388	0.65676809892448	0.593280804247932	0.600072904813276	0.573971987061311	0.378629184652378	0.747168487829333	0.914544785630257	0.578693856379855	0.890955249632143	0.673858561918079	0.716377513803728	0.921494752897115	0.722183904383394	0.518816443026199	0.704238679226704	0.821422243443664	0.364600827252285	0.884761142881507	0.711870566196748	0.792316136130152	0.20701322926419	0.433357281237717	0.868689487222613	0.794989562620681	0.888216775079322	1	0.523645935721336	0.768864805451699	0.886315304728013	0.951527881792794	0.822869497430182	0.171656594005851	0.644878528654597	0.844316628668588	0.267954684593147
