""	NefMES	NefAC	NefOPC	NefNPC	VerPN	VerNL	VerCL	VerMES
PSMA2	-0.106734783190109	0.177313641194749	0.206501512020444	0.180571945376662	0.172515323966983	0.0089166737476342	0.0891313421015931	-0.206286930578869
PSMA3	0.0391277483575438	0.147249986845215	0.0961126402839992	0.0162035193904252	0.011894903882401	-0.00689683808205067	0.106063108068575	-0.0328523327460322
PSMA4	-0.091407442984292	0.0587653220757407	0.123942353600698	0.121335081141043	0.125220358399136	0.0147751801011055	0.00934018177229875	-0.12680832796789
PSMA5	0.0641764558881756	0.167110107405631	0.0765389483236	-0.0220808311320794	-0.0259052892671161	-0.0119234729930062	0.095576487403407	-0.00832181986195129
PSMA6	0.0250328536910034	0.0857686346515926	0.0655785214449595	0.0293959574986845	0.0204170901400208	-0.00427993389562977	0.0709328779890802	-0.0443112544724279
PSMA7	-0.0515825164454805	0.117578141434571	0.0770769522792889	0.0568704170674239	0.0468437032394586	-0.0543802705294882	0.0938371744790098	-0.10794903114407
PSMA8	0.0106278394159179	-0.0276725381060462	-0.0170203328897588	-0.00907673748971815	-0.00954058317550895	0.00112070632968938	-0.0224796252194213	0.0104896264868365
PSMB1	0.00476524549763588	0.116842953229978	0.0965267248142763	0.0126464481822397	0.0200759486883293	0.00773075528276873	0.0621406741163005	-0.0507432336261102
PSMB10	0.213173586776561	0.0344332228688746	-0.104398503407967	-0.236278233843847	-0.233472558358161	-0.00848477036015533	0.0158564182890196	0.230307910927714
PSMB11	0.00523559186662549	0.00481416515065092	0.000800661895647309	0.00685348326459763	0.0107077694833349	-0.0168105241952985	0.00881338906104641	0.00444558586794659
PSMB2	-0.0492754904150373	0.104557963001645	0.134744908795851	0.136185997717926	0.127396559114962	0.0133969750040549	0.027709010252542	-0.12674351582483
PSMB3	0.0170766512286836	0.152201901482741	0.0850165669027959	0.0143191576681982	0.0164096559538192	-0.00258526941877827	0.0576320596011294	-0.0427863236971741
PSMB4	-0.00775880591521247	0.194012594157422	0.168767274302401	0.0785950040953166	0.0769351944629173	0.0375597365902259	0.102586006226161	-0.0833805269566117
PSMB5	-0.0522185772468179	0.199330592941995	0.224955165485091	0.125596857467042	0.130649890194963	0.0750162066576664	0.129582102735093	-0.134240023381343
PSMB6	-0.0600648958792139	0.17844946614872	0.160971353909259	0.102640058557888	0.0934385161648541	0.0218177566090978	0.117527819055102	-0.1306056068961
PSMB7	-0.138566529347437	0.0711928782462492	0.155170043032818	0.19188543325749	0.189260283863545	0.0316177530044505	0.0192794527051717	-0.205347964742724
PSMB8	0.26820635786576	0.233882148164693	-0.0217075247756655	-0.27747752621911	-0.281680876570719	-0.034308682561626	0.207692152033816	0.265561235863509
PSMB9	0.260882878017659	0.217547982915136	-0.0396277317415108	-0.26963653157855	-0.284359052747841	-0.0328726929223978	0.212953037789991	0.270457039729215
PSMC1	0.0129380382399724	0.139072615206953	0.117008939138919	0.0583599783957955	0.0542215867673501	-0.0127813238122993	0.0928798367400674	-0.0759571847412281
PSMC2	0.000370586098744196	0.116741110346988	0.0981920848575826	0.0910028972061471	0.0663356963599195	0.0221401124150211	0.0638161826232268	-0.0843232873762577
PSMC3	-0.0945128691002878	0.149100586729186	0.171007927451903	0.11797149634886	0.120000184109048	0.00696057285802387	0.0787642606988616	-0.170907077485685
PSMC3IP	-0.0785925854154847	0.0302104178062048	0.0511205507036129	0.0813951822690929	0.0842486377608268	-0.0577644243690519	-0.0390295967864909	-0.143334736093808
PSMC4	0.0544033935089465	0.155787486637569	0.0745948823275611	0.0112426315232396	0.00134534930686162	-0.0097162720907989	0.136747306288781	-0.025628592460505
PSMC5	-0.00455590659153047	0.195195929189762	0.144369100472793	0.0414008954037587	0.0451758256608215	0.0250588832879058	0.143754976307603	-0.0697034621770987
PSMC6	-0.00273675095785858	0.120098216563531	0.107037222309335	0.085159451460975	0.0704127819787545	0.00446109969832339	0.106057210390545	-0.0875370704022787
